protocol,controlled_gt_prior,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,error_final_m
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-696.3643859596529,65.11645162351016,-2.4980529518403,-3.5454136108648413,0,188,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000188.jpg,-693.8663330078125,68.661865234375,659.7262739509548,1.989097140754498,0,4.757101518723516,4.759628428367894,1,4.757101518723516,172.0591385417941,3.749221100802688e-05,623.2330255094769,9.406521928627905,-658.3627694227534,57.42476840926648,17.712573958446196,1,0.0,0,0,0.10996582159928764,1.0,661.8351440429688,5.778924942016602,1,1,6,-694.5255126953125,70.54821014404297,-699.2872314453125,65.81985473632812,-696.820068359375,63.549713134765625,662.1224975585938,7.3850836753845215,0.959561824798584,0.009600512683391571,59.68331527709961,77.2896728515625,1,663.0326538085938,8.597529411315918,95.44111633300781,77.28968048095703,0.10996582159928764,663.0326538085938,8.597529411315918,625.7854315188749,8.597529411315918,37.247222289718835,0.0,0.0,1,3.73820461629736,3.7380993366241455,0.028055353090167046,3.6071019172668457,0.03429567813873291,0.16118746995925903,0.04293853044509888,-0.3763184503885497,0.14952834225934386,173.5499097684778,173.5499097684778,1.4907712266836832,3.6879823207855225,0.03154314309358597,0.0025078598796046724,1.0,623.2325205247859,9.310922414396167,0,0,1,106.06986479083957,0.854559827409676,36.49375342616895,1.1499996014566705,-658.352151994952,57.51977784226004,3.7382046162974953,37.22100434523157
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-699.4516118717345,65.47496241245982,-2.3596929264220177,-3.61112004603627,0,189,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000189.jpg,-697.0919189453125,69.0860824584961,662.9786389620095,1.9085569128822921,0,3.252365011054735,3.2533620907360987,1,3.252365011054735,172.50766905109055,0.4485305092964317,626.4857750897854,9.337372910573219,-661.5899430619127,57.83769905914825,17.71257400691584,1,0.0,0,0,0.2023359276245189,1.0,664.9429931640625,5.749082565307617,1,1,6,-713.4205322265625,75.425537109375,-704.0185546875,65.84964752197266,-702.6964111328125,66.204345703125,668.2467651367188,5.367122173309326,0.9344523549079895,0.04227849841117859,71.5500717163086,73.49482727050781,1,669.1346435546875,6.5176801681518555,106.9263916015625,73.49483489990234,0.2023359276245189,669.1346435546875,6.5176801681518555,629.2921988907528,7.653518629992763,39.84244466393465,-1.1358384618409072,0.0,1,3.2533620907360987,3.253254564999602,0.026450496177051253,3.5087268352508545,0.036082521080970764,0.17203691601753235,0.043333131819963455,-0.3641235745123151,0.1405132262666543,173.56210464435404,173.56210464435404,1.0544355932634863,3.5950396060943604,0.0349029079079628,0.0037470433928522735,1.0,626.4816266880434,9.144567272244405,0,0,1,102.820758627582,0.8590149152150606,36.49701227396611,0.2563618241961194,-661.5654173979929,58.028983442247565,3.2533620907359717,37.20741526694415
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-702.8497964788467,65.8798109329517,-2.2198526311904287,-3.6715806686108023,0,190,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000190.jpg,-700.6299438476562,69.5513916015625,666.5460369469391,1.820214254182517,0,3.5673979849295847,3.568491671312362,1,3.5673979849295847,172.50765165190484,-1.739918570940124e-05,630.0499717296384,9.176916497125937,-665.1171543141163,58.37437841452154,17.712574037146567,1,0.0,0,0,0.28021864946002073,1.0,668.3649291992188,5.706064701080322,1,1,6,-718.1519165039062,75.45532989501953,-708.7499389648438,65.87944030761719,-709.970458984375,67.93807983398438,675.6633911132812,4.412779331207275,0.875403106212616,0.059348076581954956,78.91377258300781,59.07525634765625,1,676.2894897460938,5.396312236785889,114.01583862304688,59.07526397705078,0.28021864946002073,676.2894897460938,5.396312236785889,633.0705730156535,7.364555725516903,43.21891673044029,-1.968243488731014,0.0,1,3.568491671312362,3.5683450415949487,0.03234922488153232,3.566868305206299,0.03321605175733566,0.15250855684280396,0.042166631668806076,-0.401506106974294,0.14518543584470003,173.52472211189206,173.52472211189206,1.017070459987217,3.643413782119751,0.028768684715032578,0.004340792423441961,1.0,630.0457807590922,8.968673650834203,0,0,1,99.25660455653326,0.8639019883178124,36.50025618784696,0.0005296797232858808,-665.0909529266162,58.58100884441721,3.5684916713123895,37.19367114878604
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-705.9328555717401,66.2486532171946,-2.078729595177556,-3.726780132414781,0,191,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000191.jpg,-703.8541259765625,69.97543334960938,669.796987462774,1.739699981927068,0,3.2509505158349157,3.2519473864816892,1,3.2509505158349157,172.5075092549471,-0.00014239695772893076,633.2976144137197,8.995870839608328,-668.3274100662175,58.898037215339144,17.712574054600832,1,0.0,0,0,0.22806191928428018,1.0,671.4697265625,5.665507793426514,1,1,6,-718.1519165039062,75.45532989501953,-708.7499389648438,65.87944030761719,-708.700439453125,66.961669921875,674.2972412109375,5.24932861328125,0.9073194861412048,0.046884335577487946,82.34175109863281,64.59364318847656,1,674.9961547851562,6.309311866760254,117.73104095458984,64.5936508178711,0.22806191928428018,674.9961547851562,6.309311866760254,636.1747846917515,7.269568672789266,38.82137009340482,-0.9602568060290113,0.0,1,3.2519473864816892,3.251833654627474,0.027197188774124744,3.5727195739746094,0.032815419137477875,0.1538819968700409,0.04215660318732262,-0.4091600276303809,0.14295812716461473,173.51706819123598,173.51706819123598,1.0095589362888588,3.6499521732330322,0.027829650789499283,0.003938341237581215,1.0,633.2932794837525,8.79863295636691,0,0,1,96.00910583187294,0.8683548720462193,36.503707979021556,0.3217690581396937,-668.3022299502667,59.093709226531544,3.2519473864817936,37.179957382376365
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-709.1243863273044,66.61157984554231,-1.9365201163668468,-3.7767105597311286,0,192,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000192.jpg,-707.1878662109375,70.38829040527344,673.1556976381235,1.6818998374104839,0,3.3587101753494153,3.3592074807463557,1,3.3587101753494153,172.94032074247147,0.4328114875243467,636.6523816172701,8.825236627161686,-671.6452906159955,59.422677741680815,17.71257406359009,1,0.0,0,0,0.20881051125105238,1.0,674.6817626953125,5.642310619354248,1,1,6,-718.1519165039062,75.45532989501953,-713.4812622070312,65.90923309326172,-714.094970703125,67.58346557617188,679.7272338867188,5.201812744140625,0.9007426500320435,0.03420529514551163,68.62296295166016,56.30546569824219,1,680.5150756835938,6.3103766441345215,103.91220092773438,56.30547332763672,0.20881051125105238,680.5150756835938,6.3103766441345215,639.4766105232104,7.130699283597449,41.03846516038329,-0.8203226394629284,0.0,1,3.3592074807463557,3.359102133517604,0.026603670794775495,3.575406074523926,0.033085763454437256,0.15486133098602295,0.041913967579603195,-0.40475749046263165,0.14689011499136034,173.52147072840373,173.52147072840373,0.5811499859322613,3.6531271934509277,0.028236694633960724,0.003794739777310247,1.0,636.6482908874196,8.630783678843128,0,0,1,92.65409442820578,0.8729551742956289,36.50740675070381,0.2166958991745105,-671.6206480001945,59.61560628976787,3.3592074807462136,37.16285422707836
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-712.3034287420728,66.97833409628983,-1.7934189764478092,-3.8213714090812614,0,193,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000193.jpg,-710.510009765625,70.7997055053711,676.5027236602205,1.6243065222917727,0,3.3470260220969976,3.347521498443298,1,3.3470260220969976,172.94041925464654,9.85121750820679e-05,639.9957104140682,8.656912114541413,-674.9520413554561,59.943811248686494,17.71257406744399,1,0.0,0,0,0.13161316217841307,1.0,677.8817138671875,5.613986492156982,1,1,6,-704.0792846679688,56.33333969116211,-713.4812622070312,65.90923309326172,-713.1012573242188,63.624542236328125,678.3202514648438,9.033369064331055,0.913557231426239,0.010894902050495148,87.0321044921875,68.25252532958984,1,678.4600219726562,9.722968101501465,121.60409545898438,68.25253295898438,0.13161316217841307,678.4600219726562,9.722968101501465,642.6076466100589,9.722968101501465,35.85237536259743,0.0,0.0,1,3.347521498443298,3.3474195266485536,0.026128435698284377,3.5791711807250977,0.03056066296994686,0.14801403880119324,0.04031794145703316,-0.432327602408241,0.14164418286324676,173.49390061645812,173.49390061645812,0.55348136181157,3.653456687927246,0.02315324731171131,0.0027840382781484656,1.0,639.9926546745621,8.776148880283559,0,0,1,89.30973064106331,0.8775408768169433,36.510068985658336,0.23214515862810003,-674.9616190784296,59.82492049601321,3.347521498443274,37.20395122095373
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-715.4813452389868,67.35030549713483,-1.649619164768097,-3.8607693319667358,0,194,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000194.jpg,-713.8317260742188,71.21107482910156,679.8493199910299,1.566713520141786,0,3.3465963308094615,3.347091865378683,1,3.3465963308094615,172.94029806183008,-0.00012119281646622177,643.3396663018101,8.799324780504891,-678.2922944195585,60.156018256924504,17.712574068666356,1,0.0,0,0,0.1784700757935938,1.0,681.0811767578125,5.580354690551758,1,1,6,-727.6449584960938,70.75675201416016,-718.1822509765625,70.69717407226562,-719.286865234375,68.06087493896484,684.9404907226562,5.276432037353516,0.8905863165855408,0.018950894474983215,67.66001892089844,52.20380401611328,1,685.4193115234375,6.182600498199463,102.54948425292969,52.20381164550781,0.1784700757935938,685.4193115234375,6.182600498199463,646.0804590102425,7.154849155445461,39.33885251319502,-0.9722486572459985,0.0,1,3.3470918653786828,3.3470116272479666,0.023175900221332747,3.519315242767334,0.0360557921230793,0.1678532063961029,0.043302036821842194,-0.42101873013340396,0.13151270446723032,173.50520948873296,173.50520948873296,0.5649114269028732,3.6035687923431396,0.031228281557559967,0.003573835781312662,1.0,643.3356428946882,8.61045725290991,0,0,1,85.96674242093718,0.8821246931974139,36.51367709634167,0.17271891195787248,-678.268309735699,60.343399861477515,3.3470918653787254,37.18686516592679
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-718.7154556548861,67.75210804288308,-1.5053116119173289,-3.8949180191286366,0,195,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000195.jpg,-717.2101440429688,71.64702606201172,683.2549006706985,1.4906761390901615,0,3.40558067966856,3.4064294281620984,1,3.40558067966856,172.64718135163614,-0.29311671019393015,646.7419643098448,8.6375840974582,-681.6583799733195,60.67684435918036,17.712574069076584,1,0.0,0,0,0.21210402416646623,1.0,684.3396606445312,5.523005485534668,1,1,6,-732.345947265625,75.54469299316406,-722.91357421875,70.72696685791016,-725.294189453125,69.70683288574219,691.0882568359375,4.275341987609863,0.840340793132782,0.013902820646762848,41.07464599609375,41.48731994628906,1,691.7574462890625,5.292147636413574,76.18482208251953,41.487327575683594,0.21210402416646623,691.7574462890625,5.292147636413574,649.5752503763025,6.937612457583531,42.182195912759944,-1.6454648211699565,0.0,1,3.406429428162098,3.406321415156475,0.02712684454828991,3.538562297821045,0.03475664556026459,0.1635904759168625,0.04290876165032387,-0.4153451641302241,0.13147415125101677,173.51088305473613,173.51088305473613,0.8637017030999832,3.6206698417663574,0.029965294525027275,0.003819117884348739,1.0,646.7379187081605,8.44228847426624,0,0,1,82.56446660746496,0.8867898031462862,36.51698196253801,0.13298161815248477,-681.6336930698698,60.87061562673308,3.4064294281620864,37.17277075644077
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-721.9476600309996,68.15892563497484,-1.3606849333433513,-3.923838036900158,0,196,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000196.jpg,-720.5869750976562,72.082763671875,686.6588807412554,1.4146832723041423,0,3.4039800705569405,3.4048282242355867,1,3.4039800705569405,172.647329012546,0.00014766090986982714,650.142633828191,8.47004073518815,-685.0222322039353,61.2032682585533,17.712574069936068,1,0.0,0,0,0.2518992526893051,1.0,687.5967407226562,5.460467338562012,1,1,6,-737.1076049804688,70.81632232666016,-727.6449584960938,70.75675201416016,-730.0245361328125,70.05006408691406,695.828369140625,4.4345502853393555,0.8372455835342407,0.029685400426387787,48.92658233642578,36.09088897705078,1,696.5762939453125,5.471187591552734,84.22091674804688,36.09089660644531,0.2518992526893051,696.5762939453125,5.471187591552734,653.0853567730866,6.704406968250796,43.49093717222587,-1.2332193766980615,0.0,1,3.4048282242355867,3.4047151200305996,0.02775226092191007,3.5091516971588135,0.03630055859684944,0.1728278398513794,0.04383267089724541,-0.38833520773783514,0.12324170556810189,173.53789301112852,173.53789301112852,0.8905639985825023,3.5958776473999023,0.03384597599506378,0.004119845818532719,1.0,650.138278233417,8.267902879825765,0,0,1,79.16410708220837,0.8914522855318128,36.52060250783836,0.10517162660187296,-684.9965130786013,61.40381054927622,3.404828224235553,37.15805466550226
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-724.8822459841526,68.53256114360855,-1.2159251833714195,-3.9475566542430225,0,197,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000197.jpg,-723.6663208007812,72.48011779785156,689.7629840853654,1.3453818302531722,0,3.1041033441099444,3.1048768511464346,1,3.1041033441099444,172.6472693097745,-5.9702771524592395e-05,653.2430319642546,8.295553045024564,-688.0867638588003,61.70482612406365,17.712574072059464,1,0.0,0,0,0.23852821854850462,1.0,690.5543823242188,5.399434566497803,1,1,6,-727.584228515625,80.27306365966797,-727.6145629882812,75.51490783691406,-729.2195434570312,74.01011657714844,695.4468994140625,0.4115520119667053,0.8610121607780457,0.02945248782634735,45.246803283691406,39.25818634033203,1,696.2974853515625,1.560584306716919,80.90003967285156,39.25819396972656,0.23852821854850462,696.2974853515625,1.560584306716919,656.1489845652629,6.551981484419531,40.14850078629956,-4.991397177702612,0.0,1,3.1048768511464346,3.104753730837517,0.0276501651987981,3.6080970764160156,0.03384878486394882,0.15598462522029877,0.042804788798093796,-0.39020494534269967,0.13205207596824978,173.53602327352365,173.53602327352365,0.8887539637491624,3.68638014793396,0.030146494507789612,0.00401753126012496,1.0,653.2384663488899,8.097333511340285,0,0,1,76.06391896673551,0.8957031808776865,36.524517736475445,0.5039937323060713,-688.0612504850709,61.90144986662446,3.104876851146397,37.143360744362525
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-728.0203733348052,68.94045514410332,-1.0712156199614902,-3.9661076610724613,0,198,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000198.jpg,-726.9491577148438,72.90656280517578,693.0725144129813,1.2686839867747968,0,3.309530327615903,3.3104189385337848,1,3.309530327615903,172.5986451991257,-0.04862411064877611,656.5487666835852,8.12535569397219,-691.3559333927935,62.223844168935955,17.71257407591139,1,0.0,0,0,0.17643029125425533,1.0,693.7180786132812,5.32587194442749,1,1,6,-727.584228515625,80.27306365966797,-732.3762817382812,70.78653717041016,-730.8768310546875,73.51484680175781,697.04248046875,1.0793973207473755,0.8921084403991699,0.012588486075401306,47.589576721191406,42.12744140625,1,697.1942749023438,1.7659413814544678,82.20701599121094,42.1274528503418,0.17643029125425533,697.1942749023438,1.7659413814544678,659.2839499845344,6.48424571340267,37.91032491780935,-4.718304331948202,0.0,1,3.3104189385337848,3.310300334695282,0.028022182631905448,3.5465822219848633,0.03055482730269432,0.15606625378131866,0.04063727334141731,-0.42406942345401955,0.12833870755579746,173.50215879541233,173.50215879541233,0.9035135962866185,3.624892473220825,0.024045061320066452,0.003559222062171363,1.0,656.5449779168433,7.936539234099747,0,0,1,72.7574073987821,0.9002369814445426,36.52753649613794,0.23705189436896035,-691.3321874355752,62.411199819472486,3.310418938533731,37.1311353997689
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-731.163064605507,69.35403357981367,-0.9267364805069324,-3.9795311784871026,0,199,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000199.jpg,-730.236328125,73.33356475830078,696.3864128403558,1.1918908463023266,0,3.313898427374511,3.3147880736752047,1,3.313898427374511,172.59874772340976,0.00010252428405477828,659.8596759793334,7.960967248842314,-694.6308630894878,62.7376334324228,17.712574081689116,1,0.0,0,0,0.1419650673357242,1.0,696.8869018554688,5.247139930725098,1,1,6,-746.5703125,70.87588500976562,-737.1076049804688,70.81632232666016,-736.5870971679688,72.65151977539062,702.62939453125,2.5420749187469482,0.8955011367797852,0.0021915584802627563,58.100868225097656,44.465232849121094,1,702.9351806640625,3.271989345550537,92.80711364746094,44.46524429321289,0.1419650673357242,702.9351806640625,3.271989345550537,662.5000799145066,6.376724887738369,40.4351007495559,-3.1047355421878318,0.0,1,3.3147880736752047,3.314698062490023,0.02442801474256704,3.4035627841949463,0.03704562410712242,0.1870231181383133,0.04412310570478439,-0.3924768636958016,0.1062603878679957,173.53375135517055,173.53375135517055,0.9350036317607817,3.4973971843719482,0.03515096753835678,0.003316828028916427,1.0,659.8559918310388,7.778403743510419,0,0,1,69.44639348458668,0.9047769555086099,36.530421009317024,0.08966435682043539,-694.607882781577,62.91878229903822,3.314788073675331,37.11945327268496
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-734.3040270736299,69.77241859169192,-0.7826647689423756,-3.987873461530737,0,200,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000200.jpg,-733.5213623046875,73.76029205322266,699.6981579677471,1.11514479007437,0,3.3117451273913048,3.3126342608181885,1,3.3117451273913048,172.59869906016172,-4.866324805118255e-05,663.1684933360781,7.8080605312479054,-697.9049274590805,63.23978407550171,17.712574089392355,1,0.0,0,0,0.17758846366301434,1.0,700.0545043945312,5.163444995880127,1,1,6,-746.5703125,70.87588500976562,-737.1076049804688,70.81632232666016,-737.058349609375,72.62428283691406,703.0950927734375,2.6190216541290283,0.8894989490509033,0.014955796301364899,57.8107795715332,43.92399597167969,1,703.758056640625,3.608750820159912,93.10293579101562,43.92400360107422,0.17758846366301434,703.758056640625,3.608750820159912,665.9068616111514,6.165039566203932,37.85119502947362,-2.55628874604402,0.0,1,3.3126342608181885,3.3125015050392896,0.029656787737486274,3.532294273376465,0.03532899543642998,0.17009514570236206,0.04361359775066376,-0.38709632881627115,0.1143376868711308,173.53913189005007,173.53913189005007,0.9404328298883634,3.617645263671875,0.03269553184509277,0.003567515933463076,1.0,663.164782626543,7.618875634599023,0,0,1,66.13760268908243,0.9093138812915584,36.53337534120408,0.22054914598516007,-697.8812201370096,63.42751435373495,3.312634260818131,37.10776237823194
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-737.5534806950211,70.20939008710626,-0.639174054396074,-3.991186695120302,0,201,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000201.jpg,-736.914306640625,74.20057678222656,703.1186419929959,1.036335257768555,0,3.420484025248811,3.4213918088059434,1,3.420484025248811,172.6063405132985,0.0076414531367905705,666.5860357469031,7.649681409878372,-701.286527524025,63.75888047949624,17.71257409888113,1,0.0,0,0,0.18106129588133285,1.0,703.3319091796875,5.072747707366943,1,1,6,-746.5703125,70.87588500976562,-741.8389892578125,70.84610748291016,-740.9625244140625,72.09435272216797,706.9212646484375,3.5590734481811523,0.9123010039329529,0.0225113183259964,62.88829040527344,44.745323181152344,1,707.6337890625,4.578133583068848,98.32264709472656,44.745330810546875,0.18106129588133285,707.6337890625,4.578133583068848,669.3339543105768,6.000930271674173,38.299834751923214,-1.4227966886053256,0.0,1,3.421391808805943,3.4212531203601175,0.030805775279348815,3.511054277420044,0.03568854555487633,0.17117688059806824,0.04396076127886772,-0.3835705104615165,0.10919893001604823,173.54265770840485,173.54265770840485,0.9363171951063276,3.5969481468200684,0.033589839935302734,0.003592443346386898,1.0,666.582451047481,7.459299715715032,0,0,1,62.71993426814447,0.9140000971736837,36.53619094551493,0.09057025217123282,-701.2628188728988,63.947814169991666,3.421391808805984,37.096465077351645
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-740.4956408245545,70.61136232949931,-0.4964342815857364,-3.989528783781936,0,202,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000202.jpg,-739.9992065429688,74.60089111328125,706.228581573734,0.9646779114143241,0,3.1099395807381143,3.110765013807414,1,3.1099395807381143,172.60628708549322,-5.342780529699117e-05,669.6930842828291,7.487932673570912,-704.3590201411113,64.24847457285095,17.712574109923015,1,0.0,0,0,0.1916240117994462,1.0,706.3001098632812,4.984338760375977,1,1,6,-746.5703125,70.87588500976562,-746.5703125,70.87588500976562,-746.208740234375,71.56770324707031,712.0823364257812,4.637862682342529,0.9210816025733948,0.02761228382587433,60.7335090637207,41.47580337524414,1,712.7627563476562,5.5675740242004395,95.5095443725586,41.47581481933594,0.1916240117994462,712.7627563476562,5.5675740242004395,672.4700503152776,5.821753054101825,40.29270603237868,-0.2541790299013862,0.0,1,3.110765013807414,3.1106332353481765,0.028632957855880176,3.337794542312622,0.038562096655368805,0.19244703650474548,0.04438554868102074,-0.36398363567560915,0.0926491748838024,173.56224458319073,173.56224458319073,0.9559574976975318,3.4343347549438477,0.038938459008932114,0.003668794167599501,1.0,669.6890035533544,7.297464925326802,0,0,1,59.61338176227105,0.9182597192021088,36.53957802037962,0.2278549615745078,-704.3348091391186,64.43744134997524,3.110765013807368,37.084295237620395
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-743.7412693079674,71.05750317275313,-0.3546115931236138,-3.982963135840623,0,203,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000203.jpg,-743.3866577148438,75.04046630859375,709.6435281959153,0.8859927042658837,0,3.4149466221813327,3.415853011206913,1,3.4149466221813327,172.60628586018257,-1.2253106502555037e-06,673.1046696684255,7.333197047100992,-707.7350821348085,64.76331762857404,17.712574122230855,1,0.0,0,0,0.17995235879466392,1.0,709.57470703125,4.884118556976318,1,1,6,-746.5703125,70.87588500976562,-746.5703125,70.87588500976562,-746.454833984375,71.58486938476562,712.328857421875,4.64683198928833,0.9209591150283813,0.022904958575963974,60.365814208984375,41.784324645996094,1,712.7484130859375,5.457016944885254,94.81617736816406,41.78433609008789,0.17995235879466392,712.7484130859375,5.457016944885254,675.8495386551108,5.686275655089796,36.898874430826716,-0.22925871020454225,0.0,1,3.415853011206913,3.4156661150710925,0.03573212177418989,3.3820042610168457,0.03486311435699463,0.1722818911075592,0.04308130964636803,-0.4016841988208168,0.08849908124097255,173.52454402004554,173.52454402004554,0.9182581598629744,3.4684555530548096,0.03208841755986214,0.003584474147041793,1.0,673.1013425466134,7.142563701137379,0,0,1,56.20104276901202,0.9229386275149923,36.54218564930193,0.03294236116448701,-707.7116029883805,64.95252881221774,3.415853011207015,37.07392631846454
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-748.4019174802668,71.69184029996329,-0.21386816386049146,-3.9715584427124937,0,204,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000204.jpg,-748.1880493164062,75.66339874267578,714.4838788957042,0.7745869950772425,0,4.840350699788814,4.841632589218875,1,4.840350699788814,172.60773900509852,0.0014531449159638978,676.5818403836801,7.176456474229172,-711.1761491527479,65.28709388639655,17.712574135492275,1,0.0,0,0,0.13709262201089034,1.0,714.2763061523438,4.7464799880981445,1,1,6,-760.7340087890625,75.72337341308594,-751.3016357421875,70.9056625366211,-750.6572875976562,71.6037368774414,716.5097045898438,5.072727203369141,0.9309751391410828,0.007451765239238739,58.91106414794922,40.670352935791016,1,717.0266723632812,5.96916389465332,93.77427673339844,40.67036437988281,0.13709262201089034,717.0266723632812,5.96916389465332,679.20884509421,5.96916389465332,37.817827269071245,0.0,0.0,1,3.4806628555339114,3.4804978370666504,0.03389277309179306,3.4392030239105225,0.03387913852930069,0.1709849238395691,0.04278130829334259,-0.41537000360724474,0.0948380370693799,173.5108582152591,173.5108582152591,0.9031192101605826,3.525003433227539,0.029716022312641144,0.002923987385771277,1.0,676.5803535734161,7.035343417241318,0,0,1,52.72203174220931,0.9277089547439332,37.90352532228803,1.401147675878292,-711.15973967373,65.42725748529293,3.4806628555337906,38.41710950650776
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_RNN_polynomial_constrained_Kalman,1,8.0,-753.0709440786156,72.33185825015251,-0.07436204736563234,-3.9553884539490536,0,205,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000205.jpg,-752.99658203125,76.28724670410156,719.3314274929488,0.6630264910941364,0,4.847548597244668,4.848832142763627,1,4.847548597244668,172.60786744270126,0.00012843760274518226,680.0875547681793,7.066730139120562,-714.6505741335965,65.7671399953862,17.71257414939205,1,0.0,0,0,0.13563538961041327,1.0,718.9868774414062,4.604079246520996,1,1,6,-765.46533203125,75.7531509399414,-756.0330200195312,70.93544006347656,-755.7705078125,72.06812286376953,721.6433715820312,5.15197229385376,0.9322768449783325,0.00680532306432724,54.65363311767578,43.198402404785156,1,721.9166259765625,5.9065446853637695,89.41488647460938,43.19841384887695,0.13563538961041327,721.9166259765625,5.9065446853637695,682.710552089608,5.9065446853637695,39.20607388695456,0.0,0.0,1,3.5073416353213482,3.5072011947631836,0.03138672187924385,3.52201771736145,0.03110705316066742,0.1596684604883194,0.041129764169454575,-0.4279490776242926,0.09903602207767917,173.49827914124205,173.49827914124205,0.8904116985407895,3.602137565612793,0.024768078699707985,0.002877609243307411,1.0,680.0861469516495,6.931141037262957,0,0,1,49.21623836397589,0.932516005219596,39.24528054129928,1.3255308798832175,-714.6348276884044,65.90181900619986,3.507341635321408,39.74268869527049
