frame_id,image_path,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y,center_ms_candidate_count
10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,-77.41057586669922,4.6642866134643555,-77.41057586669922,4.6642866134643555,0.0,-77.76382446289062,5.47208309173584,0.8816573716694098,36,47.59156036376953,44.68157196044922,-79.12112426757812,5.254837989807129,1.8096206121310974,-79.98979949951172,5.401896953582764,-82.41837310791016,6.831230640411377,-79.12112426757812,5.254837989807129,36
11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,-80.71418762207031,4.9646830558776855,-80.71418762207031,4.9646830558776855,0.0,-81.38468933105469,4.772594451904297,0.6974744249988044,36,57.8446044921875,43.85826873779297,-81.38468933105469,4.772594451904297,0.6974744249988044,-82.17337036132812,4.207126617431641,-84.24998474121094,5.988711357116699,-81.38468933105469,4.772594451904297,36
12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,-84.01985931396484,5.2652668952941895,-84.01985931396484,5.2652668952941895,0.0,-83.02679443359375,5.197080612182617,0.9954030469267342,36,55.58938217163086,42.17527389526367,-83.02679443359375,5.197080612182617,0.9954030469267342,-85.22142791748047,4.6082234382629395,-85.55926513671875,5.5590081214904785,-83.02679443359375,5.197080612182617,36
13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,-87.32689666748047,5.565974712371826,-87.32689666748047,5.565974712371826,0.0,-88.45319366455078,5.225813865661621,1.1765433809444543,36,39.86768341064453,39.21906280517578,-88.45319366455078,5.225813865661621,1.1765433809444543,-88.72203063964844,4.970534324645996,-88.24958801269531,5.290661334991455,-88.45319366455078,5.225813865661621,36
14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,-90.52931213378906,5.903904438018799,-90.52931213378906,5.903904438018799,0.0,-87.89710235595703,3.8179931640625,3.358504750232243,36,52.18334197998047,40.40138244628906,-91.52948760986328,3.797212839126587,2.3320592779308407,-91.79456329345703,4.563494682312012,-89.55512237548828,4.518959999084473,-91.52948760986328,3.797212839126587,36
15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,-93.73101806640625,6.241759300231934,-93.73101806640625,6.241759300231934,0.0,-92.50254821777344,4.928804397583008,1.798051374513469,36,49.92524719238281,41.914527893066406,-92.50254821777344,4.928804397583008,1.798051374513469,-95.58716583251953,4.193070411682129,-92.07659912109375,4.489381790161133,-92.50254821777344,4.928804397583008,36
16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,-97.24320983886719,6.612377643585205,-97.24320983886719,6.612377643585205,0.0,-95.82901763916016,5.159788608551025,2.027302267155478,36,55.12796401977539,44.693416595458984,-95.82901763916016,5.159788608551025,2.027302267155478,-98.24655151367188,4.091510772705078,-94.95089721679688,4.611348628997803,-95.82901763916016,5.159788608551025,36
17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,-100.48795318603516,6.946656227111816,-100.48795318603516,6.946656227111816,0.0,-96.0688705444336,5.30503511428833,4.714150111247208,36,56.680240631103516,44.36825942993164,-96.0688705444336,5.30503511428833,4.714150111247208,-98.69071197509766,4.186993598937988,-96.86669921875,4.81198263168335,-96.0688705444336,5.30503511428833,36
18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,-103.73233032226562,7.28089714050293,-103.73233032226562,7.28089714050293,0.0,-99.83624267578125,4.200925827026367,4.96645972911557,36,64.37920379638672,47.075096130371094,-99.83624267578125,4.200925827026367,4.96645972911557,-101.56532287597656,5.38472318649292,-99.42900085449219,4.511242866516113,-99.83624267578125,4.200925827026367,36
19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,-107.29228973388672,7.647648811340332,-107.29228973388672,7.647648811340332,0.0,-108.90025329589844,4.2247443199157715,3.78177497667059,36,46.963134765625,49.994056701660156,-109.87283325195312,0.7963629961013794,7.321155794731391,-107.20716857910156,6.010708332061768,-105.21378326416016,4.326623439788818,-109.87283325195312,0.7963629961013794,36
20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,-110.61548614501953,7.9523024559021,-110.61548614501953,7.9523024559021,0.0,-112.25946044921875,3.3430213928222656,4.893681991234582,36,32.728111267089844,48.88215637207031,-112.87501525878906,-0.1378394067287445,8.399753994818193,-112.61442565917969,5.747735977172852,-110.52745056152344,3.871302366256714,-112.87501525878906,-0.1378394067287445,36
21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,-113.93445587158203,8.25656795501709,-113.93445587158203,8.25656795501709,0.0,-115.35295104980469,3.897193431854248,4.584351077725415,36,22.51570701599121,50.09568786621094,-116.24677276611328,0.3078975975513458,8.278174307924981,-116.44618225097656,5.983255386352539,-114.82522583007812,3.7449612617492676,-116.24677276611328,0.3078975975513458,36
22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,-117.24945068359375,8.560468673706055,-117.24945068359375,8.560468673706055,0.0,-117.55745697021484,4.316703796386719,4.254927520718457,36,21.387086868286133,52.603179931640625,-117.93448638916016,0.7330907583236694,7.857297178299721,-119.99346923828125,6.425275802612305,-118.05901336669922,3.858147144317627,-117.93448638916016,0.7330907583236694,36
23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,-120.81004333496094,8.859625816345215,-120.81004333496094,8.859625816345215,0.0,-119.14064025878906,4.784757614135742,4.4035732645330175,36,22.410486221313477,56.106876373291016,-119.57764434814453,0.9623129963874817,7.99289415912502,-121.78092193603516,6.524698734283447,-120.4798355102539,4.153512001037598,-119.57764434814453,0.9623129963874817,36
24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,-124.06947326660156,9.133479118347168,-124.06947326660156,9.133479118347168,0.0,-120.57709503173828,5.42210054397583,5.096178632823754,36,36.4073486328125,54.69306945800781,-120.8648681640625,1.9770851135253906,7.841139522765073,-123.46380615234375,6.889072418212891,-122.59295654296875,4.6553802490234375,-120.8648681640625,1.9770851135253906,36
25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,-127.31895446777344,9.40649700164795,-127.31895446777344,9.40649700164795,0.0,-127.98928833007812,6.5368242263793945,2.9469254018501805,36,66.03633117675781,61.28404235839844,-127.98928833007812,6.5368242263793945,2.9469254018501805,-126.56400299072266,7.605801582336426,-126.26702880859375,5.495333194732666,-127.98928833007812,6.5368242263793945,36
26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,-130.83126831054688,9.741641998291016,-130.83126831054688,9.741641998291016,0.0,-132.18711853027344,6.369978904724121,3.634066845127322,36,66.7001953125,56.43701171875,-127.54352569580078,2.9794423580169678,7.519082089972149,-129.27854919433594,7.4050774574279785,-130.34739685058594,6.014712810516357,-127.54352569580078,2.9794423580169678,36
27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,-134.03652954101562,10.047489166259766,-134.03652954101562,10.047489166259766,0.0,-129.80267333984375,5.650232791900635,6.10421182086955,36,76.53955078125,57.365455627441406,-129.19760131835938,2.058441638946533,9.340241256931689,-130.46441650390625,7.2997236251831055,-132.3539276123047,6.059891223907471,-129.19760131835938,2.058441638946533,36
28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,-137.2352752685547,10.352712631225586,-137.2352752685547,10.352712631225586,0.0,-139.03201293945312,6.770140647888184,4.0078782758237095,36,64.58885192871094,63.92580032348633,-139.03201293945312,6.770140647888184,4.0078782758237095,-135.1042938232422,7.726322650909424,-136.91458129882812,6.500431537628174,-139.03201293945312,6.770140647888184,36
29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,-140.4192352294922,10.665609359741211,-140.4192352294922,10.665609359741211,0.0,-143.71127319335938,7.117038249969482,4.840441186157453,36,65.24595642089844,63.15134048461914,-143.71127319335938,7.117038249969482,4.840441186157453,-139.55606079101562,7.872415542602539,-141.70828247070312,6.931768417358398,-143.71127319335938,7.117038249969482,36
30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,-143.60858154296875,10.979033470153809,-143.60858154296875,10.979033470153809,0.0,-143.79652404785156,7.19068717956543,3.7930054050259874,36,65.30543518066406,62.96135711669922,-143.79652404785156,7.19068717956543,3.7930054050259874,-142.60140991210938,8.37497329711914,-144.78302001953125,7.236573696136475,-143.79652404785156,7.19068717956543,36
31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,-147.09031677246094,11.321191787719727,-147.09031677246094,11.321191787719727,0.0,-148.689208984375,7.425718307495117,4.2108395766702715,36,67.0755615234375,61.732666015625,-148.689208984375,7.425718307495117,4.2108395766702715,-146.34857177734375,8.669451713562012,-148.49517822265625,7.507931232452393,-148.689208984375,7.425718307495117,36
32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,-150.38534545898438,11.621426582336426,-150.38534545898438,11.621426582336426,0.0,-153.36917114257812,7.573197364807129,5.029053142265607,36,64.87521362304688,62.87853240966797,-153.36917114257812,7.573197364807129,5.029053142265607,-150.49148559570312,8.908661842346191,-152.6196746826172,7.721909999847412,-153.36917114257812,7.573197364807129,36
33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,-153.68882751464844,11.922432899475098,-153.68882751464844,11.922432899475098,0.0,-157.9677734375,7.437360763549805,6.198810391933398,36,61.62884521484375,63.61772918701172,-157.9677734375,7.437360763549805,6.198810391933398,-154.87820434570312,8.957257270812988,-157.02459716796875,7.781269073486328,-157.9677734375,7.437360763549805,36
34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,-156.9862060546875,12.222880363464355,-156.9862060546875,12.222880363464355,0.0,-157.99325561523438,7.426774501800537,4.900691813783406,36,61.85877990722656,63.59149932861328,-157.99325561523438,7.426774501800537,4.900691813783406,-157.8008575439453,9.030134201049805,-159.72119140625,7.778417110443115,-157.99325561523438,7.426774501800537,36
35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,-161.97410583496094,12.701958656311035,-161.97410583496094,12.701958656311035,0.0,-161.8661651611328,12.129648208618164,0.5824005817346719,36,65.62049102783203,63.42217254638672,-162.24305725097656,7.182320594787598,5.5261866774834,-160.62612915039062,10.59703254699707,-162.75558471679688,9.534186363220215,-162.24305725097656,7.182320594787598,36
36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,-166.95358276367188,13.180227279663086,-166.95358276367188,13.180227279663086,0.0,-167.194091796875,11.910478591918945,1.292325936085889,36,69.2836685180664,64.09776306152344,-167.40005493164062,7.138911247253418,6.05779141273623,-164.414794921875,12.00925064086914,-166.6023712158203,10.808347702026367,-167.40005493164062,7.138911247253418,36
37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,-170.4643096923828,13.542064666748047,-170.4643096923828,13.542064666748047,0.0,-172.6991729736328,11.863723754882812,2.7948957229778975,36,67.78642272949219,69.58773803710938,-172.6991729736328,11.863723754882812,2.7948957229778975,-169.05352783203125,12.891111373901367,-171.16835021972656,11.664566993713379,-172.6991729736328,11.863723754882812,36
38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,-173.6732940673828,13.872800827026367,-173.6732940673828,13.872800827026367,0.0,-177.55889892578125,12.10842227935791,4.267429762173268,36,63.82557678222656,70.083984375,-177.55889892578125,12.10842227935791,4.267429762173268,-174.63330078125,13.766374588012695,-176.03807067871094,12.29803466796875,-177.55889892578125,12.10842227935791,36
39,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,-176.89031982421875,14.204366683959961,-176.89031982421875,14.204366683959961,0.0,-181.65118408203125,12.067343711853027,5.218495536515224,36,61.78167724609375,68.21873474121094,-181.65118408203125,12.067343711853027,5.218495536515224,-178.99114990234375,14.071808815002441,-180.74050903320312,12.640473365783691,-181.65118408203125,12.067343711853027,36
40,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,-180.07899475097656,14.495210647583008,-180.07899475097656,14.495210647583008,0.0,-181.76336669921875,12.16914176940918,2.871881837059811,36,63.48329162597656,67.90177917480469,-185.85877990722656,12.381324768066406,6.1542205001143335,-181.86215209960938,14.064953804016113,-183.65023803710938,12.835801124572754,-185.85877990722656,12.381324768066406,36
41,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,-183.2713623046875,14.786392211914062,-183.2713623046875,14.786392211914062,0.0,-185.98605346679688,12.399600982666016,3.614736570989669,36,63.73897171020508,67.96845245361328,-185.98605346679688,12.399600982666016,3.614736570989669,-184.9775390625,14.27491569519043,-186.92022705078125,12.981127738952637,-185.98605346679688,12.399600982666016,36
42,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000042.jpg,-186.7760009765625,15.10605525970459,-186.7760009765625,15.10605525970459,0.0,-190.37680053710938,12.525959014892578,4.42974650603481,36,66.3985824584961,67.51795196533203,-190.37680053710938,12.525959014892578,4.42974650603481,-188.50083923339844,14.314190864562988,-190.55343627929688,13.063668251037598,-190.37680053710938,12.525959014892578,36
43,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,-190.19520568847656,15.40483283996582,-190.19520568847656,15.40483283996582,0.0,-190.13711547851562,12.402364730834961,3.0030300063171436,36,66.40995788574219,67.25879669189453,-190.13711547851562,12.402364730834961,3.0030300063171436,-190.56393432617188,14.293673515319824,-192.6286163330078,13.01287841796875,-190.13711547851562,12.402364730834961,36
44,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,-193.5978240966797,15.702159881591797,-193.5978240966797,15.702159881591797,0.0,-195.51419067382812,12.581847190856934,3.661804493138958,36,67.72866821289062,68.22906494140625,-195.51419067382812,12.581847190856934,3.661804493138958,-193.50350952148438,14.27199935913086,-195.78152465820312,12.999713897705078,-195.51419067382812,12.581847190856934,36
45,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,-196.71273803710938,15.974347114562988,-196.71273803710938,15.974347114562988,0.0,-200.8094024658203,12.616888046264648,5.296715098696953,36,67.12979888916016,68.23916625976562,-200.8094024658203,12.616888046264648,5.296715098696953,-197.8904266357422,14.316505432128906,-199.7639923095703,12.966032028198242,-200.8094024658203,12.616888046264648,36
46,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,-199.96063232421875,16.28047752380371,-199.96063232421875,16.28047752380371,0.0,-200.97105407714844,12.684890747070312,3.7348622983737396,36,67.03812408447266,68.53421020507812,-200.97105407714844,12.684890747070312,3.7348622983737396,-200.4100799560547,14.564743041992188,-202.31629943847656,12.940265655517578,-200.97105407714844,12.684890747070312,36
47,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,-203.51315307617188,16.61532211303711,-203.51315307617188,16.61532211303711,0.0,-205.95892333984375,12.587655067443848,4.712100806733611,36,66.09454345703125,68.9541244506836,-205.95892333984375,12.587655067443848,4.712100806733611,-203.68289184570312,14.299766540527344,-205.71803283691406,12.862553596496582,-205.95892333984375,12.587655067443848,36
48,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000048.jpg,-206.75160217285156,16.920562744140625,-206.75160217285156,16.920562744140625,0.0,-210.5332489013672,12.530745506286621,5.794078646433191,36,63.383941650390625,67.40455627441406,-210.5332489013672,12.530745506286621,5.794078646433191,-207.5177001953125,14.139814376831055,-209.62965393066406,12.764966011047363,-210.5332489013672,12.530745506286621,36
49,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000049.jpg,-210.1930389404297,17.253925323486328,-210.1930389404297,17.253925323486328,0.0,-213.7076416015625,12.276460647583008,6.09324104771075,36,57.704566955566406,67.27940368652344,-213.7076416015625,12.276460647583008,6.09324104771075,-211.20480346679688,13.959424018859863,-213.33721923828125,12.58266830444336,-213.7076416015625,12.276460647583008,36
50,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000050.jpg,-213.3181915283203,17.556650161743164,-213.3181915283203,17.556650161743164,0.0,-213.1103973388672,17.139291763305664,0.4662257585299167,36,57.008480072021484,67.1570816040039,-213.53982543945312,12.214995384216309,5.346250775341492,-213.04714965820312,15.792495727539062,-215.2322540283203,14.427270889282227,-213.53982543945312,12.214995384216309,36
51,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000051.jpg,-216.74961853027344,17.889041900634766,-216.74961853027344,17.889041900634766,0.0,-216.69357299804688,16.890899658203125,0.999714478143146,36,51.095184326171875,66.70684814453125,-217.02700805664062,12.081936836242676,5.81372635907698,-215.4202880859375,17.03376007080078,-217.6217041015625,15.672260284423828,-217.02700805664062,12.081936836242676,36
52,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000052.jpg,-219.85296630859375,18.18168067932129,-219.85296630859375,18.18168067932129,0.0,-220.43331909179688,16.7993221282959,1.4992413136532194,36,53.6793212890625,64.92790985107422,-217.18594360351562,16.8995418548584,2.959204297543061,-218.31024169921875,17.882152557373047,-220.50527954101562,16.489973068237305,-217.18594360351562,16.8995418548584,36
53,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000053.jpg,-223.26548767089844,18.50347328186035,-223.26548767089844,18.50347328186035,0.0,-220.5812530517578,16.81100082397461,3.173259918647513,36,54.78449249267578,66.3449935913086,-220.5812530517578,16.81100082397461,3.173259918647513,-220.08192443847656,18.4260196685791,-222.24476623535156,17.014589309692383,-220.5812530517578,16.81100082397461,36
54,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000054.jpg,-226.6659393310547,18.824125289916992,-226.6659393310547,18.824125289916992,0.0,-224.404296875,16.961790084838867,2.9297301949330525,36,55.73630142211914,66.29904174804688,-221.10894775390625,16.870872497558594,5.890276042712647,-222.5081787109375,18.775543212890625,-224.6817626953125,17.37017250061035,-221.10894775390625,16.870872497558594,36
55,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000055.jpg,-229.90402221679688,19.161306381225586,-229.90402221679688,19.161306381225586,0.0,-229.5116729736328,18.09854507446289,1.1328722451200597,36,56.685794830322266,66.39192962646484,-226.42604064941406,17.624858856201172,3.8022397057797725,-225.97970581054688,19.404247283935547,-228.13720703125,17.998367309570312,-226.42604064941406,17.624858856201172,36
56,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000056.jpg,-233.15289306640625,19.499608993530273,-233.15289306640625,19.499608993530273,0.0,-228.3546142578125,17.05589485168457,5.384720822109215,36,56.89116668701172,66.57261657714844,-224.91934204101562,16.764089584350586,8.676083732059633,-228.24986267089844,19.434972763061523,-229.89854431152344,17.977628707885742,-224.91934204101562,16.764089584350586,36
57,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000057.jpg,-236.7150115966797,19.870529174804688,-236.7150115966797,19.870529174804688,0.0,-233.08917236328125,18.479625701904297,3.88346785970706,36,61.23195266723633,68.7614517211914,-228.92098999023438,17.487659454345703,8.15014361262528,-231.17738342285156,20.21044158935547,-232.7156524658203,18.439838409423828,-228.92098999023438,17.487659454345703,36
58,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000058.jpg,-241.94894409179688,20.40029525756836,-241.94894409179688,20.40029525756836,0.0,-240.3547821044922,20.73047637939453,1.6279963190921594,36,57.928924560546875,74.562744140625,-236.57931518554688,20.147140502929688,5.375593169189028,-236.37130737304688,21.373390197753906,-237.53961181640625,19.567182540893555,-236.57931518554688,20.147140502929688,36
59,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000059.jpg,-246.72323608398438,20.88353729248047,-246.72323608398438,20.88353729248047,0.0,-244.84300231933594,18.892742156982422,2.7383469979618584,36,50.162784576416016,76.04005432128906,-242.36676025390625,19.421966552734375,4.595113783720358,-240.97894287109375,21.364938735961914,-242.36004638671875,19.678308486938477,-242.36676025390625,19.421966552734375,36
60,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000060.jpg,-250.1058349609375,21.189523696899414,-250.1058349609375,21.189523696899414,0.0,-249.0644073486328,16.08112335205078,5.213475381635582,36,54.2107048034668,74.98614501953125,-245.84329223632812,16.91949462890625,6.033441697789653,-245.72671508789062,20.13414764404297,-247.19064331054688,18.57158088684082,-245.84329223632812,16.91949462890625,36
61,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000061.jpg,-253.18551635742188,21.468109130859375,-253.18551635742188,21.468109130859375,0.0,-252.9582977294922,15.300395965576172,6.171897114671144,36,56.065834045410156,70.39195251464844,-249.29672241210938,15.555819511413574,7.076573103791533,-250.41343688964844,18.911603927612305,-251.8063201904297,17.29726791381836,-249.29672241210938,15.555819511413574,36
62,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000062.jpg,-256.56805419921875,21.774091720581055,-256.56805419921875,21.774091720581055,0.0,-252.6568603515625,14.5867919921875,8.182586064302054,36,57.985504150390625,60.582462310791016,-252.95701599121094,10.480863571166992,11.856500283574848,-253.92660522460938,17.683616638183594,-254.49105834960938,16.032251358032227,-252.95701599121094,10.480863571166992,36
63,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000063.jpg,-259.78179931640625,22.02918815612793,-259.78179931640625,22.02918815612793,0.0,-257.9659118652344,14.52143383026123,7.724236030371782,36,50.6715202331543,65.35099029541016,-258.33984375,9.245250701904297,12.865002630741737,-257.7191162109375,17.084327697753906,-258.1026611328125,15.169257164001465,-258.33984375,9.245250701904297,36
64,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000064.jpg,-262.99114990234375,22.283937454223633,-262.99114990234375,22.283937454223633,0.0,-260.74444580078125,13.94555377960205,8.635758312109798,36,51.021751403808594,63.40834045410156,-257.96527099609375,9.243765830993652,13.975175660562593,-260.2637939453125,15.350537300109863,-261.2852783203125,14.343807220458984,-257.96527099609375,9.243765830993652,36
65,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000065.jpg,-266.5252380371094,22.56446075439453,-266.5252380371094,22.56446075439453,0.0,-261.0099182128906,13.877615928649902,10.28980202870719,36,52.7066650390625,63.64875793457031,-258.1931457519531,9.128372192382812,15.80987785198173,-261.0387878417969,13.851476669311523,-263.116455078125,13.792966842651367,-258.1931457519531,9.128372192382812,36
66,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000066.jpg,-269.7339172363281,22.84096336364746,-269.7339172363281,22.84096336364746,0.0,-264.92425537109375,19.78425407409668,5.698799780542904,36,42.23698425292969,64.26227569580078,-261.8939514160156,9.131759643554688,15.792635331149572,-262.7098693847656,15.271059036254883,-265.5155029296875,15.843616485595703,-261.8939514160156,9.131759643554688,36
67,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000067.jpg,-272.9421081542969,23.117422103881836,-272.9421081542969,23.117422103881836,0.0,-268.10919189453125,19.1707820892334,6.239635163944377,36,27.922164916992188,66.79344177246094,-265.6565856933594,13.862582206726074,11.778408171345179,-268.6281433105469,18.07044219970703,-268.2336120605469,17.217031478881836,-265.6565856933594,13.862582206726074,36
