frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_velocity_parallel,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,search_grid_size,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,v_parallel,v_cross,a_parallel,a_cross,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,error_final_m
10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,-77.41057586669922,4.6642866134643555,39.959488535763946,0.4009290502470162,0,3.316851491125391,3.4193883725602383,7.458068680495724,-10.493545482208958,-43.93887105631669,12.058665900015109,12,-27.772829055786133,9.233684539794922,-27.74225425720215,13.991843223571777,-28.91904067993164,12.317550659179688,0.0,-12.340208053588867,0.5339897274971008,0.18272608518600464,25.95175552368164,46.663917541503906,1,2.6350135803222656,-10.878637313842773,103.62049865722656,46.663917541503906,2.175784111022949,-0.03497287258505821,0.3400067389011383,-0.03579574450850487,2.345787525177002,-0.0528707429766655,0.1542074889125102,1.0,5.906660374412753,-10.645075534802137,0,0,1,723.3957249412126,0.008099055334717553,34.052828161351194,1.243604261537289,-42.380138379422576,12.045192555789026,0.7313365531235353,35.799571548825
11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,-80.71418762207031,4.9646830558776855,43.276340026889336,0.4517703588450045,0,3.318919692430505,3.317885591777948,8.25244785488627,-10.697946279641448,-44.70716355062484,12.345971663768996,12,-27.772829055786133,9.233684539794922,-27.74225425720215,13.991843223571777,-30.289220809936523,12.841283798217773,0.0,-12.716024398803711,0.5435847640037537,0.17576509714126587,82.51866912841797,49.768062591552734,1,2.637315511703491,-11.14210033416748,163.89234924316406,49.768062591552734,2.2568185329437256,-0.03707217052578926,0.3624456524848938,-0.03778649866580963,2.4380414485931396,-0.05596541985869408,0.1490994400471641,1.0,6.9176672295268595,-10.86758828040104,0,0,1,722.3847180860986,0.009485320998275704,36.35867279736247,1.0610670588342224,-43.36192610656151,12.373429729005363,1.0352037398704133,38.07992867101434
12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,-84.01985931396484,5.2652668952941895,46.59525971931984,0.5026432819791627,0,3.3202908058265663,3.3196052491285357,9.355708588713032,-10.923553700259735,-45.78035984377382,12.68704741988968,12,-27.772829055786133,9.233684539794922,-27.74225425720215,13.991843223571777,-29.389110565185547,12.670811653137207,0.0,-12.641748428344727,0.5323720574378967,0.17102937400341034,46.74203109741211,49.207420349121094,0,2.716122627258301,-11.164464950561523,128.50576782226562,49.207420349121094,2.2241082191467285,-0.037470318377017975,0.3497198522090912,-0.03824343532323837,2.39896821975708,-0.05659203603863716,0.23564591328027726,1.0,7.26305535196038,-11.018062002784067,0,0,1,722.0393299636651,0.009958907989608584,39.33220436735946,1.0954970299818072,-43.689453930815404,12.559603896347316,0.3767430108787125,40.98474046098257
13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,-87.32689666748047,5.565974712371826,49.91555052514641,0.5535374225338976,0,3.220194623805618,3.270242714816092,9.662023497211655,-11.074654038822704,-46.06896749063352,12.869710392756303,12,-27.772829055786133,9.233684539794922,-27.74225425720215,13.991843223571777,-28.987972259521484,12.579521179199219,0.0,-12.593415260314941,0.5223510265350342,0.17292878031730652,33.14332580566406,47.83403396606445,0,3.0684752464294434,-11.262557983398438,118.07951354980469,47.83403396606445,2.2931370735168457,-0.03931555524468422,0.3759758174419403,-0.03958619013428688,2.4811248779296875,-0.05910865217447281,0.24334119817987016,1.0,7.4184081421740515,-11.150197595553458,0,0,1,721.8839771734514,0.010171923596497677,42.497142382972356,0.9771056412992465,-43.82995352618336,12.707435449153643,0.2039468173414069,44.079298135204354
14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,-90.52931213378906,5.903904438018799,53.135745148952026,0.5563486752267898,0,3.219481151876373,3.2198378878409954,9.899533124411867,-11.209306245865285,-46.290896454149504,13.028737355963624,12,-27.772829055786133,9.233684539794922,-27.74225425720215,13.991843223571777,-31.041990280151367,13.025915145874023,0.0,-12.819969177246094,0.5419864654541016,0.17929279804229736,122.53565216064453,49.387359619140625,0,3.404451608657837,-11.721702575683594,210.11300659179688,49.387359619140625,2.3644356727600098,-0.040474750101566315,0.405365914106369,-0.04047396779060364,2.5671186447143555,-0.060711733996868134,0.15934286937913017,1.0,8.454754238457213,-11.410737920135716,0,0,1,720.8476310771682,0.01159293375243547,44.68099091049481,0.8554022150809857,-44.83291459659489,13.076167849755683,1.0685946340941384,46.25583325727281
15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,-93.73101806640625,6.241759300231934,56.3552263008284,0.5591592961388694,0,3.5316907419447716,3.3755859469105722,11.021872868270407,-11.471449654132584,-47.37919882495294,13.40816273314083,12,-27.772829055786133,9.233684539794922,-27.74225425720215,13.991843223571777,-31.889148712158203,13.303167343139648,0.0,-13.006028175354004,0.5529385805130005,0.17586396634578705,156.14724731445312,51.40090560913086,0,3.4131598472595215,-11.845418930053711,246.1475830078125,51.40090560913086,2.3568170070648193,-0.04173463210463524,0.3941865563392639,-0.04142314940690994,2.553910255432129,-0.06244620680809021,0.18518562794506935,1.0,9.349976056210847,-11.615660716556786,0,0,1,719.9524092594146,0.012820438057616377,47.00525024461755,1.018768939845753,-45.70142842037655,13.3746627297374,0.9183765325154728,48.556356874261624
16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,-97.24320983886719,6.612377643585205,59.88691704277317,0.562242514237069,0,3.2618985731714716,3.3967946575581216,11.903886341445299,-11.678106923364876,-48.234394926773874,13.706984789252614,12,-27.772829055786133,9.233684539794922,-27.74225425720215,13.991843223571777,-37.85002899169922,15.223817825317383,1.7383075952529907,-14.28518295288086,0.5945890545845032,0.1449989229440689,362.91815185546875,63.10265350341797,0,5.179285049438477,-13.105127334594727,454.29534912109375,63.10265350341797,2.3673665523529053,-0.042660415172576904,0.39387640357017517,-0.041943538933992386,2.564304828643799,-0.06363218277692795,0.10597981007320913,1.0,10.905524430645842,-12.16684883427257,0,0,1,718.3968608849796,0.014953364544291433,48.98139261212733,1.0294281052052163,-47.18992410037084,14.0873475808159,1.6503148446034284,50.60836481039537
17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,-100.48795318603516,6.946656227111816,63.14881561594464,0.5731630791152781,0,3.261530432129831,3.2617145026506513,13.469829184783835,-12.230481018912142,-49.73310123916751,14.421948787805194,12,-27.772829055786133,9.233684539794922,-32.50415802001953,9.263697624206543,-45.77024841308594,17.040695190429688,9.80630874633789,-15.25383186340332,0.5851767063140869,0.13442322611808777,580.8865356445312,67.53328704833984,0,12.523853302001953,-13.510698318481445,625.0,67.53328704833984,2.360117197036743,-0.04399597644805908,0.36888518929481506,-0.04173602536320686,2.5445597171783447,-0.06486398726701736,0.017134125699708264,1.0,13.342595971990955,-12.672219248472175,0,0,1,715.9597893436345,0.018295012111082816,49.80621964395369,0.9015973056139082,-49.55984242320463,14.847744908717035,2.488918832180453,51.53736186715153
18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,-103.73233032226562,7.28089714050293,66.41034604807447,0.5840823542967202,0,3.5787811084124286,3.42015577027113,15.887155763675105,-12.737083237601837,-52.083255102346136,15.181481813013486,12,-79.66464233398438,33.35453414916992,-74.9638671875,28.566377639770508,-57.46518325805664,20.796672821044922,21.833009719848633,-17.751296997070312,0.5942366719245911,0.006297752261161804,625.0,72.16183471679688,0,23.74793243408203,-15.467426300048828,625.0,72.16183471679688,2.592853546142578,-0.04613479971885681,0.4268799126148224,-0.04250172898173332,2.806293487548828,-0.06738566607236862,0.1507779579106382,1.0,17.142301779747115,-13.678213730158966,0,0,1,712.1600835358784,0.02350506747942188,49.26804426832736,0.8273022241285517,-53.23177537007112,16.25013485320342,3.9306219765681054,51.29086932024594
19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,-107.29228973388672,7.647648811340332,69.9891271564869,0.596064779844016,0,3.336776657920481,3.457778883166455,19.948595282197104,-13.74559939436869,-56.015185698065345,16.61407302878968,12,-79.66464233398438,33.35453414916992,-79.69519805908203,28.59637451171875,-76.47533416748047,24.437753677368164,41.1217041015625,-19.360496520996094,0.6443658471107483,0.008449740707874298,217.8667755126953,82.3611068725586,0,40.97365951538086,-16.563953399658203,313.7657470703125,82.3611068725586,2.708117723464966,-0.04441773146390915,0.441569983959198,-0.04053293168544769,2.9289026260375977,-0.064684197306633,1.0425373274602185,1.0,26.38360888298564,-14.668084749366386,0,0,1,702.9187764326398,0.036176501563980785,43.60551827350126,0.749661159701489,-62.31646910379791,18.212261601254827,9.294170302454843,46.199951133640255
20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,-110.61548614501953,7.9523024559021,73.32590381440738,0.6447450147215986,0,3.332532630673981,3.334654644297231,29.312511598430206,-14.73276894667302,-65.2220862152438,18.58648661858073,12,-89.2495346069336,14.381888389587402,-89.18842315673828,23.89820671081543,-86.76754760742188,21.672691345214844,51.063575744628906,-15.521947860717773,0.6877169609069824,0.03185366094112396,27.513559341430664,94.6375732421875,0,50.01436996459961,-12.513324737548828,127.7670669555664,94.6375732421875,2.837460517883301,-0.04158521443605423,0.4652519226074219,-0.03807392343878746,3.0700864791870117,-0.06062217801809311,1.6889549758634765,1.0,39.81151074310954,-14.040049919043303,0,0,1,689.4908745725158,0.05458848283607358,33.514393071297846,0.49719412641393035,-75.73544489041844,19.0085435559103,13.442580708822915,36.59040509729545
21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,-113.93445587158203,8.25656795501709,76.65843644508136,0.69336399541073,0,3.32854143235879,3.3305370315163856,42.88159722229655,-14.100672095198751,-78.78188302625776,19.393667850693795,12,-89.2495346069336,14.381888389587402,-89.21897888183594,19.140047073364258,-88.57513427734375,20.955202102661133,52.785099029541016,-14.617227554321289,0.7312795519828796,0.023265764117240906,36.803314208984375,95.05215454101562,1,51.05983352661133,-11.496969223022461,137.3551483154297,95.05215454101562,2.840654134750366,-0.041770242154598236,0.46071091294288635,-0.03804448992013931,3.071009635925293,-0.06079248711466789,0.3433003610204791,1.0,46.09853158898952,-13.245648118083576,0,0,1,683.2038537266359,0.06320907831535355,30.55990485609184,0.48988289676601937,-82.07122821370969,18.883823797243046,6.337010757281193,33.58874578655069
22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,-117.24945068359375,8.560468673706055,79.98697787744015,0.741925127555201,0,3.5722586919077486,3.4504000621332693,49.16954118021133,-13.306440605198244,-85.11856625926751,19.269215120396133,12,-89.2495346069336,14.381888389587402,-89.21897888183594,19.140047073364258,-89.47086334228516,20.759761810302734,53.655120849609375,-14.328108787536621,0.7485309839248657,0.019139766693115234,48.64250946044922,94.47818756103516,1,51.644107818603516,-11.158343315124512,150.06219482421875,94.47818756103516,2.8417534828186035,-0.041679829359054565,0.45892688632011414,-0.03795836493372917,3.0712168216705322,-0.0606590136885643,0.05940589668821367,1.0,49.99756293110154,-12.576943870815025,0,0,1,679.3048223845238,0.06855532621007915,29.989414946338613,0.6086465793146658,-86.0191271319536,18.63142548422292,3.955958894767086,32.813979950920704
23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,-120.81004333496094,8.859625816345215,83.5592365693479,0.8211896407474147,0,3.2701091827074436,3.421183937307596,53.0687798570802,-12.637602882640945,-89.06668547126262,19.016706019211988,12,-89.2495346069336,14.381888389587402,-89.21897888183594,19.140047073364258,-90.2310791015625,20.571060180664062,54.3911018371582,-14.060028076171875,0.773617148399353,0.019938260316848755,68.11932373046875,96.55934143066406,1,52.15943908691406,-10.849335670471191,170.820068359375,96.55934143066406,2.8657376766204834,-0.04118946194648743,0.4638795256614685,-0.037749890238046646,3.09767746925354,-0.0600644052028656,0.025300748624939886,1.0,52.800755485318696,-12.03113478850538,0,0,1,676.5016298303067,0.07239898915518798,30.758481084029206,0.5554462606871127,-88.86433537034452,18.385282983742893,2.855835438247475,33.3356626127538
24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,-124.06947326660156,9.133479118347168,86.82934575205535,0.8937502599884708,0,3.2601279048732437,3.2651185437903436,55.898432924769914,-12.09119919557089,-91.93826860108464,18.77277200917821,12,-122.49102020263672,-4.4408278465271,-89.21897888183594,19.140047073364258,-96.59937286376953,19.923446655273438,60.65512466430664,-12.742228507995605,0.8554108738899231,0.015468321740627289,216.45291137695312,137.26788330078125,1,57.762813568115234,-9.383721351623535,322.8585510253906,137.26788330078125,3.01029896736145,-0.035268932580947876,0.49089357256889343,-0.03335947543382645,3.2557456493377686,-0.0519486702978611,0.047870310838819076,1.0,56.240317340184305,-11.36498316848641,0,0,1,673.0620679754411,0.07711522473060989,30.58902841187104,0.2548195764288934,-92.35507394987312,18.08680701537829,3.5034759502957216,32.95398616939477
25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,-127.31895446777344,9.40649700164795,90.08947365692859,0.9660889442330288,0,3.528058731809395,3.3940933183413193,59.4960630938302,-11.41693183878427,-95.58704689289304,18.482950893680197,12,-122.49102020263672,-4.4408278465271,-89.18842315673828,23.89820671081543,-97.10397338867188,19.77320098876953,61.140995025634766,-12.539434432983398,0.8513370752334595,0.015168745070695877,204.33193969726562,136.54544067382812,1,58.36332321166992,-9.203117370605469,312.65814208984375,136.54544067382812,3.0364129543304443,-0.03456041216850281,0.4976007044315338,-0.03286111354827881,3.2852132320404053,-0.05099096894264221,0.028662485354633345,1.0,59.25319747059256,-10.77213558050084,0,0,1,670.0491878450329,0.08124640569350275,30.83627618633603,0.357680364010875,-95.41376977171906,17.816076868901476,3.070653829852723,32.99487602693876
26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,-130.83126831054688,9.741641998291016,93.61753238873798,1.0044592949769993,0,3.2196297936209675,3.3738442627151812,62.53841077713877,-10.823126549443483,-98.6751461843801,18.214386350787304,12,-122.49102020263672,-4.4408278465271,-89.21897888183594,19.140047073364258,-99.98909759521484,19.58694076538086,63.99021530151367,-12.048948287963867,0.8673719763755798,0.014242786914110184,236.7681884765625,148.15487670898438,1,61.08205032348633,-8.656869888305664,348.81414794921875,148.15487670898438,3.1402997970581055,-0.03022831678390503,0.5153945684432983,-0.0293972697108984,3.3979971408843994,-0.044926952570676804,0.027311366242148475,1.0,62.22430557093185,-10.198582033915057,0,0,1,667.0780797446936,0.08532030996169386,31.393226817806138,0.23354446565707576,-98.42888657046579,17.560112604563518,3.025962163461865,33.332309026694915
27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,-134.03652954101562,10.047489166259766,96.83716218235895,1.0394741165356858,0,3.213084872250832,3.2163573329358996,65.6223026522116,-10.243508985554412,-101.80305527127226,17.964325634867315,12,-89.2495346069336,14.381888389587402,-89.21897888183594,19.140047073364258,-96.64306640625,19.402263641357422,60.64342498779297,-12.219347953796387,0.8280306458473206,0.01365618035197258,160.93002319335938,122.76890563964844,1,60.74601745605469,-9.284881591796875,278.4386291503906,122.76890563964844,3.06445050239563,-0.032297078520059586,0.5251297354698181,-0.032789040356874466,3.3270153999328613,-0.04869160056114197,0.06669351363264804,1.0,64.27305701368863,-9.915562640098091,0,0,1,665.0293283019369,0.08812950335528207,32.564105168670324,0.15190683054026977,-100.4960832809068,17.495458046979643,2.0682075455510986,34.357441345004425
28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,-137.2352752685547,10.352712631225586,100.05024705460978,1.0744197418412402,0,3.199194005229785,3.2061394387403084,67.60007238381917,-9.964254238796588,-103.79927039441085,17.895904095842006,12,-89.2495346069336,14.381888389587402,-89.21897888183594,19.140047073364258,-97.3229751586914,19.206371307373047,61.298789978027344,-11.952614784240723,0.8323009610176086,0.01199696958065033,165.58395385742188,125.78145599365234,1,61.72832107543945,-9.036907196044922,285.2052917480469,125.78145599365234,3.0894036293029785,-0.03131631016731262,0.5283665657043457,-0.03167786821722984,3.3535869121551514,-0.04715524613857269,0.09223800766209182,1.0,65.9865847412713,-9.656722107282135,0,0,1,663.3158005743542,0.09047904692196203,34.06366231333848,0.11673580943732986,-102.22737972147101,17.419376975004987,1.73296730916169,35.714009794241306
29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,-140.4192352294922,10.665609359741211,103.24944105983957,1.100170712128571,0,3.2046059230840314,3.201899964156908,69.34017165342645,-9.703877351558063,-105.55715177717781,17.82110679898505,12,-122.49102020263672,-4.4408278465271,-89.21897888183594,19.140047073364258,-105.1935806274414,19.047611236572266,69.10841369628906,-10.961965560913086,0.8695982694625854,0.0030181482434272766,244.35714721679688,165.64434814453125,0,67.04178619384766,-7.668136119842529,362.20068359375,165.64434814453125,3.1873042583465576,-0.0280377808958292,0.5290606021881104,-0.027930323034524918,3.4518346786499023,-0.04200294241309166,0.029423469903330102,1.0,68.80782758720275,-9.1504065068228,0,0,1,660.4945577284227,0.09434745994615704,34.44161347263682,0.014595705810350523,-105.08635816476637,17.214416140306255,2.8663158728562945,35.93465001805643
30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,-143.60858154296875,10.979033470153809,106.4540469829236,1.125967184932987,0,3.4983938437086692,3.3514998833963503,72.25966214664336,-9.192409449235893,-108.51437151235712,17.62141805880224,12,-122.49102020263672,-4.4408278465271,-93.95030975341797,19.170040130615234,-109.87187194824219,18.576553344726562,73.71060180664062,-9.998547554016113,0.867824137210846,0.0003958307206630707,231.17149353027344,179.943603515625,1,71.15829467773438,-6.629854202270508,349.0716857910156,179.943603515625,3.2194013595581055,-0.027309056371450424,0.5307667255401611,-0.027186047285795212,3.4847846031188965,-0.04090207815170288,0.029249601996519832,1.0,71.98473203488003,-8.500671363792652,0,0,1,657.3176532807454,0.09870354668280247,34.469314948043575,0.13209852383824483,-108.31417675948086,16.90447300782016,3.242665204081348,35.788347862610706
