frame_id,gt_x,gt_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,path_x,path_y,temporal_x,temporal_y,correction_gate,path_entropy,emission_entropy,candidate_capture
1106,-287.7671813964844,181.6177520751953,-301.2447204589844,158.47474670410156,-296.452392578125,167.9611358642578,-292.869873046875,181.77178955078125,-292.9315185546875,181.5341339111328,0.9827920794487,0.46285396814346313,0.9227927923202515,1
1107,-287.7671813964844,181.6177520751953,-272.7650146484375,172.5696563720703,-282.13629150390625,186.9039764404297,-288.2165222167969,181.89840698242188,-288.01959228515625,182.06051635742188,0.9676130414009094,0.5592408776283264,0.9074836373329163,1
1108,-287.7671813964844,181.6177520751953,-310.61602783203125,172.80906677246094,-301.1227722167969,177.5073699951172,-291.0314636230469,182.39427185058594,-291.23394775390625,182.29620361328125,0.9799339771270752,0.5997955203056335,0.9129677414894104,1
1109,-279.3623046875,176.330078125,-272.8564758300781,158.29518127441406,-282.28875732421875,163.1132049560547,-287.0246276855469,180.23648071289062,-286.9874572753906,180.10205078125,0.9921497106552124,0.5419551730155945,0.9216172099113464,1
1110,-279.3623046875,176.330078125,-272.8869934082031,153.53701782226562,-277.61834716796875,153.56695556640625,-280.27734375,171.72988891601562,-280.2535705566406,171.56759643554688,0.9910646677017212,0.541755199432373,0.9204544425010681,1
1111,-270.86553955078125,170.9422149658203,-272.8869934082031,153.53701782226562,-268.0946044921875,163.02340698242188,-267.2557067871094,170.67190551757812,-267.2810363769531,170.44105529785156,0.9698171615600586,0.5562746524810791,0.9057325124740601,1
1112,-270.86553955078125,170.9422149658203,-272.8564758300781,158.29518127441406,-272.82598876953125,163.0533447265625,-265.94158935546875,169.8553924560547,-266.0926818847656,169.70611572265625,0.978054940700531,0.7063403129577637,0.907313883304596,1
1113,-270.86553955078125,170.9422149658203,-272.8869934082031,153.53701782226562,-272.8564758300781,158.29518127441406,-264.8057861328125,168.17050170898438,-264.9142761230469,168.03744506835938,0.9865255355834961,0.7702564001083374,0.9016121029853821,1
1114,-262.28704833984375,165.39849853515625,-268.18609619140625,148.74893188476562,-263.39373779296875,158.2353057861328,-259.7779846191406,165.7534637451172,-259.87713623046875,165.54730224609375,0.9725772142410278,0.6726977229118347,0.9021625518798828,1
1115,-262.28704833984375,165.39849853515625,-272.8869934082031,153.53701782226562,-272.82598876953125,163.0533447265625,-260.0908203125,167.62437438964844,-260.2539978027344,167.56581115722656,0.9871878623962402,0.7282553911209106,0.9024497270584106,1
1116,-262.28704833984375,165.39849853515625,-277.6793518066406,144.05064392089844,-272.8869934082031,153.53701782226562,-261.10394287109375,164.412353515625,-261.2251892089844,164.3004608154297,0.9897109866142273,0.6599416732788086,0.8986921310424805,1
1117,-253.82090759277344,160.05516052246094,-258.7233581542969,148.68905639648438,-253.9309844970703,158.17544555664062,-252.62408447265625,163.1148223876953,-252.6749725341797,162.9224853515625,0.9610615968704224,0.6466237306594849,0.9095552563667297,1
1118,-253.82090759277344,160.05516052246094,-272.8869934082031,153.53701782226562,-263.39373779296875,158.2353057861328,-253.92083740234375,163.72097778320312,-254.0890350341797,163.6235809326172,0.9822450876235962,0.6814053058624268,0.9117504954338074,1
1119,-253.82090759277344,160.05516052246094,-249.23011779785156,153.38734436035156,-249.19961547851562,158.14549255371094,-253.45779418945312,164.16958618164062,-253.34605407714844,164.01150512695312,0.9737573266029358,0.7640312910079956,0.9083971381187439,1
1120,-245.52838134765625,154.81201171875,-249.2606201171875,148.62918090820312,-244.46824645996094,158.1155548095703,-249.89053344726562,163.09962463378906,-249.7407684326172,162.9619598388672,0.9723800420761108,0.727828860282898,0.905511200428009,1
1121,-245.52838134765625,154.81201171875,-249.29112243652344,143.87103271484375,-249.23011779785156,153.38734436035156,-250.580078125,162.50747680664062,-250.54965209960938,162.30197143554688,0.977466881275177,0.7001747488975525,0.9038217663764954,1
1122,-245.52838134765625,154.81201171875,-239.82838439941406,143.81114196777344,-249.23011779785156,153.38734436035156,-249.54486083984375,162.14114379882812,-249.53753662109375,161.93727111816406,0.976710855960846,0.7394840717315674,0.9060851335525513,1
1123,-237.23583984375,149.51321411132812,-225.69529724121094,134.20498657226562,-239.85888671875,139.05299377441406,-240.7926025390625,155.53929138183594,-240.78363037109375,155.38096618652344,0.9903968572616577,0.5829095840454102,0.9149299263954163,1
1124,-237.23583984375,149.51321411132812,-235.2190399169922,124.74857330322266,-239.889404296875,134.29483032226562,-239.529296875,147.39190673828125,-239.53549194335938,147.16677856445312,0.9828106164932251,0.5618830919265747,0.9115028977394104,1
1125,-237.23583984375,149.51321411132812,-239.82838439941406,143.81114196777344,-235.03599548339844,153.29751586914062,-234.50115966796875,149.3114471435547,-234.52671813964844,149.50198364257812,0.9522000551223755,0.5773219466209412,0.9105546474456787,1
1126,-228.74928283691406,144.1698760986328,-225.69529724121094,134.20498657226562,-225.69529724121094,134.20498657226562,-227.54319763183594,147.5535125732422,-227.5140838623047,147.34317016601562,0.9842420220375061,0.5789493322372437,0.902417778968811,1
1127,-228.74928283691406,144.1698760986328,-225.69529724121094,134.20498657226562,-235.1580352783203,134.264892578125,-229.87265014648438,145.845458984375,-229.96238708496094,145.64883422851562,0.9830213785171509,0.5719879865646362,0.9091702699661255,1
1128,-228.74928283691406,144.1698760986328,-235.2495574951172,119.99041748046875,-235.18853759765625,129.50672912597656,-229.16259765625,142.5890350341797,-229.24949645996094,142.40036010742188,0.9855781197547913,0.5198569893836975,0.9087201952934265,1
1129,-220.21165466308594,138.81539916992188,-225.69529724121094,134.20498657226562,-225.69529724121094,134.20498657226562,-223.9207305908203,142.87655639648438,-223.96261596679688,142.671875,0.9763953685760498,0.5367730855941772,0.90106201171875,1
1130,-220.21165466308594,138.81539916992188,-225.69529724121094,134.20498657226562,-225.72581481933594,129.44683837890625,-220.24212646484375,138.47744750976562,-220.34744262695312,138.30401611328125,0.9807954430580139,0.6936160326004028,0.8989148736000061,1
1131,-220.21165466308594,138.81539916992188,-235.2495574951172,119.99041748046875,-230.45716857910156,129.47677612304688,-222.37994384765625,137.93345642089844,-222.51449584960938,137.79258728027344,0.9833415150642395,0.6964825987815857,0.9057779312133789,1
1132,-211.76593017578125,133.4832000732422,-230.5487060546875,115.20230865478516,-225.75631713867188,124.68867492675781,-219.54513549804688,135.4099884033203,-219.65020751953125,135.22862243652344,0.9830841422080994,0.6380785703659058,0.8991277813911438,1
1133,-211.76593017578125,133.4832000732422,-197.45970153808594,110.23448944091797,-211.59274291992188,119.84066772460938,-211.40635681152344,131.6473846435547,-211.40977478027344,131.4313201904297,0.9816998839378357,0.6015578508377075,0.9015886783599854,1
1134,-211.76593017578125,133.4832000732422,-221.0554656982422,119.90057373046875,-221.02496337890625,124.65872955322266,-212.9554443359375,129.89077758789062,-213.12344360351562,129.78184509277344,0.979181170463562,0.7513507604598999,0.9010553359985352,1
1135,-203.34063720703125,128.1287384033203,-197.30709838867188,134.0252685546875,-197.30709838867188,134.0252685546875,-201.56915283203125,131.9361572265625,-201.3842315673828,132.02679443359375,0.9566137194633484,0.6705751419067383,0.8976057171821594,1
1136,-203.34063720703125,128.1287384033203,-197.42918395996094,114.99264526367188,-202.09950256347656,124.5389175415039,-202.34500122070312,130.7965087890625,-202.33621215820312,130.57261657714844,0.9642208814620972,0.6805061101913452,0.9036251902580261,1
1137,-203.34063720703125,128.1287384033203,-197.42918395996094,114.99264526367188,-197.33761596679688,129.26712036132812,-199.18765258789062,130.4683380126953,-199.08543395996094,130.40196228027344,0.9447478652000427,0.6958585381507874,0.9055877923965454,1
1138,-194.85406494140625,122.785400390625,-197.45970153808594,110.23448944091797,-197.45970153808594,110.23448944091797,-195.5802001953125,126.71975708007812,-195.5963897705078,126.57771301269531,0.9913837909698486,0.6472178101539612,0.9165953397750854,1
1139,-194.85406494140625,122.785400390625,-197.45970153808594,110.23448944091797,-197.39865112304688,119.75080108642578,-196.39747619628906,127.09266662597656,-196.42291259765625,126.9061050415039,0.9745893478393555,0.728893518447876,0.9128177762031555,1
1140,-194.85406494140625,122.785400390625,-197.42918395996094,114.99264526367188,-192.6062469482422,129.23715209960938,-193.26568603515625,127.22166442871094,-193.23239135742188,127.32341766357422,0.9495143294334412,0.7349822521209717,0.9114383459091187,1
1141,-186.34707641601562,117.4197998046875,-183.32667541503906,100.6282958984375,-188.02749633789062,105.41641235351562,-188.39004516601562,114.53974914550781,-188.3783721923828,114.24604034423828,0.9678066968917847,0.44074222445487976,0.9082679152488708,1
1142,-186.34707641601562,117.4197998046875,-183.32667541503906,100.6282958984375,-192.72833251953125,110.20452880859375,-187.95974731445312,114.68215942382812,-188.1177215576172,114.53382110595703,0.9668707251548767,0.6541560292243958,0.9148021936416626,1
1143,-186.34707641601562,117.4197998046875,-183.32667541503906,100.6282958984375,-183.23509216308594,114.90276336669922,-183.95458984375,114.8684310913086,-183.90386962890625,114.870849609375,0.9295102953910828,0.6560795307159424,0.9053842425346375,1
1144,-177.97283935546875,112.05419921875,-197.42918395996094,114.99264526367188,-187.96646118164062,114.93272399902344,-183.4985809326172,115.2676010131836,-183.6864013671875,115.25352478027344,0.9579627513885498,0.7352573275566101,0.8902797102928162,1
1145,-177.97283935546875,112.05419921875,-183.20457458496094,119.66091918945312,-173.77236938476562,114.84283447265625,-175.8948974609375,111.77526092529297,-175.79443359375,111.92044830322266,0.9526692628860474,0.679763674736023,0.8878827691078186,1
1146,-177.97283935546875,112.05419921875,-197.42918395996094,114.99264526367188,-188.02749633789062,105.41641235351562,-178.89956665039062,111.05531311035156,-179.10203552246094,110.93022918701172,0.9778182506561279,0.6214622855186462,0.8900153040885925,1
1147,-169.51690673828125,106.7331314086914,-173.8029022216797,110.08467864990234,-178.5342559814453,110.1146469116211,-176.7972412109375,110.68924713134766,-176.90750122070312,110.65277099609375,0.9365224838256836,0.6486743092536926,0.8886235952377319,1
1148,-169.51690673828125,106.7331314086914,-173.8029022216797,110.08467864990234,-164.3096466064453,114.78290557861328,-171.38375854492188,111.68208312988281,-171.1605224609375,111.77993774414062,0.9684421420097351,0.640622615814209,0.8940914869308472,1
1149,-169.51690673828125,106.7331314086914,-183.32667541503906,100.6282958984375,-178.5342559814453,110.1146469116211,-171.61822509765625,110.89488220214844,-171.82740783691406,110.87128448486328,0.9697549343109131,0.7375659346580505,0.8923425674438477,1
1150,-161.02012634277344,101.41205596923828,-145.50636291503906,95.63038635253906,-154.93853759765625,100.44849395751953,-162.01004028320312,105.45809173583984,-161.84130859375,105.33856201171875,0.9761393666267395,0.6009342670440674,0.8960148692131042,1
1151,-161.02012634277344,101.41205596923828,-150.2377166748047,95.66036224365234,-159.70042419433594,95.72030639648438,-160.55484008789062,99.61572265625,-160.5014190673828,99.37218475341797,0.9374800324440002,0.4818238317966461,0.8936205506324768,1
1152,-161.02012634277344,101.41205596923828,-150.2377166748047,95.66036224365234,-159.70042419433594,95.72030639648438,-160.53871154785156,99.08140563964844,-160.48931884765625,98.88336944580078,0.9410795569419861,0.5134774446487427,0.8935511112213135,1
1153,-152.4722900390625,96.04645538330078,-150.2377166748047,95.66036224365234,-159.70042419433594,95.72030639648438,-160.86483764648438,98.17298126220703,-160.79464721679688,98.02513885498047,0.9397222995758057,0.5777409672737122,0.8932830095291138,1
1154,-152.4722900390625,96.04645538330078,-145.50636291503906,95.63038635253906,-140.7444610595703,100.35856628417969,-148.98126220703125,95.93563842773438,-148.79608154296875,96.03507995605469,0.9775172472000122,0.6540705561637878,0.8873964548110962,1
1155,-152.4722900390625,96.04645538330078,-145.50636291503906,95.63038635253906,-145.47581481933594,100.38854217529297,-146.7017059326172,95.68798828125,-146.65377807617188,95.87178039550781,0.9608997702598572,0.74227374792099,0.8921983242034912,1
1156,-144.0061492919922,90.60293579101562,-145.50636291503906,95.63038635253906,-150.2377166748047,95.66036224365234,-147.74459838867188,95.6034927368164,-147.86749267578125,95.60629272460938,0.9507047533988953,0.7784421443939209,0.8974188566207886,1
1157,-144.0061492919922,90.60293579101562,-145.50636291503906,95.63038635253906,-145.50636291503906,95.63038635253906,-144.55532836914062,94.13583374023438,-144.6131134033203,94.22663879394531,0.9392446279525757,0.7170472741127014,0.8932114839553833,1
1158,-135.67276000976562,85.23733520507812,-145.50636291503906,95.63038635253906,-145.50636291503906,95.63038635253906,-143.62942504882812,95.86241149902344,-143.73193359375,95.84973907470703,0.9453890323638916,0.7702457904815674,0.8903406262397766,1
1159,-135.67276000976562,85.23733520507812,-145.50636291503906,95.63038635253906,-140.77499389648438,95.60041046142578,-140.2695770263672,94.33169555664062,-140.2998046875,94.40757751464844,0.940192461013794,0.7141860723495483,0.8933837413787842,1
1160,-135.67276000976562,85.23733520507812,-117.1793212890625,85.93419647216797,-121.94121551513672,81.20602416992188,-131.1656494140625,84.3597640991211,-130.91253662109375,84.27323150634766,0.9725611209869385,0.5233844518661499,0.8962484002113342,1
1161,-127.31895446777344,79.971923828125,-122.03284454345703,66.93154907226562,-122.00230407714844,71.68970489501953,-128.5509490966797,80.22160339355469,-128.38674926757812,80.00767517089844,0.9749264121055603,0.5276927947998047,0.9076643586158752,1
1162,-127.31895446777344,79.971923828125,-112.3563232421875,100.1786880493164,-121.84957885742188,95.4804916381836,-124.78199768066406,82.01127624511719,-124.733154296875,82.23562622070312,0.9833434820175171,0.4810374677181244,0.8903012275695801,1
1163,-127.31895446777344,79.971923828125,-121.880126953125,90.72233581542969,-121.880126953125,90.72233581542969,-124.08224487304688,81.80402374267578,-124.02919006347656,82.0188980102539,0.9759063720703125,0.6204529404640198,0.8965352773666382,1
1164,-118.86302185058594,74.72877502441406,-122.03284454345703,66.93154907226562,-122.03284454345703,66.93154907226562,-121.80696105957031,75.90176391601562,-121.81326293945312,75.6515121459961,0.972101628780365,0.4173603653907776,0.8993578553199768,1
1165,-118.86302185058594,74.72877502441406,-122.03284454345703,66.93154907226562,-122.00230407714844,71.68970489501953,-122.97081756591797,76.04020690917969,-122.92935180664062,75.85394287109375,0.9571848511695862,0.5479097366333008,0.9080264568328857,1
1166,-118.86302185058594,74.72877502441406,-112.478515625,81.14604949951172,-117.27095794677734,71.65972137451172,-122.38233947753906,76.27240753173828,-122.22462463378906,76.13008117675781,0.9691444635391235,0.6166874170303345,0.9072542786598206,1
1167,-110.34581756591797,69.36317443847656,-112.72289276123047,43.080787658691406,-122.155029296875,47.8989143371582,-118.156982421875,66.15655517578125,-118.19185638427734,65.9972915649414,0.9912768602371216,0.4840245544910431,0.9083098769187927,1
1168,-110.34581756591797,69.36317443847656,-112.478515625,81.14604949951172,-117.27095794677734,71.65972137451172,-116.68644714355469,65.40741729736328,-116.70726776123047,65.63014221191406,0.9643771648406982,0.6533564329147339,0.9007540941238403,1
1169,-110.34581756591797,69.36317443847656,-112.44796752929688,85.90421295166016,-117.2098617553711,81.17604064941406,-119.51535034179688,67.90623474121094,-119.48033905029297,68.10773468017578,0.9848150014877319,0.6026273369789124,0.9009548425674438,1
1170,-101.81839752197266,63.90851974487305,-112.50906372070312,76.38789367675781,-112.53961181640625,71.6297378540039,-107.08988952636719,66.83665466308594,-107.243408203125,66.9716796875,0.9718292951583862,0.6332031488418579,0.9102431535720825,1
1171,-101.81839752197266,63.90851974487305,-122.03284454345703,66.93154907226562,-117.30150604248047,66.90156555175781,-105.80827331542969,66.79195404052734,-105.9926986694336,66.79371643066406,0.983953595161438,0.7249603867530823,0.9030218124389648,1
1172,-101.81839752197266,63.90851974487305,-112.50906372070312,76.38789367675781,-112.57015991210938,66.87158203125,-104.3805923461914,69.98518371582031,-104.56588745117188,69.91473388671875,0.9773738384246826,0.7651233673095703,0.90598464012146,1
1173,-93.41352844238281,58.52065658569336,-103.22966766357422,47.77897262573242,-93.73643493652344,52.477149963378906,-96.0353012084961,65.90532684326172,-96.00498962402344,65.7282943725586,0.9868161082267761,0.657764196395874,0.9229249358177185,1
1174,-93.41352844238281,58.52065658569336,-103.0463638305664,76.32791900634766,-98.3761215209961,66.7816162109375,-93.56304931640625,64.71731567382812,-93.72480773925781,64.78668975830078,0.9663918614387512,0.7639904618263245,0.9214274287223816,1
1175,-93.41352844238281,58.52065658569336,-112.7534408569336,38.322628021240234,-112.72289276123047,43.080787658691406,-97.73480224609375,60.04956817626953,-97.8071517944336,59.96765899658203,0.9951727986335754,0.5347029566764832,0.9150996208190918,1
1176,-85.02908325195312,53.210716247558594,-84.39598083496094,33.38452911376953,-89.12731170654297,33.41452407836914,-93.16416931152344,55.86810302734375,-93.14773559570312,55.776695251464844,0.995928943157196,0.5127360224723816,0.9237299561500549,1
1177,-85.02908325195312,53.210716247558594,-84.36542510986328,38.1426887512207,-84.3348617553711,42.90084457397461,-89.64805603027344,55.09645462036133,-89.57820892333984,54.936134338378906,0.9868541955947876,0.6621626019477844,0.9228636622428894,1
1178,-85.02908325195312,53.210716247558594,-84.39598083496094,33.38452911376953,-84.39598083496094,33.38452911376953,-82.71794128417969,50.44774627685547,-82.73340606689453,50.29050827026367,0.9907850027084351,0.6216650009155273,0.9206272959709167,1
1179,-76.55272674560547,47.934173583984375,-74.87218475341797,42.84085464477539,-74.84162902832031,47.5990104675293,-76.54386901855469,50.562660217285156,-76.4619369506836,50.42000961303711,0.9518669247627258,0.6268649697303772,0.921477735042572,1
1180,-76.55272674560547,47.934173583984375,-84.36542510986328,38.1426887512207,-79.60352325439453,42.870849609375,-76.58183288574219,50.27846145629883,-76.65884399414062,50.08966064453125,0.9745127558708191,0.724190890789032,0.9224416613578796,1
1181,-76.55272674560547,47.934173583984375,-74.87218475341797,42.84085464477539,-79.57296752929688,47.62900924682617,-77.20407104492188,51.36505126953125,-77.2997817993164,51.2140998840332,0.9595960378646851,0.7228694558143616,0.9226818084716797,1
1182,-68.07637023925781,42.59083557128906,-84.39598083496094,33.38452911376953,-79.69519805908203,28.59637451171875,-75.06425476074219,46.64739227294922,-75.10149383544922,46.502235412597656,0.9919583797454834,0.5188405513763428,0.9165477752685547,1
1183,-68.07637023925781,42.59083557128906,-79.66464233398438,33.35453414916992,-74.93331146240234,33.32453536987305,-71.17827606201172,46.4853401184082,-71.23714447021484,46.279014587402344,0.984322726726532,0.5895096063613892,0.9111934900283813,1
1184,-68.07637023925781,42.59083557128906,-79.66464233398438,33.35453414916992,-74.93331146240234,33.32453536987305,-69.51528930664062,46.28997039794922,-69.58154296875,46.13141632080078,0.9877709150314331,0.7098133563995361,0.918471097946167,1
1185,-59.589805603027344,37.202972412109375,-74.93331146240234,33.32453536987305,-70.23253631591797,28.536378860473633,-63.34654235839844,37.077022552490234,-63.5014762878418,36.884857177734375,0.9774999022483826,0.4933285415172577,0.8982906341552734,1
1186,-59.589805603027344,37.202972412109375,-65.47063446044922,33.2645378112793,-55.946834564208984,42.720848083496094,-56.935081481933594,38.891578674316406,-56.88551712036133,39.08362579345703,0.9498476386070251,0.5623060464859009,0.9092103242874146,1
1187,-59.589805603027344,37.202972412109375,-65.47063446044922,33.2645378112793,-55.946834564208984,42.720848083496094,-53.821632385253906,39.48876190185547,-53.92356491088867,39.6437873840332,0.9520355463027954,0.6074243783950806,0.9103450179100037,1
1188,-51.08280944824219,31.88190269470215,-74.93331146240234,33.32453536987305,-70.20197296142578,33.29453659057617,-56.35355758666992,39.34063720703125,-56.50872802734375,39.272891998291016,0.9887951612472534,0.6418690085411072,0.9123618602752686,1
1189,-51.08280944824219,31.88190269470215,-60.80043029785156,23.718217849731445,-60.73930358886719,33.234535217285156,-55.9921989440918,39.594688415527344,-56.115577697753906,39.429386138916016,0.9740095734596252,0.7229448556900024,0.914880096912384,1
1190,-51.08280944824219,31.88190269470215,-41.905670166015625,18.840036392211914,-46.575862884521484,28.386362075805664,-50.74317932128906,39.45096969604492,-50.66924285888672,39.25465774536133,0.9822577834129333,0.6401470303535461,0.9120575785636902,1
1191,-42.68815612792969,26.527435302734375,-41.905670166015625,18.840036392211914,-46.6064338684082,23.628202438354492,-44.73303985595703,35.507991790771484,-44.76682662963867,35.29372787475586,0.9819639921188354,0.6033498644828796,0.8950688242912292,1
1192,-42.68815612792969,26.527435302734375,-41.905670166015625,18.840036392211914,-41.84453201293945,28.356353759765625,-45.716835021972656,33.44451141357422,-45.605369567871094,33.29804992675781,0.9712149500846863,0.7769566178321838,0.9099212884902954,1
1193,-42.68815612792969,26.527435302734375,-41.936241149902344,14.081876754760742,-41.936241149902344,14.081876754760742,-45.887325286865234,22.775035858154297,-45.76813507080078,22.512798309326172,0.9698339700698853,0.48940184712409973,0.9028180241584778,1
1194,-34.354774475097656,21.161834716796875,-41.936241149902344,14.081876754760742,-41.936241149902344,14.081876754760742,-44.15165710449219,22.877422332763672,-44.08960723876953,22.63106918334961,0.9719911217689514,0.5928881168365479,0.9014117121696472,1
1195,-34.354774475097656,21.161834716796875,-41.936241149902344,14.081876754760742,-37.2354850769043,9.293708801269531,-36.16909408569336,17.207191467285156,-36.20447540283203,16.944625854492188,0.966820478439331,0.5254411101341248,0.8872108459472656,1
1196,-34.354774475097656,21.161834716796875,-41.905670166015625,18.840036392211914,-37.20491409301758,14.051867485046387,-34.389564514160156,17.450660705566406,-34.526100158691406,17.285831451416016,0.9515038132667542,0.6334196329116821,0.8928223252296448,1
