frame_id,image_path,forward_rows,candidate_count,reference_x,reference_y,previous_kalman_output_s,previous_kalman_output_e,previous_ms_s,previous_ms_e,previous_ms_x,previous_ms_y,previous_ms_support,kalman_prior_s,kalman_prior_e,current_softms_x,current_softms_y,gru_measurement_s,gru_measurement_e,gru_measurement_var_s,gru_measurement_var_e,gru_velocity_s,gru_velocity_e,gru_acceleration_s,gru_acceleration_e,gru_heading_residual_deg,final_s,final_e,final_x,final_y,error_final_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,search_heading_deg,tracking_core_latency_ms
0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,3,18,-18.780746459960938,-2.1595981121063232,0.0,0.0,0.0,0.0,-18.780745674413577,-2.1595981213156596,0.0,0.0,0.0,-29.051822662353516,-2.7776217460632324,10.14754581451416,1.7041999101638794,4.333377838134766,4.189333915710449,0.7563776969909668,0.00893135741353035,0.008542128838598728,0.006517439614981413,0.04682739675353057,0.0,0.0,-18.780745674413577,-2.1595981213156596,7.856013413017934e-07,-22.286636481787085,-5.560398167149495,-3.505890021826147,-3.400800055043172,173.90999929632898,137.0045700459741
1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,3,18,-25.919267654418945,-1.4582853317260742,0.0,0.0,7.099340514896015,-0.30288137138760624,-25.80788803100586,-1.1052532196044922,0.7164058089256287,7.172638198106864,0.0,-32.741119384765625,-3.7533743381500244,13.712503433227539,3.065845251083374,5.414554119110107,4.702543258666992,0.8748903274536133,-0.0020406004041433334,0.3552423119544983,-0.004459592513740063,0.12235169990273749,7.172638198106864,1.5503178911499973,-26.077378962194718,-2.940217713822557,1.4903431721428193,-29.320126756208943,-4.996454472878796,-3.4008591017899956,-3.5381691411527214,173.9263888855262,249.16661297902465
2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,3,18,-28.881437301635742,-1.16508948802948,7.172638198106864,1.5503178911499973,13.738303100086489,2.7006276323963254,-32.72802734375,-3.3874807357788086,0.7551544904708862,10.149196069256064,3.550317891149997,-37.5518913269043,-8.594459533691406,17.982532501220703,8.389986991882324,6.904552459716797,5.325720310211182,1.0298599004745483,-0.016071006655693054,0.7667070627212524,-0.018053896725177765,0.1711637001670865,10.149196069256064,3.5786787782583005,-29.25232844858633,-4.641346870445496,3.4959870754463855,-32.171866822075074,-4.837355860378661,-3.2904295204393312,-3.672266372349181,173.9634756254404,248.3210550271906
3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,3,18,-31.84273910522461,-0.8719794154167175,10.149196069256064,3.5786787782583005,13.762196854264353,3.315123546796297,-32.816978454589844,-3.995973825454712,0.7381020784378052,12.77951256516524,6.208834539647642,-45.128753662109375,-6.070940971374512,25.78435516357422,6.684543609619141,11.13854694366455,6.772298336029053,1.39388108253479,-0.04799957945942879,1.578901767730713,-0.04837585240602493,0.2142299772149342,13.12488189497482,4.659751601385039,-32.3259125113478,-5.4006265234228366,4.554349697732583,-35.01743958123959,-4.674853821484464,-3.1747004760149813,-3.8028744060677466,174.0046662051431,236.7191209923476
4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,3,18,-34.80412292480469,-0.5788613557815552,13.12488189497482,4.659751601385039,18.551418762234878,5.662988450291777,-37.8282585144043,-5.822497367858887,0.6545222997665405,16.100650121172926,6.766357688755347,-46.114768981933594,-4.167135715484619,26.966781616210938,4.89608907699585,16.220521926879883,8.171829223632812,1.7212274074554443,-0.07179760932922363,2.1657116413116455,-0.0713963657617569,0.24256904573112534,16.100650121172926,5.162960453403653,-35.338272610424085,-5.585294653573354,5.034847589737525,-37.857903164306414,-4.508640038984245,-3.0537802395017297,-3.9297786832026897,174.0465132734138,268.1195699842647
5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,3,18,-38.077056884765625,-0.2521708011627197,16.100650121172926,5.162960453403653,28.224251657590525,3.4098165477490237,-47.207462310791016,-2.555845260620117,0.6300560832023621,19.38977197054549,6.947012498784407,-52.31434631347656,-1.6353870630264282,33.399967193603516,3.0363450050354004,20.76698112487793,9.242389678955078,1.9511393308639526,-0.08579834550619125,2.5143938064575195,-0.08532785624265671,0.2678528318933523,19.38977197054549,5.092559689865776,-38.601363361168865,-5.166346494572139,4.942066372166032,-41.004842975164706,-4.304938624144119,-2.9277860903990813,-4.0527678229814,174.08363255010804,276.2643140158616
6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,3,18,-41.34334182739258,0.07385636121034622,19.38977197054549,5.092559689865776,28.505855736818255,2.6619753445418968,-47.408138275146484,-1.7823489904403687,0.6524319648742676,22.672211946844765,6.380901553787619,-51.7699089050293,-0.8966439962387085,32.93697738647461,2.244011402130127,25.34100341796875,10.205473899841309,2.1270945072174072,-0.09617975354194641,2.7533316612243652,-0.09559010714292526,0.29346580115706206,22.672211946844765,4.727835319382947,-41.82658499858551,-4.455444634980242,4.555007297095983,-44.1401860619692,-4.097777656010714,-2.796844234576623,-4.17163401722106,174.11660939711194,228.13813696848229
7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,3,18,-44.61831283569336,0.40075016021728516,22.672211946844765,4.727835319382947,32.51446228295935,1.8561518248486013,-51.308631896972656,-0.5557979345321655,0.7056934237480164,25.963380910728766,5.692962600647468,-55.92994689941406,-0.6031675338745117,37.104671478271484,2.3935317993164062,28.764934539794922,10.870024681091309,2.251483917236328,-0.10193018615245819,2.9073362350463867,-0.10169858485460281,0.31442855885433035,25.963380910728766,4.428422018176668,-45.0674152477468,-3.8085591969823787,4.233199527676538,-47.2794025398481,-3.8854232629079872,-2.6610897041547403,-4.286173423125272,174.1470088882408,272.4580679787323
8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,3,18,-47.93851089477539,0.7270652055740356,25.963380910728766,4.428422018176668,36.79196832664078,2.4916438864965498,-55.629417419433594,-0.7339006662368774,0.6817561388015747,29.29946028508333,5.1676077239976586,-59.66796112060547,-1.1199240684509277,40.76676559448242,3.3039400577545166,31.34556007385254,11.342144966125488,2.3309433460235596,-0.10486496984958649,3.000452995300293,-0.10498431324958801,0.3358924816819483,29.29946028508333,4.366948182309899,-48.37814558002525,-3.393505837254329,4.143957574043245,-50.45917713416896,-3.6691213481962457,-2.5206662393935693,-4.396186553770281,174.17410552933873,227.84464701544493
9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,3,18,-51.25859451293945,1.0533686876296997,29.29946028508333,4.366948182309899,36.8589589104532,2.998275380732045,-55.749778747558594,-1.2305659055709839,0.6530218124389648,32.635424637613376,4.968502364828755,-59.65226364135742,-1.4964141845703125,40.71121597290039,3.676640033721924,33.85955047607422,11.784029960632324,2.398916006088257,-0.10720296949148178,3.0767104625701904,-0.10766470432281494,0.35754855694082577,32.635424637613376,4.375580127831323,-51.69619909961756,-3.048174817860175,4.124822044853316,-53.63432066555253,-3.448109977798337,-2.375726152613076,-4.501478665428037,174.19923070036575,195.09210699470714
