frame_id,image_path,reference_x,reference_y,raw_visual_x,raw_visual_y,forward_ms_x,forward_ms_y,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y
0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,-26.108793258666992,-1.327972650527954,-25.940465927124023,-1.1768090724945068,43.06544876098633,40.68419647216797,-16.039731979370117,-1.6612141132354736,2.785955310685917,-20.46228790283203,0.9116768836975098,-16.039731979370117,-1.6612141132354736,-13.725164413452148,-1.2636386156082153
1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,-32.75385284423828,-1.6537009477615356,-32.7042121887207,-1.453289270401001,20.64237403869629,39.683265686035156,-20.43785858154297,-1.5615719556808472,5.4823821055171855,-27.551944732666016,0.5206207036972046,-20.43785858154297,-1.5615719556808472,-22.217599868774414,-1.649889349937439
2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,-32.741546630859375,-1.2173349857330322,-32.694419860839844,-1.063921332359314,33.963375091552734,41.098915100097656,-19.711029052734375,-1.2894905805587769,9.171251991050116,-25.05804443359375,0.4725682735443115,-19.711029052734375,-1.2894905805587769,-18.01447105407715,-1.2243320941925049
3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,-37.759361267089844,-4.056197166442871,-37.6081657409668,-3.554225206375122,22.78635597229004,44.398582458496094,-22.237842559814453,-1.2409840822219849,9.611982214515173,-29.575069427490234,-1.305542230606079,-22.237842559814453,-1.2409840822219849,-23.365055084228516,-1.3836865425109863
4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,-38.089752197265625,-3.3902556896209717,-37.825706481933594,-2.8977434635162354,23.00910758972168,45.437557220458984,-23.550233840942383,-1.0047755241394043,11.261945763973609,-29.729116439819336,-1.01596999168396,-23.550233840942383,-1.0047755241394043,-23.64776611328125,-0.9287667274475098
5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,-47.043678283691406,-0.372569739818573,-47.302757263183594,0.40231069922447205,15.776595115661621,49.3802490234375,-28.01273536682129,-0.7809793949127197,10.078204509999846,-38.683780670166016,1.641256332397461,-28.01273536682129,-0.7809793949127197,-29.965103149414062,-0.7308599948883057
6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,-51.81388473510742,1.0276379585266113,-51.7908935546875,1.8516839742660522,22.321102142333984,44.24400329589844,-31.679237365722656,0.15697737038135529,9.664461917159905,-43.32123565673828,2.1227974891662598,-31.679237365722656,0.15697737038135529,-33.300689697265625,0.9880398511886597
7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,-55.695167541503906,0.7258738279342651,-55.67182540893555,1.3402328491210938,60.50379943847656,45.15879821777344,-35.64333724975586,-0.5865991115570068,9.029122069871876,-47.34479904174805,1.3174784183502197,-35.64333724975586,-0.5865991115570068,-39.29884719848633,-1.9792786836624146
8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,-55.38252639770508,0.8341972231864929,-55.31098556518555,1.6038086414337158,36.70043182373047,47.83539581298828,-38.463531494140625,-1.5430660247802734,9.74313760784908,-47.720951080322266,1.7726603746414185,-38.463531494140625,-1.5430660247802734,-38.16938400268555,-2.9694666862487793
9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,-59.47618103027344,-0.388387531042099,-59.605567932128906,0.5304596424102783,50.503849029541016,55.56766128540039,-45.01383590698242,-0.9600772261619568,6.561324141851149,-51.14764404296875,1.5841174125671387,-45.01383590698242,-0.9600772261619568,-50.824920654296875,0.21745654940605164
10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,-63.74314498901367,0.8833877444267273,-62.94453811645508,0.8987354636192322,59.12512969970703,47.73723220825195,-50.6844367980957,2.190418004989624,3.9844653654536692,-56.156497955322266,2.9973244667053223,-50.6844367980957,2.190418004989624,-53.60434341430664,6.146927833557129
11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,-64.11859130859375,0.9836527705192566,-63.36473083496094,1.051207423210144,51.42198181152344,39.471805572509766,-54.932857513427734,2.470104455947876,3.0938989362340314,-55.07087326049805,1.9872970581054688,-54.932857513427734,2.470104455947876,-54.707862854003906,1.8979504108428955
12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,-74.12043762207031,3.622044324874878,-74.43295288085938,4.003960609436035,47.910400390625,47.09010696411133,-66.47899627685547,4.967264175415039,5.971659741832452,-65.05679321289062,4.7403178215026855,-66.47899627685547,4.967264175415039,-75.55218505859375,7.533010005950928
13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,-76.42292022705078,6.729408264160156,-76.40806579589844,7.061245918273926,33.078208923339844,60.01866149902344,-74.86442565917969,7.991781711578369,11.691778211360141,-68.56484985351562,8.469029426574707,-74.86442565917969,7.991781711578369,-76.87902069091797,11.260369300842285
14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,-76.0941390991211,6.488677978515625,-76.12313842773438,6.668310642242432,40.64161682128906,57.86885452270508,-79.39755249023438,9.702884674072266,13.419855488849878,-68.5057601928711,8.053924560546875,-79.39755249023438,9.702884674072266,-76.50785827636719,9.823053359985352
15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,-78.48214721679688,5.55084228515625,-78.36077880859375,5.226836204528809,44.98470687866211,42.871826171875,-81.9012222290039,8.391897201538086,11.88874145307536,-70.77400207519531,6.229239463806152,-81.9012222290039,8.391897201538086,-76.67483520507812,5.20000696182251
16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,-84.06950378417969,5.117129325866699,-84.1180419921875,4.968384742736816,37.219642639160156,41.810726165771484,-83.36918640136719,7.7108540534973145,9.759834177430545,-76.36959075927734,6.253438472747803,-83.36918640136719,7.7108540534973145,-79.19923400878906,5.8476481437683105
17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,-89.4454116821289,4.960869789123535,-89.43699645996094,4.864617347717285,51.88019943237305,39.886539459228516,-86.43830108642578,7.034541130065918,9.114510058942967,-80.34703063964844,5.9220147132873535,-86.43830108642578,7.034541130065918,-84.58065795898438,5.6331939697265625
18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,-89.33753967285156,3.9918036460876465,-89.32156372070312,3.8140106201171875,62.02372360229492,43.63963317871094,-86.83140563964844,5.750268936157227,5.812830673474018,-80.226806640625,5.421838760375977,-86.83140563964844,5.750268936157227,-80.61783599853516,3.7485320568084717
19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,-93.19747161865234,4.035833358764648,-93.12625885009766,3.931004762649536,59.55137252807617,42.18418884277344,-88.1109619140625,5.1189374923706055,3.5833238349604004,-84.93016815185547,4.508699893951416,-88.1109619140625,5.1189374923706055,-85.51878356933594,4.550119400024414
20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,-96.21393585205078,4.265944480895996,-95.85943603515625,4.46930456161499,46.368186950683594,39.611785888671875,-90.27912902832031,4.575071811676025,2.360420505477867,-88.25269317626953,4.743371963500977,-90.27912902832031,4.575071811676025,-89.84191131591797,4.285179138183594
21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,-91.22086334228516,4.939162731170654,-96.15773010253906,4.823412895202637,-95.79418182373047,5.1617431640625,42.955013275146484,38.53245544433594,-92.10479736328125,4.640065670013428,0.9331657974160928,-89.10883331298828,5.328883647918701,-92.10479736328125,4.640065670013428,-91.37755584716797,5.15184211730957
22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,-94.5164794921875,5.254280090332031,-103.94021606445312,3.811074733734131,-104.08238220214844,4.030068397521973,62.64471435546875,44.03827667236328,-95.34524536132812,4.432051658630371,1.1674384179694393,-96.60739135742188,5.38893985748291,-95.34524536132812,4.432051658630371,-97.0429916381836,4.492210388183594
23,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,-97.71556854248047,5.570963382720947,-108.3959732055664,2.1823511123657227,-108.28263854980469,2.159290313720703,61.77622985839844,44.466712951660156,-97.58639526367188,4.361733913421631,1.2161092242804794,-100.95600891113281,3.33948016166687,-97.58639526367188,4.361733913421631,-97.11215209960938,4.589775085449219
24,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,-101.2225570678711,5.918126583099365,-111.88723754882812,1.6111693382263184,-111.50263977050781,1.419898509979248,72.35052490234375,44.624359130859375,-99.63365936279297,4.418056964874268,2.1851326679916996,-103.96419525146484,2.6004726886749268,-99.63365936279297,4.418056964874268,-98.89566802978516,4.749648094177246
25,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,-104.41236877441406,6.233891487121582,-113.50756072998047,2.0872459411621094,-113.55692291259766,1.9063496589660645,53.9685173034668,48.04973602294922,-106.16484832763672,3.469132423400879,3.2733892626586987,-105.92984771728516,4.437980651855469,-106.16484832763672,3.469132423400879,-111.25831604003906,2.3162810802459717
26,/yh/study/new_data/model_dataset_flight/vi/vi_000026.jpg,-107.75296020507812,6.5345540046691895,-117.12957763671875,1.5909671783447266,-117.13336181640625,1.5241931676864624,54.52389907836914,50.10953140258789,-110.9293441772461,2.7218852043151855,4.96244481277509,-109.32882690429688,3.8212313652038574,-110.9293441772461,2.7218852043151855,-112.78660583496094,2.1463565826416016
27,/yh/study/new_data/model_dataset_flight/vi/vi_000027.jpg,-111.09230041503906,6.835103988647461,-120.02228546142578,3.1874706745147705,-119.75531768798828,3.2731776237487793,20.66295623779297,50.9217414855957,-117.18051147460938,2.6158738136291504,7.407308362398538,-111.00176239013672,5.388750076293945,-117.18051147460938,2.6158738136291504,-118.50475311279297,3.0941481590270996
28,/yh/study/new_data/model_dataset_flight/vi/vi_000028.jpg,-114.4308090209961,7.135579586029053,-120.28717041015625,3.481454372406006,-119.98538208007812,3.642544746398926,22.448246002197266,50.750545501708984,-120.03196716308594,2.742537021636963,7.1184124287133,-110.97227478027344,4.525773048400879,-120.03196716308594,2.742537021636963,-118.69349670410156,3.411025047302246
29,/yh/study/new_data/model_dataset_flight/vi/vi_000029.jpg,-117.76180267333984,7.465998649597168,-127.0889663696289,7.228147029876709,-126.91626739501953,6.936903476715088,35.5718879699707,63.328155517578125,-124.0643310546875,4.233382701873779,7.083196302741319,-119.20956420898438,9.960025787353516,-124.0643310546875,4.233382701873779,-124.24160766601562,7.179331302642822
30,/yh/study/new_data/model_dataset_flight/vi/vi_000030.jpg,-121.08988952636719,7.79612922668457,-131.62420654296875,6.717474937438965,-131.68431091308594,6.306661605834961,44.64812469482422,62.59563446044922,-127.8231201171875,5.475549697875977,7.121901679936614,-123.66389465332031,9.5711088180542,-127.8231201171875,5.475549697875977,-127.50013732910156,7.097976207733154
31,/yh/study/new_data/model_dataset_flight/vi/vi_000031.jpg,-124.41860961914062,8.126322746276855,-131.64407348632812,6.722537994384766,-131.7042236328125,6.3077712059021,41.838722229003906,62.82078170776367,-130.16526794433594,6.408565044403076,5.9978974173357855,-123.03959655761719,9.472637176513672,-130.16526794433594,6.408565044403076,-128.09463500976562,7.125356674194336
32,/yh/study/new_data/model_dataset_flight/vi/vi_000032.jpg,-127.7506332397461,8.479126930236816,-136.8741455078125,7.0057573318481445,-137.03073120117188,6.659395694732666,60.81364440917969,61.6275749206543,-132.49180603027344,6.944174289703369,4.983452521928692,-128.80862426757812,9.448853492736816,-132.49180603027344,6.944174289703369,-130.38270568847656,6.890186309814453
33,/yh/study/new_data/model_dataset_flight/vi/vi_000033.jpg,-131.07872009277344,8.831513404846191,-141.17257690429688,7.151191711425781,-141.0421905517578,6.805979251861572,64.6622543334961,62.51667404174805,-134.94241333007812,7.196667194366455,4.19533640652498,-133.35397338867188,10.048624992370605,-134.94241333007812,7.196667194366455,-133.73245239257812,6.7371649742126465
34,/yh/study/new_data/model_dataset_flight/vi/vi_000034.jpg,-134.4064178466797,9.183857917785645,-145.91720581054688,7.379106044769287,-145.84243774414062,7.107213497161865,65.59532928466797,63.76294708251953,-138.2852325439453,7.315273284912109,4.305439813298398,-138.111328125,10.211175918579102,-138.2852325439453,7.315273284912109,-138.87139892578125,6.759499549865723
