frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y,gru_xy_x,gru_xy_y
0,0,-18.780746459960938,-2.1595981121063232,-18.780746459960938,-2.1595981121063232,0.0,-13.725164413452148,-1.2636386156082153,5.134360062203189,-14.803579330444336,-2.375664234161377,3.983031878507531,-16.039731979370117,-1.6612141132354736,-14.803579330444336,-2.375664234161377
1,1,-25.919267654418945,-1.4582853317260742,-25.919267654418945,-1.4582853317260742,0.0,-22.217599868774414,-1.649889349937439,3.706623327918987,-19.519790649414062,-2.179906129837036,6.440034356573928,-20.43785858154297,-1.5615719556808472,-19.519790649414062,-2.179906129837036
2,2,-28.881437301635742,-1.16508948802948,-28.881437301635742,-1.16508948802948,0.0,-22.52801513671875,-1.4044976234436035,6.357931224931659,-22.18507194519043,-1.5779502391815186,6.7090806364838675,-22.25267219543457,-1.3965702056884766,-22.18507194519043,-1.5779502391815186
3,3,-31.84273910522461,-0.8719794154167175,-31.84273910522461,-0.8719794154167175,0.0,-26.19841766357422,-1.344008445739746,5.6640247123526954,-24.9385986328125,-1.0916937589645386,6.907635634249939,-25.523059844970703,-1.2862255573272705,-24.9385986328125,-1.0916937589645386
4,4,-34.80412292480469,-0.5788613557815552,-34.80412292480469,-0.5788613557815552,0.0,-26.296127319335938,-0.8229289054870605,8.511495649502196,-25.606555938720703,-0.5166418552398682,9.197777434236473,-26.82665252685547,-0.9796174764633179,-25.606555938720703,-0.5166418552398682
5,5,-38.077056884765625,-0.2521708011627197,-38.077056884765625,-0.2521708011627197,0.0,-29.965103149414062,-0.7308599948883057,8.126065268546261,-26.27682113647461,-0.833848237991333,11.814563570261948,-29.36572265625,-0.7589905858039856,-26.27682113647461,-0.833848237991333
6,6,-41.34334182739258,0.07385636121034622,-41.34334182739258,0.07385636121034622,0.0,-33.300689697265625,0.9880398511886597,8.094441595291459,-28.604034423828125,0.10438589006662369,12.739343985254667,-32.289466857910156,0.17801903188228607,-28.604034423828125,0.10438589006662369
7,7,-44.61831283569336,0.40075016021728516,-44.61831283569336,0.40075016021728516,0.0,-39.29884719848633,-1.9792786836624146,5.827628330901495,-32.5367546081543,-1.3317203521728516,12.205142493298395,-35.85820770263672,-0.5738503932952881,-32.5367546081543,-1.3317203521728516
8,8,-47.93851089477539,0.7270652055740356,-47.93851089477539,0.7270652055740356,0.0,-38.16938400268555,-2.9694666862487793,10.445103554346224,-40.24143981933594,-0.8458935618400574,7.856150611104113,-38.407737731933594,-1.5342975854873657,-40.24143981933594,-0.8458935618400574
9,9,-51.25859451293945,1.0533686876296997,-51.25859451293945,1.0533686876296997,0.0,-50.824920654296875,0.21745654940605164,0.9417123331992494,-47.81893539428711,0.3034156560897827,3.5204665034685574,-44.78377151489258,-0.9535728693008423,-47.81893539428711,0.3034156560897827
10,10,-54.585689544677734,1.3803616762161255,-54.585689544677734,1.3803616762161255,0.0,-54.069576263427734,1.8826282024383545,0.7201698288917598,-53.890892028808594,1.400267481803894,0.6950826059930048,-50.82466125488281,0.4560248553752899,-53.890892028808594,1.400267481803894
11,11,-57.930152893066406,1.7030118703842163,-57.930152893066406,1.7030118703842163,0.0,-54.707862854003906,1.8979504108428955,3.2281812418756117,-58.312896728515625,2.1653823852539062,0.6002327353579117,-54.961856842041016,1.3202227354049683,-58.312896728515625,2.1653823852539062
12,12,-61.281715393066406,2.0263473987579346,-61.281715393066406,2.0263473987579346,0.0,-71.48768615722656,3.3606817722320557,10.29282699063413,-66.19426727294922,4.281085968017578,5.405276310073998,-62.52399444580078,2.5545411109924316,-66.19426727294922,4.281085968017578
13,13,-64.62455749511719,2.3488411903381348,-64.62455749511719,2.3488411903381348,0.0,-75.41407775878906,6.955306053161621,11.731720506925376,-75.80210876464844,6.15767240524292,11.808676793215772,-71.41114044189453,4.732222080230713,-75.80210876464844,6.15767240524292
14,14,-67.96265411376953,2.678952693939209,-67.96265411376953,2.678952693939209,0.0,-74.39954376220703,6.409513473510742,7.439800540084338,-79.41429901123047,8.13111686706543,12.683306549487174,-76.18257904052734,6.067540645599365,-79.41429901123047,8.13111686706543
15,15,-71.30087280273438,3.009075880050659,-71.30087280273438,3.009075880050659,0.0,-76.67483520507812,5.20000696182251,5.803417174982183,-81.90311431884766,5.779533386230469,10.95823708264902,-79.45417022705078,6.325179100036621,-81.90311431884766,5.779533386230469
16,16,-74.64299774169922,3.3395848274230957,-74.64299774169922,3.3395848274230957,0.0,-79.19923400878906,5.8476481437683105,5.200929774601975,-83.4915771484375,5.78361701965332,9.179904731205573,-81.92432403564453,6.619662284851074,-83.4915771484375,5.78361701965332
17,17,-77.97047424316406,3.6625680923461914,-77.97047424316406,3.6625680923461914,0.0,-84.58065795898438,5.6331939697265625,6.897673166039197,-87.97217559814453,6.44382381439209,10.38120481377914,-85.6916732788086,6.5833258628845215,-87.97217559814453,6.44382381439209
18,18,-81.29307556152344,3.9850776195526123,-81.29307556152344,3.9850776195526123,0.0,-80.61783599853516,3.7485320568084717,0.7154734591014171,-88.7959976196289,5.133461952209473,7.590298148656438,-86.58783721923828,5.690841197967529,-88.7959976196289,5.133461952209473
19,19,-84.62059020996094,4.3080644607543945,-84.62059020996094,4.3080644607543945,0.0,-85.51878356933594,4.550119400024414,0.9302375526984281,-90.43887329101562,4.9284563064575195,5.851265166910671,-88.21676635742188,5.283848762512207,-90.43887329101562,4.9284563064575195
20,20,-87.91920471191406,4.623467922210693,-87.91920471191406,4.623467922210693,0.0,-89.84191131591797,4.285179138183594,1.9522397359132837,-93.3471908569336,4.4983038902282715,5.42942903309603,-90.54965209960938,4.839148044586182,-93.3471908569336,4.4983038902282715
21,21,-91.22086334228516,4.939162731170654,-91.22086334228516,4.939162731170654,0.0,-91.37755584716797,5.15184211730957,0.26416862488735554,-94.63741302490234,4.153369903564453,3.5057498629692554,-92.4323959350586,4.9257965087890625,-94.63741302490234,4.153369903564453
22,22,-94.5164794921875,5.254280090332031,-94.5164794921875,5.254280090332031,0.0,-94.29205322265625,4.656792163848877,0.6382467961132687,-96.9620361328125,4.823603630065918,2.483189379796149,-94.73243713378906,4.777640342712402,-96.9620361328125,4.823603630065918
23,23,-97.71556854248047,5.570963382720947,-97.71556854248047,5.570963382720947,0.0,-97.11215209960938,4.589775085449219,1.151886226252488,-98.27139282226562,4.692878723144531,1.039217638121158,-97.1885757446289,4.6537394523620605,-98.27139282226562,4.692878723144531
24,24,-101.2225570678711,5.918126583099365,-101.2225570678711,5.918126583099365,0.0,-98.89566802978516,4.749648094177246,2.6037961853106357,-99.28004455566406,4.5858354568481445,2.3554945351599987,-99.3993911743164,4.642927169799805,-99.28004455566406,4.5858354568481445
25,25,-104.41236877441406,6.233891487121582,-104.41236877441406,6.233891487121582,0.0,-101.43992614746094,3.597978115081787,3.9728395985020835,-102.40409088134766,4.954649925231934,2.381100390459233,-101.6993179321289,4.151352405548096,-102.40409088134766,4.954649925231934
26,26,-107.75296020507812,6.5345540046691895,-107.75296020507812,6.5345540046691895,0.0,-112.78660583496094,2.1463565826416016,6.67786380079198,-108.93196868896484,4.294412612915039,2.531460933952385,-108.24212646484375,3.2316713333129883,-108.93196868896484,4.294412612915039
27,27,-111.09230041503906,6.835103988647461,-111.09230041503906,6.835103988647461,0.0,-118.50475311279297,3.0941481590270996,8.302963658574553,-119.79627990722656,5.203644752502441,8.855558606865152,-116.27495574951172,2.956460952758789,-119.79627990722656,5.203644752502441
28,28,-114.4308090209961,7.135579586029053,-114.4308090209961,7.135579586029053,0.0,-118.69349670410156,3.411025047302246,5.660637136899831,-124.25471496582031,6.057285308837891,9.882906787022522,-119.65851593017578,2.946004629135132,-124.25471496582031,6.057285308837891
29,29,-117.76180267333984,7.465998649597168,-117.76180267333984,7.465998649597168,0.0,-124.24160766601562,7.179331302642822,6.48614299186472,-127.72356414794922,7.784904479980469,9.9668647329872,-123.98907470703125,4.344290256500244,-127.72356414794922,7.784904479980469
