frame_id,image_path,forward_rows,candidate_count,reference_x,reference_y,previous_kalman_output_s,previous_kalman_output_e,previous_ms_s,previous_ms_e,previous_ms_x,previous_ms_y,previous_ms_support,kalman_prior_s,kalman_prior_e,current_softms_x,current_softms_y,gru_measurement_s,gru_measurement_e,gru_measurement_var_s,gru_measurement_var_e,gru_velocity_s,gru_velocity_e,gru_acceleration_s,gru_acceleration_e,gru_heading_residual_deg,final_s,final_e,final_x,final_y,error_final_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,search_heading_deg,tracking_core_latency_ms
0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,3,18,-18.780746459960938,-2.1595981121063232,0.0,0.0,0.0,0.0,-18.780745674413577,-2.1595981213156596,0.0,0.0,0.0,-29.051822662353516,-2.7776217460632324,9.455741882324219,0.03353907912969589,4.326498031616211,4.185946941375732,0.7559008002281189,0.009766878560185432,0.007141817361116409,0.007204492576420307,0.0425750537114022,0.0,0.0,-18.780745674413577,-2.1595981213156596,7.856013413017934e-07,-22.286636481787085,-5.560398167149495,-3.505890021826147,-3.400800055043172,173.90999929632898,107.69072797847912
1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,3,18,-25.919267654418945,-1.4582853317260742,0.0,0.0,7.099340514896015,-0.30288137138760624,-25.80788803100586,-1.1052532196044922,0.7164058089256287,7.172638198106864,0.008360079489648342,-32.741119384765625,-3.7533743381500244,13.763679504394531,1.0358302593231201,5.302554130554199,4.652022361755371,0.860190749168396,0.00041281571611762047,0.31373560428619385,-0.0022445463109761477,0.11252886067984101,7.172638198106864,0.5323662607697904,-25.969383926863035,-1.9280109196656368,0.47239154176261233,-29.320126756208943,-4.996454472878796,-3.4008591017899956,-3.5381691411527214,173.92490056796274,125.99654198857024
2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,3,18,-28.881437301635742,-1.16508948802948,7.172638198106864,0.5323662607697904,13.951392921949969,0.38661609742388836,-32.694419860839844,-1.063921570777893,0.7507607936859131,10.149196069256064,0.5364831195911527,-37.5518913269043,-8.594459533691406,17.85243034362793,7.696122169494629,6.646926403045654,5.223010063171387,0.9980146288871765,-0.011031614616513252,0.6865804195404053,-0.013489489443600178,0.15646912179697264,10.149196069256064,2.1023145427879872,-29.095700173711915,-3.173314534532656,2.019622839976072,-32.171866822075074,-4.837355860378661,-3.2904295204393312,-3.672266372349181,173.95907022346185,104.85359199810773
3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,3,18,-31.84273910522461,-0.8719794154167175,10.149196069256064,2.1023145427879872,13.762196854264353,3.315123546796297,-32.816978454589844,-3.995973825454712,0.7381020784378052,13.12488189497482,2.095493290848005,-45.128753662109375,-6.070940971374512,24.220130920410156,9.308441162109375,10.6167631149292,6.611894607543945,1.3486013412475586,-0.04321284219622612,1.4887347221374512,-0.04392482712864876,0.2013803903541568,13.12488189497482,3.576112043307574,-32.21094860847781,-4.323102513079114,3.4707101396551194,-35.01743958123959,-4.674853821484464,-3.1747004760149813,-3.8028744060677466,173.99665958925974,156.98434197111055
4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,3,18,-34.80412292480469,-0.5788613557815552,13.12488189497482,3.576112043307574,18.551418762234878,5.662988450291777,-37.8282585144043,-5.822497367858887,0.6545222997665405,16.100650121172926,3.5386923777027444,-46.114768981933594,-4.167135715484619,26.484519958496094,5.666024684906006,15.45399284362793,7.978799819946289,1.6710799932479858,-0.06717027723789215,2.084291458129883,-0.06701312214136124,0.2311056137458903,16.100650121172926,4.097981542948128,-35.225288425685186,-4.526325979006479,3.9698686792820004,-37.857903164306414,-4.508640038984245,-3.0537802395017297,-3.9297786832026897,174.03681163002804,158.1434789695777
5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,3,18,-38.077056884765625,-0.2521708011627197,16.100650121172926,4.097981542948128,28.224251657590525,3.4098165477490237,-47.207462310791016,-2.555845260620117,0.6300560832023621,19.38977197054549,4.029174417856575,-52.31434631347656,-1.6353870630264282,33.718727111816406,1.771094799041748,20.0457820892334,9.08260440826416,1.908854365348816,-0.08207128196954727,2.454916477203369,-0.081755630671978,0.2563545552711796,19.38977197054549,3.5864440718927346,-38.44157874614168,-3.6687306788493843,3.4359507541929903,-41.004842975164706,-4.304938624144119,-2.9277860903990813,-4.0527678229814,174.07331428204648,172.24575101863593
6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,3,18,-41.34334182739258,0.07385636121034622,19.38977197054549,3.5864440718927346,28.505855736818255,2.6619753445418968,-47.408138275146484,-1.7823489904403687,0.6524319648742676,22.672211946844765,3.4935720185079537,-51.7699089050293,-0.8966439962387085,32.94993591308594,1.3439610004425049,24.377052307128906,10.011711120605469,2.075727939605713,-0.092144675552845,2.6877574920654297,-0.09160459041595459,0.2832173691117224,22.672211946844765,2.9822549260165,-41.641395436891415,-2.719715469486699,2.809426903729536,-44.1401860619692,-4.097777656010714,-2.796844234576623,-4.17163401722106,174.10587812938923,120.0187829672359
7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,3,18,-44.61831283569336,0.40075016021728516,22.672211946844765,2.9822549260165,32.51446228295935,1.8561518248486013,-51.308631896972656,-0.5557979345321655,0.7056934237480164,25.963380910728766,2.8724809176232124,-55.92994689941406,-0.6031675338745117,37.150901794433594,1.816172480583191,27.662050247192383,10.662471771240234,2.2004549503326416,-0.09807875752449036,2.846395969390869,-0.09786264598369598,0.30485338068991297,25.963380910728766,2.6628290778754846,-44.88010254419724,-2.0529304258777548,2.4676065873753554,-47.2794025398481,-3.8854232629079872,-2.6610897041547403,-4.286173423125272,174.1364466143392,141.68715302366763
8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,3,18,-47.93851089477539,0.7270652055740356,25.963380910728766,2.6628290778754846,36.723338568610735,0.13334472734974964,-55.31098175048828,1.6038084030151367,0.7070913314819336,29.29946028508333,2.542282826340069,-59.66796112060547,-1.1199240684509277,41.38043212890625,2.5739827156066895,30.747697830200195,11.235108375549316,2.301340341567993,-0.10270339250564575,2.9672112464904785,-0.10279029607772827,0.3251782627517255,29.29946028508333,2.6074518461577547,-48.19147966848509,-1.643939263956332,2.3844612378911023,-50.45917713416896,-3.6691213481962457,-2.5206662393935693,-4.396186553770281,174.16388874027916,119.22931199660525
9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,3,18,-51.25859451293945,1.0533686876296997,29.29946028508333,2.6074518461577547,36.85477195898415,0.7825472538252776,-55.51054763793945,0.9722135066986084,0.6974314451217651,32.635424637613376,2.4796643455378664,-59.65226364135742,-1.4964141845703125,41.41551971435547,2.7731661796569824,33.56365203857422,11.733375549316406,2.383018732070923,-0.10585805773735046,3.059861660003662,-0.10632862150669098,0.3457062095392137,32.635424637613376,2.6109361467266536,-51.50898707165896,-1.2934896504764182,2.3601780637486462,-53.63432066555253,-3.448109977798337,-2.375726152613076,-4.501478665428037,174.1888398215236,131.74168003024533
