frame_id,image_path,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y,center_ms_candidate_count
10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,-54.585689544677734,1.3803616762161255,0.0,-54.069576263427734,1.8826282024383545,0.7201698288917598,36,47.5858039855957,38.81713104248047,-42.012367248535156,0.42246532440185547,12.609758085843485,-54.49335479736328,0.9927739500999451,-42.012367248535156,0.42246532440185547,-54.069576263427734,1.8826282024383545,36
11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,-57.930152893066406,1.7030118703842163,0.0,-54.707862854003906,1.8979504108428955,3.2281812418756117,36,51.42198181152344,39.471805572509766,-48.93898391723633,1.198469877243042,9.005314107501867,-54.541603088378906,1.2245230674743652,-48.93898391723633,1.198469877243042,-54.707862854003906,1.8979504108428955,36
12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,-61.281715393066406,2.0263473987579346,0.0,-71.48768615722656,3.3606817722320557,10.29282699063413,36,47.910400390625,47.09010696411133,-62.7095832824707,3.9686262607574463,2.4106542446734247,-67.81866455078125,2.6669163703918457,-62.7095832824707,3.9686262607574463,-75.55218505859375,7.533010005950928,36
13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,-64.62455749511719,2.3488411903381348,0.0,-75.41407775878906,6.955306053161621,11.731720506925376,36,33.0681037902832,59.25531005859375,-74.11785125732422,7.209807395935059,10.665440399135624,-75.0205307006836,7.274503231048584,-74.11785125732422,7.209807395935059,-78.06621551513672,11.141719818115234,36
14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,-67.96265411376953,2.678952693939209,0.0,-74.39954376220703,6.409513473510742,7.439800540084338,36,36.59001159667969,42.980159759521484,-80.58389282226562,7.553869724273682,13.529984574621112,-74.83683013916016,6.810792922973633,-80.58389282226562,7.553869724273682,-78.41338348388672,6.159744739532471,36
15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,-71.30087280273438,3.009075880050659,0.0,-76.67483520507812,5.20000696182251,5.803417174982183,36,36.617279052734375,42.41279983520508,-83.84760284423828,7.133494853973389,13.207242960089378,-75.5047378540039,3.861527919769287,-83.84760284423828,7.133494853973389,-78.2967529296875,5.115279674530029,36
16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,-74.64299774169922,3.3395848274230957,0.0,-79.19923400878906,5.8476481437683105,5.200929774601975,36,51.858848571777344,41.40581512451172,-87.05912780761719,6.9043450355529785,12.917732043793846,-79.1951904296875,4.954836845397949,-87.05912780761719,6.9043450355529785,-81.18006896972656,5.610472679138184,36
17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,-77.97047424316406,3.6625680923461914,0.0,-84.58065795898438,5.6331939697265625,6.897673166039197,36,51.88019943237305,39.886539459228516,-89.5145034790039,6.633247375488281,11.92013197918608,-81.86294555664062,5.033143997192383,-89.5145034790039,6.633247375488281,-84.58065795898438,5.6331939697265625,36
18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,-81.29307556152344,3.9850776195526123,0.0,-80.61783599853516,3.7485320568084717,0.7154734591014171,36,62.02372360229492,43.63963317871094,-89.28291320800781,5.602984428405762,8.152001475669172,-79.02098846435547,3.9306092262268066,-89.28291320800781,5.602984428405762,-80.61783599853516,3.7485320568084717,36
19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,-84.62059020996094,4.3080644607543945,0.0,-85.51878356933594,4.550119400024414,0.9302375526984281,36,59.55137252807617,42.18418884277344,-89.89643859863281,5.128774166107178,5.339301512436984,-83.88513946533203,4.177727222442627,-89.89643859863281,5.128774166107178,-85.51878356933594,4.550119400024414,36
20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,-87.91920471191406,4.623467922210693,0.0,-89.84191131591797,4.285179138183594,1.9522397359132837,36,46.368186950683594,39.611785888671875,-91.36199188232422,4.668734073638916,3.443084739765476,-89.55776977539062,4.123331546783447,-91.36199188232422,4.668734073638916,-89.84191131591797,4.285179138183594,36
21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,-91.22086334228516,4.939162731170654,-91.22086334228516,4.939162731170654,0.0,-91.37755584716797,5.15184211730957,0.26416862488735554,36,51.95368194580078,38.28726577758789,-93.69068908691406,4.671593189239502,2.484277091751437,-91.71610260009766,4.676772117614746,-93.69068908691406,4.671593189239502,-93.48703002929688,4.939387321472168,36
22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,-94.5164794921875,5.254280090332031,-94.5164794921875,5.254280090332031,0.0,-94.29205322265625,4.656792163848877,0.6382467961132687,36,56.46826934814453,40.043182373046875,-95.39746856689453,4.573557376861572,1.1133396437690233,-93.798095703125,4.063368320465088,-95.39746856689453,4.573557376861572,-94.29205322265625,4.656792163848877,36
23,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,-97.71556854248047,5.570963382720947,-97.71556854248047,5.570963382720947,0.0,-97.11215209960938,4.589775085449219,1.151886226252488,36,57.53661346435547,40.575626373291016,-96.37349700927734,4.592254161834717,1.6610321307193063,-94.6816635131836,3.977682113647461,-96.37349700927734,4.592254161834717,-94.47146606445312,4.802654266357422,36
24,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,-101.2225570678711,5.918126583099365,-101.2225570678711,5.918126583099365,0.0,-98.89566802978516,4.749648094177246,2.6037961853106357,36,56.74863815307617,42.4006462097168,-97.28115844726562,4.758333683013916,4.108496398635309,-96.84174346923828,4.250000476837158,-97.28115844726562,4.758333683013916,-95.80888366699219,5.11279296875,36
25,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,-104.41236877441406,6.233891487121582,-104.41236877441406,6.233891487121582,0.0,-101.43992614746094,3.597978115081787,3.9728395985020835,36,66.08013153076172,43.124725341796875,-98.0538558959961,4.428194046020508,6.609934135360664,-99.77537536621094,3.3754067420959473,-98.0538558959961,4.428194046020508,-96.54816436767578,4.034691333770752,36
26,/yh/study/new_data/model_dataset_flight/vi/vi_000026.jpg,-107.75296020507812,6.5345540046691895,-107.75296020507812,6.5345540046691895,0.0,-112.78660583496094,2.1463565826416016,6.67786380079198,36,31.143020629882812,50.296016693115234,-108.0595474243164,3.3276569843292236,3.221518930887356,-111.62763977050781,2.687262535095215,-108.0595474243164,3.3276569843292236,-114.35084533691406,1.8310526609420776,36
27,/yh/study/new_data/model_dataset_flight/vi/vi_000027.jpg,-111.09230041503906,6.835103988647461,-111.09230041503906,6.835103988647461,0.0,-118.50475311279297,3.0941481590270996,8.302963658574553,36,26.367626190185547,51.322906494140625,-115.55596160888672,2.997562885284424,5.886509404856351,-118.32218170166016,2.7861392498016357,-115.55596160888672,2.997562885284424,-118.88648223876953,3.055485963821411,36
28,/yh/study/new_data/model_dataset_flight/vi/vi_000028.jpg,-114.4308090209961,7.135579586029053,-114.4308090209961,7.135579586029053,0.0,-118.69349670410156,3.411025047302246,5.660637136899831,36,42.52698516845703,52.1937255859375,-120.09546661376953,2.926171064376831,7.0574404528500345,-121.59244537353516,3.323334217071533,-120.09546661376953,2.926171064376831,-120.07196044921875,3.3357508182525635,36
29,/yh/study/new_data/model_dataset_flight/vi/vi_000029.jpg,-117.76180267333984,7.465998649597168,-117.76180267333984,7.465998649597168,0.0,-124.24160766601562,7.179331302642822,6.48614299186472,36,63.510902404785156,61.3539924621582,-126.3640365600586,4.2454681396484375,9.185327680998812,-126.02190399169922,9.290952682495117,-126.3640365600586,4.2454681396484375,-129.99716186523438,6.872370719909668,36
30,/yh/study/new_data/model_dataset_flight/vi/vi_000030.jpg,-121.08988952636719,7.79612922668457,-121.08988952636719,7.79612922668457,0.0,-127.50013732910156,7.097976207733154,6.448154350690736,36,59.8841667175293,61.81810760498047,-131.0989990234375,5.360416889190674,10.301211944007516,-128.74127197265625,9.563831329345703,-131.0989990234375,5.360416889190674,-130.62599182128906,6.89920711517334,36
31,/yh/study/new_data/model_dataset_flight/vi/vi_000031.jpg,-124.41860961914062,8.126322746276855,-124.41860961914062,8.126322746276855,0.0,-128.09463500976562,7.125356674194336,3.809868206379322,36,56.986183166503906,62.10563659667969,-134.02325439453125,6.2033796310424805,9.79524943459153,-129.4928741455078,9.368406295776367,-134.02325439453125,6.2033796310424805,-131.13360595703125,6.920363903045654,36
32,/yh/study/new_data/model_dataset_flight/vi/vi_000032.jpg,-127.7506332397461,8.479126930236816,-127.7506332397461,8.479126930236816,0.0,-130.38270568847656,6.890186309814453,3.074497954234839,36,63.875755310058594,62.8521614074707,-136.7672119140625,6.709559917449951,9.188583046524684,-131.0494842529297,8.281941413879395,-136.7672119140625,6.709559917449951,-134.0947723388672,6.746586322784424,36
33,/yh/study/new_data/model_dataset_flight/vi/vi_000033.jpg,-131.07872009277344,8.831513404846191,-131.07872009277344,8.831513404846191,0.0,-133.73245239257812,6.7371649742126465,3.3806198348710947,36,64.6622543334961,62.51667404174805,-138.00405883789062,7.010897159576416,7.16065361871118,-133.80792236328125,8.228877067565918,-138.00405883789062,7.010897159576416,-133.73245239257812,6.7371649742126465,36
34,/yh/study/new_data/model_dataset_flight/vi/vi_000034.jpg,-134.4064178466797,9.183857917785645,-134.4064178466797,9.183857917785645,0.0,-138.87139892578125,6.759499549865723,5.080705613675949,36,65.68385314941406,63.07579803466797,-142.29327392578125,7.328032493591309,8.102258130764987,-139.91725158691406,7.808871746063232,-142.29327392578125,7.328032493591309,-143.74012756347656,7.141974449157715,36
35,/yh/study/new_data/model_dataset_flight/vi/vi_000035.jpg,-137.9134521484375,9.491893768310547,-137.9134521484375,9.491893768310547,0.0,-138.7818145751953,6.76403284072876,2.8627396920488746,36,66.077880859375,63.48524475097656,-145.0553436279297,7.500939846038818,7.4142101012482975,-141.29403686523438,8.865610122680664,-145.0553436279297,7.500939846038818,-143.83045959472656,7.14484167098999,36
36,/yh/study/new_data/model_dataset_flight/vi/vi_000036.jpg,-141.10328674316406,9.772066116333008,-141.10328674316406,9.772066116333008,0.0,-143.80953979492188,7.129042625427246,3.782773949580936,36,66.54723358154297,61.65485382080078,-148.54879760742188,7.666672229766846,7.7374618220299665,-145.35647583007812,8.643627166748047,-148.54879760742188,7.666672229766846,-148.72467041015625,7.3944783210754395,36
37,/yh/study/new_data/model_dataset_flight/vi/vi_000037.jpg,-144.29208374023438,10.052149772644043,-144.29208374023438,10.052149772644043,0.0,-148.70811462402344,7.390407085418701,5.1561810382856414,36,64.66653442382812,63.059513092041016,-152.4943084716797,7.780758380889893,8.51091707160092,-151.1001434326172,9.601228713989258,-152.4943084716797,7.780758380889893,-153.28594970703125,7.490637302398682,36
38,/yh/study/new_data/model_dataset_flight/vi/vi_000038.jpg,-147.48928833007812,10.328798294067383,-147.48928833007812,10.328798294067383,0.0,-148.6731414794922,7.363626480102539,3.19276559830332,36,64.86827850341797,63.156349182128906,-154.9462127685547,7.807080268859863,7.871771330507862,-150.10182189941406,9.036861419677734,-154.9462127685547,7.807080268859863,-153.34632873535156,7.457494258880615,36
39,/yh/study/new_data/model_dataset_flight/vi/vi_000039.jpg,-150.68637084960938,10.605437278747559,-150.68637084960938,10.605437278747559,0.0,-153.34658813476562,7.440144062042236,4.134711253759423,36,62.742740631103516,63.5455436706543,-158.18344116210938,7.722713470458984,8.03219520588504,-155.83152770996094,9.701739311218262,-158.18344116210938,7.722713470458984,-158.126708984375,7.292185306549072,36
40,/yh/study/new_data/model_dataset_flight/vi/vi_000040.jpg,-154.1981964111328,10.909310340881348,-154.1981964111328,10.909310340881348,0.0,-158.16551208496094,7.413541316986084,5.287721127690827,36,65.697509765625,63.484413146972656,-161.94566345214844,7.584476470947266,8.430763062397391,-160.98544311523438,9.693458557128906,-161.94566345214844,7.584476470947266,-162.69866943359375,7.179348945617676,36
41,/yh/study/new_data/model_dataset_flight/vi/vi_000041.jpg,-157.47799682617188,11.261993408203125,-157.47799682617188,11.261993408203125,0.0,-158.14596557617188,7.34025239944458,3.97822005308342,36,65.85006713867188,63.30010223388672,-164.22964477539062,7.417804718017578,7.769333093383255,-160.40408325195312,8.821370124816895,-164.22964477539062,7.417804718017578,-162.56893920898438,7.06934928894043,36
42,/yh/study/new_data/model_dataset_flight/vi/vi_000042.jpg,-160.7559356689453,11.614477157592773,-160.7559356689453,11.614477157592773,0.0,-162.52517700195312,7.069703578948975,4.877005410655397,36,68.74360656738281,63.654747009277344,-167.48695373535156,7.245813369750977,8.024451850530824,-163.75970458984375,9.211014747619629,-167.48695373535156,7.245813369750977,-167.6971435546875,6.9713029861450195,36
43,/yh/study/new_data/model_dataset_flight/vi/vi_000043.jpg,-164.03280639648438,11.966845512390137,-164.03280639648438,11.966845512390137,0.0,-167.70516967773438,7.088461875915527,6.106134536193622,36,66.43598175048828,64.36495971679688,-171.5303192138672,7.211764812469482,8.87825945270679,-168.22457885742188,9.005232810974121,-171.5303192138672,7.211764812469482,-172.84713745117188,7.206596374511719,36
44,/yh/study/new_data/model_dataset_flight/vi/vi_000044.jpg,-167.38104248046875,12.304368019104004,-167.38104248046875,12.304368019104004,0.0,-172.65220642089844,7.063404083251953,7.43322758051898,36,62.76325988769531,65.63856506347656,-175.93392944335938,7.269499778747559,9.924805972800396,-174.3404083251953,8.921460151672363,-175.93392944335938,7.269499778747559,-177.3925018310547,7.404339790344238,36
45,/yh/study/new_data/model_dataset_flight/vi/vi_000045.jpg,-170.73062133789062,12.642024993896484,-170.73062133789062,12.642024993896484,0.0,-172.79019165039062,11.854337692260742,2.205058084788141,36,63.674560546875,70.57545471191406,-178.71682739257812,9.100616455078125,8.736192625322708,-173.3526611328125,13.536974906921387,-178.71682739257812,9.100616455078125,-177.5083465576172,12.066781044006348,36
46,/yh/study/new_data/model_dataset_flight/vi/vi_000046.jpg,-174.08189392089844,12.979852676391602,-174.08189392089844,12.979852676391602,0.0,-177.57284545898438,12.092763900756836,3.6018979909378,36,62.98684310913086,68.46683502197266,-181.94436645507812,10.553629875183105,8.228306717170549,-177.44300842285156,13.738832473754883,-181.94436645507812,10.553629875183105,-181.6730194091797,12.10628890991211,36
47,/yh/study/new_data/model_dataset_flight/vi/vi_000047.jpg,-179.34275817871094,13.486869812011719,-179.34275817871094,13.486869812011719,0.0,-181.68089294433594,12.156327247619629,2.690207742514201,36,63.982421875,67.54864501953125,-185.51332092285156,11.669126510620117,6.432731557365838,-183.8342742919922,14.929729461669922,-185.51332092285156,11.669126510620117,-185.8088836669922,12.331029891967773,36
48,/yh/study/new_data/model_dataset_flight/vi/vi_000048.jpg,-184.13096618652344,13.948331832885742,-184.13096618652344,13.948331832885742,0.0,-185.91212463378906,12.350615501403809,2.39274379952175,36,64.2585220336914,67.47399139404297,-187.71632385253906,12.407191276550293,3.9025509359441997,-186.20872497558594,14.454708099365234,-187.71632385253906,12.407191276550293,-185.91212463378906,12.350615501403809,36
49,/yh/study/new_data/model_dataset_flight/vi/vi_000049.jpg,-187.249755859375,14.233661651611328,-187.249755859375,14.233661651611328,0.0,-190.19276428222656,12.363615036010742,3.4868858486469625,36,66.03614807128906,66.61592864990234,-190.58526611328125,12.847373962402344,3.6121215664988524,-189.72067260742188,14.703185081481934,-190.58526611328125,12.847373962402344,-190.19276428222656,12.363615036010742,36
50,/yh/study/new_data/model_dataset_flight/vi/vi_000050.jpg,-190.67921447753906,14.547411918640137,-190.67921447753906,14.547411918640137,0.0,-190.3203887939453,12.42313003540039,2.1543744778165017,36,66.52285766601562,67.85823059082031,-194.35040283203125,13.13836669921875,3.932306239922486,-191.1488494873047,14.695236206054688,-194.35040283203125,13.13836669921875,-195.41024780273438,12.532875061035156,36
51,/yh/study/new_data/model_dataset_flight/vi/vi_000051.jpg,-194.10855102539062,14.861151695251465,-194.10855102539062,14.861151695251465,0.0,-195.17010498046875,12.445114135742188,2.638964624336892,36,66.37460327148438,67.88432312011719,-198.66368103027344,13.266365051269531,4.826235986895673,-197.0404510498047,14.611557006835938,-198.66368103027344,13.266365051269531,-200.2838897705078,12.558893203735352,36
52,/yh/study/new_data/model_dataset_flight/vi/vi_000052.jpg,-197.28343200683594,15.1630220413208,-197.28343200683594,15.1630220413208,0.0,-200.1950225830078,12.568584442138672,3.8998033462346275,36,66.9415512084961,68.30021667480469,-203.4437713623047,13.296039581298828,6.437033826271758,-201.41497802734375,14.201434135437012,-203.4437713623047,13.296039581298828,-205.38986206054688,12.604293823242188,36
53,/yh/study/new_data/model_dataset_flight/vi/vi_000053.jpg,-200.77069091796875,15.494592666625977,-200.77069091796875,15.494592666625977,0.0,-205.39549255371094,12.649906158447266,5.4296437728250275,36,62.43892288208008,67.53727722167969,-208.31996154785156,13.23873233795166,7.879111172314922,-207.64686584472656,14.833891868591309,-208.31996154785156,13.23873233795166,-209.83401489257812,12.587820053100586,36
54,/yh/study/new_data/model_dataset_flight/vi/vi_000054.jpg,-203.94317626953125,15.796236038208008,-203.94317626953125,15.796236038208008,0.0,-205.42381286621094,12.570969581604004,3.5488911574634345,36,61.04826354980469,67.44618225097656,-211.26092529296875,13.099849700927734,7.798714640881035,-205.82174682617188,14.074058532714844,-211.26092529296875,13.099849700927734,-209.70310974121094,12.479691505432129,36
55,/yh/study/new_data/model_dataset_flight/vi/vi_000055.jpg,-207.35537719726562,16.129146575927734,-207.35537719726562,16.129146575927734,0.0,-209.55966186523438,12.546086311340332,4.206803032839456,36,50.84095001220703,67.94570922851562,-213.93601989746094,12.89724349975586,7.331442957658682,-211.89755249023438,15.129105567932129,-213.93601989746094,12.89724349975586,-212.60968017578125,12.322598457336426,36
56,/yh/study/new_data/model_dataset_flight/vi/vi_000056.jpg,-210.75604248046875,16.4609317779541,-210.75604248046875,16.4609317779541,0.0,-212.93399047851562,12.25419807434082,4.7370946724033605,36,45.45795822143555,67.42223358154297,-216.61196899414062,12.597128868103027,7.0157571408721715,-215.06097412109375,13.898188591003418,-216.61196899414062,12.597128868103027,-215.63473510742188,12.01626968383789,36
57,/yh/study/new_data/model_dataset_flight/vi/vi_000057.jpg,-213.8697052001953,16.76471519470215,-213.8697052001953,16.76471519470215,0.0,-212.50856018066406,12.14680290222168,4.8143358529746285,36,50.42864227294922,67.65760803222656,-216.82049560546875,12.415268898010254,5.255934465312578,-212.8653564453125,14.59079360961914,-216.82049560546875,12.415268898010254,-212.50856018066406,12.14680290222168,36
58,/yh/study/new_data/model_dataset_flight/vi/vi_000058.jpg,-217.09425354003906,17.10219955444336,-217.09425354003906,17.10219955444336,0.0,-214.60215759277344,11.766488075256348,5.889003243292179,36,36.88905334472656,67.36249542236328,-216.98550415039062,12.12818717956543,4.975201054750219,-214.722900390625,14.192039489746094,-216.98550415039062,12.12818717956543,-214.60215759277344,11.766488075256348,36
59,/yh/study/new_data/model_dataset_flight/vi/vi_000059.jpg,-220.6431427001953,17.473630905151367,-220.6431427001953,17.473630905151367,0.0,-219.25827026367188,12.093074798583984,5.55592077709554,36,49.0823974609375,68.4461441040039,-219.05572509765625,12.052444458007812,5.648819092477987,-220.5048828125,14.958967208862305,-219.05572509765625,12.052444458007812,-219.25827026367188,12.093074798583984,36
60,/yh/study/new_data/model_dataset_flight/vi/vi_000060.jpg,-223.8677215576172,17.811119079589844,-223.8677215576172,17.811119079589844,0.0,-218.14178466796875,16.94585609436035,5.790944076559976,36,42.19212341308594,68.88610076904297,-219.72412109375,13.932461738586426,5.675685647838512,-220.01759338378906,19.765201568603516,-219.72412109375,13.932461738586426,-218.14178466796875,16.94585609436035,36
61,/yh/study/new_data/model_dataset_flight/vi/vi_000061.jpg,-227.08807373046875,18.138076782226562,-227.08807373046875,18.138076782226562,0.0,-221.1180419921875,16.670963287353516,6.147658169004198,36,41.862178802490234,69.29872131347656,-219.80856323242188,15.364690780639648,7.78992573809102,-222.39891052246094,19.548084259033203,-219.80856323242188,15.364690780639648,-217.8962860107422,16.986783981323242,36
62,/yh/study/new_data/model_dataset_flight/vi/vi_000062.jpg,-230.62640380859375,18.497316360473633,-230.62640380859375,18.497316360473633,0.0,-229.66065979003906,19.351173400878906,1.2890823692936806,36,63.89469909667969,71.54200744628906,-223.9937744140625,17.29494285583496,6.740732506920673,-231.26597595214844,21.945566177368164,-223.9937744140625,17.29494285583496,-229.66065979003906,19.351173400878906,36
63,/yh/study/new_data/model_dataset_flight/vi/vi_000063.jpg,-233.84530639648438,18.824125289916992,-233.84530639648438,18.824125289916992,0.0,-233.53860473632812,19.894004821777344,1.1129726506236912,36,61.27839660644531,71.09600830078125,-226.86605834960938,18.3172607421875,6.997629239217631,-233.02459716796875,21.795690536499023,-226.86605834960938,18.3172607421875,-228.2520751953125,18.46292495727539,36
64,/yh/study/new_data/model_dataset_flight/vi/vi_000064.jpg,-237.00657653808594,19.118770599365234,-237.00657653808594,19.118770599365234,0.0,-237.52847290039062,21.595355987548828,2.530978268960709,36,53.82696533203125,62.10309600830078,-232.74546813964844,22.167184829711914,5.239262744224108,-238.1276397705078,23.92497444152832,-232.74546813964844,22.167184829711914,-237.57044982910156,26.048259735107422,36
65,/yh/study/new_data/model_dataset_flight/vi/vi_000065.jpg,-240.4793701171875,19.44244956970215,-240.4793701171875,19.44244956970215,0.0,-241.72503662109375,21.317808151245117,2.251367328607412,36,61.44900131225586,80.66767120361328,-239.2698974609375,22.79729652404785,3.5662055736172964,-243.1527557373047,21.165325164794922,-239.2698974609375,22.79729652404785,-244.5166015625,20.976097106933594,36
66,/yh/study/new_data/model_dataset_flight/vi/vi_000066.jpg,-243.63906860351562,19.73694610595703,-243.63906860351562,19.73694610595703,0.0,-244.93690490722656,20.74184799194336,1.6414039331282682,36,60.140663146972656,79.52809143066406,-243.92636108398438,22.90359115600586,3.1796505849436714,-245.60757446289062,20.420089721679688,-243.92636108398438,22.90359115600586,-244.93690490722656,20.74184799194336,36
67,/yh/study/new_data/model_dataset_flight/vi/vi_000067.jpg,-246.847412109375,19.999595642089844,-246.847412109375,19.999595642089844,0.0,-245.38836669921875,18.80360984802246,1.8865830298476152,36,58.41337203979492,78.45420837402344,-246.95262145996094,22.0021915435791,2.0053576618928326,-246.4261016845703,19.436023712158203,-246.95262145996094,22.0021915435791,-245.38836669921875,18.80360984802246,36
68,/yh/study/new_data/model_dataset_flight/vi/vi_000068.jpg,-250.06228637695312,20.262781143188477,-250.06228637695312,20.262781143188477,0.0,-249.87181091308594,16.372228622436523,3.895212422842276,36,61.90617752075195,70.80465698242188,-250.5634002685547,17.282163619995117,3.0224486682032135,-251.97125244140625,17.309507369995117,-250.5634002685547,17.282163619995117,-250.17855834960938,9.613171577453613,36
