pair_current_index,pair_next_index,current_frame_id,next_frame_id,current_image_path,next_image_path,is_initial_frame,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,variance_x,variance_y,ms_candidate_count,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,gru_next_xy_x,gru_next_xy_y,kalman_next_xy_x,kalman_next_xy_y,ms_correction_gain_m,ms_improved_search_center
168,169,168,169,/yh/study/new_data/model_dataset_flight/vi/vi_000168.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000169.jpg,False,-588.6644897460938,54.805076599121094,-28.320158004760742,1.8131506443023682,562.8444850320931,-24.28901481628418,-1.514691948890686,567.1786253302831,29.81052017211914,53.58966064453125,36,-591.8436889648438,55.2144660949707,-27.773075103759766,2.289785861968994,566.548037856796,-26.900327682495117,2.71970796585083,-27.773075103759766,2.289785861968994,-4.33414029819005,False
169,170,169,170,/yh/study/new_data/model_dataset_flight/vi/vi_000169.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000170.jpg,False,-591.8436889648438,55.2144660949707,-27.773075103759766,2.289785861968994,566.548037856796,-25.087472915649414,0.38265901803970337,569.4024372073962,34.437801361083984,46.701011657714844,36,-595.13671875,55.62977981567383,-27.416427612304688,3.686619520187378,570.0915898967044,-26.893291473388672,5.068451404571533,-27.416427612304688,3.686619520187378,-2.8543993506002607,False
170,171,170,171,/yh/study/new_data/model_dataset_flight/vi/vi_000170.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000171.jpg,False,-595.13671875,55.62977981567383,-27.416427612304688,3.686619520187378,570.0915898967044,-25.467370986938477,0.33811962604522705,572.3463404856515,35.06470489501953,47.385520935058594,36,-598.4330444335938,56.045509338378906,-28.02065658569336,3.5307490825653076,572.8246610046299,-28.842464447021484,2.6652512550354004,-28.02065658569336,3.5307490825653076,-2.254750588947104,False
171,172,171,172,/yh/study/new_data/model_dataset_flight/vi/vi_000171.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000172.jpg,False,-598.4330444335938,56.045509338378906,-28.02065658569336,3.5307490825653076,572.8246610046299,-24.87447738647461,0.5774771571159363,576.234442243091,34.077388763427734,48.4608268737793,36,-601.7293701171875,56.461246490478516,-28.949378967285156,3.5667636394500732,575.2171282026987,-29.892471313476562,3.1463115215301514,-28.949378967285156,3.5667636394500732,-3.4097812384611643,False
172,173,172,173,/yh/study/new_data/model_dataset_flight/vi/vi_000172.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000173.jpg,False,-601.7293701171875,56.461246490478516,-28.949378967285156,3.5667636394500732,575.2171282026987,-25.620433807373047,0.487824022769928,578.821674195753,36.429508209228516,48.77467727661133,36,-605.0008544921875,56.88426971435547,-29.22638511657715,3.4260964393615723,578.2508243614227,-29.138288497924805,2.8721730709075928,-29.22638511657715,3.4260964393615723,-3.6045459930542165,False
173,174,173,174,/yh/study/new_data/model_dataset_flight/vi/vi_000173.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000174.jpg,False,-605.0008544921875,56.88426971435547,-29.22638511657715,3.4260964393615723,578.2508243614227,-24.17196273803711,0.23934496939182281,583.5844831690756,34.03657913208008,46.306297302246094,36,-608.27197265625,57.307247161865234,-28.054105758666992,2.8599658012390137,582.7669169700221,-26.333393096923828,1.9272469282150269,-28.054105758666992,2.8599658012390137,-5.33365880765291,False
174,175,174,175,/yh/study/new_data/model_dataset_flight/vi/vi_000174.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000175.jpg,False,-608.27197265625,57.307247161865234,-28.054105758666992,2.8599658012390137,582.7669169700221,-23.31850814819336,0.18292537331581116,587.7361174709106,30.045618057250977,42.493446350097656,36,-611.5435791015625,57.730289459228516,-26.771629333496094,2.763880729675293,587.3495886813664,-25.53392791748047,2.6749720573425293,-26.771629333496094,2.763880729675293,-4.969200500888519,False
175,176,175,176,/yh/study/new_data/model_dataset_flight/vi/vi_000175.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000176.jpg,False,-611.5435791015625,57.730289459228516,-26.771629333496094,2.763880729675293,587.3495886813664,-24.403865814208984,0.3206266164779663,589.9397531162601,33.35120391845703,44.944091796875,36,-614.8861694335938,58.1866569519043,-26.441858291625977,2.7082040309906006,591.053775940771,-26.53927993774414,2.688325881958008,-26.441858291625977,2.7082040309906006,-2.5901644348937225,False
176,177,176,177,/yh/study/new_data/model_dataset_flight/vi/vi_000176.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000177.jpg,False,-614.8861694335938,58.1866569519043,-26.441858291625977,2.7082040309906006,591.053775940771,-24.10293197631836,0.25099900364875793,593.6171949349149,33.357337951660156,44.95762252807617,36,-618.2273559570312,58.64283752441406,-27.698184967041016,1.6779736280441284,593.2703409988208,-29.655715942382812,0.38666248321533203,-27.698184967041016,1.6779736280441284,-2.5634189941439445,False
177,178,177,178,/yh/study/new_data/model_dataset_flight/vi/vi_000177.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000178.jpg,False,-618.2273559570312,58.64283752441406,-27.698184967041016,1.6779736280441284,593.2703409988208,-23.985504150390625,-1.4054843187332153,597.2680967494946,29.06281089782715,51.81802749633789,36,-621.5722045898438,59.099517822265625,-29.355112075805664,0.6306424140930176,595.0963737557785,-30.984729766845703,-0.49403297901153564,-29.355112075805664,0.6306424140930176,-3.997755750673832,False
178,179,178,179,/yh/study/new_data/model_dataset_flight/vi/vi_000178.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000179.jpg,False,-621.5722045898438,59.099517822265625,-29.355112075805664,0.6306424140930176,595.0963737557785,-23.655012130737305,-1.196030855178833,600.9496836079492,25.156749725341797,50.04487609863281,36,-624.8855590820312,59.540775299072266,-29.012531280517578,1.153800368309021,598.7267357508841,-28.21396255493164,2.5528650283813477,-29.012531280517578,1.153800368309021,-5.853309852170696,False
179,180,179,180,/yh/study/new_data/model_dataset_flight/vi/vi_000179.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000180.jpg,False,-624.8855590820312,59.540775299072266,-29.012531280517578,1.153800368309021,598.7267357508841,-24.910144805908203,-2.234328508377075,603.1472964261935,32.240516662597656,56.54473114013672,36,-628.2006225585938,59.982269287109375,-28.980770111083984,1.0222748517990112,602.1135378905104,-28.586376190185547,1.1782546043395996,-28.980770111083984,1.0222748517990112,-4.420560675309389,False
180,181,180,181,/yh/study/new_data/model_dataset_flight/vi/vi_000180.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000181.jpg,False,-628.2006225585938,59.982269287109375,-28.980770111083984,1.0222748517990112,602.1135378905104,-27.297809600830078,-2.85412859916687,604.1792809422345,40.87445068359375,62.29439163208008,36,-631.5191650390625,60.42422103881836,-29.058481216430664,0.6026204228401184,605.4234051077732,-28.895349502563477,0.26027631759643555,-29.058481216430664,0.6026204228401184,-2.0657430517240982,False
181,182,181,182,/yh/study/new_data/model_dataset_flight/vi/vi_000181.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000182.jpg,False,-631.5191650390625,60.42422103881836,-29.058481216430664,0.6026204228401184,605.4234051077732,-25.02862548828125,-2.027761697769165,609.697486227661,32.53055191040039,56.435569763183594,36,-635.0553588867188,60.91789245605469,-28.216699600219727,0.6829223036766052,609.8208015752607,-27.138574600219727,1.1533048152923584,-28.216699600219727,0.6829223036766052,-4.274081119887796,False
182,183,182,183,/yh/study/new_data/model_dataset_flight/vi/vi_000182.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000183.jpg,False,-635.0553588867188,60.91789245605469,-28.216699600219727,0.6829223036766052,609.8208015752607,-24.77257537841797,-2.0710110664367676,613.5247980429195,32.76861572265625,57.040367126464844,36,-638.2706298828125,61.366756439208984,-27.87312889099121,0.6727879047393799,613.4075863840646,-27.62185287475586,0.9076733589172363,-27.87312889099121,0.6727879047393799,-3.7039964676588397,False
183,184,183,184,/yh/study/new_data/model_dataset_flight/vi/vi_000183.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000184.jpg,False,-638.2706298828125,61.366756439208984,-27.87312889099121,0.6727879047393799,613.4075863840646,-25.442729949951172,-2.2932772636413574,616.1255024969905,34.91900634765625,57.89205551147461,36,-641.486572265625,61.815711975097656,-27.78076171875,0.7711801528930664,616.7343486172867,-27.892250061035156,1.1080000400543213,-27.78076171875,0.7711801528930664,-2.7179161129258773,False
184,185,184,185,/yh/study/new_data/model_dataset_flight/vi/vi_000184.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000185.jpg,False,-641.486572265625,61.815711975097656,-27.78076171875,0.7711801528930664,616.7343486172867,-25.740798950195312,-1.7897748947143555,619.0222252195492,33.144752502441406,57.43973922729492,36,-644.7642822265625,62.216407775878906,-27.436887741088867,0.8823424577713013,620.3668104844661,-27.223777770996094,1.152287244796753,-27.436887741088867,0.8823424577713013,-2.287876602262486,False
185,186,185,186,/yh/study/new_data/model_dataset_flight/vi/vi_000185.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000186.jpg,False,-644.7642822265625,62.216407775878906,-27.436887741088867,0.8823424577713013,620.3668104844661,-24.99630355834961,-1.7747352123260498,623.0627687187056,30.231792449951172,54.054161071777344,36,-648.04248046875,62.61715316772461,-27.344762802124023,1.1467515230178833,623.7341316578082,-27.46868324279785,1.5442416667938232,-27.344762802124023,1.1467515230178833,-2.6959582342394697,False
186,187,186,187,/yh/study/new_data/model_dataset_flight/vi/vi_000186.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000187.jpg,False,-648.04248046875,62.61715316772461,-27.344762802124023,1.1467515230178833,623.7341316578082,-26.945621490478516,-2.4499831199645996,624.4958290151789,38.60803985595703,60.13329315185547,36,-651.3211669921875,63.01796340942383,-27.919403076171875,1.027801513671875,626.4762879993633,-28.981426239013672,0.7852909564971924,-27.919403076171875,1.027801513671875,-0.7616973573706218,False
187,188,187,188,/yh/study/new_data/model_dataset_flight/vi/vi_000187.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000188.jpg,False,-651.3211669921875,63.01796340942383,-27.919403076171875,1.027801513671875,626.4762879993633,-26.779264450073242,-2.5099270343780518,627.9701365964298,39.38139724731445,59.78493118286133,36,-654.587158203125,63.414756774902344,-28.183917999267578,0.9663510322570801,629.5083976546218,-28.49304962158203,0.874366283416748,-28.183917999267578,0.9663510322570801,-1.493848597066517,False
188,189,188,189,/yh/study/new_data/model_dataset_flight/vi/vi_000188.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000189.jpg,False,-654.587158203125,63.414756774902344,-28.183917999267578,0.9663510322570801,629.5083976546218,-25.52027702331543,-2.1506636142730713,632.4744780211308,34.0876579284668,56.86667251586914,36,-657.8555908203125,63.81185531616211,-27.995643615722656,0.9171450138092041,632.9923361910361,-27.682052612304688,0.868858814239502,-27.995643615722656,0.9171450138092041,-2.9660803665090043,False
189,190,189,190,/yh/study/new_data/model_dataset_flight/vi/vi_000189.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000190.jpg,False,-657.8555908203125,63.81185531616211,-27.995643615722656,0.9171450138092041,632.9923361910361,-26.483186721801758,-2.735654592514038,634.8698163656692,38.00306701660156,60.20475769042969,36,-661.1251220703125,64.2090835571289,-27.841012954711914,0.8444585204124451,636.4462574046481,-27.618268966674805,0.7704777717590332,-27.841012954711914,0.8444585204124451,-1.8774801746330922,False
190,191,190,191,/yh/study/new_data/model_dataset_flight/vi/vi_000190.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000191.jpg,False,-661.1251220703125,64.2090835571289,-27.841012954711914,0.8444585204124451,636.4462574046481,-24.228504180908203,-1.9756224155426025,640.3262583899327,28.294658660888672,52.32274627685547,36,-664.4630126953125,64.65044403076172,-27.63312530517578,1.1411957740783691,639.9888515337304,-27.465579986572266,1.5625081062316895,-27.63312530517578,1.1411957740783691,-3.880000985284596,False
191,192,191,192,/yh/study/new_data/model_dataset_flight/vi/vi_000191.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000192.jpg,False,-664.4630126953125,64.65044403076172,-27.63312530517578,1.1411957740783691,639.9888515337304,-23.57369613647461,-1.6363060474395752,644.3081943566947,24.810897827148438,50.00341033935547,36,-667.8052978515625,65.09236907958984,-27.225439071655273,1.6903983354568481,643.7098456360022,-26.922449111938477,2.3308215141296387,-27.225439071655273,1.6903983354568481,-4.319342822964245,False
192,193,192,193,/yh/study/new_data/model_dataset_flight/vi/vi_000192.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000193.jpg,False,-667.8052978515625,65.09236907958984,-27.225439071655273,1.6903983354568481,643.7098456360022,-23.530513763427734,-1.3554497957229614,647.6922958049594,24.862606048583984,50.75358581542969,36,-671.1435546875,65.53378295898438,-27.158321380615234,1.24761164188385,647.1859798697236,-27.260581970214844,0.4257936477661133,-27.158321380615234,1.24761164188385,-3.9824501689571434,False
193,194,193,194,/yh/study/new_data/model_dataset_flight/vi/vi_000193.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000194.jpg,False,-671.1435546875,65.53378295898438,-27.158321380615234,1.24761164188385,647.1859798697236,-22.682844161987305,-1.3242279291152954,651.8982180641132,22.5495548248291,48.74283981323242,36,-674.447265625,65.97511291503906,-26.04911231994629,-0.2159203588962555,651.7679173565351,-25.134050369262695,-2.144103527069092,-26.04911231994629,-0.2159203588962555,-4.712238194389556,False
194,195,194,195,/yh/study/new_data/model_dataset_flight/vi/vi_000194.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000195.jpg,False,-674.447265625,65.97511291503906,-26.04911231994629,-0.2159203588962555,651.7679173565351,-23.076251983642578,-2.0098466873168945,654.9092701621373,25.462169647216797,51.578895568847656,36,-677.7529907226562,66.4167251586914,-25.02709197998047,-1.8357043266296387,656.2846128167889,-24.3583984375,-3.611819267272949,-25.02709197998047,-1.8357043266296387,-3.141352805602196,False
195,196,195,196,/yh/study/new_data/model_dataset_flight/vi/vi_000195.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000196.jpg,False,-677.7529907226562,66.4167251586914,-25.02709197998047,-1.8357043266296387,656.2846128167889,-20.973182678222656,-2.2533955574035645,660.3599789009371,29.54825210571289,50.30699157714844,36,-681.0598754882812,66.85848236083984,-24.44942283630371,-1.8638484477996826,660.1969746095532,-24.479595184326172,-0.9934661388397217,-24.44942283630371,-1.8638484477996826,-4.075366084148186,False
196,197,196,197,/yh/study/new_data/model_dataset_flight/vi/vi_000196.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000197.jpg,False,-681.0598754882812,66.85848236083984,-24.44942283630371,-1.8638484477996826,660.1969746095532,-21.019622802734375,-2.3979926109313965,663.6637661427028,31.327106475830078,51.13568878173828,36,-684.3595581054688,67.29602813720703,-23.750940322875977,-2.2182321548461914,664.2559584020147,-23.623165130615234,-2.003692388534546,-23.750940322875977,-2.2182321548461914,-3.4667915331496033,False
197,198,197,198,/yh/study/new_data/model_dataset_flight/vi/vi_000197.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000198.jpg,False,-684.3595581054688,67.29602813720703,-23.750940322875977,-2.2182321548461914,664.2559584020147,-19.454410552978516,-2.8128349781036377,668.5911365918039,26.10173797607422,49.170204162597656,36,-687.6604614257812,67.73373413085938,-23.042268753051758,-1.8357315063476562,668.2493939994348,-22.96061134338379,-0.7136549949645996,-23.042268753051758,-1.8357315063476562,-4.33517818978919,False
198,199,198,199,/yh/study/new_data/model_dataset_flight/vi/vi_000198.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000199.jpg,False,-687.6604614257812,67.73373413085938,-23.042268753051758,-1.8357315063476562,668.2493939994348,-19.401456832885742,-2.972738265991211,671.9892130520357,27.383203506469727,49.858070373535156,36,-690.9660034179688,68.17205810546875,-21.416000366210938,-2.51134991645813,673.2706370815552,-20.353845596313477,-3.0780704021453857,-21.416000366210938,-2.51134991645813,-3.739819052600865,False
199,200,199,200,/yh/study/new_data/model_dataset_flight/vi/vi_000199.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000200.jpg,False,-690.9660034179688,68.17205810546875,-21.416000366210938,-2.51134991645813,673.2706370815552,-19.013837814331055,-2.860793113708496,675.6962178462629,24.916900634765625,48.578311920166016,36,-694.3814086914062,68.6431655883789,-20.715606689453125,-2.5426840782165527,677.4164435409654,-20.94220733642578,-2.107207775115967,-20.715606689453125,-2.5426840782165527,-2.4255807647077745,False
200,201,200,201,/yh/study/new_data/model_dataset_flight/vi/vi_000200.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000201.jpg,False,-694.3814086914062,68.6431655883789,-20.715606689453125,-2.5426840782165527,677.4164435409654,-16.955341339111328,-2.499260187149048,681.1514673504144,33.374725341796875,48.51368713378906,36,-697.7882080078125,69.11308288574219,-18.0103816986084,-2.791550874710083,683.5701642830027,-15.458964347839355,-2.752272129058838,-18.0103816986084,-2.791550874710083,-3.7350238094489896,False
201,202,201,202,/yh/study/new_data/model_dataset_flight/vi/vi_000201.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000202.jpg,False,-697.7882080078125,69.11308288574219,-18.0103816986084,-2.791550874710083,683.5701642830027,-17.616539001464844,-7.445683479309082,684.4667588906119,34.63549041748047,73.63671875,36,-700.8925170898438,69.5412826538086,-14.584015846252441,-5.207345008850098,690.3670880167126,-11.952436447143555,-9.556090354919434,-14.584015846252441,-5.207345008850098,-0.896594607609245,False
202,203,202,203,/yh/study/new_data/model_dataset_flight/vi/vi_000202.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000203.jpg,False,-700.8925170898438,69.5412826538086,-14.584015846252441,-5.207345008850098,690.3670880167126,-13.091520309448242,-7.52510929107666,692.1050786835106,43.986976623535156,72.3827133178711,36,-704.1041870117188,69.95103454589844,-10.268960952758789,-6.681363105773926,698.0543283227547,-6.636615753173828,-7.821239948272705,-10.268960952758789,-6.681363105773926,-1.7379906667979412,False
203,204,203,204,/yh/study/new_data/model_dataset_flight/vi/vi_000203.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000204.jpg,False,-704.1041870117188,69.95103454589844,-10.268960952758789,-6.681363105773926,698.0543283227547,-11.506396293640137,-6.802607536315918,696.8377295184641,56.24819564819336,72.70179748535156,36,-707.6273193359375,70.40052032470703,-6.685924053192139,-7.719655990600586,705.281221619048,-4.993104934692383,-7.817305088043213,-6.685924053192139,-7.719655990600586,1.2165988042905838,True
204,205,204,205,/yh/study/new_data/model_dataset_flight/vi/vi_000204.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000205.jpg,False,-707.6273193359375,70.40052032470703,-6.685924053192139,-7.719655990600586,705.281221619048,-12.359086990356445,-11.218198776245117,700.0425202918956,68.8102035522461,73.06463623046875,36,-710.8394775390625,70.8103256225586,-6.409985542297363,-9.474051475524902,708.9897674867021,-11.39106273651123,-10.675666809082031,-6.409985542297363,-9.474051475524902,5.238701327152398,True
205,206,205,206,/yh/study/new_data/model_dataset_flight/vi/vi_000205.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000206.jpg,False,-710.8394775390625,70.8103256225586,-6.409985542297363,-9.474051475524902,708.9897674867021,-6.312408447265625,-11.911111831665039,709.366779104837,53.15003204345703,69.70824432373047,36,-714.0416870117188,71.22013092041016,-4.648616313934326,-11.144553184509277,714.1585747869551,-5.229054927825928,-11.884557723999023,-4.648616313934326,-11.144553184509277,-0.37701161813481576,False
206,207,206,207,/yh/study/new_data/model_dataset_flight/vi/vi_000206.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000207.jpg,False,-714.0416870117188,71.22013092041016,-4.648616313934326,-11.144553184509277,714.1585747869551,-6.4984517097473145,-12.314553260803223,712.4573483955626,50.224403381347656,69.78226470947266,36,-717.5553588867188,71.66979217529297,-4.104857921600342,-12.155831336975098,718.3580948834633,-6.0731120109558105,-11.739048957824707,-4.104857921600342,-12.155831336975098,1.701226391392538,True
207,208,207,208,/yh/study/new_data/model_dataset_flight/vi/vi_000207.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000208.jpg,False,-717.5553588867188,71.66979217529297,-4.104857921600342,-12.155831336975098,718.3580948834633,-5.841836929321289,-10.821385383605957,716.4781446157704,49.6782112121582,72.1734390258789,36,-720.7557983398438,72.0793685913086,-3.665477991104126,-12.192012786865234,722.0250641475292,-5.338399410247803,-10.32840633392334,-3.665477991104126,-12.192012786865234,1.8799502676929478,True
208,209,208,209,/yh/study/new_data/model_dataset_flight/vi/vi_000208.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000209.jpg,False,-720.7557983398438,72.0793685913086,-3.665477991104126,-12.192012786865234,722.0250641475292,-6.803755760192871,-12.431352615356445,718.9364235469826,50.19206619262695,74.51197052001953,36,-724.0374145507812,72.50609588623047,-4.599420070648193,-12.424156188964844,724.4336930452312,-7.767679214477539,-11.275057792663574,-4.599420070648193,-12.424156188964844,3.0886406005465687,True
209,210,209,210,/yh/study/new_data/model_dataset_flight/vi/vi_000209.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000210.jpg,False,-724.0374145507812,72.50609588623047,-4.599420070648193,-12.424156188964844,724.4336930452312,-6.498083114624023,-18.31024169921875,723.2636444134889,55.25627136230469,63.09966278076172,36,-727.3179931640625,72.93268585205078,-5.418674945831299,-14.465375900268555,727.1705761662867,-7.8794732093811035,-16.14982032775879,-5.418674945831299,-14.465375900268555,1.1700486317422474,True
210,211,210,211,/yh/study/new_data/model_dataset_flight/vi/vi_000210.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000211.jpg,False,-727.3179931640625,72.93268585205078,-5.418674945831299,-14.465375900268555,727.1705761662867,-4.444575309753418,-18.16204833984375,728.5905769620291,51.71959686279297,59.87457275390625,36,-730.6006469726562,73.35954284667969,-5.378927707672119,-15.499239921569824,730.6452116921827,-5.88020658493042,-15.445976257324219,-5.378927707672119,-15.499239921569824,-1.4200007957424532,False
211,212,211,212,/yh/study/new_data/model_dataset_flight/vi/vi_000211.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000212.jpg,False,-730.6006469726562,73.35954284667969,-5.378927707672119,-15.499239921569824,730.6452116921827,-5.516391754150391,-18.556640625,730.8869693391549,57.1710319519043,62.09492492675781,36,-733.6497192382812,73.7457504272461,-5.514004707336426,-16.700334548950195,733.7316355882517,-6.195486545562744,-16.89893341064453,-5.514004707336426,-16.700334548950195,-0.24175764697224622,False
212,213,212,213,/yh/study/new_data/model_dataset_flight/vi/vi_000212.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000213.jpg,False,-733.6497192382812,73.7457504272461,-5.514004707336426,-16.700334548950195,733.7316355882517,-3.356968402862549,-18.41716957092285,736.085257117239,52.03358459472656,60.56891632080078,36,-736.6962280273438,74.13162994384766,-4.780694961547852,-16.783172607421875,737.5404049039784,-4.079662322998047,-15.339155197143555,-4.780694961547852,-16.783172607421875,-2.3536215289873326,False
213,214,213,214,/yh/study/new_data/model_dataset_flight/vi/vi_000213.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000214.jpg,False,-736.6962280273438,74.13162994384766,-4.780694961547852,-16.783172607421875,737.5404049039784,-4.500344753265381,-16.766679763793945,737.8165857387688,52.243812561035156,63.07145690917969,36,-739.7407836914062,74.51726531982422,-6.032710075378418,-15.843716621398926,739.2514080789597,-8.186883926391602,-13.159439086914062,-6.032710075378418,-15.843716621398926,-0.2761808347904662,False
214,215,214,215,/yh/study/new_data/model_dataset_flight/vi/vi_000214.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000215.jpg,False,-739.7407836914062,74.51726531982422,-6.032710075378418,-15.843716621398926,739.2514080789597,-4.458418369293213,-16.27446746826172,740.866584140724,47.52099609375,63.19206619262695,36,-741.8286743164062,74.81880187988281,-6.901670932769775,-14.841288566589355,740.3760072566649,-7.910033226013184,-12.730782508850098,-6.901670932769775,-14.841288566589355,-1.6151760617642594,False
215,216,215,216,/yh/study/new_data/model_dataset_flight/vi/vi_000215.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000216.jpg,False,-741.8286743164062,74.81880187988281,-6.901670932769775,-14.841288566589355,740.3760072566649,-5.3311662673950195,-15.564431190490723,742.0227140611377,47.54296112060547,56.024810791015625,36,-743.920654296875,75.12092590332031,-7.925714492797852,-12.677421569824219,741.2132629926573,-8.915964126586914,-9.751415252685547,-7.925714492797852,-12.677421569824219,-1.6467068044727284,False
216,217,216,217,/yh/study/new_data/model_dataset_flight/vi/vi_000216.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000217.jpg,False,-743.920654296875,75.12092590332031,-7.925714492797852,-12.677421569824219,741.2132629926573,-4.830723285675049,-15.591299057006836,744.635906923238,42.59114074707031,55.136104583740234,36,-746.2155151367188,75.45235443115234,-9.081647872924805,-11.291098594665527,742.2201593261389,-9.91295051574707,-10.050823211669922,-9.081647872924805,-11.291098594665527,-3.4226439305807617,False
217,218,217,218,/yh/study/new_data/model_dataset_flight/vi/vi_000217.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000218.jpg,False,-746.2155151367188,75.45235443115234,-9.081647872924805,-11.291098594665527,742.2201593261389,-5.913188457489014,-10.123418807983398,745.2320094119394,56.81805419921875,66.57916259765625,36,-747.0186767578125,75.608154296875,-9.486703872680664,-8.501860618591309,742.3125390540799,-9.112630844116211,-5.004330635070801,-9.486703872680664,-8.501860618591309,-3.0118500858005746,False
218,219,218,219,/yh/study/new_data/model_dataset_flight/vi/vi_000218.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000219.jpg,False,-747.0186767578125,75.608154296875,-9.486703872680664,-8.501860618591309,742.3125390540799,-6.4571733474731445,-10.491164207458496,745.5497521831073,56.77532958984375,66.1781005859375,36,-747.8226318359375,75.76411437988281,-9.690589904785156,-6.766504287719727,742.7315897032452,-9.130788803100586,-5.930722713470459,-9.690589904785156,-6.766504287719727,-3.2372131290273956,False
219,220,219,220,/yh/study/new_data/model_dataset_flight/vi/vi_000219.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000220.jpg,False,-747.8226318359375,75.76411437988281,-9.690589904785156,-6.766504287719727,742.7315897032452,-6.204155921936035,-4.606757640838623,745.9607502317916,57.28828048706055,71.92304992675781,36,-748.6256713867188,75.91989135742188,-9.45556926727295,-3.86706280708313,743.4637838671906,-8.4092435836792,-1.2778081893920898,-9.45556926727295,-3.86706280708313,-3.2291605285464584,False
220,221,220,221,/yh/study/new_data/model_dataset_flight/vi/vi_000220.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000221.jpg,False,-748.6256713867188,75.91989135742188,-9.45556926727295,-3.86706280708313,743.4637838671906,-5.450938701629639,-4.3491644859313965,747.4970265007995,43.77107238769531,71.04582214355469,36,-748.2408447265625,75.89019775390625,-9.474698066711426,-0.9969724416732788,742.7563910134525,-9.16694450378418,0.820930004119873,-9.474698066711426,-0.9969724416732788,-4.033242633608893,False
221,222,221,222,/yh/study/new_data/model_dataset_flight/vi/vi_000221.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000222.jpg,False,-748.2408447265625,75.89019775390625,-9.474698066711426,-0.9969724416732788,742.7563910134525,-3.934013843536377,-1.684194803237915,748.338456101077,32.49668884277344,54.984291076660156,36,-747.8563232421875,75.86051940917969,-9.71184253692627,2.4536008834838867,741.7855822831001,-9.717856407165527,4.203033447265625,-9.71184253692627,2.4536008834838867,-5.582065087624528,False
