frame_id,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,final_x,final_y,error_final_m,variance_x,variance_y,second_ms_nearest_candidate_m,second_ms_capture
544,-874.8416748046875,96.90361785888672,-866.9439270642317,95.6286352597405,7.999999999999991,-860.471923828125,103.49620056152344,15.809866850151641,-861.610107421875,105.39411163330078,15.721414056606728,27.372760772705078,17.285755157470703,1.5851287841796875,True
545,-878.0565795898438,97.2630386352539,-883.0188946094936,103.53802306915948,7.999999999999983,-876.1019897460938,110.4989013671875,13.37940520785133,-872.84375,106.78842163085938,10.858476575731991,19.619810104370117,22.380826950073242,1.952951431274414,True
546,-881.5836181640625,97.65735626220703,-882.1632525870974,89.67838239737748,8.000000000000007,-878.0661010742188,97.84171295166016,3.5223449385727346,-874.3990478515625,106.08976745605469,11.078068835197929,23.19186019897461,23.47958755493164,2.9505372047424316,True
547,-884.798828125,98.01681518554688,-878.9817043369325,103.50872476549253,8.000000000000002,-873.8675537109375,110.3803939819336,16.503055504057446,-873.8675537109375,110.3803939819336,16.503055504057446,18.859893798828125,28.160114288330078,2.569157838821411,True
548,-888.1559448242188,98.4212875366211,-896.1550424836839,98.30113499050643,7.999999999999945,-904.4981079101562,97.54512023925781,16.365633610109544,-879.113037109375,108.55191040039062,13.57953237586297,3.4623024463653564,24.284990310668945,1.9040944576263428,True
549,-891.2242431640625,98.79096221923828,-885.2447956185324,93.47624613554629,8.00000000000001,-878.750244140625,102.56307220458984,13.031863465303367,-877.6446533203125,109.7701187133789,17.462735686235085,8.802581787109375,31.380645751953125,2.406757116317749,True
550,-894.5925903320312,99.1968002319336,-895.4116097289174,107.15476524992181,7.999999999999992,-902.6948852539062,102.05364990234375,8.591203235889838,-879.3162841796875,108.63633728027344,17.957460548393694,4.473991870880127,35.3952751159668,1.9162477254867554,True
551,-897.966796875,99.63601684570312,-902.7384055929175,93.21482145519411,8.00000000000003,-909.200927734375,89.5198974609375,15.117591328395953,-903.61279296875,102.18341064453125,6.194068699727849,71.89241027832031,67.81669616699219,0.7614193558692932,True
552,-901.052734375,100.0377197265625,-893.1968434441948,101.54933399061692,8.000000000000039,-883.9190063476562,98.84954833984375,17.17487663301259,-883.9190063476562,98.84954833984375,17.17487663301259,31.21461296081543,30.826496124267578,1.5156947374343872,True
553,-904.4271850585938,100.47697448730469,-911.2409553045833,104.66893524986772,8.000000000000014,-911.4224853515625,101.9127197265625,7.141119700779434,-897.64794921875,97.74878692626953,7.307601928157345,83.84945678710938,49.6324348449707,1.9056535959243774,True
554,-907.7351684570312,100.85946655273438,-905.542535144299,93.16580947980107,7.999999999999994,-909.486328125,89.438720703125,11.554219832774958,-909.29541015625,93.75340270996094,7.275334871849749,54.844871520996094,63.29692840576172,0.640519380569458,True
555,-911.0386352539062,101.24142456054688,-907.4584241396099,108.3955903663602,7.999999999999997,-906.9215087890625,107.63304138183594,7.602861035011892,-907.6151123046875,98.50556182861328,4.382402796618607,50.14600372314453,62.544498443603516,1.2237794399261475,True
556,-914.343505859375,101.62356567382812,-921.8160116773719,98.76670431912373,8.000000000000036,-927.65771484375,98.33084106445312,13.715327055261778,-917.93212890625,98.4662857055664,4.779815077024333,94.90385437011719,62.17723846435547,2.626707077026367,True
557,-917.4921875,101.99253845214844,-910.0524121513963,99.05149395022252,7.999999999999988,-908.8661499023438,98.56683349609375,9.281378080981124,-917.07763671875,98.37660217285156,3.6396218932974773,98.1606674194336,62.11787414550781,1.6855212450027466,True
558,-920.9600830078125,102.39891815185547,-924.459294793725,109.59304887608693,8.0,-929.8872680664062,108.3360595703125,10.721207081907217,-930.293701171875,103.224609375,9.370069051426213,49.51333999633789,69.84547424316406,1.9358582496643066,True
559,-924.4130249023438,102.80355072021484,-926.692380513474,95.1351390203901,7.999999999999985,-933.6209716796875,90.46510314941406,15.3955698924007,-935.672607421875,94.19354248046875,14.174288003375313,49.78105163574219,72.69049835205078,2.859251022338867,True
560,-927.5686645507812,103.18769073486328,-920.7080009854275,107.30245627411671,8.00000000000002,-927.8499145507812,103.47176361083984,0.39974862271882244,-933.9080200195312,96.05302429199219,9.544154913359348,47.62306594848633,71.47966003417969,2.55607271194458,True
561,-931.0220336914062,103.60806274414062,-938.8603576723914,105.2082743454961,7.999999999999957,-948.7859497070312,97.88346862792969,18.66353905360758,-951.291259765625,89.76206970214844,24.546956002052177,85.35029602050781,71.02044677734375,1.7409017086029053,True
562,-934.4722900390625,104.02806091308594,-929.7734812846694,97.55340290747372,7.999999999999971,-935.0861206054688,90.68557739257812,13.35659591584911,-951.7023315429688,85.48424530029297,25.31298930801331,71.0765151977539,53.88501739501953,1.7628493309020996,True
563,-939.4464111328125,104.6528091430664,-938.5375978308903,112.60102016078915,7.999999999999998,-945.6732177734375,113.2416763305664,10.608570144192184,-953.9304809570312,90.46985626220703,20.271764380376993,46.9679069519043,79.88298034667969,1.1691155433654785,True
564,-944.3988647460938,105.27484130859375,-950.4379347901303,100.0279724324714,8.00000000000004,-959.2864990234375,92.67767333984375,19.50205874283127,-961.1815795898438,92.533203125,21.071517769924426,36.72491455078125,73.41372680664062,0.6939589381217957,True
565,-947.5548706054688,105.6239013671875,-939.5576393013777,105.41344598268576,8.000000000000012,-947.4977416992188,99.51261901855469,6.111549366293322,-961.0289306640625,91.49824523925781,19.521384569417943,37.91544723510742,67.23300170898438,2.257028579711914,True
566,-951.0125732421875,106.0063247680664,-956.767322147012,111.56356014569994,8.000000000000037,-959.7262573242188,108.08516693115234,8.958229457904537,-962.0582885742188,97.91716766357422,13.690956498996943,37.6758918762207,79.29045867919922,1.3235523700714111,True
567,-954.1619873046875,106.35464477539062,-953.6724731216328,98.36963532864678,8.000000000000007,-960.9775390625,89.82032775878906,17.883942098119785,-971.7404174804688,81.84892272949219,30.15844194310524,23.956188201904297,1.380861520767212,0.940983235836029,True
568,-957.5895385742188,106.74481201171875,-952.5566947173191,112.96337154846583,8.000000000000007,-958.0736083984375,112.065185546875,5.342349497020032,-961.1749267578125,90.45713806152344,16.677629661763227,42.28820037841797,49.74405288696289,2.077587842941284,True
569,-960.7161865234375,107.10072326660156,-968.627825563103,105.91498817559652,7.999999999999986,-968.654052734375,93.78484344482422,15.502334514864536,-966.8216552734375,90.03245544433594,18.12739681007217,79.0143814086914,42.36140441894531,2.142155408859253,True
570,-963.8433837890625,107.45670318603516,-957.2086348410845,102.98679195679304,7.9999999999999805,-964.29541015625,89.54396057128906,17.918445128380238,-979.9168090820312,81.86956787109375,30.216824688801587,20.049270629882812,0.2064012587070465,1.9119149446487427,True
571,-967.2383422851562,107.90827941894531,-969.1112180216945,115.68596136638224,8.000000000000009,-966.0935668945312,112.01275634765625,4.261131487445675,-975.3817138671875,88.54137420654297,21.00931979453907,64.07988739013672,54.720062255859375,2.7651548385620117,True
572,-970.6275024414062,108.35908508300781,-974.5002508281217,101.35895508898676,8.000000000000014,-985.7874755859375,86.9117660522461,26.264277628562002,-979.865234375,78.580078125,31.178918305194866,41.98338317871094,4.816539764404297,7.76381778717041,False
573,-973.7188720703125,108.77027130126953,-966.1347080677904,111.31594535402002,7.9999999999999725,-962.6229248046875,107.63188171386719,11.154190986989464,-979.5689697265625,78.73330688476562,30.601354119482746,38.71786880493164,5.111392974853516,7.921003818511963,False
574,-977.2118530273438,109.20694732666016,-984.5237576440319,112.45287568022177,8.00000000000003,-980.3532104492188,107.40583801269531,3.6210663088129245,-982.0470581054688,81.88560485839844,27.74589992080933,20.36846160888672,0.09404480457305908,3.6994190216064453,True
575,-980.3840942382812,109.60352325439453,-977.1851164331574,102.27095610486737,7.9999999999999885,-986.8381958007812,86.80123138427734,23.698099955673182,-984.8092041015625,78.91656494140625,31.004370785506833,75.93769836425781,4.949006080627441,8.984735488891602,False
576,-983.8700561523438,110.03931427001953,-981.2758048859789,117.60699954141953,7.999999999999998,-979.5338745117188,117.0546646118164,8.247279044548138,-982.7330322265625,81.8844985961914,28.17776550819878,34.49700164794922,0.06389421224594116,4.470187187194824,True
577,-987.0606689453125,110.40101623535156,-994.0854870419017,106.57323218843463,7.999999999999955,-984.1749267578125,95.20014953613281,15.472357815799596,-984.4749145507812,81.90559387207031,28.612501139373098,23.454160690307617,0.12133961170911789,4.738923072814941,True
578,-990.5753784179688,110.7994613647461,-982.8098652071609,108.87675374974856,8.00000000000005,-981.6673583984375,107.38624572753906,9.539542004438376,-986.619384765625,81.92344665527344,29.145739161652177,20.50909423828125,0.1972772181034088,5.384371757507324,True
579,-994.08251953125,111.19703674316406,-998.5097969625722,117.86031030396774,8.0,-1002.2061767578125,116.14277648925781,9.51073858177022,-982.6299438476562,94.94878387451172,19.87881312030756,29.45796775817871,78.27787017822266,1.8647692203521729,True
580,-998.8058471679688,111.76438903808594,-1000.0422871938256,103.86051555336597,8.000000000000012,-1008.135986328125,102.08688354492188,13.442678651150661,-1000.797607421875,100.83506774902344,11.109328186195395,101.37459564208984,70.29238891601562,2.1216893196105957,True
581,-1003.9988403320312,112.3881607055664,-997.7481381113548,117.38102779256464,7.999999999999966,-1003.8524169921875,110.67656707763672,1.7178453194686965,-1009.9346313476562,105.51725769042969,9.079808545591108,41.1539306640625,63.87861251831055,2.8520593643188477,True
582,-1007.0537719726562,112.75003051757812,-1015.0354785141233,113.29073439762998,8.000000000000034,-1013.4562377929688,110.25814819335938,6.870301747232333,-1009.41796875,105.80108642578125,7.3401124237249435,34.74895477294922,64.72191619873047,2.230489730834961,True
583,-1010.4085693359375,113.1474380493164,-1004.8883475613502,107.35717453550534,7.999999999999966,-1010.098876953125,101.16307067871094,11.988368139392664,-1011.1742553710938,100.97355651855469,12.197936982516945,39.073665618896484,67.09083557128906,2.372537136077881,True
584,-1013.772216796875,113.54588317871094,-1013.93138972875,121.54429952057251,7.999999999999995,-1015.0941772460938,117.02581024169922,3.7225625304374517,-1013.059814453125,105.60279083251953,7.974975430652122,88.18922424316406,68.84506225585938,2.8828132152557373,True
585,-1016.8726196289062,113.92255401611328,-1022.1581030710994,107.9172509611208,7.999999999999992,-1033.014404296875,104.02899169921875,18.932506109476012,-1036.8466796875,106.0004653930664,21.4877305310663,26.955768585205078,59.590274810791016,1.718902349472046,True
586,-1020.2666015625,114.33488464355469,-1012.312726638882,115.19271545405336,7.9999999999999485,-1010.7611083984375,109.63928985595703,10.602028612551146,-1014.6162109375,105.1607666015625,10.774569878352196,87.97047424316406,67.46966552734375,1.178084373474121,True
587,-1023.6680908203125,114.74813079833984,-1030.1124870357264,119.48835836869549,8.00000000000006,-1038.700927734375,115.62739562988281,15.058528889927741,-1039.0567626953125,109.67674255371094,16.202783736265083,30.184816360473633,66.25287628173828,1.9139434099197388,True
588,-1027.07763671875,115.1801986694336,-1025.5277172278643,107.33177528815679,7.999999999999989,-1036.7056884765625,102.55379486083984,15.87845879765373,-1042.4405517578125,105.77619934082031,18.01261674132917,35.67319869995117,62.40375900268555,1.653139352798462,True
589,-1030.489501953125,115.61255645751953,-1026.3308305299236,122.44669517383538,7.99999999999997,-1034.929443359375,114.89057159423828,4.4982598672976275,-1042.08447265625,105.98174285888672,15.073019477793352,43.20140075683594,62.281551361083984,0.3367081880569458,True
590,-1033.5946044921875,116.00604248046875,-1041.2774737463183,113.7759034659827,8.00000000000004,-1053.002685546875,115.59432220458984,19.412447651207966,-1057.881103515625,114.91352081298828,24.311060001763497,22.048599243164062,56.92112731933594,6.064358234405518,True
591,-1036.8675537109375,116.4144058227539,-1029.6960077694573,112.86913731257863,8.000000000000087,-1038.511962890625,105.61286163330078,10.92599828056682,-1055.84033203125,111.783203125,19.529832452415025,17.60639190673828,57.72593688964844,2.1552011966705322,True
592,-1040.1373291015625,116.8223648071289,-1043.0306094173443,124.28084514928366,7.999999999999959,-1054.234619140625,130.08291625976562,19.353961126174575,-1062.808837890625,115.68529510498047,22.70000524845935,39.00102233886719,64.62273406982422,4.41595983505249,True
593,-1043.4088134765625,117.23055267333984,-1046.313529697214,109.77651861938739,7.9999999999999645,-1055.703369140625,111.65727233886719,13.498798193296725,-1066.7952880859375,116.0108871459961,23.418257378667874,46.84058380126953,61.91569519042969,5.923446178436279,True
594,-1046.894287109375,117.64918518066406,-1039.7173121120775,121.18345029355035,7.99999999999993,-1053.0838623046875,117.90494537353516,6.1948570907394815,-1067.92822265625,115.82811737060547,21.112620220117712,37.86030578613281,62.688934326171875,3.0122430324554443,True
595,-1050.0638427734375,118.0298843383789,-1057.7432825562928,120.27180419009073,8.000000000000012,-1066.6322021484375,117.97404479980469,16.568453471378028,-1069.260986328125,118.33101654052734,19.199505234834845,56.219024658203125,54.79241943359375,4.423376560211182,True
596,-1053.233154296875,118.4105453491211,-1049.0849695002646,111.57003638463827,7.999999999999966,-1056.616455078125,110.83683013916016,8.295051914123293,-1068.216064453125,114.9920425415039,15.36794580273974,60.29202651977539,63.834991455078125,2.0603044033050537,True
597,-1056.390869140625,118.7763442993164,-1054.8289140968461,126.62238128885538,8.000000000000004,-1061.2237548828125,123.6749267578125,6.881343960283112,-1069.3004150390625,118.70775604248047,12.909728101429568,60.344058990478516,55.99570083618164,2.7025721073150635,True
598,-1059.8594970703125,119.17814636230469,-1066.311155943403,114.4478083421128,8.000000000000052,-1074.8668212890625,115.23812866210938,15.515911822530207,-1069.951416015625,115.49420166015625,10.743289839115619,51.13075256347656,65.00946807861328,1.814232587814331,True
599,-1063.3231201171875,119.57939910888672,-1055.370570230977,118.709370197108,7.999999999999933,-1062.2005615234375,117.56764221191406,2.303758583037517,-1068.2332763671875,114.5425796508789,7.034144201818738,56.063636779785156,63.67333984375,0.8715984225273132,True
600,-1066.690185546875,119.97277069091797,-1071.9664522486985,125.98617319625782,7.999999999999934,-1078.7894287109375,120.86068725585938,12.131779793971306,-1079.020263671875,118.25753021240234,12.448810243061063,65.129638671875,54.37862014770508,1.4034112691879272,True
601,-1070.0577392578125,120.36619567871094,-1070.229179427292,112.36803287289804,7.9999999999999964,-1072.198486328125,109.5924301147461,10.984389944203832,-1077.64404296875,114.29851531982422,9.714357875444149,67.06556701660156,66.81842041015625,2.0616776943206787,True
602,-1073.4232177734375,120.75938415527344,-1067.8941217807608,126.54117431955362,8.000000000000057,-1075.7291259765625,121.81573486328125,2.5363535754203856,-1082.537841796875,118.02118682861328,9.517042381346887,56.63865280151367,56.252281188964844,0.7366338968276978,True
603,-1078.150390625,121.32188415527344,-1086.1329170733354,120.79342270764724,8.000000000000105,-1087.75830078125,117.84119415283203,10.21895985233661,-1085.421142578125,117.9531021118164,8.013271892316492,54.29041290283203,55.5512809753418,1.0430976152420044,True
604,-1083.339599609375,121.93936920166016,-1077.0965624591727,116.93692108686753,7.999999999999918,-1083.8717041015625,113.99909973144531,7.9580785652211325,-1086.5050048828125,113.65204620361328,8.871274599462165,47.97267150878906,69.60765838623047,1.7874466180801392,True
605,-1086.4246826171875,122.29830932617188,-1087.6489987673442,130.20406988189737,7.999999999999975,-1087.4541015625,125.11591339111328,2.99976599616414,-1087.895263671875,117.90278625488281,4.635000723693604,46.45969009399414,58.056060791015625,1.772640585899353,True
606,-1089.806396484375,122.69175720214844,-1094.2438883824689,116.03528173427874,7.9999999999999885,-1094.5120849609375,112.28424835205078,11.421897587674044,-1088.323974609375,113.33782958984375,9.470667156632345,43.70337677001953,70.64625549316406,2.7718491554260254,True
607,-1093.194580078125,123.0859603881836,-1085.42612708321,124.996755527856,7.999999999999894,-1087.54443359375,120.728515625,6.1222300762350415,-1090.3389892578125,117.38739776611328,6.374010895088735,65.0443115234375,59.51426696777344,2.7836740016937256,True
608,-1096.380126953125,123.43822479248047,-1103.3990659935605,127.27677852359469,8.000000000000028,-1098.5845947265625,120.60271453857422,3.5916286784872367,-1094.212890625,117.11959838867188,6.679966536806293,57.2856559753418,59.47798538208008,1.9770022630691528,True
609,-1099.8731689453125,123.82450103759766,-1097.2905275291355,116.25284578161518,7.999999999999992,-1094.3153076171875,112.613525390625,12.513025113843629,-1094.03173828125,117.20309448242188,8.829798240728634,55.536399841308594,58.90296173095703,2.025408983230591,True
610,-1103.0599365234375,124.17689514160156,-1099.8497162900521,131.5045472930866,8.00000000000001,-1099.6654052734375,126.02229309082031,3.8637204865527384,-1095.62158203125,117.33966064453125,10.103310997854827,62.402313232421875,60.09480285644531,2.3439383506774902,True
611,-1106.2470703125,124.5609130859375,-1113.5639447124283,121.32620305014254,7.999999999999957,-1107.759033203125,115.94505310058594,8.747518223462546,-1103.1077880859375,117.42636108398438,7.794672871043694,34.94344711303711,63.33744812011719,1.0084867477416992,True
612,-1109.7498779296875,124.98295593261719,-1102.1696272284426,122.42565280113777,7.999999999999936,-1099.7603759765625,117.56707763671875,12.441278076269564,-1102.88671875,117.51681518554688,10.14131212323102,40.82191848754883,62.926212310791016,0.955830991268158,True
613,-1112.945556640625,125.36801147460938,-1116.8075641509556,132.37407299233462,8.000000000000037,-1108.5517578125,125.05060577392578,4.405248519761293,-1106.1898193359375,120.7408447265625,8.188446656367557,25.7427978515625,66.44804382324219,2.3427841663360596,True
614,-1116.3902587890625,125.82833862304688,-1118.2750612002626,118.05353831238074,7.999999999999998,-1113.785888671875,109.9254150390625,16.114767209778293,-1108.3294677734375,116.36265563964844,12.432839826032485,21.916982650756836,65.68415069580078,1.1462876796722412,True
615,-1119.86865234375,126.29315185546875,-1113.2270555547277,130.75288190246124,7.9999999999999245,-1109.9683837890625,125.40780639648438,9.939776357477987,-1107.60693359375,117.53875732421875,15.066159773242864,32.198307037353516,66.93099212646484,0.7440617084503174,True
616,-1123.0252685546875,126.71497344970703,-1130.9350796894273,127.9128414778071,7.999999999999892,-1121.6251220703125,119.83937072753906,7.01671739282631,-1109.32470703125,117.37910461425781,16.579017853003478,25.30817985534668,65.66401672363281,2.0535247325897217,True
617,-1126.539306640625,127.19230651855469,-1121.5160063051783,120.96603526363012,7.999999999999943,-1113.69091796875,117.28953552246094,16.2217744055526,-1109.53173828125,117.2203369140625,19.71541425615322,26.13382911682129,65.75259399414062,2.403379201889038,True
618,-1129.741943359375,127.6273193359375,-1129.2401828898328,135.6115686075475,7.999999999999998,-1122.64111328125,128.4019012451172,7.142952116067498,-1109.179443359375,120.74444580078125,21.6838731399848,26.178760528564453,62.22926330566406,2.022083044052124,True
619,-1132.941650390625,128.0619354248047,-1138.7049158350526,122.51353282431982,8.00000000000002,-1150.7772216796875,121.07257080078125,19.156169268796432,-1121.221923828125,119.16374206542969,14.714952795051481,55.83720397949219,58.49794006347656,2.654022693634033,True
620,-1136.119873046875,128.46043395996094,-1128.122328366767,128.65862348964367,7.999999999999899,-1121.2015380859375,122.37059783935547,16.113436070018125,-1121.0123291015625,118.95606994628906,17.848552304428765,47.77875900268555,56.775604248046875,2.752236843109131,True
621,-1139.302490234375,128.85948181152344,-1145.3335058862524,134.11560682971026,7.999999999999972,-1155.1956787109375,137.9803466796875,18.32439946887342,-1154.316162109375,128.47421264648438,15.018614300250736,35.761898040771484,63.334842681884766,1.6289302110671997,True
622,-1142.796630859375,129.29759216308594,-1141.9000090496877,121.34799661800359,8.0,-1154.09814453125,120.8662109375,14.100085129060057,-1163.978271484375,124.05188751220703,21.821533329509705,22.56821632385254,41.8741569519043,1.444392442703247,True
623,-1146.016357421875,129.68194580078125,-1141.307623805737,136.149389479102,7.9999999999999725,-1155.292236328125,138.22311401367188,12.609261831063186,-1165.35791015625,125.89363098144531,19.709058611385004,19.810361862182617,56.62185287475586,2.4933104515075684,True
624,-1149.2388916015625,130.06666564941406,-1157.0796606586525,128.47847781626018,7.999999999999904,-1165.24853515625,125.99186706542969,16.520068711969333,-1166.197265625,125.91429901123047,17.4593412881672,28.449562072753906,46.03289031982422,3.8918325901031494,True
625,-1152.774169921875,130.48870849609375,-1145.9198253722175,126.36342537919361,8.00000000000007,-1156.133544921875,126.52157592773438,5.198417182716548,-1165.9853515625,126.1525650024414,13.904584162754764,26.547515869140625,43.146026611328125,0.3314533531665802,True
626,-1157.5660400390625,130.9765625,-1159.8336316830587,138.64846110048205,7.999999999999987,-1164.557861328125,130.42669677734375,7.0134098162833665,-1165.912353515625,126.22541809082031,9.603870149368337,26.59462547302246,42.41109848022461,0.4965892732143402,True
627,-1162.83349609375,131.51284790039062,-1166.343737630461,124.32409248975456,8.000000000000012,-1166.6072998046875,125.38397216796875,7.197549040621774,-1166.425537109375,126.20480346679688,6.409219481882164,32.19980239868164,41.85966491699219,0.9623701572418213,True
628,-1166.059814453125,131.87962341308594,-1158.6155370817119,134.80925383644424,8.000000000000014,-1164.6121826171875,128.49441528320312,3.6817484997001717,-1165.735595703125,126.35478210449219,5.534346328428992,26.76508140563965,40.05332946777344,1.7671263217926025,True
629,-1169.593994140625,132.28140258789062,-1177.0621095108395,135.14972140161504,7.999999999999959,-1177.82080078125,127.5986099243164,9.466197474818287,-1171.0811767578125,126.48082733154297,5.988187158182127,46.85696029663086,36.815155029296875,2.835796356201172,True
630,-1172.8212890625,132.64830017089844,-1169.252054730124,125.48865169624631,8.00000000000002,-1170.47021484375,126.63365173339844,6.457828257920159,-1173.6015625,126.1275634765625,6.567254652754622,71.65367126464844,42.22871398925781,2.151913642883301,True
631,-1176.306640625,133.05859375,-1174.102209885311,140.74887886265438,7.999999999999985,-1166.6744384765625,139.2872772216797,11.47065020034783,-1173.4814453125,128.70181274414062,5.192616805310113,75.10332489013672,54.79893493652344,2.4142696857452393,True
632,-1179.4820556640625,133.43240356445312,-1186.3022472390903,129.2508982278645,7.999999999999977,-1185.5789794921875,125.58051300048828,9.941059581072762,-1180.28369140625,126.62892150878906,6.850546543517196,71.19012451171875,43.885189056396484,2.8370749950408936,True
633,-1182.6558837890625,133.8060302734375,-1174.8023205088366,132.28236895822087,8.000000000000014,-1181.9881591796875,125.99246215820312,7.842047108081681,-1185.3707275390625,125.76213836669922,8.489674528166772,50.788597106933594,42.785770416259766,2.044501781463623,True
634,-1185.9276123046875,134.1812286376953,-1190.6893670193742,140.6097348434292,8.000000000000032,-1198.337646484375,135.93798828125,12.533760520539492,-1183.814697265625,126.57593536376953,7.893345028865596,62.31432342529297,53.37544631958008,1.3399959802627563,True
635,-1189.1968994140625,134.55615234375,-1190.028123230983,126.59945284168357,8.000000000000007,-1189.7413330078125,124.12825012207031,10.442104801375809,-1185.15478515625,124.8697509765625,10.495954416796167,56.20802307128906,41.20006561279297,1.9798593521118164,True
636,-1192.4599609375,134.93035888671875,-1186.472369076184,140.23589785107498,8.000000000000064,-1191.7025146484375,133.28854370117188,1.808115589310283,-1195.363525390625,126.21974182128906,9.181804626216241,59.918540954589844,46.28142547607422,1.64700448513031,True
637,-1195.830322265625,135.3661651611328,-1203.8292262350435,135.4985860357029,8.000000000000066,-1213.4058837890625,137.42840576171875,17.69613514750726,-1213.4425048828125,133.88160705566406,17.674639722202954,35.446815490722656,45.09085464477539,0.25688523054122925,True
638,-1198.9063720703125,135.763916015625,-1193.097678240056,130.263090987837,7.999999999999942,-1202.96826171875,137.99253845214844,4.633109698750871,-1214.104736328125,136.39157104492188,15.211319040403898,23.511714935302734,64.40170288085938,1.4911555051803589,True
639,-1202.2740478515625,136.19940185546875,-1202.8414439875776,144.17925533938907,8.000000000000009,-1214.94873046875,144.77407836914062,15.302700962919946,-1215.456298828125,138.8509063720703,13.446271491035777,20.37192153930664,58.32237243652344,1.9853380918502808,True
640,-1205.513671875,136.6173858642578,-1210.4856052007779,130.35001967071042,8.00000000000007,-1216.02734375,129.5433349609375,12.671996388806814,-1215.4698486328125,133.3966064453125,10.464171046877413,23.882204055786133,69.97447204589844,1.0792375802993774,True
641,-1209.05029296875,137.07369995117188,-1201.150599036117,138.33656802453564,8.000000000000007,-1211.2308349609375,136.19883728027344,2.349499536629999,-1216.408447265625,128.79788208007812,11.073915120323738,31.112808227539062,73.36196899414062,1.6387004852294922,True
642,-1212.2823486328125,137.49070739746094,-1218.9603922115703,141.895674362174,8.00000000000006,-1216.5067138671875,134.13890075683594,5.39257539488638,-1216.32080078125,131.2490234375,7.434225878412164,27.72942352294922,81.63858795166016,2.930522918701172,True
643,-1217.07568359375,138.0948028564453,-1215.1270145235296,130.33576368559648,8.000000000000009,-1218.344482421875,126.48182678222656,11.682083023443571,-1218.5533447265625,126.03626251220703,12.148739755919006,19.776836395263672,8.830753326416016,3.2750062942504883,True
644,-1222.351806640625,138.75975036621094,-1218.547538913976,145.79733141824698,7.999999999999976,-1215.3095703125,151.85533142089844,14.869005873327701,-1216.943359375,127.82640838623047,12.197920670190054,30.19295883178711,79.39685821533203,2.3987295627593994,True
645,-1225.7900390625,139.18380737304688,-1233.349005383738,136.56426005444555,8.000000000000016,-1224.7467041015625,125.9791259765625,13.245835520018169,-1218.23828125,126.66207122802734,14.622685189257934,37.913204193115234,44.388267517089844,2.2052955627441406,True
646,-1228.926513671875,139.57064819335938,-1221.583288367078,136.39621247610359,8.000000000000005,-1218.6690673828125,127.21440124511719,16.059017498556578,-1218.6356201171875,126.29273223876953,16.798974440454995,33.14191818237305,36.165950775146484,0.9662558436393738,True
647,-1232.3702392578125,139.99539184570312,-1235.6406045455235,147.29639937103374,7.999999999999961,-1225.2904052734375,153.56898498535156,15.309032626754126,-1217.9073486328125,127.96485137939453,18.812472169871814,25.113571166992188,84.6685791015625,3.6634325981140137,True
648,-1235.4542236328125,140.3231964111328,-1237.9745177713978,132.73056067279975,7.999999999999992,-1244.4556884765625,134.37939453125,10.786804444346142,-1238.61328125,134.43780517578125,6.679631353739767,98.53899383544922,74.7719955444336,1.991143822669983,True
649,-1238.84326171875,140.68341064453125,-1231.8561235082468,144.57954971126463,7.999999999999988,-1240.927978515625,141.9466552734375,2.4375871503667823,-1242.026123046875,139.81033325195312,3.300434875513325,18.676164627075195,50.06715393066406,0.6445230841636658,True
650,-1242.215087890625,141.0417938232422,-1249.9989902785535,142.8886461766266,8.000000000000025,-1243.121826171875,138.48007202148438,2.7174607449391974,-1242.863037109375,138.84225463867188,2.2929916734560924,20.276288986206055,53.03289031982422,0.8433464169502258,True
651,-1245.4859619140625,141.40354919433594,-1240.9938853828498,134.7837872320198,7.999999999999956,-1243.32470703125,138.4934539794922,3.6248692152872724,-1242.75634765625,140.47491455078125,2.883254462870599,21.431034088134766,50.92495346069336,2.314333200454712,True
652,-1248.7310791015625,141.76246643066406,-1247.5718115777586,149.67802697987685,8.000000000000016,-1241.561279296875,146.00096130371094,8.328917578421674,-1242.0623779296875,143.32257080078125,6.848759082156836,16.512672424316406,44.52475357055664,1.5459667444229126,True
653,-1251.978271484375,142.12159729003906,-1258.1799636024275,137.0679832492871,8.0,-1248.5411376953125,133.622802734375,9.167518616468703,-1242.8341064453125,140.95811462402344,9.217887294588262,23.53230857849121,49.24713134765625,1.5141994953155518,True
654,-1255.0576171875,142.5076904296875,-1247.0710151927528,142.04488531141496,7.999999999999912,-1244.22998046875,141.32952880859375,10.891546341940685,-1244.22998046875,141.32952880859375,10.891546341940685,39.724273681640625,54.028961181640625,2.7537877559661865,True
655,-1258.449462890625,142.93296813964844,-1264.0259142776222,148.66909836205943,7.99999999999997,-1258.217529296875,148.09860229492188,5.170838367038493,-1245.22412109375,140.79811096191406,13.396539882129744,22.87115478515625,53.95873260498047,2.594606399536133,True
656,-1261.833251953125,143.35723876953125,-1261.5960505420953,135.3607560745831,7.999999999999987,-1256.7760009765625,134.95054626464844,9.810620077833777,-1249.0029296875,135.42007446289062,15.086939605844606,33.92256546020508,40.783416748046875,2.1278533935546875,True
657,-1264.9708251953125,143.75038146972656,-1259.7441836849744,149.80696619400885,7.999999999999957,-1262.383544921875,149.91879272460938,6.6890445224025665,-1256.4063720703125,142.4235076904297,8.666628603817509,68.31082916259766,60.227989196777344,2.378060817718506,True
