protocol,controlled_gt_prior,reference_protocol,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,motion_prediction_error_m,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,visual_measurement_error_m,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
scheduled_route_reference_forward3x6_SoftMS_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,0.0,-18.78074645996096,-2.1595981121063197,0.0,0.0,0,0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,7.820911271948188e-07,7.418177846642066e-08,0,0.0,0.0,1,0.0,173.90999929632898,0.0,0.0,0.0,-18.780745674413577,-2.1595981213156596,7.856013413017934e-07,3.7577800221649222,1,0.0,0,-1,0.3772054376042262,1.0,7.820911491762672e-07,7.41817771654496e-08,0,0,6,18,1,173.90999929632898,-27.772829055786133,9.233684539794922,-27.647655487060547,2.087568759918213,1,-27.647655487060547,2.087568759918213,9.26745319366455,-3.2825026512145996,0.8288282752037048,0.05615063011646271,4.0,4.0,0,5.372407913208008,-3.301129102706909,6.305569936570468,10.221654891967773,5.845446586608887,0.3772054376042262,5.372407913208008,-3.301129102706909,3.287314953411622,-1.9723889720469732,2.085092959796386,-1.328740130659936,0.0,1,0.0,0.0,0.0,0.7868726849555969,-0.03423012048006058,0.4464699327945709,-0.03158051148056984,0.1699943237564127,0.0,174.0799936200854,174.0799936200854,0.1699943237564127,1.0102516412734985,-0.04702321067452431,0.1293515803614375,1.0,0.0,0.0,0,0,1,731.5633515869471,0.0,7.820911271948188e-07,0.7868726849555969,-18.780745674413577,-2.1595981213156596,0.0,0.0,0.0,0,7.856013413017934e-07,63.51959053426981
scheduled_route_reference_forward3x6_SoftMS_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,0.0,-25.919267871353192,-1.4582853084115799,0.0,0.0,0,1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,7.172638198106864,0.05997471900717796,0,7.172888153292986,7.172888153292986,1,7.172888153292986,174.38907188095573,0.4790725846267536,0.6061509847640991,-0.028213927522301674,-19.38048259976777,-2.0672365362089673,6.567079378260227,5.249867597368136,1,0.0,0,-1,0.3960392566359416,1.0,7.172638416290283,0.05997471883893013,0,0,6,18,1,173.96949730764268,-32.50415802001953,9.263697624206543,-35.912322998046875,0.9868453741073608,1,-35.912322998046875,0.9868453741073608,17.368701934814453,-1.3111882209777832,0.7874971628189087,0.05459131300449371,4.0,4.0,0,13.400349617004395,-2.206111431121826,6.627181599810976,12.395242691040039,6.2163496017456055,0.3960392566359416,13.400349617004395,-2.206111431121826,3.9452589405129386,-2.0316787009716055,9.455090676491455,-0.17443273015022065,0.0,1,0.6068072527884953,0.6061509847640991,-0.028213927522301674,0.9292373657226562,-0.005745773669332266,2.05714750289917,0.013566914945840836,-0.23961557588447663,0.0,173.67038372044448,173.67038372044448,0.7186881605112302,1.9577982425689697,-0.0071500251069664955,0.05628923332760158,1.0,0.5759235883089324,-0.19112054433284817,0,0,1,730.9874279986382,0.000787250464446596,6.596714609797932,6.2436507875703295,-19.333142941908175,-1.9084561278115437,0.6068072527884946,7.172888153292986,0.0,0,6.60149168555057,63.611192628741264
scheduled_route_reference_forward3x6_SoftMS_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,0.0,-28.881436905332187,-1.1650895267465566,0.0,0.0,0,2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,10.149196069256064,0.08269170281191505,0,2.976644557493125,2.976644557493125,1,2.976644557493125,174.34727015796543,-0.041801722990300653,1.9930629992815276,-0.20669613208232937,-20.74063226767265,-1.742623359865716,8.161265341484555,7.556877624397039,1,0.0,0,-1,0.405372323278226,1.0,10.149195671081543,0.08269169926643372,0,0,6,18,1,173.86480754978876,-32.50415802001953,9.263697624206543,-35.903167724609375,1.0483099222183228,1,-35.903167724609375,1.0483099222183228,17.366119384765625,-1.373277187347412,0.7869848608970642,0.058211833238601685,4.0,4.0,0,13.386268615722656,-2.360658645629883,4.055687314909565,13.20177936553955,6.358396530151367,0.405372323278226,13.386268615722656,-2.360658645629883,5.357836888296649,-2.225560465491402,8.028431727426007,-0.13509818013848074,0.0,1,1.4172250029778248,1.4171394109725952,-0.015575587749481201,0.9719984531402588,-0.002360212616622448,2.4487111568450928,0.020771387964487076,-0.33279264301582034,0.0,173.57720665331314,173.57720665331314,0.7700635046522734,2.196363687515259,-0.0047317249700427055,0.05386775040905501,1.0,1.9270016745519647,-0.6190395950180936,0,0,1,729.6363499123951,0.002634087219338978,8.222194394704099,2.004646104352866,-20.631198022227014,-1.3396154493048584,1.4172250029778244,2.976644557493125,0.0,0,8.252085038258981,63.80913499742746
scheduled_route_reference_forward3x6_SoftMS_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,0.0,-31.84273895545666,-0.871979431132804,0.0,0.0,0,3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,13.12488189497482,0.1054019036524543,0,2.9757724856927044,2.9757724856927044,1,2.9757724856927044,174.34726770228437,-2.4556810541204664e-06,3.8116757468175897,-0.6281088654724407,-22.504273724088556,-1.1306512766992114,9.342047249211273,10.191326963489704,1,0.0,0,-1,0.277805800918378,1.0,13.124881744384766,0.1054019033908844,0,0,6,18,1,173.7641472233491,-37.266056060791016,4.535549163818359,-40.911563873291016,0.3821192681789398,1,-40.911563873291016,0.3821192681789398,22.27557373046875,-0.17950275540351868,0.8364613056182861,0.0180700421333313,4.0,4.0,0,18.287433624267578,-1.4455405473709106,5.390488182345824,14.202408790588379,6.536162376403809,0.277805800918378,18.287433624267578,-1.4455405473709106,6.825641699343129,-1.4455405473709106,11.461791924924448,0.0,0.0,1,1.8846958933305045,1.884674072265625,-0.009069270454347134,1.0416831970214844,0.0034057465381920338,2.9941458702087402,0.0348772332072258,-0.5327035288422195,0.0,173.37729576748674,173.37729576748674,0.9699719347976183,2.5388402938842773,-0.002760106697678566,0.010409645473086471,1.0,3.806912801900557,-0.7532512323965769,0,0,1,727.7564387850465,0.005203804692570225,9.317969093074263,1.93408928867122,-22.48626123803769,-1.006720457328382,1.884695893330505,2.9757724856927044,0.0,0,9.357448008273094,62.97898944467306
scheduled_route_reference_forward3x6_SoftMS_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,0.0,-34.8041235876297,-0.578861288893034,0.0,0.0,0,4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,16.100650121172926,0.12811286366612776,0,2.9758548895661856,2.9758548895661856,1,2.9758548895661856,174.34727021093266,2.508648307008251e-06,6.084086797872237,-0.7585350044106584,-24.750023385747948,-0.7598798918400889,10.055728976641014,12.037665276816043,1,0.0,0,-1,0.28471687603358187,1.0,16.100650787353516,0.12811286747455597,0,0,6,18,1,173.6287492351416,-37.266056060791016,4.535549163818359,-40.949134826660156,0.40745437145233154,1,-40.949134826660156,0.40745437145233154,22.31562042236328,-0.20070895552635193,0.8425632119178772,0.022176891565322876,4.0,4.0,0,18.324953079223633,-1.489781379699707,2.750473674098594,14.685503959655762,6.624115943908691,0.28471687603358187,18.324953079223633,-1.489781379699707,9.117058206964588,-1.489781379699707,9.207894872259045,0.0,0.0,1,2.27718012598396,2.2771739959716797,-0.005283772014081478,1.0659469366073608,0.005768909584730864,3.158724069595337,0.03880883380770683,-0.6055973353770054,0.0,173.30440196095196,173.30440196095196,1.0428682499807111,2.6454272270202637,-0.0027875956147909164,0.011242875794424687,1.0,6.077728215445511,-0.9233884822361819,0,0,1,725.4856233715016,0.008307863156705939,10.022921905727415,1.9099079529588248,-24.726211294119583,-0.5966313542848319,2.277180125983962,2.9758548895661856,0.0,0,10.077927297254377,62.5448627397418
scheduled_route_reference_forward3x6_SoftMS_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,0.0,-38.077057327519555,-0.2521707600619691,0.0,0.0,0,5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,19.38977197054549,0.1504933176997437,0,3.2891979911131446,3.2891979911131446,1,3.2891979911131446,174.29985586865408,-0.047414342278598545,8.575854245413773,-0.9271745483175567,-27.209837419763304,-0.3278391224005758,10.867482900624427,13.721314426471714,1,0.0,0,-1,0.2592320369518176,1.0,19.389772415161133,0.150493323802948,0,0,6,18,1,173.51522770251546,-42.0279541015625,-0.19259993731975555,-45.99848175048828,-0.4494519829750061,1,-45.99848175048828,-0.4494519829750061,27.245561599731445,1.187049388885498,0.8755685687065125,0.019244134426116943,4.0,4.0,0,23.25255012512207,-0.21104180812835693,3.879660129274415,15.293757438659668,6.734151840209961,0.2592320369518176,23.25255012512207,-0.21104180812835693,11.53874234703127,-0.21104180812835693,11.7138077780908,0.0,0.0,1,2.498128898976464,2.4981260299682617,-0.0037860660813748837,1.1043552160263062,0.008364919573068619,3.39377760887146,0.04529614374041557,-0.7233131911229422,0.0,173.18668610520604,173.18668610520604,1.1131697634480495,2.801412343978882,-0.004351995885372162,0.007280372209783797,1.0,8.572197509696032,-0.7882184561850354,0,0,1,722.991154077251,0.011717642075837663,10.817574460849457,2.1848427750868384,-27.220943247392114,-0.466398957307847,2.4981288989764616,3.2891979911131446,0.0,0,10.858227157803086,62.308577820658684
scheduled_route_reference_forward3x6_SoftMS_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,0.0,-41.343342477181494,0.07385643418025997,0.0,0.0,0,6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,22.672211946844765,0.17282802228696428,0,3.282515961429067,3.282515961429067,1,3.282515961429067,174.29985092199666,-4.946657410540945e-06,11.252295566489245,-0.7923440801488086,-29.885478412166144,-0.17796357375984895,11.460630319560646,13.859449145341937,1,0.0,0,-1,0.35952172372106467,1.0,22.672212600708008,0.17282801866531372,0,0,6,18,1,173.4002381594654,-46.75927734375,-0.16259177029132843,-51.340335845947266,-1.1578339338302612,1,-51.340335845947266,-1.1578339338302612,32.48211669921875,2.45815372467041,0.9257732033729553,0.0704050287604332,4.0,4.0,0,28.487714767456055,1.0089590549468994,5.875303239860446,15.7747802734375,6.822879314422607,0.35952172372106467,28.487714767456055,1.0089590549468994,14.490980306722172,1.0089590549468994,13.996734460733883,0.0,0.0,1,2.680101232192517,2.680098056793213,-0.004125623963773251,1.1322462558746338,0.01088824961334467,3.546428680419922,0.04989755153656006,-0.7934499491105702,0.0,173.11654934721838,173.11654934721838,1.183301574778267,2.9056780338287354,-0.004400860518217087,0.01859927066423366,1.0,11.207927117886747,-0.30255185520586564,0,0,1,720.3554244690604,0.015320514749097123,11.464284828958018,2.1502697055544333,-29.893322678315865,-0.6696987162242891,2.6801012321925146,3.282515961429067,0.0,0,11.474136685058369,62.04329803586006
scheduled_route_reference_forward3x6_SoftMS_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,0.0,-44.618312739799514,0.40075014346304205,0.0,0.0,0,7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,25.963380910728766,0.19522249050012924,0,3.291245153591544,3.291245153591544,1,3.291245153591544,174.29985734525803,6.423261370735073e-06,14.023373256268705,-0.3068426212885697,-32.69242456428086,-0.3667399718536229,11.95055865493494,15.379410953181043,1,0.0,0,-1,0.1867726059592143,1.0,25.963380813598633,0.19522249698638916,0,0,6,18,1,173.3009470591707,-56.221927642822266,-0.10258004069328308,-56.30520248413086,-1.4139097929000854,1,-56.30520248413086,-1.4139097929000854,37.39179611206055,3.2395098209381104,0.9570158123970032,0.008178755640983582,4.0,4.0,0,33.396575927734375,1.7680147886276245,7.597767025507303,16.127483367919922,6.887754440307617,0.1867726059592143,33.396575927734375,1.7680147886276245,16.786997922656546,1.351332178544134,16.60957800507783,0.4166826100834904,0.0,1,2.8154494079637544,2.815446138381958,-0.004290766082704067,1.1532931327819824,0.012684494256973267,3.651945114135742,0.05302026867866516,-0.8501889175152478,0.0,173.05981037881372,173.05981037881372,1.2400469664443154,2.9795191287994385,-0.005016181617975235,0.005498144390121727,1.0,14.016754650460253,-0.10956672349754004,0,0,1,717.5465969364868,0.019160001140098592,11.946626260268513,2.1379520208095615,-32.70677241672196,-0.5636047094843954,2.815449407963754,3.291245153591544,0.0,0,11.950513606849986,61.91094592213631
scheduled_route_reference_forward3x6_SoftMS_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,0.0,-47.938510071122785,0.727065123742253,0.0,0.0,0,8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,29.29946028508333,0.2229906082666523,0,3.3361949374037283,3.3361949374037283,1,3.3361949374037283,174.38689418808866,0.08703684283063444,16.930644535408984,-0.11429273899453907,-35.60371630359232,-0.24976922208142155,12.37341355914899,16.41481439692762,1,0.0,0,-1,0.19213563371066006,1.0,29.29945945739746,0.22299060225486755,0,0,6,18,1,173.21654923972204,-56.221927642822266,-0.10258004069328308,-56.30455017089844,-1.4276055097579956,1,-56.30455017089844,-1.4276055097579956,37.38969421386719,3.253058910369873,0.9581178426742554,0.010566413402557373,4.0,4.0,0,33.39398956298828,1.7608067989349365,4.3737911065690245,16.362503051757812,6.931241989135742,0.19213563371066006,33.39398956298828,1.7608067989349365,19.7090175281133,1.5527310566280503,13.684972034874981,0.2080757423068864,0.0,1,2.9138937174902253,2.9138898849487305,-0.004726015496999025,1.1658124923706055,0.013531786389648914,3.711615800857544,0.05478823557496071,-0.9013260635834573,0.0,173.0086732327455,173.0086732327455,1.3782209553431592,3.021890163421631,-0.0066106319427490234,0.006233131641308278,1.0,16.920221730668686,0.13671667215656017,0,0,1,714.6431298562784,0.02312885369936099,12.379238554414645,2.170382445033123,-35.61998204349526,-0.5004678161151447,2.9138937174902177,3.3361949374037283,0.0,0,12.379539182827374,64.60662372410297
scheduled_route_reference_forward3x6_SoftMS_3frame_GRU_next_position_polynomial_Kalman,0,scheduled_route_reference,0.0,-51.258595437566186,1.0533687875914142,0.0,0.0,0,9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,32.635424637613376,0.25075808297800684,0,3.3360799142111426,3.3360799142111426,1,3.3360799142111426,174.38689958652537,5.39843670493681e-06,19.89891187806859,0.1308598862333176,-38.581240526826015,-0.1786332451624442,12.73707709216011,17.206697511949503,1,0.0,0,-1,0.22483533192042265,1.0,32.63542556762695,0.2507580816745758,0,0,6,18,1,173.14379262394004,-56.221927642822266,-0.10258004069328308,-60.77196502685547,-1.1923350095748901,1,-60.77196502685547,-1.1923350095748901,41.85685729980469,3.4930667877197266,0.9656358957290649,0.025300264358520508,4.0,4.0,0,37.86073684692383,1.9735029935836792,5.5019758007270925,16.56751251220703,6.969303131103516,0.22483533192042265,37.86073684692383,1.9735029935836792,22.76720904084975,1.8518381839020153,15.093527806074077,0.12166480968166393,0.0,1,2.978695905284493,2.9786901473999023,-0.005856785923242569,1.1779429912567139,0.014525434002280235,3.766625165939331,0.056677114218473434,-0.9586995458898586,0.0,172.95129975043912,172.95129975043912,1.4355998360862654,3.0615439414978027,-0.008361965417861938,0.006264109326704747,1.0,19.887830367004806,0.39348169645284725,0,0,1,711.6755212199423,0.02718538363610348,12.74759427060857,2.1581369229544287,-38.59808324348715,-0.44094858589933633,2.9786959052844955,3.3360799142111426,0.0,0,12.748393221025776,62.91564926505089
