protocol,controlled_gt_prior,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1261.6475821354961,239.81628025570896,-2.2915030339335263,-3.9257699151894654,0,729,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000729.jpg,-1259.3560791015625,243.74205017089844,2171.8270720700966,2.2123252184933553,5,3.4083326222553425,3.4083326222553425,1,3.4083326222553425,-7.62771383216364,1.8144775137002488e-05,2170.1107311676938,-4.749183924750639,-1261.934409469235,237.0517102572717,12.760417971680193,1,0.0,0,0,0.29717126161760005,1.0,2170.047607421875,-1.9704926013946533,1,1,6,-1256.559326171875,231.1021728515625,-1256.559326171875,231.1021728515625,-1259.428955078125,232.29473876953125,2173.194580078125,-9.153239250183105,0.8050661683082581,0.03924868255853653,40.79792785644531,37.70310974121094,1,2172.89208984375,-8.72023868560791,52.035221099853516,37.70405960083008,0.29717126161760005,2172.89208984375,-8.72023868560791,2172.89208984375,-6.589516506419679,0.0,-2.130722179188231,0.0,1,3.5575816581068933,3.5575796572469094,0.003773120930418372,2.552556276321411,-0.03961801528930664,0.2339230179786682,0.018583696335554123,0.5143517710377472,-0.0490578437187765,-6.711465242318459,-6.711465242318459,0.9162485898451808,2.669682502746582,-0.006360653787851334,0.008635264174786772,1.0,2170.1073993771233,-4.90693547378656,5,5,6,735.7260883319946,0.05950974901599029,1.7196726929732904,0.8557763459339314,-1261.9575568299458,236.8956306245717,3.557581658106839,3.4083326222553425,0.14924903585149663,0,7.324011672273543
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1258.1353051480937,239.26423827672468,-2.163991671531205,-4.024503788705012,0,730,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000730.jpg,-1255.9713134765625,243.2887420654297,2175.24197352576,2.1883539278735644,5,3.4149855892324505,3.4149855892324505,1,3.4149855892324505,-7.628004672802597,-0.00029084063895736293,2173.659952051108,-4.909242617780236,-1258.4335082732048,236.44650080583327,12.081386446461359,1,0.0,0,0,0.3033392819657015,1.0,2173.601318359375,-2.0763752460479736,1,1,6,-1247.06640625,235.80108642578125,-1256.5291748046875,235.86032104492188,-1255.518798828125,233.8246612548828,2176.88134765625,-7.143646717071533,0.8241289258003235,0.046139709651470184,42.67037582397461,36.83564758300781,1,2176.21044921875,-6.661319732666016,54.12084197998047,36.836463928222656,0.3033392819657015,2176.21044921875,-6.661319732666016,2176.21044921875,-6.661319732666016,0.0,0.0,0.0,1,3.5525534231521188,3.5525526739847826,-0.0023071439936757088,2.615333080291748,-0.04225402697920799,0.23720866441726685,0.018217159435153008,0.5084980321147818,-0.05115109659618707,-6.717318981241425,-6.717318981241425,0.910685691561173,2.734123945236206,-0.0088808573782444,0.014347447059933809,1.0,2173.6456993302795,-5.22484940214535,5,5,6,732.1877883788384,0.06403281359637654,1.5962741954804187,0.7996525089407025,-1258.487344904015,236.1351932415639,3.552553423151997,3.4149855892324505,0.13756783391954652,0,7.5831177571866535
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1254.510516680166,238.73302254405465,-2.032367266103445,-4.119104531140662,0,731,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000731.jpg,-1252.4781494140625,242.8521270751953,2178.762312867872,2.1945775614934915,5,3.520344843511622,3.520344843511622,1,3.520344843511622,-7.124523492050386,0.5034811807522114,2177.2937456693176,-5.231100774542296,-1254.8690571869045,235.67013930099907,11.277443923472706,1,0.0,0,0,0.3337510802240963,1.0,2177.26416015625,-2.1474452018737793,1,1,6,-1247.06640625,235.80108642578125,-1256.5291748046875,235.86032104492188,-1255.131591796875,233.99169921875,2177.244384765625,-6.929232597351074,0.8183667659759521,0.05678141117095947,41.57890319824219,36.81184387207031,1,2178.7763671875,-6.454351425170898,52.85745620727539,36.81276321411133,0.3337510802240963,2178.7763671875,-6.454351425170898,2178.7763671875,-6.454351425170898,0.0,0.0,0.0,1,3.6480516952787347,3.648046339038089,-0.006251372396945953,2.677462339401245,-0.041573625057935715,0.24107694625854492,0.019681833684444427,0.44549401933305705,-0.059903060207792735,-6.780322994023149,-6.780322994023149,0.34420049802723657,2.7981629371643066,-0.009976569563150406,0.006816430030085583,1.0,2177.2834942928025,-5.498215424297076,5,5,6,728.5499934163154,0.06868306421490261,1.4788185750694538,0.8428825041103769,-1254.912824898289,235.40643546281265,3.648051695278558,3.520344843511622,0.12770685176693597,0,7.833643360544266
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1251.172151313803,238.2423988754631,-1.8967606888029824,-4.20939860988846,0,732,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000732.jpg,-1249.275390625,242.45179748535156,2181.9899893114202,2.2002711707431906,5,3.227681465296964,3.227681465296964,1,3.227681465296964,-7.1247475760854435,-0.00022408403505802925,2180.629480842365,-5.506701914993744,-1251.5944791837655,234.97715731372813,9.65794145600716,1,0.0,0,0,0.49714216082528245,1.0,2180.6376953125,-2.2142720222473145,1,1,6,-1242.3349609375,235.77146911621094,-1251.7977294921875,235.83070373535156,-1250.36328125,234.6406707763672,2181.893310546875,-5.68565559387207,0.7957143187522888,0.11673292517662048,48.54368209838867,28.02340316772461,1,2182.931640625,-5.180874824523926,60.00847625732422,28.02420997619629,0.49714216082528245,2182.931640625,-5.180874824523926,2182.931640625,-5.180874824523926,0.0,0.0,0.0,1,3.3459973117709376,3.3459865495626246,-0.008486490696668625,2.7187745571136475,-0.043981265276670456,0.24799726903438568,0.01928340084850788,0.4154332895787731,-0.0620914754962273,-6.810383723777433,-6.810383723777433,0.31436385230801067,2.842947483062744,-0.013726809993386269,0.013940530454349486,1.0,2180.6275530584044,-5.384333983406501,5,5,6,725.2059346507135,0.0729578272247294,1.3624362530158578,0.5089069081833166,-1251.5810001873006,235.09879589184476,3.3459973117710082,3.227681465296964,0.11831584647404414,0,7.706002069029399
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1247.8428816642431,237.75788415814407,-1.7573103751805168,-4.295216427793446,0,733,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000733.jpg,-1246.0855712890625,242.0531005859375,2185.2046237051172,2.205956976027722,5,3.2146394220072554,3.2146394220072554,1,3.2146394220072554,-7.124476622404455,0.0002709536809894835,2183.9511869783883,-5.3959646656812,-1248.2852250578317,234.6692100415066,9.466642195013044,1,0.0,0,0,0.5541022699568592,1.0,2184.00146484375,-2.2761824131011963,1,1,6,-1237.694091796875,221.4674072265625,-1242.3651123046875,231.01332092285156,-1242.1531982421875,228.48849487304688,2190.81201171875,-10.756305694580078,0.6877155303955078,0.23390382528305054,54.46267318725586,41.490562438964844,1,2187.724609375,-10.128362655639648,66.8432388305664,41.490989685058594,0.5541022699568592,2187.724609375,-10.128362655639648,2187.724609375,-7.660233411110018,0.0,-2.4681292445296306,0.0,1,3.323654270052229,3.3236339199837035,-0.011630682274699211,2.773721218109131,-0.04948701709508896,0.2582320272922516,0.0170232355594635,0.5237267392821187,-0.04048574620205224,-6.702090274074087,-6.702090274074087,0.4223863483303675,2.903090476989746,-0.014439929276704788,0.03983800388335327,1.0,2183.9318219237143,-5.742781988811062,5,5,6,721.9016657854036,0.07718172617807424,1.2728017814029045,0.4409182038981245,-1248.3480590906483,234.32758283930295,3.323654270051815,3.2146394220072554,0.10901484804455963,0,8.049998478626573
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1244.2400167109824,237.24627273927308,-1.614162218795053,-4.376392666000369,0,734,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000734.jpg,-1242.6258544921875,241.62266540527344,2188.691004117506,2.2141043341966715,5,3.486389932198106,3.486389932198106,1,3.486389932198106,-7.091922161884304,0.032554460520150416,2187.5200352368397,-5.756098219659494,-1244.790017832856,233.86304596203456,9.1545821685261,1,0.0,0,0,0.5421552579153134,1.0,2187.64013671875,-2.330561399459839,1,1,6,-1237.694091796875,221.4674072265625,-1237.6337890625,230.98370361328125,-1239.7464599609375,228.12265014648438,2193.24560546875,-10.816524505615234,0.7230636477470398,0.2152974009513855,43.144615173339844,38.87171173095703,1,2190.124755859375,-10.206059455871582,55.64423370361328,38.87210464477539,0.5421552579153134,2190.124755859375,-10.206059455871582,2190.124755859375,-8.000654395219762,0.0,-2.2054050606518207,0.0,1,3.5882380219957226,3.588213313125596,-0.013316230848431587,2.814124822616577,-0.05080790817737579,0.2716163098812103,0.01722477376461029,0.4862889783373978,-0.03545449812533127,-6.739528035018808,-6.739528035018808,0.3523941268654955,2.9501850605010986,-0.01715720444917679,0.029336696114440692,1.0,2187.497377634079,-6.145602766306538,5,5,6,718.336110075039,0.081739632222348,1.1936264834271242,0.6722651095815286,-1244.861487474817,233.4794846903979,3.5882380219958265,3.486389932198106,0.10184808979772075,0,8.44449210954348
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1240.9464733549462,236.77838877089684,-1.467469448696302,-4.452766624610981,0,735,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000735.jpg,-1239.47900390625,241.2311553955078,2191.8621070447357,2.221515331228663,5,3.171111587119234,3.171111587119234,1,3.171111587119234,-7.091914680758166,7.481126137911464e-06,2190.7639786470813,-6.161223580942887,-1241.6227941840793,233.053114010674,8.720607297022747,1,0.0,0,0,0.55187864075467,1.0,2190.96630859375,-2.3804666996002197,1,1,6,-1237.694091796875,221.4674072265625,-1237.6337890625,230.98370361328125,-1239.3843994140625,228.08497619628906,2193.609375,-10.808359146118164,0.7092590928077698,0.21941184997558594,39.23740768432617,39.02825927734375,1,2193.3134765625,-10.232429504394531,51.23078155517578,39.02881622314453,0.55187864075467,2193.3134765625,-10.232429504394531,2193.3134765625,-8.421823338188092,0.0,-1.8106061662064383,0.0,1,3.2666383619857804,3.2666010130022367,-0.015620814636349678,2.850942611694336,-0.05075971037149429,0.2617420256137848,0.018340744078159332,0.40334839042034626,-0.05556920846287378,-6.822468622935859,-6.822468622935859,0.2694460578223068,2.982032537460327,-0.02059723436832428,0.03321060637343596,1.0,2190.7347591480675,-6.581821886569998,5,5,6,715.0987285610504,0.08587802802060623,1.1273478966681978,0.320168975424898,-1241.7046845896216,232.63953127977348,3.266638361985922,3.171111587119234,0.09552677486668815,0,8.875227290069883
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1237.6501561626555,236.31553911931792,-1.317392490780487,-4.524182560369573,0,736,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000736.jpg,-1236.332763671875,240.8397216796875,2195.032594871466,2.228925246111078,5,3.1704964857701627,3.1704964857701627,1,3.1704964857701627,-7.091908258772497,6.4219856693356665e-06,2193.995442772848,-6.600428553045532,-1238.4722372531762,232.21094275209512,8.065246435870858,1,0.0,0,0,0.5482263253828754,1.0,2194.294677734375,-2.4250288009643555,1,1,6,-1237.694091796875,221.4674072265625,-1237.6337890625,230.98370361328125,-1237.12744140625,227.88064575195312,2195.874267578125,-10.72718620300293,0.7278091311454773,0.20672108232975006,29.743431091308594,37.514495849609375,1,2196.435546875,-10.132377624511719,41.75840377807617,37.515045166015625,0.5482263253828754,2196.435546875,-10.132377624511719,2196.435546875,-8.855001989927278,0.0,-1.277375634584442,0.0,1,3.2607367126078217,3.260683624780413,-0.01860666647553444,2.903188943862915,-0.05113408714532852,0.26870718598365784,0.019037112593650818,0.3605907658858318,-0.060608637425353565,-6.865226247470376,-6.865226247470376,0.22668201130212134,3.0377445220947266,-0.02249807119369507,0.038619072892589375,1.0,2193.9607435996086,-7.056614712298006,5,5,6,711.8727441095093,0.09000185477436312,1.0718512718572129,0.2673075419072477,-1238.564040063534,231.76274403664917,3.2607367126078888,3.1704964857701627,0.09024022683772603,0,9.347198375352528
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1234.307531430247,235.85058053605016,-1.164098813059657,-4.590490020590465,0,737,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000737.jpg,-1233.1434326171875,240.44107055664062,2198.2467391040177,2.234595048070307,5,3.214149233358746,3.214149233358746,1,3.214149233358746,-7.12474644449639,-0.03283818572389332,2197.2606405346514,-7.077556223094553,-1235.2929845213027,231.32690694734123,7.552212783323816,1,0.0,0,0,0.5492142614691018,1.0,2197.669189453125,-2.4658584594726562,1,1,6,-1237.694091796875,221.4674072265625,-1232.90234375,230.95408630371094,-1235.6671142578125,227.56338500976562,2197.36279296875,-10.858246803283691,0.7287154197692871,0.20359627902507782,30.427915573120117,34.43411636352539,1,2198.9375,-10.26353931427002,42.395957946777344,34.4346809387207,0.5492142614691018,2198.9375,-10.26353931427002,2198.9375,-9.33375975451857,0.0,-0.9297795597514487,0.0,1,3.299963382945204,3.299896935042777,-0.020941510796546936,2.946777105331421,-0.051750410348176956,0.27006077766418457,0.019503869116306305,0.3194034978910384,-0.06731695707747051,-6.906413515465168,-6.906413515465168,0.2183329290312221,3.081993818283081,-0.02481793612241745,0.03283899124533936,1.0,2197.2127055552746,-7.617419284035116,5,5,6,708.6207821538433,0.09415888898095048,1.034033548743082,0.26737212802732513,-1235.4084429231216,230.79736068471118,3.2999633829451254,3.214149233358746,0.08581414958637934,0,9.90613001024805
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1230.947093809613,235.38904420636726,-1.0077627549256027,-4.651544172538998,0,738,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000738.jpg,-1229.9393310546875,240.04058837890625,2201.475766849411,2.240306175654743,5,3.2290327959774285,3.2290327959774285,1,3.2290327959774285,-7.124479028228677,0.000267416267712562,2200.524460631105,-7.6406866500271855,-1232.1259159626275,230.35772469182822,7.10977625711414,1,0.0,0,0,0.5479286484772411,1.0,2201.06103515625,-2.5010526180267334,1,1,6,-1237.694091796875,221.4674072265625,-1232.9324951171875,226.19593811035156,-1235.479736328125,227.44749450683594,2197.563232421875,-10.9496488571167,0.7317962646484375,0.19930815696716309,30.76372528076172,33.445526123046875,1,2200.8525390625,-10.44858169555664,42.44929885864258,33.44622039794922,0.5479286484772411,2200.8525390625,-10.44858169555664,2200.8525390625,-9.894768920014634,0.0,-0.5538127755420073,0.0,1,3.311836809477003,3.3117550758301264,-0.023267365992069244,2.9470326900482178,-0.04814301058650017,0.2680547833442688,0.020487835630774498,0.3289200591585553,-0.06928569907476718,-6.896896954197651,-6.896896954197651,0.22758207403102648,3.0812270641326904,-0.020211007446050644,0.026315690296804597,1.0,2200.4597064252216,-8.269530013260805,5,5,6,705.3737812838963,0.09830958135349516,1.0160604241891633,0.28200010592921076,-1232.2692519803097,229.74202032389053,3.311836809477349,3.2290327959774285,0.08280401349992061,0,10.558836844247693
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1227.2955868249019,234.89685881392722,-0.8485653405268516,-4.707206127479032,0,739,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000739.jpg,-1226.447021484375,239.60406494140625,2204.995246970078,2.2465131566596224,5,3.5194855940013583,3.5194855940013583,1,3.5194855940013583,-7.124769860312898,-0.0002908320842202313,2204.0604764152913,-8.290963564125263,-1228.699774767733,229.26785121124865,6.60519145941232,1,0.0,0,0,0.5498707896005146,1.0,2204.74560546875,-2.5300416946411133,1,1,6,-1237.694091796875,221.4674072265625,-1232.90234375,230.95408630371094,-1234.40771484375,227.52377319335938,2198.6171875,-10.739136695861816,0.7282596230506897,0.18758898973464966,30.464801788330078,33.74925231933594,1,2202.297119140625,-10.267205238342285,42.10367202758789,33.749969482421875,0.5498707896005146,2202.297119140625,-10.267205238342285,2202.297119140625,-10.267205238342285,0.0,0.0,0.0,0,3.6008337810137245,3.600769990069754,-0.021433550864458084,2.9776487350463867,-0.04778963327407837,0.26486608386039734,0.02056107670068741,0.34746925211872326,-0.07121708180493375,-6.878347761237483,-6.878347761237483,0.24642209907541465,3.1102519035339355,-0.018647486343979836,0.03916742438073376,1.0,2203.50800163189,-8.92101609720673,5,5,6,702.3254860772281,0.10220626514581845,1.4872453381881314,0.5418368589549716,-1229.3271100374825,228.71229289741902,3.1171361511122306,3.5194855940013583,0.0,0,11.266126589556974
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1223.7053708342303,234.3962974884689,-0.6866940764178204,-4.757343258601416,0,740,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000740.jpg,-1223.0186767578125,239.1536407470703,2208.453018688499,2.2308842642253572,5,3.4578070390049356,3.4578070390049356,1,3.4578070390049356,-7.484788267058625,-0.3600184067457271,2207.084785472303,-8.94077800973143,-1225.7812182204905,228.24279913130863,6.186879901255134,1,0.0,0,0,0.5681697502699916,1.0,2208.3701171875,-2.57504940032959,1,1,6,-1237.694091796875,221.4674072265625,-1232.90234375,230.95408630371094,-1233.30126953125,227.02114868164062,2199.778076171875,-11.098600387573242,0.6994331479072571,0.197065070271492,28.235363006591797,32.130409240722656,1,2203.581787109375,-10.660221099853516,39.79228591918945,32.131168365478516,0.5681697502699916,2203.581787109375,-10.660221099853516,2203.581787109375,-10.660221099853516,0.0,0.0,0.0,0,3.576838432782252,3.5767838404132792,-0.019761912524700165,2.9805500507354736,-0.04660101234912872,0.26518189907073975,0.021023139357566833,0.3613322949780277,-0.06961711666196486,-6.864484718378178,-6.864484718378178,0.6203035486804461,3.113306760787964,-0.01645602285861969,0.08893840932869085,1.0,2205.997006565974,-9.484988932652753,5,5,6,699.8364811431438,0.10538799937039177,2.456012122524953,0.47725698826946195,-1226.9288091155033,227.83973137600603,2.5520993164484596,3.4578070390049356,0.0,0,11.97053383568657
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1220.4011269133664,233.93927461392366,-0.5223427336788842,-4.801829512052909,0,741,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000741.jpg,-1219.8787841796875,238.74110412597656,2211.619863600167,2.2165604605879636,5,3.1668773051553334,3.1668773051553334,1,3.1668773051553334,-7.484967025868857,-0.00017875881023257927,2209.3603622494525,-9.502767310632747,-1223.5944009465243,227.3990504404579,6.595149781964519,1,0.0,0,0,0.3002676463261372,1.0,2211.70556640625,-2.6128339767456055,1,1,6,-1232.9627685546875,221.4377899169922,-1228.1710205078125,230.92446899414062,-1228.4405517578125,228.76043701171875,2204.38134765625,-8.76174259185791,0.7081902623176575,0.011847615242004395,21.236427307128906,28.165603637695312,1,2208.113525390625,-8.320245742797852,33.02244186401367,28.16625213623047,0.3002676463261372,2208.113525390625,-8.320245742797852,2208.113525390625,-8.320245742797852,0.0,0.0,0.0,0,3.363402670556941,3.3633556834783267,-0.01777837797999382,3.0198395252227783,-0.048929374665021896,0.2753828465938568,0.020999334752559662,0.3117236171800202,-0.073280272511847,-6.914093396176186,-6.914093396176186,0.5708736296926712,3.157693386077881,-0.021250352263450623,0.007694760311178523,1.0,2209.2122923252805,-9.364904295371732,5,5,6,696.6211953838374,0.10949814981729405,2.4075712748863225,0.14703777993255507,-1223.7239544722265,227.5544428385964,3.2175274410811494,3.1668773051553334,0.05065013592581602,0,11.829062741282362
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1216.804685724119,233.44995111588076,-0.3557111147440327,-4.840545710291115,0,742,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000742.jpg,-1216.448974609375,238.29049682617188,2215.0791115597876,2.200934165312709,5,3.45928325339867,3.45928325339867,1,3.45928325339867,-7.484634735988478,0.00033228988037894546,2212.864178457168,-9.384765859411916,-1220.1035693508552,227.07540382666755,7.224869814194231,1,0.0,0,0,0.27220812028150776,1.0,2215.3349609375,-2.6459100246429443,1,1,6,-1228.1407470703125,235.6826171875,-1228.1710205078125,230.92446899414062,-1228.101318359375,229.55418395996094,2204.6181640625,-7.931630611419678,0.7188866138458252,0.0033868998289108276,22.472440719604492,28.42502212524414,1,2208.4111328125,-7.471127510070801,34.270416259765625,28.425662994384766,0.27220812028150776,2208.4111328125,-7.471127510070801,2209.8656061263937,-7.585622460947428,-1.4544733138936357,0.11449495087662709,0.0,0,3.651940142170633,3.6518861318873483,-0.01986156404018402,3.0501463413238525,-0.050415173172950745,0.2767895758152008,0.020746616646647453,0.3133553120201392,-0.0758826012660483,-6.912461701336067,-6.912461701336067,0.5721730346524113,3.1887125968933105,-0.022602958604693413,0.01733692873922403,1.0,2212.636293983264,-9.245180207154018,5,5,6,693.197193725854,0.11387510508605068,2.442817576523794,0.4091369120748176,-1220.3120868755004,227.24254427562772,3.426094162624758,3.45928325339867,0.0,0,11.703883626376493
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1213.4684989458394,232.98958096843012,-0.1870048052143483,-4.873379846999566,0,743,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000743.jpg,-1213.281494140625,237.8629608154297,2218.275211889667,2.1752001073289002,5,3.196203929725709,3.196203929725709,1,3.196203929725709,-7.687135776339488,-0.20250104035100955,2216.027915031124,-9.266686609795553,-1216.9501067339988,226.7946096980471,6.956520364580993,1,0.0,0,0,0.4558025217499282,1.0,2218.70263671875,-2.682997465133667,1,1,6,-1223.4697265625,226.13668823242188,-1223.4395751953125,230.89483642578125,-1225.088623046875,229.15402221679688,2207.6572265625,-7.949676990509033,0.640509307384491,0.05741432309150696,15.973647117614746,27.17059898376465,1,2211.565185546875,-7.579575061798096,27.648719787597656,27.171300888061523,0.4558025217499282,2211.565185546875,-7.579575061798096,2212.5244580963117,-7.579575061798096,-0.959272549436637,0.0,0.0,0,3.3916892336475737,3.3916210478599003,-0.021506402641534805,3.0252089500427246,-0.04593251645565033,0.26793065667152405,0.022626150399446487,0.3080316064489374,-0.0785523247774506,-6.917785406907269,-6.917785406907269,0.769350369432219,3.1593148708343506,-0.017634782940149307,0.06440874329767833,1.0,2215.027787122411,-8.830991462783707,5,5,6,690.8057005867067,0.11693218844673785,3.2474247672557794,0.17099497968298438,-1217.8874899046152,227.35264095735175,2.4270953319868487,3.196203929725709,0.0,0,11.475278667509704
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1209.834916356285,232.49529569848156,-0.01643491097246264,-4.90022737280752,0,744,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000744.jpg,-1209.8184814453125,237.39552307128906,2221.7695162169266,2.14705333066223,5,3.494417687189501,3.494417687189501,1,3.494417687189501,-7.6873270826199,-0.00019130628041207643,2218.7819897221866,-8.850174893604411,-1214.1655156040322,226.86140530109563,5.571704836513203,1,0.0,0,0,0.6851508908803993,1.0,2222.36962890625,-2.7163243293762207,1,1,6,-1223.4697265625,226.13668823242188,-1218.708251953125,230.86521911621094,-1221.2132568359375,228.70669555664062,2211.55810546875,-7.906006336212158,0.5157560110092163,0.3662823438644409,16.904659271240234,20.38387680053711,1,2215.417724609375,-7.467329978942871,28.880868911743164,20.384443283081055,0.6851508908803993,2215.417724609375,-7.467329978942871,2215.417724609375,-7.467329978942871,0.0,0.0,0.0,0,3.7542516117303264,3.754202599775577,-0.019183430820703506,3.100423812866211,-0.05088925361633301,0.2817046344280243,0.021629203110933304,0.26393913349893494,-0.08260756950426716,-6.961877879857272,-6.961877879857272,0.7254492027626279,3.2414262294769287,-0.02514299750328064,0.11033157056082521,1.0,2217.0844161204795,-8.069986756888872,5,5,6,688.7490715886383,0.1195612096996875,4.685100096447059,0.39399387432329025,-1215.7514750244534,227.84891853070886,2.1929092544129607,3.494417687189501,0.0,0,11.240020954800464
GT+smooth-jitter_controlled_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,8.0,-1206.4789834059516,232.04481358263962,0.15578221904842549,-4.92099147107132,0,745,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000745.jpg,-1206.634765625,236.96580505371094,2224.981997412646,2.121196681800015,5,3.2125852516531554,3.2125852516531554,1,3.2125852516531554,-7.686969864213113,0.0003572184067874173,2220.6718010553736,-8.09274592809165,-1212.195443301507,227.3751179013533,6.105450301663285,1,0.0,0,0,0.417183370518383,1.0,2225.755615234375,-2.7411186695098877,1,1,6,-1218.677978515625,235.6233673095703,-1213.976806640625,230.83558654785156,-1215.8736572265625,230.983642578125,2216.56884765625,-4.975526332855225,0.6050437688827515,0.03981772065162659,32.30723571777344,31.907516479492188,1,2220.2431640625,-4.432504653930664,44.655242919921875,31.90795135498047,0.417183370518383,2220.2431640625,-4.432504653930664,2220.2431640625,-6.054393366736319,0.0,1.6218887128056543,0.0,0,3.5874571288002484,3.587384934894203,-0.022759171202778816,3.173492908477783,-0.055487632751464844,0.28737831115722656,0.021164830774068832,0.20421342475583115,-0.0894055220490273,-7.021603588600375,-7.021603588600375,0.6653662756127375,3.3173208236694336,-0.033081863075494766,0.011858772330336532,1.0,2220.6371212891963,-7.910493725115136,5,5,6,685.1963664199216,0.12410268869409675,4.344876123449467,0.039092343175372246,-1212.206923915953,227.56028471037652,3.556283459316911,3.2125852516531554,0.34369820766375536,0,10.932189211146762
