frame_id,reference_x,reference_y,meanshift_x,meanshift_y,error_m,latency_ms
45,-170.73062133789062,12.642024993896484,-174.7625732421875,7.0873847007751465,6.863720893859863,5.9695609961636364
46,-174.08189392089844,12.979852676391602,-179.27166748046875,7.960751533508301,7.219773292541504,5.972370010567829
47,-179.34275817871094,13.486869812011719,-183.71444702148438,8.21454906463623,6.8490166664123535,5.962229974102229
48,-184.13096618652344,13.948331832885742,-188.6568145751953,7.756320476531982,7.669700622558594,5.955425003776327
49,-187.249755859375,14.233661651611328,-193.1956787109375,7.49295711517334,8.988387107849121,5.957929999567568
50,-190.67921447753906,14.547411918640137,-193.2691192626953,7.430792331695557,7.573234558105469,6.014910992234945
51,-194.10855102539062,14.861151695251465,-197.85711669921875,7.662055015563965,8.116571426391602,5.99144198349677
52,-197.28343200683594,15.1630220413208,-202.8260498046875,8.170337677001953,8.922905921936035,5.9872040001209825
53,-200.77069091796875,15.494592666625977,-202.8515625,8.221004486083984,7.565389156341553,5.964974989183247
54,-203.94317626953125,15.796236038208008,-207.63601684570312,12.876848220825195,4.707429885864258,6.010479002725333
55,-207.35537719726562,16.129146575927734,-212.35775756835938,12.425004959106445,6.22450590133667,5.950154009042308
56,-210.75604248046875,16.4609317779541,-216.52587890625,11.790356636047363,7.423293590545654,5.882697994820774
57,-213.8697052001953,16.76471519470215,-216.38925170898438,11.62271499633789,5.726105213165283,5.989744997350499
58,-217.09425354003906,17.10219955444336,-219.3147430419922,10.698780059814453,6.777488708496094,5.8965150092262775
