frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y,gru_xy_x,gru_xy_y
11,11,-57.930152893066406,1.7030118703842163,-62.93162551569475,-17.66152457139768,20.0,-56.84515380859375,-24.09520721435547,25.821024978833304,-81.15644836425781,-4.005864143371582,23.917609969550107,-80.39781188964844,-5.244747638702393,-81.15644836425781,-4.005864143371582
12,12,-61.281715393066406,2.0263473987579346,-54.13754189916849,-16.65414470099914,20.0,-54.52496337890625,-19.878177642822266,22.922956071983197,-74.2807846069336,-11.646546363830566,18.865943503306195,-74.46659851074219,-12.427074432373047,-74.2807846069336,-11.646546363830566
13,13,-64.62455749511719,2.3488411903381348,-47.97780767419191,-8.736541996522124,20.0,-39.16850662231445,-7.712666988372803,27.372330424517894,-64.89729309082031,-13.063273429870605,15.414527620774356,-64.1199951171875,-13.60177230834961,-64.89729309082031,-13.063273429870605
14,14,-67.96265411376953,2.678952693939209,-47.97198600829225,3.2898444164672385,20.0,-47.231021881103516,3.7838470935821533,20.76105408366538,-57.462669372558594,-7.3753662109375,14.53750350667623,-58.06924057006836,-7.5073018074035645,-57.462669372558594,-7.3753662109375
15,15,-71.30087280273438,3.009075880050659,-55.36206578265124,15.090236038601189,20.0,-59.32140350341797,11.470211029052734,14.666236487352258,-56.34091567993164,-2.5618338584899902,15.963563274878931,-57.49637222290039,-1.7722644805908203,-56.34091567993164,-2.5618338584899902
16,16,-74.64299774169922,3.3395848274230957,-68.65279820481497,22.42144819315108,20.0,-76.0063247680664,25.13838005065918,21.84138580231125,-65.03321838378906,7.947638511657715,10.657486479677297,-66.1531753540039,9.577773094177246,-65.03321838378906,7.947638511657715
17,17,-77.97047424316406,3.6625680923461914,-84.14502593830173,22.685578142390128,20.0,-82.9112777709961,24.712783813476562,21.62228298322732,-73.24107360839844,16.667083740234375,13.837798148559983,-73.28922271728516,17.558929443359375,-73.24107360839844,16.667083740234375
18,18,-81.29307556152344,3.9850776195526123,-97.34803152215751,15.911451297334988,20.0,-94.5064468383789,9.089192390441895,14.164927394605286,-82.3164291381836,15.234542846679688,11.295916095616342,-83.93090057373047,16.60574722290039,-82.3164291381836,15.234542846679688
19,19,-84.62059020996094,4.3080644607543945,-104.61623339149114,4.725501590062297,20.0,-97.21865844726562,3.97507381439209,12.602468253574377,-89.62953186035156,9.788345336914062,7.424484826479164,-91.7256088256836,11.611465454101562,-89.62953186035156,9.788345336914062
20,20,-87.91920471191406,4.623467922210693,-104.45791515734426,-6.622467201300298,20.0,-99.8397216796875,-1.799403190612793,13.540753232775378,-95.94043731689453,6.819615364074707,8.316443716493703,-97.91507720947266,7.68100118637085,-95.94043731689453,6.819615364074707
21,21,-91.22086334228516,4.939162731170654,-98.1839534283482,-13.8095805988067,20.0,-98.77198791503906,-12.115821838378906,18.651862667863,-99.82328033447266,-1.068580985069275,10.492595611548964,-101.61248016357422,-0.3486957848072052,-99.82328033447266,-1.068580985069275
22,22,-94.5164794921875,5.254280090332031,-89.32787333498278,-14.060956541545337,20.0,-93.37167358398438,-12.898595809936523,18.188938507180886,-98.37823486328125,-6.769245624542236,12.628472796122823,-99.48697662353516,-6.801049709320068,-98.37823486328125,-6.769245624542236
