frame_id,image_path,forward_rows,candidate_count,reference_x,reference_y,previous_kalman_output_s,previous_kalman_output_e,previous_ms_s,previous_ms_e,previous_ms_x,previous_ms_y,previous_ms_support,kalman_prior_s,kalman_prior_e,current_softms_x,current_softms_y,gru_measurement_s,gru_measurement_e,gru_measurement_var_s,gru_measurement_var_e,gru_velocity_s,gru_velocity_e,gru_acceleration_s,gru_acceleration_e,gru_heading_residual_deg,final_s,final_e,final_x,final_y,error_final_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,search_heading_deg,tracking_core_latency_ms
0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,3,18,-18.780746459960938,-2.1595981121063232,0.0,0.0,0.0,0.0,-18.780745674413577,-2.1595981213156596,0.0,0.0,0.0,-29.051822662353516,-2.7776217460632324,10.14754581451416,1.7041999101638794,4.212099552154541,4.178982257843018,0.6808125972747803,-0.004626402631402016,-0.23269164562225342,-0.0017957929521799088,0.3447918713249311,0.0,0.0,-18.780745674413577,-2.1595981213156596,7.856013413017934e-07,-22.286636481787085,-5.560398167149495,-3.505890021826147,-3.400800055043172,173.90999929632898,135.11648395797238
1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,3,18,-25.919267654418945,-1.4582853317260742,0.0,0.0,7.099340514896015,-0.30288137138760624,-25.80788803100586,-1.1052532196044922,0.7164058089256287,7.172638198106864,-0.0012764385901391506,-32.741119384765625,-3.7533743381500244,13.712503433227539,3.065845251083374,5.505312919616699,4.713779926300049,0.8878469467163086,-0.016743792220950127,0.25922274589538574,-0.02138357050716877,0.10450633659219824,7.172638198106864,1.552090180181093,-26.077566985290137,-2.9419800008948953,1.492115461173915,-29.320126756208943,-4.996454472878796,-3.4008591017899956,-3.5381691411527214,174.03067645262672,222.69999998388812
2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,3,18,-28.881437301635742,-1.16508948802948,7.172638198106864,1.552090180181093,13.738303100086489,2.7006276323963254,-32.72802734375,-3.3874807357788086,0.7551544904708862,10.149196069256064,1.5362317777053782,-37.5518913269043,-8.594459533691406,17.982532501220703,8.389986991882324,7.869638442993164,5.548776626586914,1.1755194664001465,-0.01623130589723587,0.8243396878242493,-0.03465873748064041,-0.027126323072330427,10.149196069256064,3.1367334312581896,-29.205442229300917,-4.201895653384752,3.0540417284462746,-32.171866822075074,-4.837355860378661,-3.2904295204393312,-3.672266372349181,174.0250166670638,257.9529509530403
3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,3,18,-31.84273910522461,-0.8719794154167175,10.149196069256064,3.1367334312581896,13.762196854264353,3.315123546796297,-32.816978454589844,-3.995973825454712,0.7381020784378052,13.12488189497482,3.1098026576274513,-45.128753662109375,-6.070940971374512,25.78435516357422,6.684543609619141,14.416685104370117,7.327198505401611,1.7484371662139893,-0.013717619702219963,1.685718297958374,-0.05648856610059738,-0.07515204449922801,13.12488189497482,3.956184882014517,-32.25127074011921,-4.701030400939546,3.8507829783620626,-35.01743958123959,-4.674853821484464,-3.1747004760149813,-3.8028744060677466,173.97526637623233,247.6232920307666
4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,3,18,-34.80412292480469,-0.5788613557815552,13.12488189497482,3.956184882014517,18.551418762234878,5.662988450291777,-37.8282585144043,-5.822497367858887,0.6545222997665405,16.100650121172926,3.918196126162533,-46.114768981933594,-4.167135715484619,26.966781616210938,4.89608907699585,21.223419189453125,8.752283096313477,2.131863832473755,-0.014203112572431564,2.1388041973114014,-0.07147736102342606,-0.09180785432659416,16.100650121172926,4.189598647973784,-35.23500813357596,-4.617426040542134,4.061485784307656,-37.857903164306414,-4.508640038984245,-3.0537802395017297,-3.9297786832026897,173.92611969336357,207.98881200607866
5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,3,18,-38.077056884765625,-0.2521708011627197,16.100650121172926,4.189598647973784,28.224251657590525,3.4098165477490237,-47.207462310791016,-2.555845260620117,0.6300560832023621,19.38977197054549,4.141360377989062,-52.31434631347656,-1.6353870630264282,33.399967193603516,3.0363450050354004,27.155031204223633,9.806802749633789,2.3705639839172363,-0.015364766120910645,2.386474370956421,-0.08135074377059937,-0.10440101560880517,19.38977197054549,3.9189721434874207,-38.47685682789811,-3.9993821197143338,3.7684788257876765,-41.004842975164706,-4.304938624144119,-2.9277860903990813,-4.0527678229814,173.88834480855547,184.6326650120318
6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,3,18,-41.34334182739258,0.07385636121034622,19.38977197054549,3.9189721434874207,28.505855736818255,2.6619753445418968,-47.408138275146484,-1.7823489904403687,0.6524319648742676,22.672211946844765,3.8621565602285535,-51.7699089050293,-0.8966439962387085,32.93697738647461,2.244011402130127,32.89040756225586,10.729966163635254,2.5209310054779053,-0.016204148530960083,2.5294675827026367,-0.08797198534011841,-0.11237998390027588,22.672211946844765,3.4570950774481344,-41.69177148365073,-3.1918758483036007,3.2842670551611697,-44.1401860619692,-4.097777656010714,-2.796844234576623,-4.17163401722106,173.85938352581414,246.91001698374748
7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,3,18,-44.61831283569336,0.40075016021728516,22.672211946844765,3.4570950774481344,32.51446228295935,1.8561518248486013,-51.308631896972656,-0.5557979345321655,0.7056934237480164,25.963380910728766,3.393799705617671,-55.92994689941406,-0.6031675338745117,37.104671478271484,2.3935317993164062,37.75775146484375,11.444530487060547,2.638371229171753,-0.01724649965763092,2.636080026626587,-0.09331732243299484,-0.11053587284501211,25.963380910728766,3.167380435746745,-44.933630668809215,-2.554634335176115,2.972157945246615,-47.2794025398481,-3.8854232629079872,-2.6610897041547403,-4.286173423125272,173.83776605046222,216.88099001767114
8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,3,18,-47.93851089477539,0.7270652055740356,25.963380910728766,3.167380435746745,36.79196832664078,2.4916438864965498,-55.629417419433594,-0.7339006662368774,0.6817561388015747,29.29946028508333,3.099139599484042,-59.66796112060547,-1.1199240684509277,40.76676559448242,3.3039400577545166,39.117305755615234,11.661437034606934,2.6080374717712402,-0.016999859362840652,2.606390953063965,-0.09294039011001587,-0.08804061146304207,29.29946028508333,3.1814855583597526,-48.252379213395365,-2.214733402130619,2.9584949500930997,-50.45917713416896,-3.6691213481962457,-2.5206662393935693,-4.396186553770281,173.8243601300193,218.6038019717671
9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,3,18,-51.25859451293945,1.0533686876296997,29.29946028508333,3.1814855583597526,36.85477195898415,0.7825472538252776,-55.51054763793945,0.9722135066986084,0.6974314451217651,32.635424637613376,3.1125012435604438,-59.65226364135742,-1.4964141845703125,40.71121597290039,3.676640033721924,42.020774841308594,12.069782257080078,2.6469690799713135,-0.01720500737428665,2.6398181915283203,-0.09503030776977539,-0.07611985695821369,32.635424637613376,3.3053073580248333,-51.58265328649615,-1.983942159973822,3.0545492750468264,-53.63432066555253,-3.448109977798337,-2.375726152613076,-4.501478665428037,173.8235196232151,224.6418430004269
10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,3,18,-54.585689544677734,1.3803616762161255,32.635424637613376,3.3053073580248333,41.016138790554116,1.3010129268047574,-59.703433990478516,0.8981554508209229,0.7653810977935791,35.97843398474295,3.2357194716913678,-62.56660842895508,-0.3987286686897278,43.72556686401367,2.894333839416504,40.56793212890625,11.910605430603027,2.5290963649749756,-0.01618233136832714,2.531142473220825,-0.0909404456615448,-0.032226993618662235,35.97843398474295,3.155286945504365,-54.89088052818366,-1.480106733941562,2.876703158465148,-56.81211971888854,-3.221498464653738,-2.2264301742108037,-4.601860140869864,173.8271455598701,195.19596599275246
11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,3,18,-57.930152893066406,1.7030118703842163,35.97843398474295,3.155286945504365,44.673014183859685,1.5372539424827447,-63.3647346496582,1.0512075424194336,0.7460649013519287,39.338252900588046,3.089179635149655,-74.78584289550781,1.6988164186477661,56.09837341308594,2.104971408843994,50.18034362792969,13.112393379211426,2.810896635055542,-0.019174611195921898,2.782567024230957,-0.10238456726074219,-0.0535230565432992,39.338252900588046,2.9158970477982207,-58.20634121665857,-0.8856228455377391,2.603326656907464,-60.00310017394988,-2.9941349974117815,-2.0729472808834766,-4.697146867795998,173.84486491819663,227.6993069681339
12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,3,18,-61.281715393066406,2.0263473987579346,39.338252900588046,2.9158970477982207,45.04356298819968,1.5482945466133418,-63.7343635559082,1.0795409679412842,0.7209906578063965,42.7052036112737,2.844878717045371,-74.3546371459961,1.0944843292236328,55.60548782348633,2.6601459980010986,56.80022430419922,13.869630813598633,2.972811460494995,-0.020374523475766182,2.9157395362854004,-0.10845525562763214,-0.04760085898112832,42.7052036112737,2.8313323644034147,-61.54531894166792,-0.44433379541784124,2.484703683357263,-63.19716989926891,-2.760813212779974,-1.9154545062024992,-4.787160611537908,173.8489288807528,210.3489470318891
13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,3,18,-64.62455749511719,2.3488411903381348,42.7052036112737,2.8313323644034147,55.996194309310226,-0.2927067334010119,-74.42987060546875,4.072123050689697,0.8074045181274414,46.063393837491766,2.7590309673980413,-76.96472930908203,0.7692190408706665,58.16633987426758,3.260481834411621,50.16644287109375,13.135573387145996,2.747519016265869,-0.017962073907256126,2.726161003112793,-0.0997808501124382,-0.02708435476153187,46.063393837491766,2.916353183700368,-64.89357703931462,-0.17260259234441788,2.5357543777717697,-66.37869422885039,-2.522888190846916,-1.75413673373321,-4.871729381185051,173.8536432253943,201.68270001886413
14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,3,18,-67.96265411376953,2.678952693939209,46.063393837491766,2.916353183700368,57.84709834869103,1.0342096753569863,-76.41110229492188,2.9490585327148438,0.756865382194519,49.417673528729765,2.8456271598358835,-78.66761779785156,3.0353078842163086,60.10002899169922,1.1878420114517212,49.40045928955078,13.057336807250977,2.6984405517578125,-0.020020313560962677,2.6847434043884277,-0.09996557235717773,-0.04425665095413397,49.417673528729765,2.445279323040216,-68.17895028784385,0.651670085291685,2.0387885643793218,-69.55184058670172,-2.2717350943544696,-1.5891864729321772,-4.950687788293679,173.8638883257214,192.82466598087922
15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,3,18,-71.30087280273438,3.009075880050659,49.417673528729765,2.445279323040216,60.03771134154787,1.7065615468224546,-78.66068267822266,2.512904405593872,0.7297487258911133,52.77207584077711,2.372593440591066,-78.66068267822266,2.512904405593872,60.03771209716797,1.70656156539917,48.68874740600586,12.985976219177246,2.657280921936035,-0.022216672077775,2.649137496948242,-0.10048926621675491,-0.0749719516207218,52.77207584077711,2.1864011271151216,-71.48695741723638,1.2649576387951083,1.75401708179673,-72.72167642083015,-2.014801517293799,-1.4208036180957688,-5.023877397344458,173.86453733709985,201.63348596543074
16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,3,18,-74.64299774169922,3.3395848274230957,52.77207584077711,2.1864011271151216,60.52283848168314,1.383327406158119,-79.10877990722656,2.885781764984131,0.736291766166687,56.13040328342148,2.1107238514574678,-84.25431823730469,2.858433723449707,65.63643646240234,1.956413984298706,55.83800506591797,13.808938980102539,2.8616414070129395,-0.024043548852205276,2.8249406814575195,-0.10842809826135635,-0.07540872354184561,56.13040328342148,2.0952997482723084,-74.81666705830783,1.7118316472149306,1.6369915843427836,-75.89219293237572,-1.751562239702852,-1.249195190676505,-5.091147067125948,173.8542088404298,199.62089002365246
17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,3,18,-77.97047424316406,3.6625680923461914,56.13040328342148,2.0952997482723084,66.40297163719985,1.8270921232330342,-85.0028076171875,3.068347930908203,0.7339819669723511,59.473366553705844,2.016302521602082,-89.58853149414062,3.0529375076293945,70.961181640625,2.3289175033569336,60.39857482910156,14.304125785827637,2.976821184158325,-0.02462841384112835,2.9185092449188232,-0.11260770261287689,-0.0721362358361897,59.473366553705844,2.1293709905975113,-78.14437886574642,2.0326094560760244,1.6392095575939076,-79.04504930848647,-1.4897851898879475,-1.074575065322404,-5.152353282234139,173.84734244925616,214.13831098470837
18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,3,18,-81.29307556152344,3.9850776195526123,59.473366553705844,2.1293709905975113,70.7048281803504,3.7974764989617524,-89.48942565917969,1.565469741821289,0.6430454254150391,62.811431895017215,2.0499663037398492,-89.48942565917969,1.565469741821289,70.70482635498047,3.7974765300750732,56.506202697753906,13.895758628845215,2.842766523361206,-0.025134922936558723,2.809360980987549,-0.10891924053430557,-0.1077234490727668,62.811431895017215,2.6057847213586864,-81.51414873803391,1.9130215238024126,2.083816165910033,-82.19023924156076,-1.2222828543396256,-0.8971636800373276,-5.207360473892238,173.8440246648565,251.15558004472405
19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,3,18,-84.62059020996094,4.3080644607543945,62.811431895017215,2.6057847213586864,70.92833143979394,3.5965709400839017,-89.69035339355469,1.7889530658721924,0.6563194394111633,66.15443347640014,2.5233772551867317,-93.07505798339844,1.5381689071655273,74.26732635498047,4.205024719238281,58.59333801269531,14.126665115356445,2.888444185256958,-0.025978004559874535,2.847569227218628,-0.11112511903047562,-0.11759872867384165,66.15443347640014,3.0541267722326015,-84.88584885299518,1.8218705365292278,2.500304456772915,-85.33777794085835,-0.947976868558337,-0.7171877308974134,-5.2560413293127315,173.82941257569485,225.8055720012635
20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,3,18,-87.91920471191406,4.623467922210693,66.15443347640014,3.0541267722326015,74.59736544038843,3.777678432052385,-93.35789489746094,1.998117446899414,0.6726526021957397,69.46789348518799,2.9702961731599475,-95.82550811767578,2.105423927307129,77.06243896484375,3.932767868041992,57.534175872802734,14.014222145080566,2.8470346927642822,-0.026273682713508606,2.813203811645508,-0.11016577482223511,-0.13579317868399202,69.46789348518799,3.293546542732438,-88.20600943702429,1.935328690057207,2.703395916581271,-88.45408456371345,-0.6748091666309008,-0.534879851799391,-5.298277088841594,173.81645837488196,204.72854695981368
21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,3,18,-91.22086334228516,4.939162731170654,69.46789348518799,3.293546542732438,77.10102013666052,3.0107117443498397,-95.76605224609375,3.02636981010437,0.6883131265640259,72.78441135198993,3.2075560410614044,-95.76605224609375,3.02636981010437,77.10102081298828,3.010711669921875,55.21566390991211,13.764229774475098,2.7656490802764893,-0.02626848965883255,2.743169069290161,-0.10777841508388519,-0.15172576886181036,72.78441135198993,3.146429836828183,-91.48820275953001,2.433466301236542,2.5199176500428293,-91.57134162203774,-0.39479509897543785,-0.3504782797525856,-5.333957830146092,173.80167008151398,175.12871098006144
22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,3,18,-94.5164794921875,5.254280090332031,72.78441135198993,3.146429836828183,77.27052034639084,3.436992689109846,-95.97982025146484,2.6204769611358643,0.6659033894538879,76.0948595772578,3.0584664551285052,-104.50060272216797,1.7093735933303833,85.64655303955078,5.246928691864014,65.38055419921875,14.84939956665039,3.0113601684570312,-0.02637522667646408,2.9457764625549316,-0.11562120914459229,-0.13791223153377524,76.0948595772578,3.69620608508944,-94.83829444257258,2.2379999600408214,3.033399196723192,-94.68070599845352,-0.10870264839758281,-0.1642265062660167,-5.362982738729614,173.78648128826458,180.8392099919729
