frame_id,image_path,reference_x,reference_y,predicted_query_x,predicted_query_y,selected_ref_index,selected_ref_x,selected_ref_y,selected_ref_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y,center_ms_candidate_count
23,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,-97.71556854248047,5.570963382720947,-15.436642871985025,-0.16196322644347555,538,-11.1834053220594,6.701028547681233,86.539541938253,-13.22052001953125,0.3104929029941559,84.65864264541229,36,50.79359436035156,49.074134826660156,-16.21576690673828,-1.7177565097808838,81.8250762562228,-13.881375312805176,0.8584228754043579,-14.807393074035645,0.27019429206848145,-16.21576690673828,-1.7177565097808838,36
24,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,-101.2225570678711,5.918126583099365,-14.631849945448893,0.03817410854034736,538,-11.1834053220594,6.701028547681233,90.04255539794198,-13.258505821228027,0.4953535199165344,88.13104322210664,36,51.807701110839844,48.431949615478516,-16.161773681640625,-1.4885437488555908,85.38264247307812,-13.899517059326172,1.029530644416809,-14.335256576538086,0.4569442868232727,-16.161773681640625,-1.4885437488555908,36
25,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,-104.41236877441406,6.233891487121582,-14.088788386534857,0.3304722789084127,538,-11.1834053220594,6.701028547681233,93.23013377354894,-16.987815856933594,0.953744649887085,87.58385926324611,36,48.713417053222656,48.2111701965332,-19.938034057617188,-0.8462262153625488,84.77052136519194,-17.592708587646484,1.462674856185913,-15.477017402648926,0.826965868473053,-19.938034057617188,-0.8462262153625488,36
26,/yh/study/new_data/model_dataset_flight/vi/vi_000026.jpg,-107.75296020507812,6.5345540046691895,-15.562452057539366,0.8254829043107966,538,-11.1834053220594,6.701028547681233,96.56969837416827,-16.587663650512695,0.89578777551651,91.33951489070265,36,36.88276290893555,45.43053436279297,-21.010177612304688,-0.7354146242141724,87.04689986324675,-17.151195526123047,1.3713815212249756,-16.17160987854004,1.0659105777740479,-21.010177612304688,-0.7354146242141724,36
27,/yh/study/new_data/model_dataset_flight/vi/vi_000027.jpg,-111.09230041503906,6.835103988647461,-16.402394223180824,1.1251932861407445,538,-11.1834053220594,6.701028547681233,99.90898505601929,-20.089061737060547,1.3244547843933105,91.16993311686409,36,33.242645263671875,50.14134979248047,-25.249547958374023,-0.8357009887695312,86.18479795380294,-20.469547271728516,1.5515875816345215,-18.493181228637695,1.3194819688796997,-25.249547958374023,-0.8357009887695312,36
28,/yh/study/new_data/model_dataset_flight/vi/vi_000028.jpg,-114.4308090209961,7.135579586029053,-19.21960012743776,1.4282033924994997,538,-11.1834053220594,6.701028547681233,103.24831817117476,-20.271305084228516,1.455734133720398,94.33065687240952,36,32.697052001953125,52.72721481323242,-25.531024932861328,-0.9346602559089661,89.26533695686912,-20.51490592956543,1.5647099018096924,-19.834251403808594,1.4889838695526123,-25.531024932861328,-0.9346602559089661,36
29,/yh/study/new_data/model_dataset_flight/vi/vi_000029.jpg,-117.76180267333984,7.465998649597168,-20.711648182316278,1.6133643332635155,538,-11.1834053220594,6.701028547681233,106.58114261549389,-21.047157287597656,2.198216199874878,96.85800000014179,36,28.332550048828125,58.84941864013672,-28.038049697875977,-1.2685283422470093,90.14789964149645,-20.113740921020508,1.8077162504196167,-20.38140106201172,1.6946525573730469,-28.038049697875977,-1.2685283422470093,36
30,/yh/study/new_data/model_dataset_flight/vi/vi_000030.jpg,-121.08988952636719,7.79612922668457,-21.174474731920338,1.8401788996611037,538,-11.1834053220594,6.701028547681233,109.91193982297332,-21.289608001708984,2.26735258102417,99.95330691677306,36,32.0168342590332,49.91073989868164,-31.185401916503906,1.578352928161621,90.11924120014845,-27.941129684448242,4.687511444091797,-24.803741455078125,3.059372901916504,-31.185401916503906,1.578352928161621,36
31,/yh/study/new_data/model_dataset_flight/vi/vi_000031.jpg,-124.41860961914062,8.126322746276855,-26.587612544705998,3.5213836434595462,538,-11.1834053220594,6.701028547681233,113.24417404773754,-21.25714111328125,1.854781985282898,103.35192696704897,36,52.2705078125,54.06816482543945,-35.48614501953125,3.7563912868499756,89.03976393006027,-39.11731719970703,8.455988883972168,-32.68589401245117,5.653212070465088,-35.48614501953125,3.7563912868499756,36
32,/yh/study/new_data/model_dataset_flight/vi/vi_000032.jpg,-127.7506332397461,8.479126930236816,-36.23573070236379,6.666300528235819,538,-11.1834053220594,6.701028547681233,116.58078854713568,-20.896146774291992,1.3767616748809814,107.09026505717688,36,87.10995483398438,47.55168151855469,-43.009220123291016,6.156761169433594,84.77322973498565,-49.230777740478516,11.890205383300781,-41.52604293823242,8.949054718017578,-43.009220123291016,6.156761169433594,36
33,/yh/study/new_data/model_dataset_flight/vi/vi_000033.jpg,-131.07872009277344,8.831513404846191,-46.639557691454996,10.550472104721791,538,-11.1834053220594,6.701028547681233,119.91424214702442,-20.919052124023438,1.6049611568450928,110.39644697352509,36,33.87184143066406,43.27878952026367,-63.48746871948242,6.095578670501709,67.6466008094864,-70.74456024169922,20.141468048095703,-57.26873779296875,14.590828895568848,-63.48746871948242,6.095578670501709,36
34,/yh/study/new_data/model_dataset_flight/vi/vi_000034.jpg,-134.4064178466797,9.183857917785645,-65.44445611936628,17.23344880194013,538,-11.1834053220594,6.701028547681233,123.24802334043244,-20.26371955871582,1.4203619956970215,114.40641346266142,36,47.44075393676758,58.58879852294922,-65.30504608154297,9.00802993774414,69.10159546133649,-69.53742218017578,19.753904342651367,-66.8927230834961,18.37923240661621,-65.30504608154297,9.00802993774414,36
35,/yh/study/new_data/model_dataset_flight/vi/vi_000035.jpg,-137.9134521484375,9.491893768310547,-75.47446559155581,21.31606266978323,538,-11.1834053220594,6.701028547681233,126.76077349596642,-20.992013931274414,1.5049026012420654,117.19391939291353,36,84.71529388427734,106.19861602783203,-75.60677337646484,14.026931762695312,62.471503817375016,-84.37383270263672,25.07358169555664,-79.88612365722656,22.95168685913086,-75.60677337646484,14.026931762695312,36
36,/yh/study/new_data/model_dataset_flight/vi/vi_000036.jpg,-141.10328674316406,9.772066116333008,-89.64858697155734,26.311064048873344,538,-11.1834053220594,6.701028547681233,129.9561728438552,-20.745914459228516,1.5049437284469604,120.64096474941728,36,77.34798431396484,94.27134704589844,-86.10930633544922,22.266773223876953,56.39552807437335,-78.08514404296875,22.826000213623047,-84.71136474609375,24.800392150878906,-86.10930633544922,22.266773223876953,36
37,/yh/study/new_data/model_dataset_flight/vi/vi_000037.jpg,-144.29208374023438,10.052149772644043,-93.15984488098523,27.768095143350717,538,-11.1834053220594,6.701028547681233,133.1508553622451,-20.899023056030273,1.5885968208312988,123.68297843108328,36,73.03388977050781,50.88542175292969,-97.47172546386719,31.66265296936035,51.567041776144876,-84.36895751953125,25.2093563079834,-89.1156234741211,26.662343978881836,-97.47172546386719,31.66265296936035,36
38,/yh/study/new_data/model_dataset_flight/vi/vi_000038.jpg,-147.48928833007812,10.328798294067383,-96.49459208232935,29.343058581517067,538,-11.1834053220594,6.701028547681233,136.35415085698156,-20.704540252685547,1.666740894317627,127.08030368017091,36,48.174800872802734,34.3940544128418,-104.67363739013672,31.858238220214844,47.92386408611578,-89.07479858398438,27.126008987426758,-93.3145751953125,28.379486083984375,-104.67363739013672,31.858238220214844,36
39,/yh/study/new_data/model_dataset_flight/vi/vi_000039.jpg,-150.68637084960938,10.605437278747559,-99.84882848778082,30.810312694387484,538,-11.1834053220594,6.701028547681233,139.55759312384268,-20.743125915527344,1.7461888790130615,130.24489696800805,36,38.21038055419922,39.935340881347656,-109.58599853515625,31.185470581054688,45.964968999344876,-92.96168518066406,28.644622802734375,-96.7717514038086,29.87273406982422,-109.58599853515625,31.185470581054688,36
40,/yh/study/new_data/model_dataset_flight/vi/vi_000040.jpg,-154.1981964111328,10.909310340881348,-102.4903645236674,32.06059003551352,538,-11.1834053220594,6.701028547681233,143.07669309116105,-20.043771743774414,1.9280710220336914,134.45472218383537,36,52.57278823852539,50.423500061035156,-112.60585021972656,30.674962997436523,46.05001939896847,-105.17308807373047,33.65093994140625,-103.46098327636719,32.72490692138672,-112.60585021972656,30.674962997436523,36
41,/yh/study/new_data/model_dataset_flight/vi/vi_000041.jpg,-157.47799682617188,11.261993408203125,-109.43701083765893,35.084741618521754,538,-11.1834053220594,6.701028547681233,146.36567187634557,-20.638233184814453,1.7281652688980103,137.17147951528543,36,37.59046173095703,45.823734283447266,-114.90069580078125,29.695987701416016,46.396537674797834,-100.34776306152344,31.43317413330078,-105.27764892578125,33.4799919128418,-114.90069580078125,29.695987701416016,36
42,/yh/study/new_data/model_dataset_flight/vi/vi_000042.jpg,-160.7559356689453,11.614477157592773,-110.17682147258427,35.42679159076419,538,-11.1834053220594,6.701028547681233,149.65321183192944,-20.88074493408203,1.8194217681884766,140.21773102284845,36,26.091550827026367,43.72397232055664,-115.74156188964844,29.606746673583984,48.476959569246056,-99.63346862792969,31.168804168701172,-105.14153289794922,33.55052947998047,-115.74156188964844,29.606746673583984,36
43,/yh/study/new_data/model_dataset_flight/vi/vi_000043.jpg,-164.03280639648438,11.966845512390137,-108.74239149949705,35.014596393962535,538,-11.1834053220594,6.701028547681233,152.94008054501685,-20.788650512695312,1.7746832370758057,143.6062964034154,36,19.651777267456055,40.94829559326172,-116.16234588623047,29.394058227539062,50.94397641019817,-98.66410827636719,30.79751968383789,-104.2077865600586,33.11505889892578,-116.16234588623047,29.394058227539062,36
44,/yh/study/new_data/model_dataset_flight/vi/vi_000044.jpg,-167.38104248046875,12.304368019104004,-106.62225313338563,34.0889868300677,538,-11.1834053220594,6.701028547681233,156.29811024801964,-20.642093658447266,1.8418362140655518,147.11146683098255,36,31.108379364013672,47.98006057739258,-119.1837387084961,29.238420486450195,51.08563617940608,-118.0191650390625,38.144073486328125,-111.66777801513672,35.85456085205078,-119.1837387084961,29.238420486450195,36
45,/yh/study/new_data/model_dataset_flight/vi/vi_000045.jpg,-170.73062133789062,12.642024993896484,-115.4174987992903,37.28741065998511,538,-11.1834053220594,6.701028547681233,159.6577889649492,-20.616674423217773,1.7887474298477173,150.50578291940647,36,27.751598358154297,36.778690338134766,-120.1080551147461,31.336734771728516,53.96421392639776,-109.66400909423828,34.98752975463867,-113.00189208984375,36.28713607788086,-120.1080551147461,31.336734771728516,36
46,/yh/study/new_data/model_dataset_flight/vi/vi_000046.jpg,-174.08189392089844,12.979852676391602,-116.10916733894295,37.45915322924707,538,-11.1834053220594,6.701028547681233,163.0194504352943,-20.59946060180664,1.8342678546905518,153.8865861554125,36,26.535171508789062,45.85077667236328,-120.30538177490234,29.28421974182129,56.193822115893965,-103.56097412109375,32.75880813598633,-110.71302032470703,35.38584899902344,-120.30538177490234,29.28421974182129,36
47,/yh/study/new_data/model_dataset_flight/vi/vi_000047.jpg,-179.34275817871094,13.486869812011719,-112.3944877072261,36.01699536224701,538,-11.1834053220594,6.701028547681233,168.2962138458038,-20.659748077392578,2.0883607864379883,159.0918718942649,36,17.552743911743164,43.10657501220703,-118.51473999023438,29.327226638793945,62.85669973151169,-101.14736938476562,32.0933837890625,-107.55943298339844,34.30579376220703,-118.51473999023438,29.327226638793945,36
48,/yh/study/new_data/model_dataset_flight/vi/vi_000048.jpg,-184.13096618652344,13.948331832885742,-107.97300432636621,34.4900421662745,538,-11.1834053220594,6.701028547681233,173.09934203767278,-20.22503089904785,1.6946372985839844,164.3633433956675,36,18.825214385986328,43.51004409790039,-118.31371307373047,29.157634735107422,67.55171131870001,-102.7438735961914,32.46055221557617,-105.98492431640625,33.59380340576172,-118.31371307373047,29.157634735107422,36
49,/yh/study/new_data/model_dataset_flight/vi/vi_000049.jpg,-187.249755859375,14.233661651611328,-105.88064217500775,33.544050021972225,538,-11.1834053220594,6.701028547681233,176.2274109013899,-20.331405639648438,1.6593989133834839,167.3913012180898,36,14.509998321533203,38.763492584228516,-116.47882080078125,29.536827087402344,72.40657512562574,-103.27630615234375,32.57789611816406,-104.82903289794922,33.123050689697266,-116.47882080078125,29.536827087402344,36
50,/yh/study/new_data/model_dataset_flight/vi/vi_000050.jpg,-190.67921447753906,14.547411918640137,-104.45622454254838,32.963264883529185,538,-11.1834053220594,6.701028547681233,179.66722360070142,-20.56589126586914,1.997767448425293,170.57560291684996,36,18.823389053344727,43.34020233154297,-118.21980285644531,29.189067840576172,73.92390966805976,-114.70750427246094,37.093875885009766,-109.1244888305664,34.78550720214844,-118.21980285644531,29.189067840576172,36
51,/yh/study/new_data/model_dataset_flight/vi/vi_000051.jpg,-194.10855102539062,14.861151695251465,-109.92364622456924,35.10178195310887,538,-11.1834053220594,6.701028547681233,183.107063054292,-21.11064338684082,2.2229814529418945,173.45892711068464,36,16.130781173706055,43.862884521484375,-119.08776092529297,29.581073760986328,76.45125932817731,-107.09603881835938,34.25179672241211,-108.41117858886719,34.7377815246582,-119.08776092529297,29.581073760986328,36
52,/yh/study/new_data/model_dataset_flight/vi/vi_000052.jpg,-197.28343200683594,15.1630220413208,-108.82947111173485,34.9588877515335,538,-11.1834053220594,6.701028547681233,186.29231134419086,-21.177898406982422,2.365194320678711,176.5699390011119,36,26.988910675048828,38.634464263916016,-120.9963150024414,31.6322078704834,78.04459175828696,-119.21023559570312,38.894508361816406,-114.28791809082031,36.6427001953125,-120.9963150024414,31.6322078704834,36
53,/yh/study/new_data/model_dataset_flight/vi/vi_000053.jpg,-200.77069091796875,15.494592666625977,-116.14355344965782,37.30274906538496,538,-11.1834053220594,6.701028547681233,189.79111051242333,-21.237472534179688,2.038621187210083,180.03677310954046,36,24.286117553710938,45.756561279296875,-121.21629333496094,29.669546127319336,80.80737268596289,-105.88594055175781,33.56993103027344,-111.13902282714844,35.682456970214844,-121.21629333496094,29.669546127319336,36
54,/yh/study/new_data/model_dataset_flight/vi/vi_000054.jpg,-203.94317626953125,15.796236038208008,-111.60317863417201,35.92198970954925,538,-11.1834053220594,6.701028547681233,192.97422650451938,-21.122577667236328,2.1522793769836426,183.32901796135496,36,15.614177703857422,43.6668701171875,-119.26325988769531,29.617034912109375,85.80036550008141,-105.36170959472656,33.540626525878906,-108.75824737548828,34.8819694519043,-119.26325988769531,29.617034912109375,36
55,/yh/study/new_data/model_dataset_flight/vi/vi_000055.jpg,-207.35537719726562,16.129146575927734,-108.40713358240637,34.85224955221774,538,-11.1834053220594,6.701028547681233,196.3984011110102,-21.327293395996094,2.2091188430786133,186.54815768282313,36,22.973934173583984,45.78799819946289,-121.61576080322266,29.743215560913086,86.81373562821486,-115.20480346679688,37.19355392456055,-111.95329284667969,35.85732650756836,-121.61576080322266,29.743215560913086,36
56,/yh/study/new_data/model_dataset_flight/vi/vi_000056.jpg,-210.75604248046875,16.4609317779541,-112.61985670402535,36.08776920453357,538,-11.1834053220594,6.701028547681233,199.81114386696854,-20.893526077270508,1.9659702777862549,190.41501790522213,36,16.430477142333984,44.0994873046875,-118.8737564086914,29.44363021850586,92.79496189219668,-99.90027618408203,31.406347274780273,-107.30660247802734,33.99924850463867,-118.8737564086914,29.44363021850586,36
57,/yh/study/new_data/model_dataset_flight/vi/vi_000057.jpg,-213.8697052001953,16.76471519470215,-106.42503487278235,33.689881891848806,538,-11.1834053220594,6.701028547681233,202.9359848504426,-21.200149536132812,2.0798609256744385,193.2283690990789,36,12.047994613647461,39.638729095458984,-116.63378143310547,29.666255950927734,98.08809624375354,-104.69257354736328,33.19225311279297,-105.55630493164062,33.47068786621094,-116.63378143310547,29.666255950927734,36
58,/yh/study/new_data/model_dataset_flight/vi/vi_000058.jpg,-217.09425354003906,17.10219955444336,-104.4262533536703,33.104469982595916,538,-11.1834053220594,6.701028547681233,206.17337794235164,-21.21221923828125,2.159212112426758,196.4511751959944,36,11.759284973144531,41.925697326660156,-119.8067398071289,29.93731117248535,98.13052745490967,-110.63482666015625,35.494232177734375,-107.52800750732422,34.1304817199707,-119.8067398071289,29.93731117248535,36
59,/yh/study/new_data/model_dataset_flight/vi/vi_000059.jpg,-220.6431427001953,17.473630905151367,-107.28535229221627,34.03133716490458,538,-11.1834053220594,6.701028547681233,209.7365741688126,-20.98247718811035,2.151546001434326,200.24771568865745,36,24.884536743164062,46.610530853271484,-120.78034210205078,29.55926513671875,100.59145837537106,-118.09632110595703,38.36167526245117,-111.835693359375,35.91256332397461,-120.78034210205078,29.55926513671875,36
60,/yh/study/new_data/model_dataset_flight/vi/vi_000060.jpg,-223.8677215576172,17.811119079589844,-112.90700024489274,36.30273878240955,538,-11.1834053220594,6.701028547681233,212.97430005569677,-21.122709274291992,1.994288444519043,203.36103888676462,36,22.88956642150879,36.45612335205078,-120.958251953125,31.419710159301758,103.80535961814648,-116.42300415039062,37.532230377197266,-114.5859603881836,36.84800720214844,-120.958251953125,31.419710159301758,36
