current_frame_id,next_frame_id,current_reference_x,current_reference_y,current_search_center_x,current_search_center_y,current_search_center_error_m,current_ms_error_m,provisional_next_x,provisional_next_y,provisional_next_error_m,final_next_x,final_next_y,final_next_error_m,final_next_nearest_candidate_m,final_next_candidate_capture,ms_correction_gain_m
1959,1960,-771.40966796875,498.533203125,-779.1117924344594,500.6959048415388,7.999999999999945,4.551272501339335,-783.7486572265625,499.5621643066406,15.483446261050286,-774.578857421875,501.79901123046875,7.917170448891377,4.302435874938965,True,7.566275812158909
1960,1961,-768.5348510742188,496.6851501464844,-764.3164282170268,489.88773088635924,7.999999999999989,11.058220645368564,-754.9415283203125,480.1506042480469,18.466467079776223,-757.21875,472.4757080078125,24.147053763710588,5.509786128997803,True,-5.680586683934365
1961,1962,-765.9164428710938,495.0019226074219,-764.4353858643241,502.8636317182131,7.999999999999983,9.908062826962764,-766.3408813476562,509.70123291015625,16.86973361022272,-769.648193359375,511.89434814453125,19.867104429491533,1.337674856185913,True,-2.997370819268813
1962,1963,-763.045654296875,493.1564636230469,-769.4482478409759,488.35992362956847,8.000000000000028,5.95271790364373,-772.6492919921875,482.0167541503906,15.487783089307513,-768.819091796875,486.8996276855469,9.59355315665058,3.010565757751465,True,5.894229932656932
1963,1964,-760.391357421875,491.4832458496094,-752.4302679918376,490.6951753661204,8.000000000000004,5.196034148296982,-750.1417846679688,491.5510559082031,7.5824323687609265,-757.646240234375,486.6279296875,3.025680907473295,0.6137101054191589,True,4.556751461287631
1964,1965,-757.4818115234375,489.6491394042969,-762.8197371419518,495.6078766942945,7.999999999999954,8.33755393207413,-767.16015625,494.42291259765625,14.220331868305571,-768.622314453125,494.84771728515625,15.715325975409517,3.9903242588043213,True,-1.4949941071039454
1965,1966,-754.5693359375,487.8131408691406,-754.6583849183545,479.8136364920552,8.00000000000001,5.685347707310648,-752.928955078125,469.15985107421875,16.89025391692433,-751.9279174804688,466.2283935546875,19.780734281649657,6.108162879943848,True,-2.8904803647253274
1966,1967,-751.740478515625,486.00823974609375,-746.2712290028919,491.8466735915243,7.9999999999999885,3.6214319856113293,-745.1509399414062,493.4524841308594,9.984783472302494,-748.6198120117188,485.1654968261719,1.0059172775676217,0.7075189352035522,True,8.978866194734872
1967,1968,-748.91015625,484.202392578125,-756.8868160234105,483.59173812652756,8.000000000000025,8.428576689892887,-759.8638305664062,474.7886962890625,15.748297511253854,-753.0384521484375,471.48052978515625,12.945340254979202,3.47633957862854,True,2.8029572562746523
1968,1969,-746.072509765625,482.3918762207031,-739.7782779424934,477.4539975510031,8.00000000000002,18.22944744695408,-730.9630737304688,463.5054931640625,20.948354257336568,-735.8555297851562,459.79425048828125,21.981384144390784,5.259154796600342,True,-1.0330298870542158
1969,1970,-743.1885375976562,480.51641845703125,-744.4942191398238,488.4091490181516,8.00000000000001,5.391790554946924,-753.70361328125,481.66851806640625,13.746604871177052,-750.411865234375,471.33685302734375,12.473999939379926,3.9384284019470215,True,1.272604931797126
1970,1971,-740.2958374023438,478.63525390625,-744.6645313577292,471.9334248182936,7.9999999999999885,15.825410875119347,-743.3175048828125,454.9587707519531,22.682232357638593,-739.0655517578125,452.46331787109375,24.50267611372355,11.275084495544434,False,-1.8204437560849556
1971,1972,-737.6676635742188,476.92608642578125,-729.9193041109554,478.91679625598204,8.000000000000037,10.56175757883591,-736.6641235351562,472.5853271484375,3.1041251288352125,-734.50537109375,462.6827392578125,12.561415901048521,0.5156455039978027,True,-9.457290772213309
1972,1973,-735.043212890625,475.2326354980469,-742.101317183989,478.99868963785923,8.000000000000028,8.992657601559293,-753.4166870117188,470.2083740234375,21.497589685412077,-748.2972412109375,465.98468017578125,17.752686850004707,11.99851131439209,False,3.7449028354073697
1973,1974,-732.1524658203125,473.36737060546875,-729.4919723952581,465.8227185435614,8.000000000000028,13.64715255306995,-722.0435791015625,455.5527038574219,17.52819799097553,-714.1749877929688,449.54541015625,26.663894340900416,5.831082344055176,True,-9.135696349924885
1974,1975,-729.283203125,471.5159606933594,-726.1486289355651,478.87628980630865,8.000000000000023,5.086004411404465,-729.112548828125,470.41021728515625,4.103908769184489,-725.695068359375,460.3531494140625,8.605335807725783,1.504328966140747,True,-4.501427038541294
1975,1976,-725.27783203125,468.9483642578125,-732.5610003629331,465.6384610791125,7.99999999999999,11.411097842592612,-735.93310546875,454.5327453613281,19.002578754778032,-734.407470703125,452.2303466796875,19.395484586067674,4.270828723907471,True,-0.3929058312896423
1976,1977,-720.8783569335938,466.12811279296875,-713.272167799849,463.64902286686635,7.999999999999999,17.999700931236205,-702.0745849609375,456.44366455078125,17.733850964710484,-694.3509521484375,451.776611328125,26.736107735105538,2.6781301498413086,True,-9.002256770395054
1977,1978,-717.9815063476562,464.28326416015625,-721.9154723119766,471.24917485378194,7.999999999999978,6.738415653436331,-723.7261962890625,463.99786376953125,8.767461307509668,-717.8709716796875,455.4455871582031,7.530272728397167,1.6893705129623413,True,1.2371885791125017
1978,1979,-715.0971069335938,462.44635009765625,-716.9017279283247,454.6525485178509,8.000000000000004,13.578977578100195,-714.56787109375,443.3464660644531,17.543975388516795,-707.4072265625,436.66546630859375,24.61966888734076,9.55059814453125,False,-7.075693498823966
1979,1980,-712.4530639648438,460.76251220703125,-705.8577552840458,465.290414967139,8.000000000000032,14.884877130896399,-700.5294189453125,464.7784423828125,10.81350708296334,-694.408203125,455.33526611328125,15.655028028065578,2.3010523319244385,True,-4.841520945102237
1980,1981,-709.6395263671875,458.95281982421875,-717.56125609754,460.06915224749173,8.000000000000043,5.826605362276072,-716.690185546875,456.57672119140625,9.883555874364857,-708.55224609375,450.11590576171875,7.234903340995646,1.229041337966919,True,2.6486525333692112
1981,1982,-706.82275390625,457.14105224609375,-701.7355886596279,450.96685191296876,8.000000000000046,14.50431559935614,-691.3453979492188,448.0216064453125,14.61980099804652,-693.9354248046875,442.6009521484375,16.23190016169749,2.3650667667388916,True,-1.612099163650969
1982,1983,-704.00732421875,455.3301086425781,-703.5878291493949,463.31910256464283,8.000000000000005,9.618589514469985,-700.38818359375,465.22747802734375,11.65808111064795,-694.8284912109375,457.1504821777344,7.389009730666281,2.3590290546417236,True,4.2690713799816695
1983,1984,-701.3118896484375,453.6060485839844,-707.0177001123536,447.9985779465343,7.999999999999979,9.36759323091698,-703.8037109375,439.9371032714844,13.021655218510757,-695.5535278320312,436.4103088378906,15.767918486691762,1.8976083993911743,True,-2.7462632681810053
1984,1985,-698.611572265625,451.87884521484375,-690.6164932143655,452.1593999583626,7.999999999999959,6.555266549389489,-690.4046020507812,455.7933044433594,7.827299872139371,-693.935791015625,450.4305419921875,1.7741069236584663,1.710625171661377,True,6.0531929484809055
1985,1986,-695.6535034179688,449.9867858886719,-701.7383378944019,455.18051185318046,7.999999999999983,0.7308801554514271,-701.5768432617188,453.993408203125,10.378048209327254,-694.56591796875,450.6518249511719,2.9126484339685255,1.9675886631011963,True,7.465399775358728
1986,1987,-692.9450073242188,448.23187255859375,-691.9665512331222,440.2919340400789,7.99999999999998,10.593098258370397,-686.8900146484375,429.7750244140625,16.82411444448218,-692.2169799804688,430.6610107421875,15.810150697968181,5.11387300491333,True,1.0139637465139995
1987,1988,-689.9825439453125,446.3124694824219,-685.3406756091662,452.8280706327289,8.000000000000004,3.0678570008003527,-691.072265625,462.4130859375,18.259171204169842,-693.538330078125,453.10284423828125,10.600914897585083,1.8624612092971802,True,7.658256306584759
1988,1989,-687.2691040039062,444.55438232421875,-695.0930985894302,442.8855178223213,8.000000000000055,10.282046280333912,-694.6567993164062,433.0385437011719,14.141960526363663,-695.5126953125,429.1281433105469,17.575928630119584,3.2999517917633057,True,-3.4339681037559213
1989,1990,-684.2781982421875,442.644775390625,-677.3817263590978,438.5903117311809,7.99999999999997,10.940102849414815,-675.6460571289062,431.63104248046875,10.985991714582763,-681.9553833007812,430.67315673828125,10.234386729641374,1.3596796989440918,True,0.7516049849413893
1990,1991,-681.5444946289062,440.8992919921875,-683.8909875136449,448.54742713363675,7.999999999999987,10.3201660377598,-693.2831420898438,452.02197265625,19.36307980838766,-692.8094482421875,447.86297607421875,16.483862567231807,4.532231330871582,True,2.879217241155853
1991,1992,-678.8131713867188,439.1553955078125,-682.2491816181265,431.93086550997447,8.000000000000021,14.464174925417796,-687.409423828125,428.63525390625,14.35118729281173,-692.9121704101562,426.8904724121094,19.871555803864997,2.0229268074035645,True,-5.520368511053267
1992,1993,-676.0535888671875,437.4103088378906,-668.6398819636466,440.41646085473707,7.999999999999955,7.114837567617943,-678.5090942382812,442.5750427246094,8.945337614707173,-689.017333984375,438.41546630859375,16.24678295840618,1.3256759643554688,True,-7.301445343699006
1993,1994,-673.0341186523438,435.5008850097656,-680.531381904665,438.2921291276088,8.000000000000004,18.305271606837586,-691.0855102539062,433.3659362792969,20.813660588500436,-691.3262939453125,430.38421630859375,21.319171482542426,12.588156700134277,False,-0.5055108940419899
