frame_id,image_path,reference_x,reference_y,previous_final_x,previous_final_y,previous_final_error_to_current_ref_m,prior_x,prior_y,prior_error_m,ms1_x,ms1_y,ms1_error_m,ms1_support,kalman_x_prime_x,kalman_x_prime_y,kalman_error_m,pred_speed_m_per_frame,pred_acceleration_m_per_frame2,pred_heading_deg,pred_heading_delta_deg,delta_x,delta_y,ms2_x,ms2_y,ms2_support,final_x,final_y,next_prior_x,next_prior_y,error_final_m,tracking_core_latency_ms
0,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000000.jpg,-37.63298034667969,0.8348962068557739,-37.632978691184114,0.8348961808190729,1.6557003061335768e-06,-37.63298034667969,0.8348962068557739,0.0,-47.4183349609375,1.2465226650238037,9.794008437194682,0.674545168876648,-45.95053152047449,1.184778692393094,8.324906923346417,0.6572343111038208,0.010584601201117039,171.3677660490841,-2.5584721095406517,-0.6550215482711792,0.09943965822458267,-42.26068878173828,0.7707316875457764,0.6576740741729736,-42.26068878173828,0.7707316875457764,-42.26068878173828,0.7707316875457764,4.628153243514171,46.44459893461317
1,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000001.jpg,-47.69226837158203,1.7922438383102417,-42.26068878173828,0.7707316875457764,5.526802322769165,-47.69226837158203,1.7922438383102417,0.0,-55.31175231933594,1.0650792121887207,7.654103737444503,0.7105191946029663,-52.42812944277999,1.0000433434050915,4.801662390236974,0.6446963548660278,0.00843705516308546,170.69810698209938,-3.228127121100562,-0.6403818726539612,0.10488828271627426,-51.84278869628906,1.291381597518921,0.7434561252593994,-51.84278869628906,1.291381597518921,-52.483170568943024,1.3962698802351952,4.18063176446535,33.269854029640555
2,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000002.jpg,-50.9120979309082,2.1374623775482178,-51.84278869628906,1.291381597518921,1.2577909154943812,-50.9120979309082,2.1374623775482178,0.0,-59.66427230834961,0.5333085060119629,8.897969767127028,0.728147029876709,-57.528677855453175,0.7402943886667507,6.762485363166905,0.5948269963264465,0.006921693682670593,167.17680295549928,-3.5213091492419513,-0.5833662748336792,0.13278596103191376,-56.196311950683594,1.0449007749557495,0.7519817352294922,-56.196311950683594,1.0449007749557495,-56.77967822551727,1.1776867359876633,5.395980787794765,32.56506402976811
3,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000003.jpg,-54.1414794921875,2.4837052822113037,-56.196311950683594,1.0449007749557495,2.5084845709288306,-54.1414794921875,2.4837052822113037,0.0,-63.72046661376953,3.6572670936584473,9.650608353918498,0.6319436430931091,-61.229887300703936,2.792544636073851,7.095132627818244,0.5454286336898804,0.006375143304467201,163.52567069315563,-3.6511262859281524,-0.5260938405990601,0.15557973086833954,-60.03206253051758,2.1211817264556885,0.6046845316886902,-60.03206253051758,2.1211817264556885,-60.55815637111664,2.276761457324028,5.901727870712077,29.98318593017757
4,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000004.jpg,-57.659645080566406,2.8609108924865723,-60.03206253051758,2.1211817264556885,2.4850681672560953,-57.659645080566406,2.8609108924865723,0.0,-63.52406692504883,3.620266914367676,5.913380178714177,0.6322280168533325,-62.22440632476158,3.0623346396389812,4.569203075200663,0.49814653396606445,0.0060661667957901955,159.77203095174838,-3.753645290935928,-0.4702690541744232,0.17328600585460663,-61.36909484863281,2.336738348007202,0.5457180738449097,-61.36909484863281,2.336738348007202,-61.839363902807236,2.5100243538618088,3.7463014345076253,30.23946692701429
5,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000005.jpg,-60.85377502441406,3.1642963886260986,-61.36909484863281,2.336738348007202,0.9748881124651334,-60.85377502441406,3.1642963886260986,0.0,-74.67755126953125,10.244522094726562,15.531464377977759,0.7894011735916138,-69.41752050498229,7.119051756797169,9.432805875137614,0.4534401297569275,0.005555872339755297,155.9626978478489,-3.8093271274839875,-0.4166550636291504,0.18583190441131592,-76.38194274902344,10.888471603393555,0.6978830099105835,-76.38194274902344,10.888471603393555,-76.79859781265259,11.07430350780487,17.34320834309581,31.1592259677127
6,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000006.jpg,-64.02477264404297,3.465484857559204,-76.38194274902344,10.888471603393555,14.41528304377876,-64.02477264404297,3.465484857559204,0.0,-77.32193756103516,8.130579948425293,14.091760253300889,0.7169049978256226,-76.94054399439764,9.2495671186173,14.15177576056551,0.41147345304489136,0.005482550710439682,152.10574466505605,-3.856955744113779,-0.3660881817340851,0.19378672540187836,-78.16360473632812,11.37387466430664,0.7064648270606995,-78.16360473632812,11.37387466430664,-78.52969291806221,11.567661389708519,16.20028401816769,29.52157997060567
7,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000007.jpg,-67.50447845458984,3.795994520187378,-78.16360473632812,11.37387466430664,13.0782736081136,-67.50447845458984,3.795994520187378,0.0,-76.89202117919922,7.03371524810791,9.930196066461763,0.6985629796981812,-77.41280618722136,8.81125471353314,11.105304735314265,0.3726140558719635,0.0057169049978256226,148.21546015911355,-3.8902798101874483,-0.3191647231578827,0.19777131080627441,-78.15059661865234,10.158222198486328,0.6841984391212463,-78.15059661865234,10.158222198486328,-78.46976134181023,10.355993509292603,12.402329337414596,30.48192895948887
8,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000008.jpg,-70.70535278320312,4.076558589935303,-78.15059661865234,10.158222198486328,9.613443088554094,-70.70535278320312,4.076558589935303,0.0,-78.58065795898438,6.747993469238281,8.316068537839469,0.6698607206344604,-78.40407381152758,8.148241006768632,8.709127578323496,0.3364606499671936,0.005565072409808636,144.314930369416,-3.900527655263406,-0.2755453586578369,0.19789059460163116,-78.28447723388672,9.425938606262207,0.671938955783844,-78.28447723388672,9.425938606262207,-78.56002259254456,9.623829200863838,9.276798693408601,30.544198001734912
9,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000009.jpg,-73.90149688720703,4.35670804977417,-78.28447723388672,9.425938606262207,6.701314434811458,-73.90149688720703,4.35670804977417,0.0,-83.32086944580078,4.359896183013916,9.419373098130391,0.6778623461723328,-81.25197996802568,6.440965611766238,7.640270355564803,0.3032187223434448,0.005508200265467167,140.3992512201394,-3.915676161068848,-0.23575355112552643,0.19503749907016754,-79.3139419555664,5.886592864990234,0.6859983205795288,-79.3139419555664,5.886592864990234,-79.54969550669193,6.081630364060402,5.624509682259993,29.711878974922
10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,-77.41057586669922,4.6642866134643555,-79.3139419555664,5.886592864990234,2.26204222789249,-77.41057586669922,4.6642866134643555,0.0,-83.35269165039062,4.035206317901611,5.97532275321257,0.6833598017692566,-81.6935639003043,4.795760209208045,4.285005461184627,0.27279573678970337,0.005024846643209457,136.49331192061922,-3.905933323104648,-0.19967937469482422,0.18953296542167664,-79.56060028076172,4.4864182472229,0.6887668967247009,-79.56060028076172,4.4864182472229,-79.76027965545654,4.675951212644577,2.157369262962231,30.3180260816589
11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,-80.71418762207031,4.9646830558776855,-79.56060028076172,4.4864182472229,1.2487998163136589,-80.71418762207031,4.9646830558776855,0.0,-89.49959564208984,4.081515789031982,8.829687338714276,0.6805027723312378,-85.41654274034721,4.247854347078984,4.756678153516691,0.24524402618408203,0.004608364775776863,132.58327450759705,-3.9100412550035877,-0.16750623285770416,0.1822684109210968,-84.5826416015625,4.003367900848389,0.6590924263000488,-84.5826416015625,4.003367900848389,-84.7501478344202,4.1856363117694855,3.986108756511536,29.46690598037094
12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,-84.01985931396484,5.2652668952941895,-84.5826416015625,4.003367900848389,1.3817065446095904,-84.01985931396484,5.2652668952941895,0.0,-82.45777893066406,9.507614135742188,4.520796968724636,0.6085917949676514,-83.33073117678845,7.246317827147986,2.097489066490456,0.2198617309331894,0.004079168196767569,128.71046162555143,-3.8728184315743106,-0.13877378404140472,0.17315319180488586,-82.56031799316406,6.887424945831299,0.6318039298057556,-82.56031799316406,6.887424945831299,-82.69909177720547,7.060578137636185,2.1821222715620783,28.45178497955203
13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,-87.32689666748047,5.565974712371826,-82.56031799316406,6.887424945831299,4.946362600735822,-87.32689666748047,5.565974712371826,0.0,-88.35316467285156,8.48327922821045,3.0925542286240972,0.6787595748901367,-85.97322393920618,7.8276363600996275,2.635819277582663,0.19669584929943085,0.00399762112647295,124.7881845135366,-3.9222954681482367,-0.1133640930056572,0.1631813496351242,-86.00127410888672,7.445265293121338,0.6377419233322144,-86.00127410888672,7.445265293121338,-86.11463820189238,7.608446642756462,2.299784393100031,29.938098043203354
14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,-90.52931213378906,5.903904438018799,-86.00127410888672,7.445265293121338,4.783191574733752,-90.52931213378906,5.903904438018799,0.0,-88.35563659667969,8.613786697387695,3.473949798179301,0.6509550213813782,-87.38834874068723,8.133700657249644,3.8519660195933607,0.1756255328655243,0.0038107694126665592,120.99992937341575,-3.788261116536376,-0.09143500030040741,0.15217381715774536,-87.39559173583984,6.591518402099609,0.6544667482376099,-87.39559173583984,6.591518402099609,-87.48702673614025,6.743692219257355,3.2082731330299694,30.01222899183631
15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,-93.73101806640625,6.241759300231934,-87.39559173583984,6.591518402099609,6.345073539319572,-93.73101806640625,6.241759300231934,0.0,-92.46598815917969,8.636404037475586,2.708251111656075,0.6896243095397949,-90.38280284535205,7.7962575541624775,3.691478022143998,0.1564393788576126,0.0034391519147902727,117.09050667741887,-3.9094239766573478,-0.07202517986297607,0.14080706238746643,-90.68789672851562,7.635092735290527,0.6615302562713623,-90.68789672851562,7.635092735290527,-90.7599219083786,7.775899797677994,3.346933751716249,30.127026024274528
16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,-97.24320983886719,6.612377643585205,-90.68789672851562,7.635092735290527,6.6346119806322434,-97.24320983886719,6.612377643585205,0.0,-95.22169494628906,8.540816307067871,2.793814263642084,0.7088832855224609,-93.3589672994966,8.168696451603763,4.184431662346559,0.1391148418188095,0.0028395247645676136,113.16609854638298,-3.9244055697149474,-0.05528603121638298,0.12920306622982025,-92.95233154296875,8.474091529846191,0.6933295726776123,-92.95233154296875,8.474091529846191,-93.00761757418513,8.603294596076012,4.677351295820024,29.29864206817001
17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,-100.48795318603516,6.946656227111816,-92.95233154296875,8.474091529846191,7.688865465820695,-100.48795318603516,6.946656227111816,0.0,-95.12763977050781,8.457054138183594,5.569044959636473,0.7195053696632385,-94.23390582102877,8.46405401762443,6.435495668431134,0.12358640879392624,0.002808133140206337,109.21294897931969,-3.9531461519687148,-0.041131872683763504,0.11802875995635986,-93.39781188964844,8.97675895690918,0.6973438262939453,-93.39781188964844,8.97675895690918,-93.4389437623322,9.09478771686554,7.375053945311794,28.135019936598837
18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,-103.73233032226562,7.28089714050293,-93.39781188964844,8.97675895690918,10.472736917083763,-103.73233032226562,7.28089714050293,0.0,-97.663818359375,8.331964492797852,6.158861909704331,0.7071793675422668,-95.91111265408712,8.596880859898064,7.9311574793809685,0.10953971743583679,0.0030774546321481466,105.21823088096768,-3.9947210865597595,-0.029157668352127075,0.10718325525522232,-94.14256286621094,8.812827110290527,0.698521614074707,-94.14256286621094,8.812827110290527,-94.17172053456306,8.92001036554575,9.711356717448856,28.151144040748477
19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,-107.29228973388672,7.647648811340332,-94.14256286621094,8.812827110290527,13.201248318353032,-107.29228973388672,7.647648811340332,0.0,-106.70982360839844,14.727738380432129,7.104008382153261,0.6343145370483398,-101.54651457220127,12.297573570776834,7.391598776791256,0.0969647616147995,0.0030121896415948868,101.18751085550055,-4.030721733014428,-0.019105367362499237,0.09659966081380844,-98.24896240234375,11.964446067810059,0.6109813451766968,-98.24896240234375,11.964446067810059,-98.26806776970625,12.061045728623867,10.020803749145905,30.183630995452404
20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,-110.61548614501953,7.9523024559021,-98.24896240234375,11.964446067810059,13.001084794767614,-110.61548614501953,7.9523024559021,0.0,-111.50465393066406,14.513059616088867,6.620736655838981,0.694061815738678,-106.05850028587894,13.465951591927851,7.153072550701892,0.08571209758520126,0.0028056821320205927,97.14282992336992,-4.044683493451579,-0.010832153260707855,0.0864388570189476,-106.66639709472656,12.576136589050293,0.5951459407806396,-106.66639709472656,12.576136589050293,-106.67722924798727,12.66257544606924,6.08071923525582,29.260552022606134
21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,-113.93445587158203,8.25656795501709,-106.66639709472656,12.576136589050293,8.454782762906998,-113.93445587158203,8.25656795501709,0.0,-114.80970764160156,14.460821151733398,6.265686186674757,0.7355437874794006,-111.46399601628312,13.68649098034544,5.965503830996549,0.07571887969970703,0.0027255776803940535,93.08511016011371,-4.05771634816161,-0.0041484828107059,0.07696995139122009,-114.13461303710938,13.037284851074219,0.6475391387939453,-114.13461303710938,13.037284851074219,-114.13876151992008,13.114254802465439,4.7849051120328445,29.34616105630994
