frame_id,gt_x_m,gt_y_m,pred_x_m,pred_y_m,gt_lat,gt_lon,pred_lat,pred_lon,error_m,latency_ms,correction_gate,candidate_capture
4,-34.80412292480469,-0.5788613557815552,-29.571002960205078,-4.665778160095215,23.45075225830078,120.28585815429688,23.450715186601666,120.28591104241062,6.639912162767847,61.601814813911915,0.594090461730957,1
5,-34.80412292480469,-0.5788613557815552,-36.32182312011719,-1.2863030433654785,23.45075225830078,120.28585815429688,23.45074554494316,120.28584493876123,1.674481300039863,59.66928880661726,0.8904404640197754,1
6,-34.80412292480469,-0.5788613557815552,-35.70138168334961,-0.6982302665710449,23.45075225830078,120.28585815429688,23.450750827690797,120.2858510140887,0.9051641931984736,59.98085532337427,0.8992493748664856,1
7,-44.61831283569336,0.40075016021728516,-38.28430938720703,1.042145013809204,23.450759887695312,120.2857666015625,23.450766461747943,120.28582572220664,6.366395137253963,60.52764970809221,0.7820497155189514,1
8,-44.61831283569336,0.40075016021728516,-44.85539245605469,-0.6891116499900818,23.450759887695312,120.2857666015625,23.450750909604725,120.28576137853268,1.1153499503470425,60.455355793237686,0.6252497434616089,1
9,-44.61831283569336,0.40075016021728516,-42.146148681640625,3.706770420074463,23.450759887695312,120.2857666015625,23.450790398485232,120.28578790729458,4.128118889175721,60.256860218942165,0.9827792048454285,1
10,-54.585689544677734,1.3803616762161255,-52.899261474609375,1.526491641998291,23.450769424438477,120.2856674194336,23.45077081270773,120.28568261342195,1.6927473533915178,61.18194106966257,0.999291181564331,1
11,-54.585689544677734,1.3803616762161255,-53.23427200317383,1.9233484268188477,23.450769424438477,120.2856674194336,23.450774377732884,120.2856793330178,1.4564216363452462,59.633808210492134,0.9797496795654297,1
12,-54.585689544677734,1.3803616762161255,-55.813682556152344,3.8069067001342773,23.450769424438477,120.2856674194336,23.45079129802474,120.28565407557548,2.7195748912895237,61.850725673139095,0.939043402671814,1
13,-64.62455749511719,2.3488411903381348,-60.444435119628906,3.5259242057800293,23.45077896118164,120.28556823730469,23.45078877391605,120.28560873150815,4.3426889710523335,62.57017236202955,0.9975124597549438,1
14,-64.62455749511719,2.3488411903381348,-66.78665161132812,4.507200717926025,23.45077896118164,120.28556823730469,23.450797588872934,120.28554662888277,3.055023210661971,63.28161247074604,0.994706928730011,1
15,-64.62455749511719,2.3488411903381348,-64.20638275146484,1.9363822937011719,23.45077896118164,120.28556823730469,23.450774494818106,120.28557189472959,0.5873605857083741,60.822147876024246,0.9638299345970154,1
16,-74.64299774169922,3.3395848274230957,-67.29345703125,2.1964261531829834,23.450786590576172,120.28546905517578,23.45077683083184,120.28554166627275,7.437913713471057,59.60677657276392,0.9914554953575134,1
17,-74.64299774169922,3.3395848274230957,-76.66399383544922,1.8634271621704102,23.450786590576172,120.28546905517578,23.450773839451006,120.28544991050606,2.5026918834800695,61.25820800662041,0.991461992263794,1
18,-74.64299774169922,3.3395848274230957,-74.43779754638672,3.5555543899536133,23.450786590576172,120.28546905517578,23.45078904008852,120.28547170929428,0.2979093353621388,62.84953095018864,0.538468062877655,1
19,-84.62059020996094,4.3080644607543945,-84.01575469970703,1.9345264434814453,23.450796127319336,120.28536987304688,23.450774478146716,120.28537792247927,2.4493894573758794,61.988480389118195,0.8787444829940796,1
20,-84.62059020996094,4.3080644607543945,-84.7451171875,4.668185234069824,23.450796127319336,120.28536987304688,23.45079903502145,120.28537078060302,0.38104322524920614,63.48460167646408,0.8368172645568848,1
21,-84.62059020996094,4.3080644607543945,-81.04134368896484,6.985466480255127,23.450796127319336,120.28536987304688,23.45081985151306,120.28540704774375,4.4698419694760165,60.723718255758286,0.8269224166870117,1
22,-94.5164794921875,5.254280090332031,-85.69818878173828,8.522805213928223,23.450803756713867,120.2852783203125,23.45083366166187,120.28536144817984,9.404547173446177,62.91911005973816,0.9526343941688538,1
23,-94.5164794921875,5.254280090332031,-87.51673126220703,10.675989151000977,23.450803756713867,120.2852783203125,23.450853004042276,120.28534364111468,8.853892049356284,62.23070528358221,0.812397837638855,1
24,-94.5164794921875,5.254280090332031,-88.4401626586914,3.6532740592956543,23.450803756713867,120.2852783203125,23.450789917919245,120.28533459892664,6.2836968873779115,62.81943339854479,0.9520612359046936,1
25,-104.41236877441406,6.233891487121582,-92.93599700927734,4.106367588043213,23.45081329345703,120.2851791381836,23.450793988127668,120.28529057597082,11.671909305369748,60.54113805294037,0.9228283762931824,1
26,-104.41236877441406,6.233891487121582,-98.01304626464844,6.064733505249023,23.45081329345703,120.2851791381836,23.45081158042802,120.28524086179151,6.401557857804943,63.43078147619963,0.9735283851623535,1
27,-104.41236877441406,6.233891487121582,-105.15447998046875,4.888382434844971,23.45081329345703,120.2851791381836,23.450801013086558,120.28517093327626,1.5365948235986766,61.340661719441414,0.9990265369415283,1
28,-114.4308090209961,7.135579586029053,-107.06285858154297,4.823185920715332,23.450820922851562,120.28507995605469,23.450800427416308,120.28515224654087,7.722296170286434,61.13235466182232,0.9857689738273621,1
29,-114.4308090209961,7.135579586029053,-114.40060424804688,7.300477504730225,23.450820922851562,120.28507995605469,23.45082268130524,120.2850803957501,0.16764143849565402,61.89938075840473,0.995933473110199,1
30,-114.4308090209961,7.135579586029053,-110.57817840576172,9.991052627563477,23.450820922851562,120.28507995605469,23.4508468511528,120.28511782472788,4.795465456905205,61.08798645436764,0.862484335899353,1
31,-124.41860961914062,8.126322746276855,-111.23902893066406,9.077197074890137,23.450830459594727,120.28498077392578,23.450838641848694,120.28511135371689,13.213837788957457,59.8858492448926,0.9898757338523865,1
32,-124.41860961914062,8.126322746276855,-118.25580596923828,10.007270812988281,23.450830459594727,120.28498077392578,23.450846996843236,120.28504264583277,6.443455164499486,60.85647642612457,0.97331702709198,1
33,-124.41860961914062,8.126322746276855,-122.89055633544922,13.501860618591309,23.450830459594727,120.28498077392578,23.450878389277577,120.28499726261919,5.588501968728926,62.67418246716261,0.962951123714447,1
34,-134.4064178466797,9.183857917785645,-129.19659423828125,15.474267959594727,23.45083999633789,120.28488159179688,23.450896107714186,120.28493551425251,8.16771207405833,60.90664491057396,0.9906008243560791,1
35,-134.4064178466797,9.183857917785645,-132.17050170898438,15.223855018615723,23.45083999633789,120.28488159179688,23.450893858216464,120.28490639391867,6.44056565472646,61.900317668914795,0.831620454788208,1
36,-134.4064178466797,9.183857917785645,-132.36012268066406,10.953166961669922,23.45083999633789,120.28488159179688,23.450855493972913,120.28490453716083,2.705139256901502,61.87391933053732,0.8915248513221741,1
37,-144.29208374023438,10.052149772644043,-139.06675720214844,8.547317504882812,23.450847625732422,120.2847900390625,23.45083388185953,120.28483886617471,5.4376978201919774,61.4733062684536,0.9797704219818115,1
38,-144.29208374023438,10.052149772644043,-143.46632385253906,7.979973316192627,23.450847625732422,120.2847900390625,23.450828785319967,120.28479578586678,2.2306489322163903,60.03418006002903,0.9774406552314758,1
39,-144.29208374023438,10.052149772644043,-147.6404571533203,8.472665786743164,23.450847625732422,120.2847900390625,23.450833211251734,120.28475491298946,3.7022120651278336,59.12013724446297,0.9739168882369995,1
40,-154.1981964111328,10.909310340881348,-150.27381896972656,7.403711318969727,23.450855255126953,120.2846908569336,23.450823608670373,120.28472912725941,5.262125312556322,60.45942474156618,0.8870605826377869,1
41,-154.1981964111328,10.909310340881348,-156.53855895996094,5.764451026916504,23.450855255126953,120.2846908569336,23.45080888294462,120.28466778327956,5.65215659907332,60.76866388320923,0.9792101979255676,1
42,-154.1981964111328,10.909310340881348,-154.9533233642578,9.240599632263184,23.450855255126953,120.2846908569336,23.450840109718843,120.2846833058169,1.831614627696771,61.929596588015556,0.8805643916130066,1
43,-164.03280639648438,11.966845512390137,-160.48245239257812,10.349613189697266,23.450864791870117,120.28459167480469,23.45085007215713,120.284629164898,3.901340018329051,60.82957424223423,0.8328648209571838,1
44,-164.03280639648438,11.966845512390137,-160.38006591796875,7.708896636962891,23.450864791870117,120.28459167480469,23.450826350196728,120.28463016746058,5.6100482733340815,60.609349980950356,0.6744458675384521,1
45,-164.03280639648438,11.966845512390137,-168.78900146484375,11.054523468017578,23.450864791870117,120.28459167480469,23.4508564044739,120.28454782763905,4.84290440138293,60.059525072574615,0.9820818305015564,1
46,-174.08189392089844,12.979852676391602,-171.81459045410156,14.225025177001953,23.45087432861328,120.28449249267578,23.450884885575334,120.2845182012427,2.5867198469925894,60.47538295388222,0.992749810218811,1
47,-174.08189392089844,12.979852676391602,-175.89303588867188,16.03460121154785,23.45087432861328,120.28449249267578,23.45090114127343,120.28447826533555,3.551298894836859,60.8315160498023,0.9580466747283936,1
48,-184.13096618652344,13.948331832885742,-177.40586853027344,16.785736083984375,23.450881958007812,120.2844009399414,23.450907888832795,120.28446345176384,7.2991644295941045,59.910028241574764,0.925342857837677,1
49,-184.13096618652344,13.948331832885742,-181.97802734375,18.264753341674805,23.450881958007812,120.2844009399414,23.450921175070874,120.2844186814432,4.823550590826168,60.42946223169565,0.934365451335907,1
50,-184.13096618652344,13.948331832885742,-183.79698181152344,18.473634719848633,23.450881958007812,120.2844009399414,23.45092305148422,120.28440087034387,4.537610801016193,61.7583729326725,0.895614743232727,1
51,-194.10855102539062,14.861151695251465,-187.39413452148438,16.86208724975586,23.450891494750977,120.2843017578125,23.450908574706986,120.28436564722787,7.00622095577983,60.39163377135992,0.9608957171440125,1
52,-194.10855102539062,14.861151695251465,-191.2583465576172,15.717607498168945,23.450891494750977,120.2843017578125,23.450898293670456,120.28432780908206,2.976101821253213,59.24266669899225,0.9582685232162476,1
53,-194.10855102539062,14.861151695251465,-188.3921356201172,13.65089225769043,23.450891494750977,120.2843017578125,23.45087972805157,120.28435587485754,5.843126987483075,60.22475752979517,0.5399013161659241,1
