frame_id,image_path,reference_x,reference_y,raw_visual_x,raw_visual_y,forward_ms_x,forward_ms_y,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y
10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,-77.41057586669922,4.6642866134643555,-83.48213195800781,4.268667221069336,-83.35269165039062,4.035205841064453,13.952750205993652,42.033363342285156,-75.58761596679688,5.837218284606934,2.1677065073070394,-73.53931427001953,4.08566427230835,-75.58761596679688,5.837218284606934
11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,-80.71418762207031,4.9646830558776855,-89.50161743164062,4.226266860961914,-89.49958038330078,4.081515312194824,16.192359924316406,40.06867599487305,-78.8095932006836,4.566458702087402,1.9457807034527552,-80.395263671875,3.427312135696411,-78.8095932006836,4.566458702087402
12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,-84.01985931396484,5.2652668952941895,-92.71859741210938,4.374085903167725,-92.61844635009766,4.3544416427612305,9.32663631439209,39.521339416503906,-83.5956802368164,4.040836334228516,1.2958233245169268,-84.99498748779297,4.100003719329834,-83.5956802368164,4.040836334228516
13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,-87.32689666748047,5.565974712371826,-95.54998779296875,4.8378143310546875,-95.21464538574219,5.064400672912598,8.220409393310547,38.92341613769531,-87.0778579711914,4.390474796295166,1.2015907476947345,-87.3929672241211,5.499551773071289,-87.0778579711914,4.390474796295166
14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,-90.52931213378906,5.903904438018799,-95.9180679321289,4.043323040008545,-95.55913543701172,4.236004829406738,9.592682838439941,44.409114837646484,-89.04857635498047,4.196413516998291,2.260111433538478,-88.17150115966797,4.373575210571289,-89.04857635498047,4.196413516998291
15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,-93.73101806640625,6.241759300231934,-103.42815399169922,4.030221462249756,-103.43807220458984,4.221320152282715,17.01949119567871,46.90488052368164,-93.33789825439453,4.025374412536621,2.2509787109167188,-95.32173919677734,4.189013481140137,-93.33789825439453,4.025374412536621
16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,-97.24320983886719,6.612377643585205,-107.76311492919922,2.343148946762085,-107.68199920654297,2.167095899581909,10.98974895477295,48.08043670654297,-98.5426254272461,3.261223316192627,3.594261564956577,-99.7796401977539,2.554159641265869,-98.5426254272461,3.261223316192627
17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,-100.48795318603516,6.946656227111816,-107.80486297607422,1.778331995010376,-107.76741027832031,1.5020732879638672,10.316590309143066,45.89031982421875,-100.96623229980469,2.5364813804626465,4.4360334859742885,-99.92485046386719,2.101590633392334,-100.96623229980469,2.5364813804626465
18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,-103.73233032226562,7.28089714050293,-111.07989501953125,0.19105467200279236,-110.59184265136719,-0.32953792810440063,13.766583442687988,40.55718994140625,-103.99147033691406,1.189202070236206,6.097204472240036,-103.6005859375,0.18384945392608643,-103.99147033691406,1.189202070236206
19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,-107.29228973388672,7.647648811340332,-115.81382751464844,4.48673152923584,-116.03914642333984,2.9062910079956055,7.822081565856934,68.00604248046875,-106.83029174804688,1.930416464805603,5.735868534335761,-106.57500457763672,4.871273994445801,-106.83029174804688,1.930416464805603
20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,-110.61548614501953,7.9523024559021,-118.3835678100586,3.7278196811676025,-118.35932159423828,2.50750732421875,2.8970041275024414,54.04084014892578,-111.34650421142578,3.151217222213745,4.856419137034271,-112.27212524414062,5.294276237487793,-111.34650421142578,3.151217222213745
21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,-113.93445587158203,8.25656795501709,-118.68299865722656,4.8003411293029785,-118.63507843017578,3.706021785736084,4.150215148925781,58.31830978393555,-112.67313385009766,4.313992500305176,4.139424411434311,-111.08211517333984,5.950709342956543,-112.67313385009766,4.313992500305176
22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,-117.24945068359375,8.560468673706055,-123.36124420166016,3.005645513534546,-122.97380828857422,1.9176770448684692,6.283505916595459,44.890785217285156,-114.8215103149414,4.366004943847656,4.846485367235654,-114.37320709228516,4.045551776885986,-114.8215103149414,4.366004943847656
23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,-120.81004333496094,8.859625816345215,-131.95372009277344,6.874895095825195,-132.13429260253906,6.585713863372803,15.385541915893555,64.41476440429688,-120.01963806152344,6.293428897857666,2.685164263268227,-123.15670776367188,9.22132682800293,-120.01963806152344,6.293428897857666
24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,-124.06947326660156,9.133479118347168,-131.94029235839844,6.8257951736450195,-132.10231018066406,6.506220817565918,15.359430313110352,64.67584228515625,-122.95649719238281,7.130462646484375,2.291460392050679,-122.403076171875,7.38102912902832,-122.95649719238281,7.130462646484375
25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,-127.31895446777344,9.40649700164795,-136.91981506347656,7.011232852935791,-137.06793212890625,6.692257881164551,14.95882797241211,61.05966567993164,-127.77143859863281,7.9423418045043945,1.5324791450463675,-129.0656280517578,8.075159072875977,-127.77143859863281,7.9423418045043945
26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,-130.83126831054688,9.741641998291016,-141.17135620117188,7.148947238922119,-141.04876708984375,6.772874355316162,14.03265380859375,61.19770050048828,-132.30917358398438,8.41186809539795,1.9880901966635796,-132.8956298828125,8.01550006866455,-132.30917358398438,8.41186809539795
27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,-134.03652954101562,10.047489166259766,-141.13059997558594,7.188383102416992,-141.00413513183594,6.818260192871094,14.141538619995117,61.09849548339844,-134.39877319335938,8.769286155700684,1.3285418321850615,-132.7483673095703,8.306527137756348,-134.39877319335938,8.769286155700684
28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,-137.2352752685547,10.352712631225586,-145.89161682128906,7.3414835929870605,-145.803466796875,7.064334869384766,15.727336883544922,62.862281799316406,-137.7526092529297,9.155905723571777,1.3038332813658289,-137.70303344726562,8.837430000305176,-137.7526092529297,9.155905723571777
29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,-140.4192352294922,10.665609359741211,-151.1068572998047,7.736401081085205,-151.20413208007812,7.784665107727051,14.745253562927246,64.93102264404297,-142.0407257080078,9.907999038696289,1.7897499184161512,-142.79754638671875,10.219239234924316,-142.0407257080078,9.907999038696289
30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,-143.60858154296875,10.979033470153809,-151.1188507080078,7.804131984710693,-151.22021484375,7.8697662353515625,14.698655128479004,64.64312744140625,-144.11785888671875,10.415661811828613,0.75944126715707,-142.752197265625,10.281347274780273,-144.11785888671875,10.415661811828613
31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,-147.09031677246094,11.321191787719727,-155.68804931640625,7.888861656188965,-155.7569580078125,7.944060325622559,14.741092681884766,62.05418014526367,-147.4881134033203,10.671332359313965,0.7619445099289929,-147.67063903808594,10.214197158813477,-147.4881134033203,10.671332359313965
32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,-150.38534545898438,11.621426582336426,-159.999267578125,7.748292922973633,-159.94248962402344,7.5840630531311035,14.358098983764648,62.8613166809082,-151.27207946777344,10.62729263305664,1.3321409502953294,-151.7371826171875,9.831482887268066,-151.27207946777344,10.62729263305664
33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,-153.68882751464844,11.922432899475098,-164.76235961914062,7.232839107513428,-164.6915740966797,6.648411750793457,15.535543441772461,62.26586151123047,-155.5526123046875,10.116894721984863,2.5949300287205643,-156.3482666015625,8.838834762573242,-155.5526123046875,10.116894721984863
34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,-156.9862060546875,12.222880363464355,-164.7840576171875,7.22459077835083,-164.72177124023438,6.626488208770752,15.588037490844727,62.320823669433594,-157.9947509765625,9.522266387939453,2.882790090214733,-156.87905883789062,8.422636985778809,-157.9947509765625,9.522266387939453
35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,-161.97410583496094,12.701958656311035,-169.7785186767578,12.029180526733398,-169.86785888671875,11.520980834960938,15.126235008239746,75.4820556640625,-161.51417541503906,11.029483795166016,1.7345628130256814,-161.71327209472656,13.735118865966797,-161.51417541503906,11.029483795166016
36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,-166.95358276367188,13.180227279663086,-174.68185424804688,11.882691383361816,-174.8621826171875,11.586629867553711,14.915567398071289,69.1980972290039,-164.7904052734375,12.510619163513184,2.264445160181741,-164.71737670898438,14.233765602111816,-164.7904052734375,12.510619163513184
37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,-170.4643096923828,13.542064666748047,-179.28378295898438,12.18576431274414,-179.34910583496094,12.21621322631836,14.606768608093262,66.97489929199219,-169.14974975585938,13.3046293258667,1.3358305909852288,-170.01220703125,13.566975593566895,-169.14974975585938,13.3046293258667
38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,-173.6732940673828,13.872800827026367,-183.76742553710938,12.428047180175781,-183.68568420410156,12.527408599853516,14.809890747070312,65.87571716308594,-173.84291076660156,13.885894775390625,0.1701213570884907,-174.72640991210938,13.775774002075195,-173.84291076660156,13.885894775390625
39,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,-176.89031982421875,14.204366683959961,-188.3877410888672,12.209126472473145,-188.3426971435547,12.209733009338379,14.926530838012695,67.60025787353516,-177.53793334960938,14.252138137817383,0.6493730746439411,-177.268798828125,13.838836669921875,-177.53793334960938,14.252138137817383
40,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,-180.07899475097656,14.495210647583008,-188.4807586669922,12.305390357971191,-188.4437255859375,12.379030227661133,14.949625015258789,67.97320556640625,-180.26785278320312,14.496785163879395,0.1888645955123853,-179.25393676757812,13.995482444763184,-180.26785278320312,14.496785163879395
41,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,-183.2713623046875,14.786392211914062,-193.26773071289062,12.430233001708984,-193.23123168945312,12.464874267578125,14.857318878173828,68.85747528076172,-183.81787109375,14.694594383239746,0.554164865244883,-183.84510803222656,14.236411094665527,-183.81787109375,14.694594383239746
42,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000042.jpg,-186.7760009765625,15.10605525970459,-198.13450622558594,12.59652328491211,-198.13555908203125,12.703180313110352,15.149711608886719,69.35395050048828,-188.43577575683594,14.968291282653809,1.6654822828852265,-189.38986206054688,14.734349250793457,-188.43577575683594,14.968291282653809
43,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,-190.19520568847656,15.40483283996582,-198.11553955078125,12.511301040649414,-198.11129760742188,12.56125259399414,15.163625717163086,68.98379516601562,-190.91517639160156,15.100199699401855,0.7817666938979757,-189.69155883789062,14.708677291870117,-190.91517639160156,15.100199699401855
44,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,-193.5978240966797,15.702159881591797,-202.9947509765625,12.867188453674316,-203.0501251220703,12.992929458618164,14.905427932739258,68.48914337158203,-194.6793212890625,15.175472259521484,1.2029281060703447,-194.96817016601562,14.793306350708008,-194.6793212890625,15.175472259521484
45,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,-196.71273803710938,15.974347114562988,-207.67715454101562,12.780777931213379,-207.72625732421875,12.696721076965332,14.821907043457031,67.85336303710938,-198.93502807617188,15.193346977233887,2.3555326854502536,-199.54959106445312,14.817270278930664,-198.93502807617188,15.193346977233887
46,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,-199.96063232421875,16.28047752380371,-207.73158264160156,12.776667594909668,-207.79486083984375,12.689714431762695,14.690995216369629,68.07177734375,-201.04476928710938,15.152965545654297,1.5641726935271927,-199.6314239501953,14.775270462036133,-201.04476928710938,15.152965545654297
47,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,-203.51315307617188,16.61532211303711,-212.4109344482422,12.52621078491211,-212.39529418945312,12.35391902923584,14.98532772064209,68.84123992919922,-203.79620361328125,15.036738395690918,1.6037593832082249,-203.3818359375,14.628758430480957,-203.79620361328125,15.036738395690918
48,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000048.jpg,-206.75160217285156,16.920562744140625,-216.94415283203125,12.385181427001953,-217.02127075195312,12.153327941894531,14.602609634399414,66.0864486694336,-207.9571990966797,14.920273780822754,2.335512765864302,-208.87655639648438,14.621551513671875,-207.9571990966797,14.920273780822754
49,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000049.jpg,-210.1930389404297,17.253925323486328,-220.86903381347656,11.939962387084961,-220.78378295898438,11.7803316116333,13.954038619995117,66.00706481933594,-211.99839782714844,14.670166015625,3.1520045797578424,-212.49661254882812,14.242058753967285,-211.99839782714844,14.670166015625
50,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000050.jpg,-213.3181915283203,17.556650161743164,-220.70692443847656,16.61001205444336,-220.597412109375,16.191667556762695,13.43174934387207,61.101661682128906,-213.75042724609375,16.341930389404297,1.2893299969480692,-212.246826171875,18.676231384277344,-213.75042724609375,16.341930389404297
51,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000051.jpg,-216.74961853027344,17.889041900634766,-224.96835327148438,16.71532440185547,-224.6947021484375,16.10350227355957,12.576505661010742,62.538604736328125,-216.53163146972656,17.46477699279785,0.4769895916974836,-216.35707092285156,18.5518856048584,-216.53163146972656,17.46477699279785
52,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000052.jpg,-219.85296630859375,18.18168067932129,-230.05450439453125,17.933834075927734,-229.58970642089844,17.74443817138672,15.44736099243164,66.33599853515625,-220.15255737304688,18.98295783996582,0.8554530344038289,-220.82395935058594,20.47856330871582,-220.15255737304688,18.98295783996582
53,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000053.jpg,-223.26548767089844,18.50347328186035,-230.05105590820312,17.942768096923828,-229.5913543701172,17.785877227783203,15.44626522064209,66.8428955078125,-222.07098388671875,20.04365348815918,1.9491009102389476,-220.94825744628906,20.46765899658203,-222.07098388671875,20.04365348815918
54,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000054.jpg,-226.6659393310547,18.824125289916992,-235.45166015625,19.21684455871582,-235.27342224121094,20.530229568481445,13.952887535095215,75.34194946289062,-225.8538818359375,21.734485626220703,3.0215285308111604,-226.6725616455078,23.165206909179688,-225.8538818359375,21.734485626220703
55,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000055.jpg,-229.90402221679688,19.161306381225586,-239.90887451171875,19.603290557861328,-239.57627868652344,21.384660720825195,14.918703079223633,77.37973022460938,-230.03118896484375,23.247756958007812,4.088428756661,-230.99267578125,24.019058227539062,-230.03118896484375,23.247756958007812
56,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000056.jpg,-233.15289306640625,19.499608993530273,-239.84176635742188,19.09981918334961,-239.55458068847656,20.764286041259766,14.67069149017334,80.4692611694336,-232.22999572753906,23.921283721923828,4.516962131986757,-231.16346740722656,23.10805892944336,-232.22999572753906,23.921283721923828
57,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000057.jpg,-236.7150115966797,19.870529174804688,-244.1068115234375,18.43607521057129,-243.93893432617188,19.900022506713867,12.59818172454834,85.34876251220703,-235.3257598876953,23.968379974365234,4.3269390435243045,-235.36903381347656,22.243396759033203,-235.3257598876953,23.968379974365234
58,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000058.jpg,-241.94894409179688,20.40029525756836,-248.8883819580078,18.709156036376953,-248.6829833984375,20.019548416137695,15.174057960510254,83.7529296875,-239.0826416015625,23.772197723388672,4.425541345929205,-239.746826171875,22.111848831176758,-239.0826416015625,23.772197723388672
59,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000059.jpg,-246.72323608398438,20.88353729248047,-254.50091552734375,18.054916381835938,-254.4490509033203,18.278291702270508,14.475809097290039,76.15564727783203,-244.110107421875,22.833086013793945,3.2602425709619434,-245.5845184326172,20.578767776489258,-244.110107421875,22.833086013793945
60,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000060.jpg,-250.1058349609375,21.189523696899414,-258.9118957519531,16.75493621826172,-258.73193359375,16.227941513061523,15.13874340057373,71.89564514160156,-248.88925170898438,20.89544677734375,1.2516213658883382,-249.6990966796875,17.756122589111328,-248.88925170898438,20.89544677734375
61,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000061.jpg,-253.18551635742188,21.468109130859375,-263.8556213378906,16.192371368408203,-263.7472229003906,15.463451385498047,15.017683982849121,68.11531066894531,-254.18231201171875,19.179317474365234,2.4964312174106316,-255.1553497314453,17.10167121887207,-254.18231201171875,19.179317474365234
62,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000062.jpg,-256.56805419921875,21.774091720581055,-263.54833984375,15.419198989868164,-263.4002380371094,14.632877349853516,15.03928279876709,62.39421844482422,-256.6510925292969,17.771162033081055,4.003790884565652,-254.86181640625,16.660558700561523,-256.6510925292969,17.771162033081055
63,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000063.jpg,-259.78179931640625,22.02918815612793,-267.4925537109375,14.763540267944336,-267.27325439453125,13.306371688842773,11.76418685913086,68.70541381835938,-259.9280090332031,15.898036003112793,6.13289523836075,-259.533447265625,14.185525894165039,-259.9280090332031,15.898036003112793
64,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000064.jpg,-262.99114990234375,22.283937454223633,-270.982421875,14.525081634521484,-270.7700500488281,13.117734909057617,7.946187973022461,64.4976806640625,-263.151611328125,14.600322723388672,7.685290053151395,-262.8935241699219,14.218104362487793,-263.151611328125,14.600322723388672
65,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000065.jpg,-266.5252380371094,22.56446075439453,-271.0638427734375,14.50664234161377,-270.86663818359375,13.101197242736816,7.952601909637451,64.20848083496094,-264.96533203125,13.225090980529785,9.468745139673715,-263.81646728515625,12.817951202392578,-264.96533203125,13.225090980529785
66,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000066.jpg,-269.7339172363281,22.84096336364746,-274.6273498535156,20.107830047607422,-274.5418395996094,19.389358520507812,3.7614502906799316,64.0478744506836,-267.3543701171875,15.162198066711426,8.0390099500896,-266.9913024902344,19.6910400390625,-267.3543701171875,15.162198066711426
67,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000067.jpg,-272.9421081542969,23.117422103881836,-278.72705078125,19.6570987701416,-278.7007141113281,18.958599090576172,1.290241003036499,59.92771530151367,-271.1802062988281,16.452970504760742,6.893418111889916,-271.9442443847656,18.806650161743164,-271.1802062988281,16.452970504760742
68,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000068.jpg,-276.4721984863281,23.421621322631836,-284.3892822265625,18.2774600982666,-283.90655517578125,16.992921829223633,7.873076915740967,49.534950256347656,-274.82177734375,15.279695510864258,8.307517431350718,-275.17987060546875,13.927845001220703,-274.82177734375,15.279695510864258
69,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000069.jpg,-279.8583984375,23.757869720458984,-284.60205078125,18.6669864654541,-284.0723876953125,17.349292755126953,9.021933555603027,52.4010124206543,-276.70489501953125,14.958277702331543,9.347588110985248,-275.7086181640625,14.919071197509766,-276.70489501953125,14.958277702331543
70,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000070.jpg,-282.95196533203125,24.0650577545166,-292.5267639160156,22.844619750976562,-292.52960205078125,22.770694732666016,14.264123916625977,69.32312774658203,-282.61676025390625,17.566909790039062,6.5067879489533365,-286.0534362792969,22.829809188842773,-282.61676025390625,17.566909790039062
71,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000071.jpg,-286.3374328613281,24.40123176574707,-296.94329833984375,23.049198150634766,-296.8656921386719,23.116424560546875,14.860261917114258,69.09290313720703,-287.357666015625,19.005685806274414,5.491155788165936,-288.1322937011719,20.67176055908203,-287.357666015625,19.005685806274414
72,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000072.jpg,-289.56787109375,24.758047103881836,-296.83233642578125,23.021713256835938,-296.7291259765625,23.07131576538086,14.772926330566406,69.4051742553711,-289.9205017089844,20.510547637939453,4.262112159948563,-288.48248291015625,21.816898345947266,-289.9205017089844,20.510547637939453
73,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000073.jpg,-292.791015625,25.11405372619629,-302.0783996582031,23.267833709716797,-302.0616149902344,23.313051223754883,15.794380187988281,68.21028137207031,-293.6006164550781,22.240522384643555,2.9854038043368685,-293.62017822265625,23.531845092773438,-293.6006164550781,22.240522384643555
74,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000074.jpg,-296.3150329589844,25.5032958984375,-307.177490234375,22.959613800048828,-307.249267578125,23.06647491455078,14.245745658874512,68.1084213256836,-299.018310546875,23.158042907714844,3.578815629183113,-300.4329833984375,22.919795989990234,-299.018310546875,23.158042907714844
75,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000075.jpg,-299.6627502441406,25.858945846557617,-307.1978454589844,22.857101440429688,-307.27252197265625,22.90185546875,14.16457462310791,67.87992095947266,-300.8585205078125,23.738523483276367,2.4343495069905527,-298.8638000488281,23.051359176635742,-300.8585205078125,23.738523483276367
76,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000076.jpg,-303.0234375,26.21597671508789,-311.84893798828125,23.305574417114258,-311.98809814453125,23.621826171875,15.318239212036133,64.69803619384766,-303.7109680175781,24.294414520263672,2.0408575357380814,-303.1647644042969,23.75645637512207,-303.7109680175781,24.294414520263672
77,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000077.jpg,-306.37432861328125,26.571962356567383,-316.53570556640625,23.477853775024414,-316.6051330566406,23.902021408081055,14.324360847473145,63.589134216308594,-308.0569152832031,24.803131103515625,2.441282839732307,-308.95849609375,24.322837829589844,-308.0569152832031,24.803131103515625
78,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000078.jpg,-309.93170166015625,26.87871551513672,-321.196044921875,23.412710189819336,-321.1514587402344,23.691879272460938,15.173763275146484,63.45540237426758,-311.427978515625,25.406339645385742,2.0992225060808574,-311.21295166015625,25.17194938659668,-311.427978515625,25.406339645385742
79,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000079.jpg,-313.1907958984375,27.159746170043945,-321.0852966308594,23.487869262695312,-320.9961242675781,23.79837417602539,15.184319496154785,63.94428634643555,-313.57293701171875,25.466304779052734,1.7360229189679728,-312.35906982421875,24.482378005981445,-313.57293701171875,25.466304779052734
80,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000080.jpg,-316.4438171386719,27.44025421142578,-326.06427001953125,23.297536849975586,-326.1365966796875,23.34261703491211,14.9650297164917,64.51940155029297,-316.5091552734375,25.915569305419922,1.5260842488069744,-316.3880615234375,25.73975372314453,-316.5091552734375,25.915569305419922
81,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000081.jpg,-321.592041015625,27.871477127075195,-330.4848327636719,27.789411544799805,-330.5265808105469,27.735820770263672,14.469367027282715,65.19544982910156,-320.9267578125,27.667566299438477,0.6958314206672128,-322.08056640625,29.485445022583008,-320.9267578125,27.667566299438477
