frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y,gru_xy_x,gru_xy_y
15,15,-71.30087280273438,3.009075880050659,-71.30087280273438,3.009075880050659,0.0,-76.67483520507812,5.20000696182251,5.803417174982183,-81.16313171386719,6.126619338989258,10.343269698146202,-79.45417022705078,6.325179100036621,-81.16313171386719,6.126619338989258
16,16,-74.64299774169922,3.3395848274230957,-74.64299774169922,3.3395848274230957,0.0,-79.19923400878906,5.8476481437683105,5.200929774601975,-84.24515533447266,7.013720989227295,10.281084912203276,-81.92432403564453,6.619662284851074,-84.24515533447266,7.013720989227295
17,17,-77.97047424316406,3.6625680923461914,-77.97047424316406,3.6625680923461914,0.0,-84.58065795898438,5.6331939697265625,6.897673166039197,-87.93489837646484,4.611868858337402,10.009541460657353,-85.6916732788086,6.5833258628845215,-87.93489837646484,4.611868858337402
18,18,-81.29307556152344,3.9850776195526123,-81.29307556152344,3.9850776195526123,0.0,-80.61783599853516,3.7485320568084717,0.7154734591014171,-89.26620483398438,3.715102195739746,7.977698736154206,-86.58783721923828,5.690841197967529,-89.26620483398438,3.715102195739746
19,19,-84.62059020996094,4.3080644607543945,-84.62059020996094,4.3080644607543945,0.0,-85.51878356933594,4.550119400024414,0.9302375526984281,-90.28190612792969,3.561854839324951,5.710282543111175,-88.21676635742188,5.283848762512207,-90.28190612792969,3.561854839324951
20,20,-87.91920471191406,4.623467922210693,-87.91920471191406,4.623467922210693,0.0,-89.84191131591797,4.285179138183594,1.9522397359132837,-93.37403106689453,3.55802059173584,5.557905052895875,-90.54965209960938,4.839148044586182,-93.37403106689453,3.55802059173584
21,21,-91.22086334228516,4.939162731170654,-91.22086334228516,4.939162731170654,0.0,-91.37755584716797,5.15184211730957,0.26416862488735554,-95.19729614257812,4.143411636352539,4.055272816981616,-92.4323959350586,4.9257965087890625,-95.19729614257812,4.143411636352539
22,22,-94.5164794921875,5.254280090332031,-94.5164794921875,5.254280090332031,0.0,-94.29205322265625,4.656792163848877,0.6382467961132687,-97.29537963867188,4.214426040649414,2.9670831583850528,-94.73243713378906,4.777640342712402,-97.29537963867188,4.214426040649414
23,23,-97.71556854248047,5.570963382720947,-97.71556854248047,5.570963382720947,0.0,-97.11215209960938,4.589775085449219,1.151886226252488,-97.61744689941406,4.0444488525390625,1.529664822009865,-97.1885757446289,4.6537394523620605,-97.61744689941406,4.0444488525390625
24,24,-101.2225570678711,5.918126583099365,-101.2225570678711,5.918126583099365,0.0,-98.89566802978516,4.749648094177246,2.6037961853106357,-99.50836944580078,4.461918830871582,2.249217690955539,-99.3993911743164,4.642927169799805,-99.50836944580078,4.461918830871582
25,25,-104.41236877441406,6.233891487121582,-104.41236877441406,6.233891487121582,0.0,-101.43992614746094,3.597978115081787,3.9728395985020835,-102.11347961425781,4.8264946937561035,2.695488286871108,-101.6993179321289,4.151352405548096,-102.11347961425781,4.8264946937561035
26,26,-107.75296020507812,6.5345540046691895,-107.75296020507812,6.5345540046691895,0.0,-112.78660583496094,2.1463565826416016,6.67786380079198,-108.47140502929688,4.168671607971191,2.4725619265151226,-108.24212646484375,3.2316713333129883,-108.47140502929688,4.168671607971191
27,27,-111.09230041503906,6.835103988647461,-111.09230041503906,6.835103988647461,0.0,-118.50475311279297,3.0941481590270996,8.302963658574553,-117.22112274169922,6.29227352142334,6.15281464273992,-116.27495574951172,2.956460952758789,-117.22112274169922,6.29227352142334
28,28,-114.4308090209961,7.135579586029053,-114.4308090209961,7.135579586029053,0.0,-118.69349670410156,3.411025047302246,5.660637136899831,-120.6326675415039,6.961149215698242,6.204311006267263,-119.65851593017578,2.946004629135132,-120.6326675415039,6.961149215698242
29,29,-117.76180267333984,7.465998649597168,-117.76180267333984,7.465998649597168,0.0,-124.24160766601562,7.179331302642822,6.48614299186472,-125.03248596191406,8.447383880615234,7.336617235103164,-123.98907470703125,4.344290256500244,-125.03248596191406,8.447383880615234
30,30,-121.08988952636719,7.79612922668457,-121.08988952636719,7.79612922668457,0.0,-127.50013732910156,7.097976207733154,6.448154350690736,-128.38499450683594,8.848092079162598,7.370561886250849,-127.94115447998047,5.517655372619629,-128.38499450683594,8.848092079162598
31,31,-124.41860961914062,8.126322746276855,-124.41860961914062,8.126322746276855,0.0,-128.09463500976562,7.125356674194336,3.809868206379322,-130.3339080810547,9.898492813110352,6.175058108172223,-130.37120056152344,6.405002117156982,-130.3339080810547,9.898492813110352
32,32,-127.7506332397461,8.479126930236816,-127.7506332397461,8.479126930236816,0.0,-130.38270568847656,6.890186309814453,3.074497954234839,-131.687744140625,9.772110939025879,4.143989610605189,-132.75421142578125,6.914000511169434,-131.687744140625,9.772110939025879
33,33,-131.07872009277344,8.831513404846191,-131.07872009277344,8.831513404846191,0.0,-133.73245239257812,6.7371649742126465,3.3806198348710947,-133.73724365234375,10.098365783691406,2.9449384486905976,-135.20864868164062,7.153467178344727,-133.73724365234375,10.098365783691406
34,34,-134.4064178466797,9.183857917785645,-134.4064178466797,9.183857917785645,0.0,-138.87139892578125,6.759499549865723,5.080705613675949,-138.28709411621094,6.8986406326293945,4.503539313615446,-138.52259826660156,7.268218994140625,-138.28709411621094,6.8986406326293945
35,35,-137.9134521484375,9.491893768310547,-137.9134521484375,9.491893768310547,0.0,-138.7818145751953,6.76403284072876,2.8627396920488746,-141.30613708496094,7.7386794090271,3.818909748620764,-140.5347900390625,7.289036750793457,-141.30613708496094,7.7386794090271
36,36,-141.10328674316406,9.772066116333008,-141.10328674316406,9.772066116333008,0.0,-143.80953979492188,7.129042625427246,3.782773949580936,-144.97476196289062,8.589202880859375,4.048145972021264,-143.56915283203125,7.3956451416015625,-144.97476196289062,8.589202880859375
37,37,-144.29208374023438,10.052149772644043,-144.29208374023438,10.052149772644043,0.0,-148.70811462402344,7.390407085418701,5.1561810382856414,-149.0697021484375,9.043001174926758,4.8830337441672595,-147.36827087402344,7.537896633148193,-149.0697021484375,9.043001174926758
38,38,-147.48928833007812,10.328798294067383,-147.48928833007812,10.328798294067383,0.0,-148.6731414794922,7.363626480102539,3.19276559830332,-151.87799072265625,9.428918838500977,4.480010237172618,-149.76907348632812,7.597178936004639,-151.87799072265625,9.428918838500977
39,39,-150.68637084960938,10.605437278747559,-150.68637084960938,10.605437278747559,0.0,-153.34658813476562,7.440144062042236,4.134711253759423,-155.12696838378906,9.67786979675293,4.53644000227233,-152.97421264648438,7.642673492431641,-155.12696838378906,9.67786979675293
40,40,-154.1981964111328,10.909310340881348,-154.1981964111328,10.909310340881348,0.0,-158.16551208496094,7.413541316986084,5.287721127690827,-159.0031280517578,9.664905548095703,4.963457601248059,-156.8740997314453,7.639758586883545,-159.0031280517578,9.664905548095703
41,41,-157.47799682617188,11.261993408203125,-157.47799682617188,11.261993408203125,0.0,-158.14596557617188,7.34025239944458,3.97822005308342,-158.93995666503906,7.050601482391357,4.4579309688748125,-159.298095703125,7.585763454437256,-158.93995666503906,7.050601482391357
42,42,-160.7559356689453,11.614477157592773,-160.7559356689453,11.614477157592773,0.0,-162.52517700195312,7.069703578948975,4.877005410655397,-162.38595581054688,7.80989408493042,4.139060040494181,-162.40731811523438,7.419760227203369,-162.38595581054688,7.80989408493042
43,43,-164.03280639648438,11.966845512390137,-164.03280639648438,11.966845512390137,0.0,-167.70516967773438,7.088461875915527,6.106134536193622,-166.08457946777344,7.493342876434326,4.921584965229244,-166.32962036132812,7.295285224914551,-166.08457946777344,7.493342876434326
44,44,-167.38104248046875,12.304368019104004,-167.38104248046875,12.304368019104004,0.0,-172.65220642089844,7.063404083251953,7.43322758051898,-170.88412475585938,8.554322242736816,5.131708171067928,-170.82276916503906,7.191503047943115,-170.88412475585938,8.554322242736816
45,45,-170.73062133789062,12.642024993896484,-170.73062133789062,12.642024993896484,0.0,-172.79019165039062,11.854337692260742,2.205058084788141,-173.64915466308594,10.479552268981934,3.632371822415069,-173.73861694335938,8.945167541503906,-173.64915466308594,10.479552268981934
46,46,-174.08189392089844,12.979852676391602,-174.08189392089844,12.979852676391602,0.0,-177.57284545898438,12.092763900756836,3.6018979909378,-176.8301544189453,12.032998085021973,2.90679710030174,-177.31837463378906,10.40916633605957,-176.8301544189453,12.032998085021973
47,47,-179.34275817871094,13.486869812011719,-179.34275817871094,13.486869812011719,0.0,-181.68089294433594,12.156327247619629,2.690207742514201,-180.52593994140625,13.399801254272461,1.1863810590706434,-181.13819885253906,11.494416236877441,-180.52593994140625,13.399801254272461
48,48,-184.13096618652344,13.948331832885742,-184.13096618652344,13.948331832885742,0.0,-185.91212463378906,12.350615501403809,2.39274379952175,-184.0941162109375,14.47005844116211,0.523026361175272,-185.17047119140625,12.286211967468262,-184.0941162109375,14.47005844116211
49,49,-187.249755859375,14.233661651611328,-187.249755859375,14.233661651611328,0.0,-190.19276428222656,12.363615036010742,3.4868858486469625,-187.9883575439453,15.15918254852295,1.1841120635607911,-189.36557006835938,12.769286155700684,-187.9883575439453,15.15918254852295
50,50,-190.67921447753906,14.547411918640137,-190.67921447753906,14.547411918640137,0.0,-190.3203887939453,12.42313003540039,2.1543744778165017,-189.62423706054688,16.302101135253906,2.047415833987847,-192.0140838623047,13.045514106750488,-189.62423706054688,16.302101135253906
51,51,-194.10855102539062,14.861151695251465,-194.10855102539062,14.861151695251465,0.0,-195.17010498046875,12.445114135742188,2.638964624336892,-192.62689208984375,16.594207763671875,2.2800869583361747,-195.38414001464844,13.165292739868164,-192.62689208984375,16.594207763671875
52,52,-197.28343200683594,15.1630220413208,-197.28343200683594,15.1630220413208,0.0,-200.1950225830078,12.568584442138672,3.8998033462346275,-196.4114990234375,16.774072647094727,1.8318709512142588,-199.39503479003906,13.220149993896484,-196.4114990234375,16.774072647094727
53,53,-200.77069091796875,15.494592666625977,-200.77069091796875,15.494592666625977,0.0,-205.39549255371094,12.649906158447266,5.4296437728250275,-201.4707489013672,16.908693313598633,1.5778979117447276,-203.96026611328125,13.223721504211426,-201.4707489013672,16.908693313598633
54,54,-203.94317626953125,15.796236038208008,-203.94317626953125,15.796236038208008,0.0,-205.42381286621094,12.570969581604004,3.5488911574634345,-204.792236328125,16.16625213623047,0.9261829710672668,-206.84597778320312,13.139087677001953,-204.792236328125,16.16625213623047
55,55,-207.35537719726562,16.129146575927734,-207.35537719726562,16.129146575927734,0.0,-209.55966186523438,12.546086311340332,4.206803032839456,-207.46163940429688,16.401304244995117,0.2921668247343344,-210.07525634765625,13.024030685424805,-207.46163940429688,16.401304244995117
56,56,-210.75604248046875,16.4609317779541,-210.75604248046875,16.4609317779541,0.0,-212.93399047851562,12.25419807434082,4.7370946724033605,-212.3959503173828,14.657573699951172,2.4374983222703106,-213.2972412109375,12.793608665466309,-212.3959503173828,14.657573699951172
57,57,-213.8697052001953,16.76471519470215,-213.8697052001953,16.76471519470215,0.0,-212.50856018066406,12.14680290222168,4.8143358529746285,-214.33517456054688,14.406126022338867,2.4040808242268814,-214.86952209472656,12.561436653137207,-214.33517456054688,14.406126022338867
58,58,-217.09425354003906,17.10219955444336,-217.09425354003906,17.10219955444336,0.0,-214.60215759277344,11.766488075256348,5.889003243292179,-216.68392944335938,14.818148612976074,2.3206151269725,-216.204345703125,12.230321884155273,-216.68392944335938,14.818148612976074
59,59,-220.6431427001953,17.473630905151367,-220.6431427001953,17.473630905151367,0.0,-219.25827026367188,12.093074798583984,5.55592077709554,-220.2996368408203,16.980939865112305,0.6006169630968895,-218.97625732421875,12.119161605834961,-220.2996368408203,16.980939865112305
60,60,-223.8677215576172,17.811119079589844,-223.8677215576172,17.811119079589844,0.0,-218.14178466796875,16.94585609436035,5.790944076559976,-220.72488403320312,17.753231048583984,3.143370600008667,-220.04107666015625,13.971693992614746,-220.72488403320312,17.753231048583984
61,61,-227.08807373046875,18.138076782226562,-227.08807373046875,18.138076782226562,0.0,-221.1180419921875,16.670963287353516,6.147658169004198,-221.98843383789062,19.461231231689453,5.2684973883554,-221.7738494873047,15.2653226852417,-221.98843383789062,19.461231231689453
62,62,-230.62640380859375,18.497316360473633,-230.62640380859375,18.497316360473633,0.0,-229.66065979003906,19.351173400878906,1.2890823692936806,-224.51031494140625,21.316516876220703,6.734570110951657,-225.8960723876953,17.20691680908203,-224.51031494140625,21.316516876220703
63,63,-233.84530639648438,18.824125289916992,-233.84530639648438,18.824125289916992,0.0,-233.53860473632812,19.894004821777344,1.1129726506236912,-228.9170379638672,22.02996063232422,5.87921848433602,-230.629150390625,18.79251480102539,-228.9170379638672,22.02996063232422
64,64,-237.00657653808594,19.118770599365234,-237.00657653808594,19.118770599365234,0.0,-237.52847290039062,21.595355987548828,2.530978268960709,-235.93592834472656,19.288219451904297,1.083974385108107,-235.36009216308594,20.509374618530273,-235.93592834472656,19.288219451904297
65,65,-240.4793701171875,19.44244956970215,-240.4793701171875,19.44244956970215,0.0,-241.72503662109375,21.317808151245117,2.251367328607412,-240.9725341796875,20.275888442993164,0.9684168255736274,-240.1136016845703,21.569412231445312,-240.9725341796875,20.275888442993164
66,66,-243.63906860351562,19.73694610595703,-243.63906860351562,19.73694610595703,0.0,-244.93690490722656,20.74184799194336,1.6414039331282682,-245.49859619140625,20.993915557861328,2.244507752970997,-244.34286499023438,21.98084831237793,-245.49859619140625,20.993915557861328
67,67,-246.847412109375,19.999595642089844,-246.847412109375,19.999595642089844,0.0,-245.38836669921875,18.80360984802246,1.8865830298476152,-247.423583984375,21.42293930053711,1.5355393839244442,-247.10589599609375,21.3616886138916,-247.423583984375,21.42293930053711
68,68,-250.06228637695312,20.262781143188477,-250.06228637695312,20.262781143188477,0.0,-249.87181091308594,16.372228622436523,3.895212422842276,-250.27316284179688,20.273542404174805,0.21115086588269819,-250.4065704345703,19.810144424438477,-250.27316284179688,20.273542404174805
69,69,-253.5655975341797,20.549577713012695,-253.5655975341797,20.549577713012695,0.0,-253.83743286132812,15.114299774169922,5.442071362776939,-253.559326171875,17.25621795654297,3.293365727567999,-253.9178466796875,17.985004425048828,-253.559326171875,17.25621795654297
70,70,-258.5731506347656,21.028581619262695,-258.5731506347656,21.028581619262695,0.0,-257.34521484375,14.841710090637207,6.307551475697512,-257.14093017578125,16.111095428466797,5.121808848424721,-257.41363525390625,16.48211097717285,-257.14093017578125,16.111095428466797
71,71,-263.5738220214844,21.506925582885742,-263.5738220214844,21.506925582885742,0.0,-260.4308776855469,14.821457862854004,7.387393162299404,-261.0621643066406,16.155317306518555,5.91169481791947,-260.6927795410156,15.451090812683105,-261.0621643066406,16.155317306518555
72,72,-266.9277038574219,21.863229751586914,-266.9277038574219,21.863229751586914,0.0,-264.18798828125,14.314629554748535,8.030405118674102,-265.29107666015625,15.899271011352539,6.184444392024843,-264.1793518066406,14.582967758178711,-265.29107666015625,15.899271011352539
73,73,-270.28131103515625,22.219507217407227,-270.28131103515625,22.219507217407227,0.0,-264.34893798828125,14.536208152770996,9.707014705043408,-267.931396484375,16.941804885864258,5.777217348892764,-265.9986572265625,14.119197845458984,-267.931396484375,16.941804885864258
74,74,-273.63311767578125,22.575592041015625,-273.63311767578125,22.575592041015625,0.0,-267.7908020019531,14.3630952835083,10.078579037975844,-270.4944763183594,16.805435180664062,6.568544721898545,-268.3119201660156,13.815370559692383,-270.4944763183594,16.805435180664062
75,75,-276.9444274902344,22.93913459777832,-276.9444274902344,22.93913459777832,0.0,-271.6211853027344,22.469581604003906,5.34391124558991,-276.29791259765625,20.35068130493164,2.6679715057650304,-271.4273986816406,17.04548454284668,-276.29791259765625,20.35068130493164
76,76,-280.2569580078125,23.30280876159668,-280.2569580078125,23.30280876159668,0.0,-272.1981201171875,24.105934143066406,8.098757838442516,-278.9794616699219,24.26329231262207,1.5982883172676643,-273.2798767089844,20.142494201660156,-278.9794616699219,24.26329231262207
77,77,-283.5698547363281,23.666522979736328,-283.5698547363281,23.666522979736328,0.0,-276.3102722167969,24.561235427856445,7.314509465624115,-282.1886901855469,27.66938018798828,4.234439909361023,-276.0025634765625,22.554845809936523,-282.1886901855469,27.66938018798828
78,78,-286.75732421875,23.975204467773438,-286.75732421875,23.975204467773438,0.0,-287.0540771484375,22.872234344482422,1.142193238533092,-286.73126220703125,28.781503677368164,4.8063698693094485,-280.9749755859375,23.480693817138672,-286.73126220703125,28.781503677368164
79,79,-290.265380859375,24.314931869506836,-290.265380859375,24.314931869506836,0.0,-291.468994140625,23.358312606811523,1.5374671848729373,-292.5025939941406,29.51053237915039,5.6568000907028875,-287.1773376464844,24.180139541625977,-292.5025939941406,29.51053237915039
80,80,-293.4555358886719,24.623870849609375,-293.4555358886719,24.623870849609375,0.0,-295.1036682128906,23.350311279296875,2.0828572052037697,-297.6325378417969,29.61094093322754,6.5052450634337635,-292.78350830078125,24.5217342376709,-297.6325378417969,29.61094093322754
81,81,-297.0016174316406,24.93578338623047,-297.0016174316406,24.93578338623047,0.0,-298.8216247558594,23.202613830566406,2.513225690002921,-302.224365234375,29.46548080444336,6.913411119811353,-297.8507995605469,24.54628562927246,-302.224365234375,29.46548080444336
82,82,-300.2271423339844,25.219501495361328,-300.2271423339844,25.219501495361328,0.0,-304.59912109375,23.215057373046875,4.80957321550704,-305.59283447265625,28.08397674560547,6.082423085108959,-303.2784729003906,24.430524826049805,-305.59283447265625,28.08397674560547
83,83,-303.45355224609375,25.5032958984375,-303.45355224609375,25.5032958984375,0.0,-304.5732116699219,23.215824127197266,2.546794913138485,-308.2643127441406,27.338401794433594,5.148886308619354,-306.7537536621094,24.249286651611328,-308.2643127441406,27.338401794433594
84,84,-306.78228759765625,25.818649291992188,-306.78228759765625,25.818649291992188,0.0,-310.5001220703125,23.575550079345703,4.342094799039566,-311.3943786621094,26.478662490844727,4.659077313102662,-310.9562072753906,24.18447494506836,-311.3943786621094,26.478662490844727
85,85,-310.1116027832031,26.13405990600586,-310.1116027832031,26.13405990600586,0.0,-315.17626953125,23.637264251708984,5.6466660790317205,-313.8583068847656,25.9287109375,3.752327254322533,-315.30560302734375,24.115821838378906,-313.8583068847656,25.9287109375
86,86,-313.44134521484375,26.44951057434082,-313.44134521484375,26.44951057434082,0.0,-315.1999206542969,23.634685516357422,3.319010045676119,-316.2452087402344,25.90056800842285,2.8570944348572986,-317.87384033203125,24.0280818939209,-316.2452087402344,25.90056800842285
87,87,-316.7387390136719,26.75737953186035,-316.7387390136719,26.75737953186035,0.0,-319.7779235839844,23.65717315673828,4.341419401621215,-318.83721923828125,26.251361846923828,2.1586276081216815,-321.03448486328125,23.94519805908203,-318.83721923828125,26.251361846923828
88,88,-320.03851318359375,27.06546974182129,-320.03851318359375,27.06546974182129,0.0,-324.125244140625,23.568212509155273,5.378864012651028,-322.3817443847656,26.31661605834961,2.4599825815225786,-324.5381164550781,23.83280372619629,-322.3817443847656,26.31661605834961
89,89,-323.3372497558594,27.373462677001953,-323.3372497558594,27.373462677001953,0.0,-324.0775451660156,23.523176193237305,3.9208090110791103,-324.99603271484375,24.202566146850586,3.5785675500041827,-326.5697937011719,23.722543716430664,-324.99603271484375,24.202566146850586
90,90,-326.6502990722656,27.7000789642334,-326.6502990722656,27.7000789642334,0.0,-328.3280029296875,23.505706787109375,4.517460369880444,-327.93609619140625,23.60073471069336,4.296265534231104,-329.2596740722656,23.630422592163086,-327.93609619140625,23.60073471069336
91,91,-329.9637756347656,28.0267391204834,-329.9637756347656,28.0267391204834,0.0,-332.96221923828125,27.924352645874023,3.000191166183699,-331.8347473144531,25.887584686279297,2.841921307771863,-332.6411437988281,25.334423065185547,-331.8347473144531,25.887584686279297
92,92,-333.27398681640625,28.35307502746582,-333.27398681640625,28.35307502746582,0.0,-337.62335205078125,27.928531646728516,4.370036043800756,-335.28387451171875,28.693561553955078,2.0385238832275947,-336.56884765625,26.5992431640625,-335.28387451171875,28.693561553955078
93,93,-336.57794189453125,28.690593719482422,-336.57794189453125,28.690593719482422,0.0,-337.6199951171875,27.958406448364258,1.273567084544721,-337.56072998046875,29.974384307861328,1.616784060000269,-339.00927734375,27.499710083007812,-337.56072998046875,29.974384307861328
94,94,-339.88433837890625,29.02836036682129,-339.88433837890625,29.02836036682129,0.0,-341.98358154296875,27.982349395751953,2.345412717084256,-339.4650573730469,31.31929588317871,2.3289873554792644,-342.09442138671875,28.092350006103516,-339.4650573730469,31.31929588317871
95,95,-343.1903076171875,29.36608123779297,-343.1903076171875,29.36608123779297,0.0,-346.59515380859375,28.024456024169922,3.6596360202843576,-343.0174560546875,31.96500587463379,2.6046663760713926,-345.78399658203125,28.456172943115234,-343.0174560546875,31.96500587463379
96,96,-346.51904296875,29.685148239135742,-346.51904296875,29.685148239135742,0.0,-346.60260009765625,28.006025314331055,1.681200639541784,-345.1776123046875,32.41524887084961,3.0418556319739465,-348.0668640136719,28.625825881958008,-345.1776123046875,32.41524887084961
97,97,-349.849365234375,30.004364013671875,-349.849365234375,30.004364013671875,0.0,-351.477294921875,27.95647621154785,2.6161038812578163,-348.41058349609375,32.65734100341797,3.018009244275746,-351.249755859375,28.649240493774414,-348.41058349609375,32.65734100341797
98,98,-353.1781005859375,30.323429107666016,-353.1781005859375,30.323429107666016,0.0,-356.1632995605469,27.977113723754883,3.796920962936536,-352.07476806640625,32.569618225097656,2.5025403493097786,-355.061767578125,28.6052188873291,-352.07476806640625,32.569618225097656
99,99,-356.5009460449219,30.624027252197266,-356.5009460449219,30.624027252197266,0.0,-360.8777770996094,27.905473709106445,5.152395893943763,-356.3363037109375,32.33042907714844,1.7143261901798363,-359.36236572265625,28.491188049316406,-356.3363037109375,32.33042907714844
100,100,-359.82257080078125,30.924514770507812,-359.82257080078125,30.924514770507812,0.0,-360.8634033203125,27.90054702758789,3.198079618135542,-359.036376953125,32.173397064208984,1.4757397296314954,-362.0467529296875,28.365514755249023,-359.036376953125,32.173397064208984
101,101,-363.1454772949219,31.225116729736328,-363.1454772949219,31.225116729736328,0.0,-365.31964111328125,27.82253074645996,4.0378929756312045,-362.4530334472656,32.121795654296875,1.132921698930712,-365.3382568359375,28.21515464782715,-362.4530334472656,32.121795654296875
102,102,-366.4402160644531,31.518213272094727,-366.4402160644531,31.518213272094727,0.0,-369.1889953613281,27.559955596923828,4.819086162954336,-365.9127197265625,31.805051803588867,0.6004404463706084,-368.8629150390625,27.984895706176758,-365.9127197265625,31.805051803588867
103,103,-369.7346496582031,31.81128692626953,-369.7346496582031,31.81128692626953,0.0,-369.181640625,27.55389404296875,4.2931588782136165,-367.9922790527344,31.635446548461914,1.7512210498018415,-370.9875183105469,27.80322265625,-367.9922790527344,31.635446548461914
104,104,-373.0311584472656,32.10454177856445,-373.0311584472656,32.10454177856445,0.0,-374.0889587402344,27.29784393310547,4.921715720899046,-371.2008361816406,31.340377807617188,1.9834379674031972,-374.0634765625,27.568788528442383,-371.2008361816406,31.340377807617188
105,105,-376.357666015625,32.4311408996582,-376.357666015625,32.4311408996582,0.0,-379.3382263183594,26.991674423217773,6.202542645283085,-375.0903625488281,31.06218719482422,1.865500555597363,-378.0150146484375,27.280336380004883,-375.0903625488281,31.06218719482422
106,106,-379.6834716796875,32.75767517089844,-379.6834716796875,32.75767517089844,0.0,-379.36175537109375,26.94107437133789,5.825491073262715,-377.67974853515625,30.93703842163086,2.7073279470196834,-380.5152893066406,27.059432983398438,-377.67974853515625,30.93703842163086
107,107,-383.0087585449219,33.08415222167969,-383.0087585449219,33.08415222167969,0.0,-384.32379150390625,32.21196746826172,1.577979064281261,-381.582275390625,32.670413970947266,1.4852722072441422,-383.8914794921875,29.045551300048828,-381.582275390625,32.670413970947266
