current_index,next_index,current_frame_id,next_frame_id,current_reference_x,current_reference_y,current_ms_x,current_ms_y,provisional_next_x,provisional_next_y,next_reference_x,next_reference_y,provisional_next_error_m,final_next_ms_x,final_next_ms_y,final_next_error_m,ms_correction_gain_m,ms_improved_provisional,current_ms_candidate_count,final_ms_candidate_count
264,265,264,265,-631.4374389648438,63.28512954711914,-637.1047973632812,62.473358154296875,-632.133544921875,63.737815856933594,-628.2564697265625,62.93982696533203,3.9583454044874546,-636.7752685546875,62.45474624633789,8.532598477486431,-4.574253072998976,False,36,36
265,266,265,266,-628.2564697265625,62.93982696533203,-630.8364868164062,58.085968017578125,-628.98974609375,62.16842269897461,-624.7681884765625,62.56117630004883,4.239788214803962,-630.7258911132812,58.04926300048828,7.4733916216345095,-3.2336034068305475,False,36,36
266,267,266,267,-624.7681884765625,62.56117630004883,-625.5685424804688,58.04525375366211,-623.6317749023438,61.3308219909668,-621.5926513671875,62.21646499633789,2.2231482911832186,-625.619384765625,58.0445442199707,5.798232905495968,-3.575084614312749,False,36,36
267,268,267,268,-621.5926513671875,62.21646499633789,-625.619384765625,58.0445442199707,-621.39697265625,61.71868896484375,-618.3226928710938,61.89715576171875,3.0794555679546964,-625.576416015625,58.023868560791016,8.223068356664617,-5.1436127887099214,False,36,36
268,269,268,269,-618.3226928710938,61.89715576171875,-621.2947387695312,57.94615936279297,-619.4878540039062,61.41278839111328,-615.0549926757812,61.578067779541016,4.4359414818756555,-621.3807983398438,57.90631866455078,7.314202544564703,-2.878261062689048,False,36,36
269,270,269,270,-615.0549926757812,61.578067779541016,-616.836669921875,57.834407806396484,-614.9013061523438,61.14284133911133,-611.7886352539062,61.259117126464844,3.1148419190553462,-616.8175048828125,57.860694885253906,6.069497794224235,-2.9546558751688887,False,36,36
270,271,270,271,-611.7886352539062,61.259117126464844,-616.8175048828125,57.860694885253906,-612.74072265625,60.47563552856445,-609.2074584960938,61.02897644042969,3.5763307719209223,-616.822998046875,57.904884338378906,8.231427222032007,-4.655096450111085,False,36,36
271,272,271,272,-609.2074584960938,61.02897644042969,-611.5458984375,57.98674011230469,-607.9052734375,60.97446823120117,-606.6270751953125,60.798919677734375,1.2901969000720392,-611.6036376953125,57.93706512451172,5.7407652625941346,-4.4505683625220955,False,36,36
272,273,272,273,-606.6270751953125,60.798919677734375,-606.33349609375,57.862403869628906,-605.0687866210938,60.752445220947266,-604.047607421875,60.56893539428711,1.0375368973669747,-606.0182495117188,57.75788879394531,3.432988965254173,-2.395452067887198,False,36,36
273,274,273,274,-604.047607421875,60.56893539428711,-606.0182495117188,57.75788879394531,-604.4825439453125,60.310081481933594,-603.1896362304688,60.42048645019531,1.2976130456031023,-606.1112060546875,57.771568298339844,3.943645218958593,-2.646032173355491,False,36,36
274,275,274,275,-603.1896362304688,60.42048645019531,-606.1112060546875,57.771568298339844,-605.2244262695312,60.340206146240234,-602.3318481445312,60.272071838378906,2.893380461179666,-606.251953125,57.824790954589844,4.621299252597182,-1.7279187914175158,False,36,36
275,276,275,276,-602.3318481445312,60.272071838378906,-606.251953125,57.824790954589844,-603.4109497070312,60.223228454589844,-601.4740600585938,60.1236572265625,1.9394473284096208,-606.1683959960938,57.8183479309082,5.229841378353087,-3.2903940499434663,False,36,36
276,277,276,277,-601.4740600585938,60.1236572265625,-601.2050170898438,57.687171936035156,-599.6939086914062,59.909507751464844,-601.4366455078125,60.10139465332031,1.75326900228159,-601.2332763671875,57.69663619995117,2.413342542286298,-0.6600735400047082,False,36,36
277,278,277,278,-601.4366455078125,60.10139465332031,-601.2332763671875,57.69663619995117,-602.3431396484375,60.23759078979492,-601.399169921875,60.07913589477539,0.9571764719330139,-606.5452270507812,57.8936767578125,5.59089756777044,-4.6337210958374255,False,36,36
278,279,278,279,-601.399169921875,60.07913589477539,-601.4942016601562,57.78899383544922,-603.02783203125,60.39164352416992,-601.3616943359375,60.05686569213867,1.6994384415332005,-606.8001708984375,58.06158447265625,5.792941779931944,-4.093503338398744,False,36,36
279,280,279,280,-601.3616943359375,60.05686569213867,-601.7416381835938,57.94581985473633,-601.4451293945312,59.938262939453125,-601.0995483398438,60.101402282714844,0.38215273213571266,-601.4596557617188,57.732749938964844,2.3958696293500252,-2.0137168972143127,False,36,36
280,281,280,281,-601.0995483398438,60.101402282714844,-601.4596557617188,57.732749938964844,-602.1471557617188,60.29264831542969,-600.837646484375,60.145896911621094,1.3177065386379256,-601.1864013671875,57.69407653808594,2.476500174110156,-1.1587936354722306,False,36,36
281,282,281,282,-600.837646484375,60.145896911621094,-601.1864013671875,57.69407653808594,-600.8543090820312,59.99461364746094,-600.5753784179688,60.19044876098633,0.3408133023281953,-601.138427734375,57.70675277709961,2.546717548743983,-2.2059042464157876,False,36,36
282,283,282,283,-600.5753784179688,60.19044876098633,-601.138427734375,57.70675277709961,-600.745361328125,59.96501541137695,-599.8977661132812,60.17464828491211,0.8731343481347126,-601.1187133789062,57.69060516357422,2.7678841113932595,-1.894749763258547,False,36,36
283,284,283,284,-599.8977661132812,60.17464828491211,-601.1187133789062,57.69060516357422,-601.6875610351562,60.339473724365234,-599.28173828125,60.16028594970703,2.4124865557760136,-601.1728515625,57.72582244873047,3.0826809728071445,-0.6701944170311309,False,36,36
284,285,284,285,-599.28173828125,60.16028594970703,-601.1728515625,57.72582244873047,-600.4451293945312,60.52165985107422,-598.6656494140625,60.14591979980469,1.818716466912062,-601.1611328125,57.70810317993164,3.4886082130280007,-1.6698917461159388,False,36,36
285,286,285,286,-598.6656494140625,60.14591979980469,-601.1611328125,57.70810317993164,-600.0664672851562,60.20835494995117,-597.80810546875,60.045772552490234,2.2642065121728367,-601.0888671875,57.67981719970703,4.044890874495744,-1.7806843623229072,False,36,36
286,287,286,287,-597.80810546875,60.045772552490234,-601.0888671875,57.67981719970703,-599.4893798828125,59.77513885498047,-596.9498291015625,59.94552993774414,2.54526055476308,-601.4931030273438,57.833038330078125,5.01038509070342,-2.46512453594034,False,36,36
287,288,287,288,-596.9498291015625,59.94552993774414,-597.080810546875,57.7188720703125,-596.3717041015625,59.47177505493164,-596.0921020507812,59.845359802246094,0.46662926422062784,-597.2214965820312,57.7783088684082,2.355468439673413,-1.8888391754527851,False,36,36
288,289,288,289,-596.0921020507812,59.845359802246094,-597.2214965820312,57.7783088684082,-596.40673828125,60.355369567871094,-594.8851928710938,59.681861877441406,1.6639450244029947,-596.801025390625,57.62264633178711,2.812611403368368,-1.1486663789653733,False,36,36
289,290,289,290,-594.8851928710938,59.681861877441406,-596.801025390625,57.62264633178711,-596.1094360351562,60.1258659362793,-593.7744140625,59.53138732910156,2.4095087522520986,-596.7752685546875,57.576416015625,3.5814857977937278,-1.1719770455416292,False,36,36
290,291,290,291,-593.7744140625,59.53138732910156,-596.7752685546875,57.576416015625,-595.1734008789062,59.567970275878906,-592.55859375,59.36668395996094,2.6225431364144947,-596.8953247070312,57.620033264160156,4.675256575506261,-2.0527134390917667,False,36,36
291,292,291,292,-592.55859375,59.36668395996094,-593.104248046875,57.42347717285156,-591.8866577148438,59.46978759765625,-590.8184204101562,59.179298400878906,1.1070297704083487,-592.9848022460938,57.39811325073242,2.804608849408824,-1.6975790790004754,False,36,36
292,293,292,293,-590.8184204101562,59.179298400878906,-592.9848022460938,57.39811325073242,-592.1719360351562,58.82289505004883,-589.0809326171875,58.99219512939453,3.095636388008281,-593.051025390625,57.43140411376953,4.26587684118475,-1.170240453176469,False,36,36
293,294,293,294,-589.0809326171875,58.99219512939453,-593.051025390625,57.43140411376953,-590.2474365234375,59.276859283447266,-587.4931640625,58.82122039794922,2.7917062136006745,-593.0187377929688,57.41102981567383,5.702683800561323,-2.910977586960649,False,36,36
294,295,294,295,-587.4931640625,58.82122039794922,-588.302734375,57.23598098754883,-588.5639038085938,59.447357177734375,-585.1982421875,58.60494613647461,3.4694862026155646,-593.0431518554688,57.397117614746094,7.937345742531974,-4.467859539916409,False,36,36
295,296,295,296,-585.1982421875,58.60494613647461,-588.302978515625,57.233741760253906,-585.7471923828125,58.92214584350586,-582.7028198242188,58.369781494140625,3.0940767039568255,-588.2900390625,57.235416412353516,5.701210656991898,-2.6071339530350723,False,36,36
296,297,296,297,-582.7028198242188,58.369781494140625,-582.8673095703125,57.196067810058594,-582.1920776367188,58.46004867553711,-580.4057006835938,58.15330123901367,1.8125221677181933,-582.9527587890625,57.27878189086914,2.6930074420456385,-0.8804852743274452,False,36,36
297,298,297,298,-580.4057006835938,58.15330123901367,-582.9527587890625,57.27878189086914,-581.0227661132812,58.4821662902832,-577.5111083984375,57.838523864746094,3.5701562260176964,-583.03564453125,57.30302810668945,5.5504283789314455,-1.980272152913749,False,36,36
298,299,298,299,-577.5111083984375,57.838523864746094,-578.6215209960938,53.547386169433594,-576.3906860351562,56.782867431640625,-574.6156005859375,57.523643493652344,1.923454581235991,-578.6300048828125,53.550872802734375,5.6478623231613305,-3.7244077419253396,False,36,36
299,300,299,300,-574.6156005859375,57.523643493652344,-578.6300048828125,53.550872802734375,-576.2058715820312,57.632972717285156,-571.7047119140625,57.20708465576172,4.521262986986793,-578.6791381835938,53.57454299926758,7.863712906464273,-3.34244991947748,False,36,36
300,301,300,301,-571.7047119140625,57.20708465576172,-574.3154907226562,53.716278076171875,-571.9058837890625,56.81047439575195,-568.8550415039062,56.87386703491211,3.0515008234632837,-574.358154296875,53.70991897583008,6.347819919681502,-3.2963190962182183,False,36,36
301,302,301,302,-568.8550415039062,56.87386703491211,-570.5894775390625,53.794132232666016,-568.3751831054688,56.391544342041016,-566.25830078125,56.570220947265625,2.1244095894728887,-570.840576171875,53.64306640625,5.437414961405455,-3.3130053719325665,False,36,36
302,303,302,303,-566.25830078125,56.570220947265625,-570.840576171875,53.64306640625,-567.3515014648438,56.407344818115234,-563.42236328125,56.23860549926758,3.932759822758004,-570.921875,53.60349655151367,7.9489920861830825,-4.016232263425079,False,36,36
303,304,303,304,-563.42236328125,56.23860549926758,-567.362060546875,53.739959716796875,-564.8571166992188,55.61756896972656,-561.7368774414062,56.00497055053711,3.1441967194831832,-570.8754272460938,53.644168853759766,9.438563300855737,-6.294366581372554,False,36,36
304,305,304,305,-561.7368774414062,56.00497055053711,-567.2902221679688,53.76861572265625,-564.9888916015625,55.500038146972656,-559.8888549804688,55.748802185058594,5.106099987577816,-570.7994384765625,53.66768264770508,11.107289982438912,-6.001189994861096,False,36,36
305,306,305,306,-559.8888549804688,55.748802185058594,-567.2030029296875,53.779029846191406,-563.1061401367188,56.036033630371094,-560.1390380859375,55.755977630615234,2.980289573640379,-567.23291015625,53.78635025024414,7.362231520909082,-4.381941947268702,False,36,36
306,307,306,307,-560.1390380859375,55.755977630615234,-567.23291015625,53.78635025024414,-563.1220703125,55.910030364990234,-560.3895874023438,55.76316452026367,2.7364269459722865,-567.2492065429688,53.7934684753418,7.136811421342849,-4.400384475370563,False,36,36
307,308,307,308,-560.3895874023438,55.76316452026367,-567.2492065429688,53.7934684753418,-565.4052734375,56.142173767089844,-560.6649780273438,55.77106475830078,4.754799940265921,-570.8825073242188,53.669708251953125,10.431375944680958,-5.676576004415037,False,36,36
308,309,308,309,-560.6649780273438,55.77106475830078,-567.2429809570312,53.79494857788086,-564.1359252929688,55.72555160522461,-561.0635375976562,55.83820343017578,3.074452241289899,-567.1958618164062,53.71179962158203,6.490531063100292,-3.416078821810393,False,36,36
309,310,309,310,-561.0635375976562,55.83820343017578,-567.1958618164062,53.71179962158203,-564.2212524414062,55.93938446044922,-561.426025390625,55.899269104003906,2.795514891257419,-567.2141723632812,53.77940368652344,6.164128062045706,-3.3686131707882874,False,36,36
310,311,310,311,-561.426025390625,55.899269104003906,-567.2141723632812,53.77940368652344,-563.70556640625,55.68484115600586,-561.7883911132812,55.96030807495117,1.9368642511552108,-567.3262939453125,53.75309753417969,5.961555681893149,-4.0246914307379384,False,36,36
311,312,311,312,-561.7883911132812,55.96030807495117,-567.3262939453125,53.75309753417969,-563.8351440429688,55.82082748413086,-561.8179931640625,55.98184585571289,2.0235672917546346,-567.232666015625,53.798126220703125,5.8384341679747624,-3.814866876220128,False,36,36
312,313,312,313,-561.8179931640625,55.98184585571289,-567.232666015625,53.798126220703125,-565.9869384765625,56.29915237426758,-561.8506469726562,56.005558013916016,4.146698090495288,-570.8536376953125,53.717750549316406,9.289128320101526,-5.142430229606237,False,36,36
313,314,313,314,-561.8506469726562,56.005558013916016,-567.1427001953125,53.84225082397461,-564.4891357421875,55.98073196411133,-561.8803100585938,56.027099609375,2.609237705902951,-567.22412109375,53.846038818359375,5.771771179938045,-3.162533474035094,False,36,36
314,315,314,315,-561.8803100585938,56.027099609375,-567.22412109375,53.846038818359375,-565.5333862304688,56.086021423339844,-561.5739135742188,56.06791305541992,3.9595140647029092,-570.9344482421875,53.637855529785156,9.670821518782104,-5.711307454079194,False,36,36
315,316,315,316,-561.5739135742188,56.06791305541992,-567.292236328125,53.78145980834961,-565.1544189453125,56.30706024169922,-561.2676391601562,56.10872268676758,3.8918369549604113,-570.9301147460938,53.49565887451172,10.009572265374748,-6.1177353104143375,False,36,36
316,317,316,317,-561.2676391601562,56.10872268676758,-567.3013916015625,53.651344299316406,-564.51611328125,55.999351501464844,-560.961181640625,56.14955139160156,3.5581032835646913,-570.9462280273438,53.49580764770508,10.331674946648045,-6.773571663083354,False,36,36
317,318,317,318,-560.961181640625,56.14955139160156,-567.3152465820312,53.6518440246582,-565.0504760742188,56.500404357910156,-560.7025756835938,56.1977653503418,4.358420376202712,-570.9822998046875,53.34334945678711,10.668665244498689,-6.310244868295976,False,36,36
318,319,318,319,-560.7025756835938,56.1977653503418,-567.3189697265625,53.51941680908203,-565.631591796875,55.904022216796875,-560.44384765625,56.246002197265625,5.199003709907354,-571.052001953125,53.37884521484375,10.988790959343891,-5.789787249436538,False,36,36
319,320,319,320,-560.44384765625,56.246002197265625,-567.4375,53.57128143310547,-564.5115356445312,55.539669036865234,-560.1849975585938,56.29426574707031,4.391850180063074,-571.001953125,53.5784912109375,11.152666006687125,-6.760815826624052,False,36,36
320,321,320,321,-560.1849975585938,56.29426574707031,-567.3975219726562,53.741455078125,-563.9390869140625,55.866943359375,-559.9381713867188,56.76070022583008,4.099527581719133,-567.295654296875,53.80165100097656,7.9302286907974775,-3.830701109078345,False,36,36
321,322,321,322,-559.9381713867188,56.76070022583008,-567.295654296875,53.80165100097656,-564.1673583984375,56.49998092651367,-559.69091796875,57.22782516479492,4.535226141631751,-565.6231079101562,53.64283752441406,6.931306794725293,-2.3960806530935415,False,36,36
322,323,322,323,-559.69091796875,57.22782516479492,-561.4439697265625,53.48405075073242,-560.8959350585938,56.80412673950195,-559.4190673828125,57.74142074584961,1.7491878647254422,-565.9738159179688,53.669620513916016,7.716494378142673,-5.96730651341723,False,36,36
323,324,323,324,-559.4190673828125,57.74142074584961,-561.6182861328125,53.590728759765625,-560.4151000976562,56.974605560302734,-558.9118041992188,58.914100646972656,2.4538825867338843,-566.3383178710938,53.779170989990234,9.028876336549521,-6.574993749815636,False,36,36
324,325,324,325,-558.9118041992188,58.914100646972656,-561.7979125976562,58.14482498168945,-560.6824951171875,60.19053649902344,-558.4044799804688,60.08686065673828,2.280373136877665,-567.0763549804688,57.78139877319336,8.973102613483448,-6.692729476605782,False,36,36
325,326,325,326,-558.4044799804688,60.08686065673828,-562.3807373046875,58.07249450683594,-559.1948852539062,60.72993469238281,-557.8973999023438,61.259117126464844,1.401250258183829,-562.2439575195312,58.07671356201172,5.387045160992678,-3.9857949028088493,False,36,36
326,327,326,327,-557.8973999023438,61.259117126464844,-562.2439575195312,58.07671356201172,-560.2351684570312,61.66498565673828,-557.3032836914062,62.58571243286133,3.0730580982425146,-567.1328125,57.70829772949219,10.973094859136868,-7.900036760894354,False,36,36
327,328,327,328,-557.3032836914062,62.58571243286133,-561.9365844726562,62.215538024902344,-559.2874145507812,63.69975662231445,-556.6494140625,64.0456771850586,2.6605840734510413,-561.9397583007812,62.27581024169922,5.578545613034985,-2.9179615395839433,False,36,36
328,329,328,329,-556.6494140625,64.0456771850586,-561.9397583007812,62.27581024169922,-560.1650390625,65.00586700439453,-555.9979248046875,65.5003890991211,4.196354768109694,-566.7203979492188,61.97298812866211,11.287780470118511,-7.0914257020088165,False,36,36
329,330,329,330,-555.9979248046875,65.5003890991211,-561.921875,62.29927062988281,-558.5353393554688,66.10780334472656,-555.2718505859375,67.09474182128906,3.4094583888612133,-561.95068359375,62.3809928894043,8.174731759457954,-4.7652733705967405,False,36,36
330,331,330,331,-555.2718505859375,67.09474182128906,-561.95068359375,62.3809928894043,-556.5813598632812,66.69105529785156,-554.5454711914062,68.68971252441406,2.8529762343138185,-561.9151000976562,62.295066833496094,9.757198559433508,-6.90422232511969,False,36,36
331,332,331,332,-554.5454711914062,68.68971252441406,-555.9705200195312,67.60420989990234,-554.925048828125,70.19790649414062,-553.8839111328125,70.14241027832031,1.0426157156742837,-556.000244140625,67.67378234863281,3.251613331131163,-2.2089976154568793,False,36,36
332,333,332,333,-553.8839111328125,70.14241027832031,-556.000244140625,67.67378234863281,-553.1557006835938,70.52598571777344,-552.7705078125,72.56969451904297,2.0796920955583764,-555.9484252929688,67.61311340332031,5.8878566447738265,-3.80816454921545,False,36,36
333,334,333,334,-552.7705078125,72.56969451904297,-555.9049072265625,72.16692352294922,-553.6067504882812,74.47393035888672,-551.6575927734375,74.99594116210938,2.0178481300672932,-555.9116821289062,72.27099609375,5.051989892100795,-3.0341417620335016,False,36,36
334,335,334,335,-551.6575927734375,74.99594116210938,-555.9116821289062,72.27099609375,-553.341064453125,76.25840759277344,-551.047119140625,76.36161041259766,2.2962656463833606,-555.8900146484375,72.20738220214844,6.380536726959779,-4.084271080576418,False,36,36
335,336,335,336,-551.047119140625,76.36161041259766,-555.8900146484375,72.20738220214844,-553.1311645507812,76.1168212890625,-550.3771362304688,77.8604965209961,3.259612753616902,-555.83154296875,72.25245666503906,7.82308531799382,-4.563472564376918,False,36,36
336,337,336,337,-550.3771362304688,77.8604965209961,-555.9332885742188,76.51686096191406,-552.7752685546875,79.14126586914062,-549.70703125,79.35966491699219,3.076000374183736,-555.9848022460938,76.38908386230469,6.945124943574752,-3.8691245693910163,False,36,36
337,338,337,338,-549.70703125,79.35966491699219,-551.2162475585938,76.04933166503906,-550.9822998046875,79.82024383544922,-549.3936157226562,79.93855285644531,1.593083217207604,-555.919921875,76.44477081298828,7.402647159044031,-5.809563941836427,False,36,36
338,339,338,339,-549.3936157226562,79.93855285644531,-551.2005615234375,76.11865234375,-549.5404052734375,79.19062042236328,-549.0498657226562,80.57357788085938,1.4673787455495753,-551.156005859375,76.27769470214844,4.784395318180685,-3.3170165726311103,False,36,36
339,340,339,340,-549.0498657226562,80.57357788085938,-551.156005859375,76.27769470214844,-549.2557373046875,80.21314239501953,-548.73681640625,81.15190887451172,1.0726422525023607,-551.1097412109375,76.30327606201172,5.398148967854895,-4.325506715352534,False,36,36
340,341,340,341,-548.73681640625,81.15190887451172,-551.1097412109375,76.30327606201172,-549.8289184570312,80.24524688720703,-548.593017578125,81.02957916259766,1.4637718745421626,-551.1863403320312,76.28561401367188,5.406526448668341,-3.9427545741261785,False,36,36
341,342,341,342,-548.593017578125,81.02957916259766,-551.1863403320312,76.28561401367188,-549.4400024414062,79.56541442871094,-548.4620361328125,80.91809844970703,1.6691830820502125,-551.1752319335938,76.30852508544922,5.348794074728629,-3.679610992678417,False,36,36
342,343,342,343,-548.4620361328125,80.91809844970703,-551.1752319335938,76.30852508544922,-549.05712890625,79.8506851196289,-548.318115234375,80.79568481445312,1.1996522956407147,-551.2501220703125,76.08802032470703,5.546058874011399,-4.346406578370684,False,36,36
343,344,343,344,-548.318115234375,80.79568481445312,-551.2501220703125,76.08802032470703,-551.3590698242188,80.05958557128906,-547.6167602539062,80.42304992675781,3.759918517434765,-556.009765625,76.33265686035156,9.336693986466134,-5.576775469031369,False,36,36
344,345,344,345,-547.6167602539062,80.42304992675781,-551.2940673828125,75.93709564208984,-549.70703125,79.64422607421875,-546.9212646484375,80.05350494384766,2.8156712790213625,-551.25048828125,75.82415771484375,6.052235557741064,-3.236564278719701,False,36,36
345,346,345,346,-546.9212646484375,80.05350494384766,-551.25048828125,75.82415771484375,-549.050048828125,78.44977569580078,-546.2858276367188,79.71588897705078,3.040388402158025,-551.3857421875,76.16365814208984,6.215100347550118,-3.174711945392093,False,36,36
346,347,346,347,-546.2858276367188,79.71588897705078,-551.3857421875,76.16365814208984,-547.458984375,78.60906982421875,-544.3756103515625,79.34844207763672,3.1707832940037894,-551.3599853515625,76.42645263671875,7.570965356773276,-4.4001820627694865,False,36,36
347,348,347,348,-544.3756103515625,79.34844207763672,-545.6309204101562,76.17265319824219,-544.1651611328125,79.51018524169922,-542.4663696289062,78.9811782836914,1.7792529149518732,-545.5994873046875,76.27556610107422,4.13965743184378,-2.360404516891907,False,36,36
348,349,348,349,-542.4663696289062,78.9811782836914,-545.5994873046875,76.27556610107422,-542.7728271484375,78.88079071044922,-540.370361328125,78.89698028564453,2.40252036830384,-545.6062622070312,76.14185333251953,5.916534673401913,-3.5140143050980734,False,36,36
349,350,349,350,-540.370361328125,78.89698028564453,-539.636962890625,76.10176086425781,-540.40576171875,78.6103515625,-538.4627075195312,78.82035827636719,1.9543700880260404,-539.5650634765625,76.07725524902344,2.9563157603044923,-1.0019456722784519,False,36,36
350,351,350,351,-538.4627075195312,78.82035827636719,-539.5650634765625,76.07725524902344,-539.3793334960938,78.99183654785156,-536.3695068359375,78.73627471923828,3.0206569438503754,-539.53662109375,76.00689697265625,4.180922817462244,-1.160265873611869,False,36,36
351,352,351,352,-536.3695068359375,78.73627471923828,-539.53662109375,76.00689697265625,-536.6529541015625,78.53446197509766,-533.578125,78.49898529052734,3.075033755743789,-539.568359375,76.11175537109375,6.4483931762626385,-3.3733594205188497,False,36,36
352,353,352,353,-533.578125,78.49898529052734,-535.1435546875,76.25303649902344,-532.9766235351562,78.4527816772461,-531.0382080078125,78.28306579589844,1.9458309888140235,-535.1766357421875,76.24937438964844,4.611126201753677,-2.665295212939654,False,36,36
353,354,353,354,-531.0382080078125,78.28306579589844,-531.1863403320312,76.44485473632812,-530.2317504882812,78.87025451660156,-528.2506103515625,78.04609680175781,2.1457288226275146,-531.1968994140625,76.45743560791016,3.3473069217872133,-1.2015780991596987,False,36,36
354,355,354,355,-528.2506103515625,78.04609680175781,-531.1968994140625,76.45743560791016,-528.4481201171875,78.65168762207031,-525.3048095703125,77.60379791259766,3.3133780402052375,-531.1760864257812,76.48155212402344,5.977568696680581,-2.664190656475344,False,36,36
355,356,355,356,-525.3048095703125,77.60379791259766,-526.8421630859375,76.5270004272461,-525.1510620117188,78.23564147949219,-522.0663452148438,77.1175537109375,3.281097068834502,-526.82958984375,76.55224609375,4.796673023758702,-1.5155759549241998,False,36,36
356,357,356,357,-522.0663452148438,77.1175537109375,-526.82958984375,76.55224609375,-523.1322021484375,77.74539947509766,-518.834716796875,76.63233947753906,4.439288558435845,-526.7865600585938,76.50057983398438,7.952934795571478,-3.5136462371356334,False,36,36
357,358,357,358,-518.834716796875,76.63233947753906,-522.416015625,76.40399169921875,-518.9861450195312,77.68106079101562,-515.6478271484375,76.06416320800781,3.709275401261062,-522.4887084960938,76.42164611816406,6.850215445061927,-3.1409400438008652,False,36,36
358,359,358,359,-515.6478271484375,76.06416320800781,-516.990966796875,71.820068359375,-514.5140380859375,75.02278137207031,-512.4663696289062,75.4969482421875,2.101851643346283,-516.9589233398438,71.74679565429688,5.852066581825693,-3.7502149384794103,False,36,36
359,360,359,360,-512.4663696289062,75.4969482421875,-516.9589233398438,71.74679565429688,-513.6902465820312,74.50405883789062,-508.9694519042969,74.87348937988281,4.735227694069404,-516.9953002929688,71.80000305175781,8.594216693051102,-3.8589889989816983,False,36,36
360,361,360,361,-508.9694519042969,74.87348937988281,-511.6948547363281,71.33056640625,-507.24908447265625,74.07601165771484,-505.7897033691406,74.33113861083984,1.4815137419238908,-507.18304443359375,71.32728576660156,3.31127335502972,-1.8297596131058294,False,36,36
361,362,361,362,-505.7897033691406,74.33113861083984,-507.18304443359375,71.32728576660156,-505.6107482910156,73.93154907226562,-502.6083068847656,73.78850555419922,3.005846943213392,-507.13775634765625,71.25711059570312,5.18882191569335,-2.1829749724799585,False,36,36
362,363,362,363,-502.6083068847656,73.78850555419922,-502.5718994140625,71.21743774414062,-500.71502685546875,73.17300415039062,-499.1144104003906,73.19256591796875,1.600735986669146,-502.5447998046875,71.25712585449219,3.9387180280419196,-2.337982041372774,False,36,36
363,364,363,364,-499.1144104003906,73.19256591796875,-502.5447998046875,71.25712585449219,-500.21673583984375,73.5167465209961,-495.6409606933594,72.65957641601562,4.65536881246334,-502.5693359375,71.1837158203125,7.08382298067716,-2.42845416821382,False,36,36
364,365,364,365,-495.6409606933594,72.65957641601562,-497.4958801269531,71.13182830810547,-494.3505554199219,72.642578125,-492.4820556640625,72.17485809326172,1.9261498814307787,-497.4502258300781,71.22230529785156,5.058663027572742,-3.1325131461419637,False,36,36
365,366,365,366,-492.4820556640625,72.17485809326172,-492.6479797363281,71.08181762695312,-491.5953063964844,72.82286834716797,-489.3206481933594,71.68975067138672,2.541264568716086,-492.630859375,71.07771301269531,3.3663167056465557,-0.8250521369304695,False,36,36
366,367,366,367,-489.3206481933594,71.68975067138672,-492.630859375,71.07771301269531,-489.65924072265625,72.04532623291016,-484.2118225097656,70.93910217285156,5.5586056576433815,-492.6374206542969,71.09434509277344,8.427028210307256,-2.8684225526638745,False,36,36
367,368,367,368,-484.2118225097656,70.93910217285156,-487.95770263671875,66.05467987060547,-483.4097900390625,69.67855834960938,-479.54730224609375,70.25373077392578,3.9050781385942352,-483.5068664550781,65.94197845458984,5.854003483802251,-1.948925345208016,False,36,36
368,369,368,369,-479.54730224609375,70.25373077392578,-483.5068664550781,65.94197845458984,-478.59075927734375,69.34642028808594,-476.3033142089844,69.75653076171875,2.3239181442867034,-479.7071533203125,65.9194107055664,5.12928952401145,-2.805371379724747,False,36,36
369,370,369,370,-476.3033142089844,69.75653076171875,-479.7071533203125,65.9194107055664,-476.0762939453125,68.8918685913086,-473.05865478515625,69.25923156738281,3.0399180346020227,-479.702880859375,65.99625396728516,7.402213381419598,-4.362295346817575,False,36,36
370,371,370,371,-473.05865478515625,69.25923156738281,-475.5536804199219,65.99081420898438,-472.9372253417969,68.89308166503906,-469.8147888183594,68.76204681396484,3.125184790551193,-475.55078125,65.96098327636719,6.383382028164821,-3.258197237613628,False,36,36
371,372,371,372,-469.8147888183594,68.76204681396484,-475.55078125,65.96098327636719,-471.2917175292969,68.44774627685547,-466.52325439453125,68.29454803466797,4.770923429382215,-475.5341491699219,65.97591400146484,9.30442305750818,-4.5334996281259645,False,36,36
372,373,372,373,-466.52325439453125,68.29454803466797,-470.4851989746094,65.98439025878906,-466.961181640625,68.26437377929688,-463.23193359375,67.82707977294922,3.7547992014365543,-470.46380615234375,65.92182922363281,7.478633589059688,-3.7238343876231332,False,36,36
373,374,373,374,-463.23193359375,67.82707977294922,-465.21075439453125,65.83824157714844,-462.66650390625,67.83824920654297,-459.9393310546875,67.35942077636719,2.7688893852669776,-465.1910095214844,65.86221313476562,5.460930089342665,-2.6920407040756875,False,36,36
374,375,374,375,-459.9393310546875,67.35942077636719,-460.249267578125,65.81471252441406,-458.22052001953125,67.66029357910156,-456.3824157714844,66.82246398925781,2.0200459520282488,-460.2365417480469,65.8237075805664,3.981432079932546,-1.9613861279042974,False,36,36
375,376,375,376,-456.3824157714844,66.82246398925781,-460.2365417480469,65.8237075805664,-456.3602294921875,67.48918914794922,-453.1473388671875,66.33409118652344,3.4142228205995706,-460.26788330078125,65.79227447509766,7.141128648859589,-3.7269058282600187,False,36,36
