frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,global_top1_x,global_top1_y,local_anchor_x,local_anchor_y,recovery_anchor_x,recovery_anchor_y,recovery_probability,leg_switch_probability,measurement_anchor_x,measurement_anchor_y,measurement_x,measurement_y,measurement_var_x,measurement_var_y,response_var_parallel,response_var_cross,confidence,global_entropy,global_margin,global_mode_mass,waypoint_pass_probability,route_prior_sigma_m,recovery_distance_m,kalman_nis,kalman_r_scale,v_parallel,v_cross,a_parallel,a_cross,poly_next_step_parallel,poly_next_step_cross,model_next_step_m,waypoint_leg_before_visual,waypoint_leg,target_waypoint,route_progress,route_remaining_m,route_cross_track_m,waypoint_alignment,movement_heading_deg,local_candidate_capture,candidate_capture,route_corridor_capture,final_x,final_y,final_vx,final_vy,final_speed,final_step_m,error_final_m
671,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000671.jpg,-1311.37646484375,149.42196655273438,-1010.6524645413983,179.98517428366213,-1010.6524645413983,179.98517428366213,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.1329345703125,181.6925506591797,-4.726242542266846,0.49171966314315796,0.027934184297919273,0.04892813041806221,-983.019775390625,176.63084411621094,-982.69287109375,176.05987548828125,22549.923828125,30180.681640625,154416.4375,208126.484375,0.43842247128486633,0.9915487766265869,4.879804328083992e-05,0.018086666241288185,0.29217660427093506,131.71157763418736,1021.8147583007812,0.03174404888829712,1.0,2.573904514312744,-0.270919531583786,0.9595295190811157,-0.1614452451467514,3.0536692142486572,-0.3516421616077423,3.0738489627838135,0,0,1,1.0,0.0,-75.19050992817776,-0.9870580508849185,166.7055231313222,0,0,0,-1007.9206113926837,179.6292869743547,-3.3295867734568203,0.7867420714784827,3.421273325680492,0.413651826953871,304.9556315282102
672,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000672.jpg,-1313.2392578125,149.70947265625,-1010.9199318997332,180.30206048457237,-1010.9199318997332,180.30206048457237,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.3178100585938,181.48313903808594,-4.777690410614014,0.5436171293258667,0.027936043217778206,0.04892880842089653,-983.1990966796875,176.42840576171875,-982.8724365234375,175.85789489746094,21214.05078125,28137.021484375,145260.28125,193981.875,0.43840715289115906,0.9925022721290588,5.209934897720814e-05,0.018730897456407547,0.29097822308540344,131.63849502017854,1022.073974609375,0.03389637903900403,1.0,2.5739526748657227,-0.27092719078063965,0.9595338106155396,-0.16144561767578125,3.0537195205688477,-0.3516499996185303,3.073899984359741,0,0,1,1.0,0.0,-75.47731686091201,-0.9868821495635929,166.72863453500466,0,0,0,-1008.03066831744,179.87320844355364,-3.322899570249996,0.7837469057193035,3.414076854171885,0.26760084047512483,306.69550707209635
673,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000673.jpg,-1315.285400390625,150.02528381347656,-1011.0300381473331,180.5459951263978,-1011.0300381473331,180.5459951263978,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.944091796875,181.95126342773438,-4.688412666320801,0.5970249176025391,0.027952279895544052,0.048929423093795776,-983.7890014648438,176.8820037841797,-983.4632568359375,176.31277465820312,18915.0546875,24951.931640625,129323.3671875,171746.859375,0.4382137358188629,0.9962686896324158,4.9617316108196974e-05,0.019926361739635468,0.2902522683143616,131.2179459338131,1022.3037719726562,0.03626573172594874,1.0,2.570643901824951,-0.27042630314826965,0.9583311080932617,-0.16111618280410767,3.049809455871582,-0.3509843945503235,3.069939374923706,0,0,1,1.0,0.0,-75.7082319526924,-0.986808339431916,166.70053033076275,0,0,0,-1007.9069515825005,180.09407189876845,-3.3110220047740775,0.7826600760460943,3.40226740729394,0.2531531085203657,308.8456617934061
674,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000674.jpg,-1316.1864013671875,150.5006103515625,-1010.9025036156864,180.76578298599532,-1010.9025036156864,180.76578298599532,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1012.30517578125,182.31101989746094,-4.668188095092773,0.6070563197135925,0.027945879846811295,0.04892934486269951,-984.1458740234375,177.23313903808594,-983.820556640625,176.66416931152344,20228.8359375,26612.07421875,138460.359375,183362.734375,0.4383828341960907,0.9952316284179688,4.346430068835616e-05,0.01932641677558422,0.290791392326355,130.1869458372016,1022.2351684570312,0.03302362443146597,1.0,2.576759099960327,-0.27100977301597595,0.9606050848960876,-0.161433145403862,3.0570616722106934,-0.35172635316848755,3.0772290229797363,0,0,1,1.0,0.0,-75.94028031607701,-0.9866279891700597,166.72418361251985,0,0,0,-1008.0621042819196,180.3594699291375,-3.32052105855409,0.7834582081889472,3.411695599592644,0.30742230670659715,309.5676564978386
675,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000675.jpg,-1317.1728515625,151.02105712890625,-1011.0647892625504,181.03268618265656,-1011.0647892625504,181.03268618265656,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.5947875976562,181.6798095703125,-4.750678062438965,0.6219868063926697,0.027952587231993675,0.04893193021416664,-983.4508666992188,176.61875915527344,-983.1251831054688,176.0494384765625,18070.205078125,23799.2734375,123570.796875,163840.09375,0.4382644593715668,0.9945608973503113,6.118806777521968e-05,0.02034628950059414,0.28955817222595215,129.63633149879303,1022.358154296875,0.03916331103927356,1.0,2.575404644012451,-0.27120181918144226,0.9601273536682129,-0.161637082695961,3.0554683208465576,-0.35202035307884216,3.0756795406341553,0,0,1,1.0,0.0,-76.1885139843803,-0.9864086193321384,166.75720522745496,0,0,0,-1007.8527991938796,180.4920196840316,-3.309672593349284,0.7788851753603688,3.400087468222476,0.24774595335121283,310.72082716041365
676,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000676.jpg,-1318.155029296875,151.5392303466797,-1010.8538687694278,181.1653596767932,-1010.8538687694278,181.1653596767932,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.4510498046875,181.63169860839844,-4.727227687835693,0.5785115957260132,0.02794784866273403,0.04893149062991142,-983.3153076171875,176.5716552734375,-982.9888916015625,176.00132751464844,19071.90625,25211.654296875,130492.1484375,173671.359375,0.43834564089775085,0.9937455058097839,5.1577924750745296e-05,0.019770808517932892,0.2900313138961792,128.5391710717717,1022.2047119140625,0.03728325866422414,1.0,2.5749919414520264,-0.2710924446582794,0.9599500894546509,-0.1615540087223053,3.054966926574707,-0.35186946392059326,3.075164318084717,0,0,1,1.0,0.0,-76.34275997563148,-0.986275754518382,166.77368941435478,0,0,0,-1007.8563312772297,180.64293281457648,-3.318142457134916,0.7798709960184262,3.4085580728912497,0.1509544586411819,311.6605645410193
677,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000677.jpg,-1318.270751953125,152.68544006347656,-1010.8569182637715,181.31606970451102,-1010.8569182637715,181.31606970451102,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.41455078125,181.69346618652344,-4.760536193847656,0.5737253427505493,0.027945110574364662,0.048931222409009933,-983.2835083007812,176.63206481933594,-982.95703125,176.06167602539062,19577.330078125,25956.3671875,133976.234375,178847.65625,0.4383699893951416,0.9933488965034485,5.989533383399248e-05,0.019489627331495285,0.28992441296577454,127.9012452515918,1022.202392578125,0.036587201682237974,1.0,2.5746634006500244,-0.2710306644439697,0.9598111510276794,-0.1615099459886551,3.0545690059661865,-0.3517856299877167,3.0747594833374023,0,0,1,1.0,0.0,-76.49230132665464,-0.9861719427989161,166.7860123547554,0,0,0,-1007.9566385980067,180.80382931236292,-3.321984085231206,0.78001999457238,3.4123319672127606,0.1896028523029194,311.5854501759109
678,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000678.jpg,-1318.3973388671875,153.93800354003906,-1010.9568386311946,181.47684074942137,-1010.9568386311946,181.47684074942137,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.208984375,181.6447296142578,-4.7643632888793945,0.5356577634811401,0.02794254571199417,0.04892953485250473,-983.0863647460938,176.58409118652344,-982.759521484375,176.01318359375,20311.259765625,27124.013671875,138977.546875,186895.828125,0.4383317828178406,0.9902926683425903,5.9777055867016315e-05,0.019082659855484962,0.2903505265712738,127.4985107186583,1022.3321533203125,0.03623362046906956,1.0,2.574057102203369,-0.2710000276565552,0.9595813751220703,-0.16150355339050293,3.0538477897644043,-0.35175180435180664,3.0740387439727783,0,0,1,1.0,0.0,-76.6415974182825,-0.9860825401196547,166.79948389340547,0,0,0,-1008.1405367272912,180.96850511977343,-3.3252916414012548,0.7799717144816778,3.415541007770883,0.24685348589926634,311.4320652882853
679,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000679.jpg,-1318.5125732421875,155.0791778564453,-1011.1400232332765,181.6414065713611,-1011.1400232332765,181.6414065713611,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.4810180664062,181.56283569335938,-4.860222816467285,0.6059198379516602,0.02794402837753296,0.04893078655004501,-983.3519897460938,176.5061798095703,-983.0257568359375,175.93617248535156,19980.73046875,26469.55078125,136763.921875,182415.0,0.43839722871780396,0.9931579232215881,7.340346928685904e-05,0.019320301711559296,0.2896456718444824,127.37173088211763,1022.4347534179688,0.03667211440917949,1.0,2.5746753215789795,-0.27101582288742065,0.959795355796814,-0.16149218380451202,3.0545730590820312,-0.35176190733909607,3.074760913848877,0,0,1,1.0,0.0,-76.7858568892068,-0.9859897207128401,166.81842220302013,0,0,0,-1008.2975291892611,181.09989858778158,-3.3226540416381756,0.7781944565055886,3.412567434139658,0.20472146089404444,311.30443534286053
680,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000680.jpg,-1318.345703125,156.9526824951172,-1011.2977358981692,181.7728868833367,-1011.2977358981692,181.7728868833367,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.0079345703125,181.74374389648438,-4.760495185852051,0.4966006577014923,0.027947919443249702,0.04892748221755028,-982.8854370117188,176.6782684326172,-982.5581665039062,176.1067657470703,21517.19140625,28974.705078125,147098.734375,199509.21875,0.43819522857666016,0.9880686402320862,5.765090463683009e-05,0.01849156990647316,0.2914692163467407,127.1511729587446,1022.7307739257812,0.03578031419149045,1.0,2.570730209350586,-0.27061182260513306,0.9583690762519836,-0.16127753257751465,3.049914836883545,-0.3512505888938904,3.0700747966766357,0,0,1,1.0,0.0,-76.89991173342668,-0.9859858355559575,166.80847660013305,0,0,0,-1008.589403042035,181.27941516009773,-3.3299148926464723,0.7805047605048002,3.420163866460118,0.34266097774504084,310.71008249369913
681,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000681.jpg,-1318.178955078125,158.82598876953125,-1011.5850317267941,181.9514020678183,-1011.5850317267941,181.9514020678183,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.0238037109375,181.8170623779297,-4.729634761810303,0.4888782501220703,0.027943195775151253,0.04892678186297417,-982.9047241210938,176.7501678466797,-982.5775756835938,176.1787872314453,21037.640625,28297.921875,143885.609375,194933.4375,0.4382587969303131,0.9893136024475098,5.489459726959467e-05,0.018686430528759956,0.29128700494766235,127.39673549006666,1023.0769653320312,0.03720804730393186,1.0,2.569962978363037,-0.27052608132362366,0.9580903649330139,-0.16122892498970032,3.0490081310272217,-0.351140558719635,3.0691614151000977,0,0,1,1.0,0.0,-77.04702636930234,-0.9859485622019045,166.8066374848085,0,0,0,-1008.7849746666733,181.4355143187085,-3.319572817271248,0.7781930713489039,3.409567149281799,0.2502303092805954,310.2189964531519
682,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000682.jpg,-1318.0120849609375,160.70082092285156,-1011.7797134540859,182.10729590332897,-1011.7797134540859,182.10729590332897,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.0001220703125,181.8255157470703,-4.739245414733887,0.47613513469696045,0.027941536158323288,0.04892799258232117,-982.8836669921875,176.7583465576172,-982.556396484375,176.18682861328125,22997.267578125,30976.099609375,157339.046875,213453.359375,0.43830183148384094,0.9884958863258362,5.28793316334486e-05,0.017869774252176285,0.2922644019126892,127.5219619194408,1023.2890014648438,0.03486167541724244,1.0,2.5707502365112305,-0.2705778479576111,0.9583962559700012,-0.16125378012657166,3.0499484539031982,-0.3512047529220581,3.0701029300689697,0,0,1,1.0,0.0,-77.1814460361491,-0.9858894228690293,166.82292426455686,0,0,0,-1009.1736973611999,181.61911411103458,-3.328246195662142,0.7792283277424453,3.418248019921289,0.42990024073286015,309.5459976241214
683,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000683.jpg,-1317.7344970703125,164.33676147460938,-1012.1693641631293,182.29105893787593,-1012.1693641631293,182.29105893787593,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.0094604492188,181.89544677734375,-4.6774821281433105,0.4741250276565552,0.02794196829199791,0.04892685264348984,-982.8905639648438,176.826171875,-982.5633544921875,176.2546844482422,22608.267578125,30472.869140625,154678.953125,209991.84375,0.43831291794776917,0.9890446662902832,4.8962130676954985e-05,0.01799718104302883,0.29271361231803894,128.05554614942073,1023.7662353515625,0.03632093338079321,1.0,2.570570945739746,-0.2705473303794861,0.9583357572555542,-0.16123494505882263,3.049738883972168,-0.3511648178100586,3.069890022277832,0,0,1,1.0,0.0,-77.32294900759854,-0.9858716820061336,166.82107626083655,0,0,0,-1009.4634158768764,181.781098106188,-3.3239922737462426,0.7783454636788207,3.4139048458845647,0.33192715015752156,308.76425372877264
684,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000684.jpg,-1317.429931640625,168.32620239257812,-1012.4588788309208,182.4529811379139,-1012.4588788309208,182.4529811379139,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.0589599609375,181.87832641601562,-4.67161750793457,0.4864746630191803,0.027939217165112495,0.04892672598361969,-982.9412841796875,176.81039428710938,-982.6141357421875,176.23902893066406,21589.00390625,29038.515625,147758.734375,200171.828125,0.4383731186389923,0.9898446798324585,5.019770469516516e-05,0.018422283232212067,0.29212063550949097,128.47903959647664,1024.0833740234375,0.03850970671498717,1.0,2.571312427520752,-0.2706286609172821,0.9586102366447449,-0.16128036379814148,3.0506174564361572,-0.35126882791519165,3.070774555206299,0,0,1,1.0,0.0,-77.45332903111432,-0.985827580576699,166.82352953230594,0,0,0,-1009.5948248355339,181.9003774973507,-3.3154936895175973,0.776205692573358,3.4051422411426953,0.1774708076602797,308.13424219238743
685,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000685.jpg,-1317.1402587890625,171.25146484375,-1012.5911502389858,182.57245689657879,-1012.5911502389858,182.57245689657879,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.0848388671875,181.90838623046875,-4.6717634201049805,0.4928218126296997,0.027937328442931175,0.048927050083875656,-982.9683227539062,176.84011840820312,-982.641357421875,176.26907348632812,20616.736328125,27667.75390625,141109.328125,190721.078125,0.43836861848831177,0.9906402230262756,5.166290793567896e-05,0.018855664879083633,0.29139724373817444,128.6470649642168,1024.2335205078125,0.040447139489844394,1.0,2.5716373920440674,-0.27066606283187866,0.95871901512146,-0.16130021214485168,3.050996780395508,-0.3513161540031433,3.0711569786071777,0,0,1,1.0,0.0,-77.55813862074778,-0.9857776997510697,166.82327206180292,0,0,0,-1009.5877944958858,181.98503121635088,-3.309227474322003,0.7747543654823859,3.398710167643248,0.08494514592447992,307.73970777246274
686,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000686.jpg,-1316.8477783203125,174.20419311523438,-1012.5844921601466,182.65719789168008,-1012.5844921601466,182.65719789168008,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.05419921875,181.88546752929688,-4.668085098266602,0.4789959490299225,0.027938518673181534,0.0489279143512249,-982.937255859375,176.81723022460938,-982.610107421875,176.2458038330078,21552.24609375,28939.4765625,147498.796875,199469.484375,0.4383498430252075,0.9909164905548096,4.8403453547507524e-05,0.018444817513227463,0.2917048931121826,128.56735060519617,1024.2481689453125,0.03897222289670936,1.0,2.57155704498291,-0.27064377069473267,0.9586945176124573,-0.16128553450107574,3.0509042739868164,-0.35128653049468994,3.071061611175537,0,0,1,1.0,0.0,-77.64310840483182,-0.9857118823066057,166.83558315828768,0,0,0,-1009.7019359370273,182.0843943528072,-3.31583006686857,0.7755486768488105,3.4053200704943385,0.1513317596286746,307.24691384110355
687,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000687.jpg,-1316.53125,177.39874267578125,-1012.6985447009605,182.75652173377435,-1012.6985447009605,182.75652173377435,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.089599609375,181.7461395263672,-4.729823589324951,0.5052610039710999,0.0279364213347435,0.04892799258232117,-982.9755249023438,176.68292236328125,-982.6484985351562,176.11178588867188,21628.498046875,28954.83984375,148041.734375,199588.84375,0.43835365772247314,0.9904481172561646,5.2253424655646086e-05,0.01845662295818329,0.29117268323898315,128.7150414411243,1024.312744140625,0.03912763937707444,1.0,2.5715956687927246,-0.27070796489715576,0.9586953520774841,-0.1613358110189438,3.050943374633789,-0.35137587785720825,3.071110486984253,0,0,1,1.0,0.0,-77.72980691899409,-0.9856443035455683,166.85240824885526,0,0,0,-1009.8113146315528,182.16165947434737,-3.315458218741566,0.774434918427658,3.4047044868976593,0.13391638369788764,306.75691374255035
688,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000688.jpg,-1316.0787353515625,180.78321838378906,-1012.8079526315643,182.83387977895572,-1012.8079526315643,182.83387977895572,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.0957641601562,181.80068969726562,-4.699281215667725,0.5120159387588501,0.027941184118390083,0.048928458243608475,-982.975830078125,176.7352752685547,-982.6488037109375,176.16415405273438,21098.337890625,28209.0390625,144366.125,194380.0625,0.43832117319107056,0.9915424585342407,5.0090253353118896e-05,0.018696628510951996,0.2910895347595215,128.85270600190512,1024.4630126953125,0.04029715429092397,1.0,2.571124792098999,-0.2706143856048584,0.9585286378860474,-0.16127170622348785,3.050389051437378,-0.35125023126602173,3.0705454349517822,0,0,1,1.0,0.0,-77.79515438260874,-0.9856283645520444,166.84830495645843,0,0,0,-1009.8375187409324,182.22100768728998,-3.311184556705595,0.7736867394324699,3.400372676536981,0.06487577150106881,306.2445917714142
689,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000689.jpg,-1315.6666259765625,183.8644256591797,-1012.8336192560596,182.89304448409823,-1012.8336192560596,182.89304448409823,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.1368408203125,181.80247497558594,-4.689025402069092,0.5098934173583984,0.027939865365624428,0.048929110169410706,-983.0167846679688,176.73719787597656,-982.6898193359375,176.16607666015625,20892.751953125,27945.306640625,142985.828125,192600.765625,0.43835487961769104,0.9920143485069275,4.976359196007252e-05,0.01878291368484497,0.29103192687034607,128.85143083166716,1024.5091552734375,0.04063898757801796,1.0,2.572122097015381,-0.27069297432899475,0.9588950276374817,-0.16130836308002472,3.051569700241089,-0.3513471484184265,3.0717296600341797,0,0,1,1.0,0.0,-77.85127120887405,-0.985586337106409,166.85305475832936,0,0,0,-1009.8384792186584,182.26963303530985,-3.309299141000955,0.7729568836505425,3.398370660862705,0.04863483306762281,305.8323048876414
690,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000690.jpg,-1315.2138671875,187.25051879882812,-1012.8357431866493,182.94189109946066,-1012.8357431866493,182.94189109946066,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.1224365234375,181.83335876464844,-4.693049430847168,0.5136479139328003,0.027938660234212875,0.04892824962735176,-983.004150390625,176.76751708984375,-982.6770629882812,176.19625854492188,20665.876953125,27707.294921875,141422.125,190957.21875,0.43833884596824646,0.9916430115699768,5.5329990573227406e-05,0.01885497197508812,0.2910091280937195,128.80380382930414,1024.515380859375,0.04108870386038239,1.0,2.5721473693847656,-0.2706948518753052,0.9589051604270935,-0.1613120287656784,3.0515999794006348,-0.351350873708725,3.0717601776123047,0,0,1,1.0,0.0,-77.89961889227133,-0.9855547216060868,166.8531591348745,0,0,0,-1009.8122639919119,182.31239047273002,-3.3091854958062594,0.7729239821391504,3.398252510897382,0.05015412812633369,305.44152361098594
691,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000691.jpg,-1314.7470703125,190.73597717285156,-1012.8095575834112,182.98465536161265,-1012.8095575834112,182.98465536161265,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.1812133789062,181.8822021484375,-4.67769193649292,0.5248868465423584,0.02793923206627369,0.04892938211560249,-983.0602416992188,176.81521606445312,-982.7333984375,176.2441864013672,20933.28515625,27999.912109375,143270.9375,192987.4375,0.4383612871170044,0.9925514459609985,5.381484515964985e-05,0.01874200813472271,0.291235089302063,128.71812657149746,1024.5103759765625,0.04041058832955387,1.0,2.5727286338806152,-0.27073484659194946,0.9591141939163208,-0.16132666170597076,3.052285671234131,-0.35139816999435425,3.072446584701538,0,0,1,1.0,0.0,-77.94491376600588,-0.9855198918884359,166.85691074570917,0,0,0,-1009.8344074015004,182.3625096081461,-3.3117166896508223,0.7732865203708686,3.4007998287313366,0.05479286744694215,305.02761672106686
692,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000692.jpg,-1314.2811279296875,194.21517944335938,-1012.8323780421597,183.03489415335312,-1012.8323780421597,183.03489415335312,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.16015625,181.9036102294922,-4.668002605438232,0.5077568292617798,0.027940217405557632,0.04892894625663757,-983.03857421875,176.8353729248047,-982.7115478515625,176.26409912109375,21734.59375,29138.0859375,148755.546875,200841.984375,0.43836888670921326,0.9924724698066711,5.1292241550982e-05,0.018378449603915215,0.2916661202907562,128.69247685649026,1024.5543212890625,0.03918652501345943,1.0,2.5724589824676514,-0.2707182765007019,0.9590203166007996,-0.1613217294216156,3.051969051361084,-0.3513791561126709,3.072129964828491,0,0,1,1.0,0.0,-77.9924559342435,-0.9854959025929385,166.86115336917715,0,0,0,-1009.9535008267002,182.43245144115377,-3.3174743326176617,0.7743718906517301,3.4066534564890123,0.1381126494217637,304.55563908308915
693,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000693.jpg,-1313.8555908203125,197.3917236328125,-1012.9511587217884,183.10478357897688,-1012.9511587217884,183.10478357897688,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.183837890625,181.87867736816406,-4.680837631225586,0.5206915140151978,0.027937183156609535,0.04892927035689354,-983.0650024414062,176.81204223632812,-982.7382202148438,176.24111938476562,21370.349609375,28602.353515625,146307.1875,197202.21875,0.4384099543094635,0.9925689101219177,5.283817881718278e-05,0.018540874123573303,0.2913322448730469,128.86141948134195,1024.668701171875,0.04005471467134491,1.0,2.573225259780884,-0.27078768610954285,0.9592990875244141,-0.16135594248771667,3.052874803543091,-0.35146564245224,3.0730397701263428,0,0,1,1.0,0.0,-78.04938498340523,-0.9854706213822282,166.86471064951857,0,0,0,-1010.0106186744163,182.48188415478626,-3.3139567882869305,0.7733338594433807,3.4029920441862074,0.07553834592304184,304.2105691977203
694,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000694.jpg,-1313.488037109375,200.5451202392578,-1013.0091679569671,183.1543981314794,-1013.0091679569671,183.1543981314794,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.1986694335938,181.88999938964844,-4.68449068069458,0.5127004384994507,0.027936337515711784,0.04892963543534279,-983.080322265625,176.82298278808594,-982.7536010742188,176.25205993652344,22024.9609375,29493.091796875,150798.21875,203357.0625,0.438412070274353,0.9926960468292236,5.195522680878639e-05,0.018260234966874123,0.291535347700119,128.92512489356454,1024.732421875,0.03909396268642872,1.0,2.573396921157837,-0.2708236575126648,0.9593544006347656,-0.16137944161891937,3.0530741214752197,-0.3515133857727051,3.0732429027557373,0,0,1,1.0,0.0,-78.09258313144095,-0.9854531157997516,166.86908786763797,0,0,0,-1010.1405574681448,182.54457550100156,-3.318741886381481,0.7741831505063831,3.4078449581738455,0.14427160152269342,303.88108367511217
695,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000695.jpg,-1313.083740234375,204.0124969482422,-1013.1392999293494,183.2171580230362,-1013.1392999293494,183.2171580230362,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1011.211669921875,181.8333740234375,-4.705400466918945,0.5201691389083862,0.027935687452554703,0.048929646611213684,-983.09423828125,176.7682647705078,-982.767578125,176.1974639892578,22381.376953125,29930.3828125,153277.21875,206416.75,0.43845441937446594,0.9925118684768677,5.203898763284087e-05,0.018129969015717506,0.29165753722190857,129.12840872599486,1024.849853515625,0.038851930193503234,1.0,2.5742220878601074,-0.2709207534790039,0.9596552848815918,-0.16143584251403809,3.0540497303009033,-0.35163867473602295,3.0742268562316895,0,0,1,1.0,0.0,-78.1412216006761,-0.9854356903297857,166.87595903209044,0,0,0,-1010.291048769811,182.60311304150937,-3.320080735782657,0.774075658074095,3.4091244061397865,0.16147530933826718,303.5486381514839
696,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000696.jpg,-1312.68115234375,207.4661407470703,-1013.2907482431921,183.27592334269403,-1013.2907482431921,183.27592334269403,-1006.0376586914062,191.4652862548828,-1010.8295288085938,181.97866821289062,-4.1773552894592285,-0.4327203929424286,-1016.2175903320312,181.35614013671875,-4.713160037994385,0.513741135597229,0.02793480083346367,0.048931267112493515,-987.96142578125,176.30435180664062,-987.6347045898438,175.73348999023438,22961.791015625,30725.41796875,157251.25,211900.40625,0.4384429454803467,0.9928903579711914,5.329609848558903e-05,0.017897333949804306,0.291821151971817,129.38089442064677,1025.0028076171875,0.027720479777353948,1.0,2.573915958404541,-0.2709069848060608,0.9595257639884949,-0.16142910718917847,3.0536787509918213,-0.35162153840065,3.0738561153411865,0,0,1,1.0,0.0,-78.18363246331712,-0.9852186565724038,166.9966201989393,0,0,0,-1010.9291967580712,182.62898663394193,-3.346404701010927,0.7727863242856388,3.4344756697276133,0.6386722928903499,302.77240119307567
