frame_id,image_path,reference_x,reference_y,predicted_query_x,predicted_query_y,selected_ref_index,selected_ref_x,selected_ref_y,selected_ref_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y,center_ms_xy_x,center_ms_xy_y,center_ms_candidate_count
15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,-7.298599082057173,1.6113189343386394,539,-6.98589148821037,4.046159891801381,64.32334230071538,-14.787437438964844,1.4855098724365234,56.53396881516911,36,55.83633041381836,52.206443786621094,-15.709145545959473,0.17988550662994385,55.66367269198742,-15.709145545959473,0.17988550662994385,-10.356337547302246,1.5602271556854248,-14.661861419677734,-1.2229312658309937,36
16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,-10.158083891051561,1.5544529575142096,539,-6.98589148821037,4.046159891801381,67.6607957011849,-15.233966827392578,2.0155258178710938,59.423783844836215,36,57.00111389160156,54.00396728515625,-19.583871841430664,0.2535784840583801,55.145541796712,-19.583871841430664,0.2535784840583801,-12.46044921875,1.7400320768356323,-18.54757308959961,-0.8154459595680237,36
17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,-12.833259133301743,1.7801544132635558,539,-6.98589148821037,4.046159891801381,70.98561918842069,-14.448112487792969,1.4125001430511475,63.562199842018344,36,57.2251091003418,51.59597396850586,-18.327800750732422,-0.892608642578125,59.81637013737296,-18.327800750732422,-0.892608642578125,-13.507879257202148,1.6257680654525757,-17.376346588134766,-1.0568938255310059,36
18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,-14.04902914287957,1.627966346115395,539,-6.98589148821037,4.046159891801381,74.30720917884895,-17.755985260009766,0.8779682517051697,63.61301732040753,36,48.333839416503906,54.90182876586914,-22.186891555786133,-2.02349853515625,59.410806888368484,-22.186891555786133,-2.02349853515625,-15.569525718688965,1.3130533695220947,-21.24704360961914,-1.993971586227417,36
19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,-16.491184318000254,1.2379962818522061,539,-6.98589148821037,4.046159891801381,77.63514049462535,-16.583681106567383,0.435835063457489,68.14701138603752,36,42.60895538330078,53.7800407409668,-22.372194290161133,-1.723154067993164,62.53989439973221,-22.372194290161133,-1.723154067993164,-16.52798843383789,0.8930951952934265,-21.400733947753906,-1.8299061059951782,36
20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,-17.458841514571315,0.7332820048852149,539,-6.98589148821037,4.046159891801381,80.9353722047913,-14.558613777160645,-0.2112925946712494,73.51973348395535,36,43.76373291015625,51.05754089355469,-20.85655403137207,-1.4782843589782715,67.33966511055274,-20.85655403137207,-1.4782843589782715,-16.371583938598633,0.31373289227485657,-19.845651626586914,-1.9060893058776855,36
21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,-91.22086334228516,4.939162731170654,-17.03296493087751,0.05019391093957726,539,-6.98589148821037,4.046159891801381,84.23970523053777,-12.989831924438477,-0.20922331511974335,78.40025609385312,36,51.74143981933594,49.98236083984375,-17.187585830688477,-2.008967876434326,74.35860876892079,-17.187585830688477,-2.008967876434326,-15.42908000946045,-0.059943754225969315,-16.190458297729492,-2.262059450149536,36
22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,-94.5164794921875,5.254280090332031,-15.699324912938373,-0.35104084091694665,539,-6.98589148821037,4.046159891801381,87.53892500331543,-15.120351791381836,-0.12007259577512741,79.57781575713993,36,50.880653381347656,51.419620513916016,-18.94979476928711,-3.0704872608184814,76.02384883351414,-18.94979476928711,-3.0704872608184814,-15.463235855102539,-0.25436046719551086,-18.06810188293457,-2.230701446533203,36
23,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,-97.71556854248047,5.570963382720947,-15.676611944215992,-0.5211046811032608,539,-6.98589148821037,4.046159891801381,90.74248907792902,-13.22052001953125,0.3104929029941559,84.65864264541229,36,50.79359436035156,49.074134826660156,-16.793582916259766,-5.100127220153809,81.62254549047728,-16.793582916259766,-5.100127220153809,-14.682914733886719,-0.16896353662014008,-16.21576690673828,-1.7177565097808838,36
24,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,-101.2225570678711,5.918126583099365,-14.658221352553243,-0.34692077564486384,539,-6.98589148821037,4.046159891801381,94.2552566113219,-13.258505821228027,0.4953535199165344,88.13104322210664,36,51.807701110839844,48.431949615478516,-16.14175796508789,-9.27881908416748,86.42736565221698,-16.14175796508789,-9.27881908416748,-14.09138011932373,0.008832684718072414,-16.161773681640625,-1.4885437488555908,36
25,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,-104.41236877441406,6.233891487121582,-13.931157883659322,-0.07946294164246141,539,-6.98589148821037,4.046159891801381,97.45103717217343,-16.987815856933594,0.953744649887085,87.58385926324611,36,48.713417053222656,48.2111701965332,-19.2165470123291,-13.114791870117188,87.36532260213797,-19.2165470123291,-13.114791870117188,-15.142096519470215,0.3735887110233307,-19.938034057617188,-0.8462262153625488,36
26,/yh/study/new_data/model_dataset_flight/vi/vi_000026.jpg,-107.75296020507812,6.5345540046691895,-15.271369611371663,0.3993455267599729,539,-6.98589148821037,4.046159891801381,100.79778887977109,-16.587663650512695,0.89578777551651,91.33951489070265,36,51.49266052246094,46.24138641357422,-18.427715301513672,-21.010927200317383,93.47594830701658,-18.427715301513672,-21.010927200317383,-15.776036262512207,0.6179836988449097,-19.531375885009766,-0.7242575287818909,36
27,/yh/study/new_data/model_dataset_flight/vi/vi_000027.jpg,-111.09230041503906,6.835103988647461,-16.02572513354912,0.6989996808108316,539,-6.98589148821037,4.046159891801381,104.14375924084653,-20.089061737060547,1.3244547843933105,91.16993311686409,36,33.242645263671875,50.14134979248047,-32.60376739501953,-24.370079040527344,84.46427211264533,-32.60376739501953,-24.370079040527344,-18.11449432373047,0.9839869737625122,-25.249547958374023,-0.8357009887695312,36
28,/yh/study/new_data/model_dataset_flight/vi/vi_000028.jpg,-114.4308090209961,7.135579586029053,-18.85934159665493,1.1375216435927649,539,-6.98589148821037,4.046159891801381,107.48932420326312,-20.271305084228516,1.455734133720398,94.33065687240952,36,32.697052001953125,52.72721481323242,-59.82786560058594,-18.291353225708008,60.232967238756416,-59.82786560058594,-18.291353225708008,-19.529342651367188,1.2792071104049683,-25.531024932861328,-0.9346602559089661,36
29,/yh/study/new_data/model_dataset_flight/vi/vi_000029.jpg,-117.76180267333984,7.465998649597168,-20.438765028131023,1.4692448064633676,539,-6.98589148821037,4.046159891801381,110.8286867017065,-21.047157287597656,2.198216199874878,96.85800000014179,36,34.5638542175293,59.58974075317383,-78.99113464355469,-14.546875,44.58398037175387,-78.99113464355469,-14.546875,-20.77480125427246,1.7741386890411377,-29.681819915771484,-0.6972103118896484,36
30,/yh/study/new_data/model_dataset_flight/vi/vi_000030.jpg,-121.08988952636719,7.79612922668457,-21.770028292455617,2.0434898019004364,539,-6.98589148821037,4.046159891801381,114.16560181729109,-21.289608001708984,2.26735258102417,99.95330691677306,36,32.0168342590332,49.91073989868164,-87.189453125,-10.868328094482422,38.69885728670558,-87.189453125,-10.868328094482422,-21.51235580444336,2.139345169067383,-31.185401916503906,1.578352928161621,36
31,/yh/study/new_data/model_dataset_flight/vi/vi_000031.jpg,-124.41860961914062,8.126322746276855,-22.437237706238307,2.4335788820707918,539,-6.98589148821037,4.046159891801381,117.50357873927736,-21.25714111328125,1.854781985282898,103.35192696704897,36,33.195369720458984,49.666221618652344,-98.14033508300781,-8.322705268859863,31.001906961332537,-98.14033508300781,-8.322705268859863,-21.862876892089844,2.1835293769836426,-29.933584213256836,1.083574652671814,36
32,/yh/study/new_data/model_dataset_flight/vi/vi_000032.jpg,-127.7506332397461,8.479126930236816,-22.62143190820665,2.413125373855924,539,-6.98589148821037,4.046159891801381,120.84607584476613,-20.896146774291992,1.3767616748809814,107.09026505717688,36,34.682884216308594,59.91674041748047,-100.92681884765625,-9.891067504882812,32.51124516417952,-100.92681884765625,-9.891067504882812,-21.919063568115234,1.9602527618408203,-29.094989776611328,-1.3850998878479004,36
33,/yh/study/new_data/model_dataset_flight/vi/vi_000033.jpg,-131.07872009277344,8.831513404846191,-22.470017139305945,2.0731310743529203,539,-6.98589148821037,4.046159891801381,124.18506238403343,-20.919052124023438,1.6049611568450928,110.39644697352509,36,33.916343688964844,59.49977111816406,-114.47254943847656,-5.964138984680176,22.24131815858332,-114.47254943847656,-5.964138984680176,-21.786113739013672,1.8759071826934814,-29.74783706665039,-0.7637512683868408,36
34,/yh/study/new_data/model_dataset_flight/vi/vi_000034.jpg,-134.4064178466797,9.183857917785645,-22.14003844014601,1.9379608464451408,539,-6.98589148821037,4.046159891801381,127.52406235089744,-20.26371955871582,1.4203619956970215,114.40641346266142,36,35.56623077392578,58.35820007324219,-115.3938217163086,-5.7101874351501465,24.1518404804253,-115.3938217163086,-5.7101874351501465,-21.476116180419922,1.702663540840149,-27.284927368164062,-1.3154104948043823,36
35,/yh/study/new_data/model_dataset_flight/vi/vi_000035.jpg,-137.9134521484375,9.491893768310547,-21.643909653149528,1.7042984665057856,539,-6.98589148821037,4.046159891801381,131.04076525223445,-20.992013931274414,1.5049026012420654,117.19391939291353,36,33.860687255859375,61.99278259277344,-176.36935424804688,10.610703468322754,38.47217359910383,-176.36935424804688,10.610703468322754,-21.32074737548828,1.6175026893615723,-30.1799259185791,-1.092475175857544,36
36,/yh/study/new_data/model_dataset_flight/vi/vi_000036.jpg,-141.10328674316406,9.772066116333008,-21.40205007207174,1.596714866866059,539,-6.98589148821037,4.046159891801381,134.23956835473513,-20.745914459228516,1.5049437284469604,120.64096474941728,36,34.747657775878906,60.89569854736328,-177.5383758544922,11.11273193359375,36.45974634283668,-177.5383758544922,11.11273193359375,-21.12190055847168,1.5569348335266113,-29.10512351989746,-1.312119960784912,36
37,/yh/study/new_data/model_dataset_flight/vi/vi_000037.jpg,-144.29208374023438,10.052149772644043,-21.12864590146059,1.525833133991143,539,-6.98589148821037,4.046159891801381,137.4374852258239,-20.899023056030273,1.5885968208312988,123.68297843108328,36,33.863037109375,61.61238479614258,-179.77059936523438,11.726027488708496,35.51798048259087,-179.77059936523438,11.726027488708496,-21.023008346557617,1.552956223487854,-29.96151351928711,-1.1079992055892944,36
38,/yh/study/new_data/model_dataset_flight/vi/vi_000038.jpg,-147.48928833007812,10.328798294067383,-21.00181720301114,1.5288942013397193,539,-6.98589148821037,4.046159891801381,140.64379143565847,-20.704540252685547,1.666740894317627,127.08030368017091,36,34.34675598144531,58.58580017089844,-179.9705047607422,12.365019798278809,32.544978396518474,-179.9705047607422,12.365019798278809,-20.874408721923828,1.588805079460144,-28.662670135498047,-0.9411615133285522,36
39,/yh/study/new_data/model_dataset_flight/vi/vi_000039.jpg,-150.68637084960938,10.605437278747559,-20.81937332568708,1.5802799230338074,539,-6.98589148821037,4.046159891801381,143.8501021498934,-20.743125915527344,1.7461888790130615,130.24489696800805,36,34.820919036865234,59.638465881347656,-182.2421875,12.93585205078125,31.641750859944256,-182.2421875,12.93585205078125,-20.785306930541992,1.6521058082580566,-28.621767044067383,-1.0504885911941528,36
40,/yh/study/new_data/model_dataset_flight/vi/vi_000040.jpg,-154.1981964111328,10.909310340881348,-20.7212418822662,1.6621942239939624,539,-6.98589148821037,4.046159891801381,147.37220075308028,-20.043771743774414,1.9280710220336914,134.45472218383537,36,32.718509674072266,57.44468307495117,-184.82559204101562,13.91674518585205,30.774697844432342,-184.82559204101562,13.91674518585205,-20.476131439208984,1.773255467414856,-28.579254150390625,-0.8538457155227661,36
41,/yh/study/new_data/model_dataset_flight/vi/vi_000041.jpg,-157.47799682617188,11.261993408203125,-20.34705983835951,1.812095784608792,539,-6.98589148821037,4.046159891801381,150.66499932760937,-20.638233184814453,1.7281652688980103,137.17147951528543,36,30.376083374023438,57.131736755371094,-184.38754272460938,13.582670211791992,27.009428007398267,-184.38754272460938,13.582670211791992,-20.480304718017578,1.775210976600647,-27.746423721313477,-1.2863905429840088,36
42,/yh/study/new_data/model_dataset_flight/vi/vi_000042.jpg,-160.7559356689453,11.614477157592773,-20.38573023620137,1.8045576776106274,539,-6.98589148821037,4.046159891801381,153.95618179722715,-20.88074493408203,1.8194217681884766,140.21773102284845,36,29.159725189208984,57.245758056640625,-185.15936279296875,13.902454376220703,24.510448693373267,-185.15936279296875,13.902454376220703,-20.62213897705078,1.8111075162887573,-27.832618713378906,-1.1942559480667114,36
43,/yh/study/new_data/model_dataset_flight/vi/vi_000043.jpg,-164.03280639648438,11.966845512390137,-20.58852104498754,1.842139346313464,539,-6.98589148821037,4.046159891801381,157.24652855598072,-20.788650512695312,1.7746832370758057,143.6062964034154,36,29.162616729736328,56.831092834472656,-185.6384735107422,14.000349044799805,21.701151768245946,-185.6384735107422,14.000349044799805,-20.67856788635254,1.8117544651031494,-27.438581466674805,-1.3261961936950684,36
44,/yh/study/new_data/model_dataset_flight/vi/vi_000044.jpg,-167.38104248046875,12.304368019104004,-20.668507735764084,1.8349460914983737,539,-6.98589148821037,4.046159891801381,160.60760400212442,-20.642093658447266,1.8418362140655518,147.11146683098255,36,30.53601837158203,57.061737060546875,-191.6468048095703,16.25139808654785,24.584675465943217,-191.6468048095703,16.25139808654785,-20.656814575195312,1.8379460573196411,-27.372087478637695,-1.0958960056304932,36
45,/yh/study/new_data/model_dataset_flight/vi/vi_000045.jpg,-170.73062133789062,12.642024993896484,-20.643660086227854,1.861917430966158,539,-6.98589148821037,4.046159891801381,163.9701968358829,-20.616674423217773,1.7887474298477173,150.50578291940647,36,30.118736267089844,57.002498626708984,-191.42578125,15.939408302307129,20.956201480000235,-191.42578125,15.939408302307129,-20.6323299407959,1.8300939798355103,-27.27820587158203,-1.3251123428344727,36
46,/yh/study/new_data/model_dataset_flight/vi/vi_000046.jpg,-174.08189392089844,12.979852676391602,-20.616163012366734,1.8457670395994814,539,-6.98589148821037,4.046159891801381,167.3346494177292,-20.59946060180664,1.8342678546905518,153.8865861554125,36,30.097976684570312,57.549896240234375,-191.32440185546875,15.721643447875977,17.459137908508456,-191.32440185546875,15.721643447875977,-20.608980178833008,1.840694785118103,-27.571361541748047,-1.3987960815429688,36
47,/yh/study/new_data/model_dataset_flight/vi/vi_000047.jpg,-179.34275817871094,13.486869812011719,-20.59091544028333,1.8550445858656412,539,-6.98589148821037,4.046159891801381,172.6152267303338,-20.659748077392578,2.0883607864379883,159.0918718942649,36,29.195716857910156,58.39255905151367,-192.08810424804688,16.06250762939453,13.002990294292676,-192.08810424804688,16.06250762939453,-20.620506286621094,1.9568005800247192,-28.103755950927734,-1.1262978315353394,36
48,/yh/study/new_data/model_dataset_flight/vi/vi_000048.jpg,-184.13096618652344,13.948331832885742,-20.610200649364756,1.9977249992774986,539,-6.98589148821037,4.046159891801381,177.42161790216466,-20.22503089904785,1.6946372985839844,164.3633433956675,36,31.295257568359375,55.80168533325195,-191.35983276367188,16.091533660888672,7.539882364186385,-191.35983276367188,16.091533660888672,-20.463762283325195,1.8638792037963867,-26.76535415649414,-1.3310518264770508,36
49,/yh/study/new_data/model_dataset_flight/vi/vi_000049.jpg,-187.249755859375,14.233661651611328,-20.415311974809473,1.8698572877155168,539,-6.98589148821037,4.046159891801381,180.551505089633,-20.331405639648438,1.6593989133834839,167.3913012180898,36,30.457338333129883,57.927284240722656,-191.66534423828125,15.335952758789062,4.551095078867837,-191.66534423828125,15.335952758789062,-20.381431579589844,1.7781503200531006,-27.240371704101562,-1.8599638938903809,36
50,/yh/study/new_data/model_dataset_flight/vi/vi_000050.jpg,-190.67921447753906,14.547411918640137,-20.32433012922319,1.7601603359965545,539,-6.98589148821037,4.046159891801381,183.99324228077785,-20.56589126586914,1.997767448425293,170.57560291684996,36,29.914291381835938,57.095848083496094,-191.60592651367188,16.16684341430664,1.8658385694025281,-191.60592651367188,16.16684341430664,-20.43433380126953,1.8649821281433105,-27.33224868774414,-1.2265406847000122,36
51,/yh/study/new_data/model_dataset_flight/vi/vi_000051.jpg,-194.10855102539062,14.861151695251465,-20.404848156880934,1.8743766584925694,539,-6.98589148821037,4.046159891801381,187.4349320697083,-21.11064338684082,2.2229814529418945,173.45892711068464,36,31.57410430908203,62.06717300415039,-210.45822143554688,21.487632751464844,17.641484453103534,-210.45822143554688,21.487632751464844,-20.782373428344727,2.0236642360687256,-30.98114776611328,-0.6678781509399414,36
52,/yh/study/new_data/model_dataset_flight/vi/vi_000052.jpg,-197.28343200683594,15.1630220413208,-20.847954827089204,2.072090269025001,539,-6.98589148821037,4.046159891801381,190.62197814388915,-21.177898406982422,2.365194320678711,176.5699390011119,36,30.64154052734375,50.937217712402344,-212.10427856445312,24.513465881347656,17.523934851794255,-212.10427856445312,24.513465881347656,-21.021446228027344,2.1974916458129883,-31.50818634033203,1.9075679779052734,36
53,/yh/study/new_data/model_dataset_flight/vi/vi_000053.jpg,-200.77069091796875,15.494592666625977,-21.132713226741636,2.2786077337270867,539,-6.98589148821037,4.046159891801381,194.12268054771795,-21.237472534179688,2.038621187210083,180.03677310954046,36,32.04399871826172,50.600433349609375,-210.8287353515625,23.850807189941406,13.076336604256328,-210.8287353515625,23.850807189941406,-21.18382453918457,2.1744375228881836,-30.4918212890625,1.3637512922286987,36
54,/yh/study/new_data/model_dataset_flight/vi/vi_000054.jpg,-203.94317626953125,15.796236038208008,-21.309301121327618,2.2285182397020433,539,-6.98589148821037,4.046159891801381,197.30746645242974,-21.122577667236328,2.1522793769836426,183.32901796135496,36,30.86031150817871,51.38998794555664,-211.2885284423828,23.835866928100586,10.889897308465773,-211.2885284423828,23.835866928100586,-21.22418975830078,2.1952221393585205,-31.341205596923828,1.5193790197372437,36
55,/yh/study/new_data/model_dataset_flight/vi/vi_000055.jpg,-207.35537719726562,16.129146575927734,-21.32527774674351,2.240682865545984,539,-6.98589148821037,4.046159891801381,200.7334784497097,-21.327293395996094,2.2091188430786133,186.54815768282313,36,30.73145294189453,50.89644241333008,-212.3816375732422,24.416627883911133,9.692555896010417,-212.3816375732422,24.416627883911133,-21.326330184936523,2.22713303565979,-31.49355125427246,1.6659027338027954,36
56,/yh/study/new_data/model_dataset_flight/vi/vi_000056.jpg,-210.75604248046875,16.4609317779541,-21.427718364675133,2.269086273587548,539,-6.98589148821037,4.046159891801381,204.14798798027127,-20.893526077270508,1.9659702777862549,190.41501790522213,36,33.85971450805664,50.30891418457031,-209.91549682617188,23.404184341430664,6.9939454642698795,-209.91549682617188,23.404184341430664,-21.204574584960938,2.133857250213623,-29.96962547302246,1.0680958032608032,36
57,/yh/study/new_data/model_dataset_flight/vi/vi_000057.jpg,-213.8697052001953,16.76471519470215,-21.24094562553288,2.140858601228125,539,-6.98589148821037,4.046159891801381,207.27439307596157,-21.200149536132812,2.0798609256744385,193.2283690990789,36,33.023643493652344,50.30892562866211,-209.4495391845703,23.175907135009766,7.7872491742046845,-209.4495391845703,23.175907135009766,-21.220489501953125,2.113990545272827,-29.939207077026367,0.9714586734771729,36
58,/yh/study/new_data/model_dataset_flight/vi/vi_000058.jpg,-217.09425354003906,17.10219955444336,-21.251008795774197,2.114023120165702,539,-6.98589148821037,4.046159891801381,210.51361945435931,-21.21221923828125,2.159212112426758,196.4511751959944,36,32.383888244628906,51.830421447753906,-211.49481201171875,23.782142639160156,8.71638600821085,-211.49481201171875,23.782142639160156,-21.231630325317383,2.1334245204925537,-31.091888427734375,1.344508171081543,36
59,/yh/study/new_data/model_dataset_flight/vi/vi_000059.jpg,-220.6431427001953,17.473630905151367,-21.256605756422807,2.138507168419948,539,-6.98589148821037,4.046159891801381,214.07876581593885,-20.98247718811035,2.151546001434326,200.24771568865745,36,33.659942626953125,50.668312072753906,-210.4604949951172,23.91681480407715,12.049934980783474,-210.4604949951172,23.91681480407715,-21.141225814819336,2.144171714782715,-29.570690155029297,1.0898654460906982,36
60,/yh/study/new_data/model_dataset_flight/vi/vi_000060.jpg,-223.8677215576172,17.811119079589844,-21.132883274492333,2.150727729110992,539,-6.98589148821037,4.046159891801381,217.318205210002,-21.122709274291992,1.994288444519043,203.36103888676462,36,33.466583251953125,50.44257736206055,-211.80784606933594,23.96687126159668,13.540084258199018,-211.80784606933594,23.96687126159668,-21.12802505493164,2.0813486576080322,-29.507518768310547,0.8643715381622314,36
