protocol,controlled_gt_prior,reference_protocol,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,motion_prediction_error_m,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,visual_measurement_error_m,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-22.286636481787085,-5.560398167149495,-3.505890021826147,-3.400800055043172,0,0,/yh/study/new_data/model_dataset_flight/vi/vi_000000.jpg,-18.780746459960938,-2.1595981121063232,7.820911271948188e-07,7.418177846642066e-08,0,0.0,0.0,1,0.0,173.90999929632898,0.0,0.0,0.0,-18.780745674413577,-2.1595981213156596,7.856013413017934e-07,3.4508681095383142,1,0.0,0,0,0.7732803480661288,1.0,3.125312566757202,3.753549337387085,0,0,6,18,1,173.90999929632898,-37.296630859375,-0.22260963916778564,-35.56833267211914,-2.1684393882751465,1,-35.56833267211914,-2.1684393882751465,16.69190788269043,1.7897955179214478,0.39891648292541504,0.34637385606765747,4.0,4.0,0,13.041804313659668,1.6370995044708252,13.144152079943629,9.344551086425781,4.58920431137085,0.7732803480661288,13.041804313659668,1.6370995044708252,4.376520957181854,1.6370995044708252,8.665283356477815,0.0,0.0,1,0.0,0.0,0.0,0.6384923458099365,-0.013961460441350937,-0.47568559646606445,-0.012015803717076778,0.7961641488928569,0.0,174.70616344522182,174.70616344522182,0.7961641488928569,0.4008883535861969,-0.01440031360834837,0.3902207456666328,1.0,0.0,0.0,0,0,1,731.5633515869471,0.0,7.820911271948188e-07,0.6384923458099365,-18.780745674413577,-2.1595981213156596,0.0,0.0,0.0,0,7.856013413017934e-07,23.922533728182316
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-29.320126756208943,-4.996454472878796,-3.4008591017899956,-3.5381691411527214,0,1,/yh/study/new_data/model_dataset_flight/vi/vi_000001.jpg,-25.919267654418945,-1.4582853317260742,7.172638198106864,0.05997471900717796,0,7.172888153292986,7.172888153292986,1,7.172888153292986,174.38907188095573,0.4790725846267536,7.172638198106864,-0.008640188723802567,-25.91198826199642,-1.3900576539926952,0.06861490773098029,4.019257167445746,1,0.0,0,0,0.7119908379352466,1.0,10.178937911987305,3.9389750957489014,1,1,6,18,1,174.1886567937982,-37.296630859375,-0.22260963916778564,-37.36470413208008,-1.6829555034637451,1,-37.36470413208008,-1.6829555034637451,18.529645919799805,1.4976294040679932,0.5103519558906555,0.2655842900276184,4.0,4.0,1,14.705108642578125,1.3028823137283325,7.634325791178193,10.757171630859375,4.573713779449463,0.7119908379352466,14.705108642578125,1.3028823137283325,11.380613002428792,1.3028823137283325,3.3244956401493324,0.0,0.0,1,7.0,7.1728681568780965,-0.008640188723802567,0.6747864484786987,-0.018243039026856422,-0.45175522565841675,-0.012826069258153439,0.6120313735751575,0.0,174.52203066990413,174.52203066990413,0.1329587889484038,0.4491465985774994,-0.01985953189432621,0.3123682086747461,1.0,6.9752668773790765,0.5879217544353462,0,0,1,724.588084709568,0.009534740719649156,0.19737132072778785,6.498101704814287,-25.77902038843171,-2.0041921139209187,6.999999999999997,7.172888153292986,0.0,0,0.5636341991604337,24.278881959617138
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-32.171866822075074,-4.837355860378661,-3.2904295204393312,-3.672266372349181,0,2,/yh/study/new_data/model_dataset_flight/vi/vi_000002.jpg,-28.881437301635742,-1.16508948802948,10.149196069256064,0.08269170281191505,0,2.976644557493125,2.976644557493125,1,2.976644557493125,174.34727015796543,-0.041801722990300653,9.96769420562291,0.5725499586916424,-28.75292907396925,-1.6714388464549195,0.522402179700504,4.999990023253017,1,0.0,0,0,0.6896244483030215,1.0,13.031463623046875,4.083316802978516,0,0,6,18,1,174.30533763576102,-37.296630859375,-0.22260963916778564,-41.646568298339844,-0.6166497468948364,1,-41.646568298339844,-0.6166497468948364,22.900470733642578,0.8916066884994507,0.5510181188583374,0.19969439506530762,4.0,4.0,0,19.007532119750977,0.7038297653198242,8.88008615252092,11.630525588989258,4.558121204376221,0.6896244483030215,19.007532119750977,0.7038297653198242,14.11416143845622,0.7038297653198242,4.893370681294757,0.0,0.0,1,2.9924668096613734,2.992427328243834,-0.015371795743703842,0.7056982517242432,-0.01991485059261322,-0.4681640565395355,-0.015259653329849243,0.31228980250961724,0.0,174.2222890988386,174.2222890988386,0.12498105912683574,0.4717593491077423,-0.02497374452650547,0.17159068117655285,1.0,9.967478569303683,0.6269960123886242,0,0,1,721.5958730176434,0.013624901449316298,0.18171749995238073,2.2709463057688817,-28.7584908656854,-1.725600509419631,2.992466809661374,2.976644557493125,0.01582225216824895,0,0.5738365892941318,24.27640277892351
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-35.01743958123959,-4.674853821484464,-3.1747004760149813,-3.8028744060677466,0,3,/yh/study/new_data/model_dataset_flight/vi/vi_000003.jpg,-31.84273910522461,-0.8719794154167175,13.12488189497482,0.1054019036524543,0,2.9757724856927044,2.9757724856927044,1,2.9757724856927044,174.34726770228437,-2.4556810541204664e-06,12.957781522194662,0.6058630477477684,-31.729675959333736,-1.3873439624838588,0.527620973173414,6.631169663807347,1,0.0,0,0,0.4800687106287852,1.0,15.878216743469238,4.223620414733887,0,0,6,18,1,174.27627064517014,-51.490604400634766,-0.13258513808250427,-47.73460006713867,0.37403205037117004,1,-47.73460006713867,0.37403205037117004,29.059246063232422,0.5523983836174011,0.5800419449806213,0.04256294667720795,4.0,4.0,0,25.123470306396484,0.282802939414978,11.999899791006248,13.871088027954102,4.848108291625977,0.4800687106287852,25.123470306396484,0.282802939414978,16.52797047642382,0.282802939414978,8.595499829972663,0.0,0.0,1,2.990377627033586,2.9903029528909792,-0.02113296464085579,0.9228792190551758,-0.027780484408140182,-0.2263181209564209,-0.009488184936344624,-0.208030166480546,0.0,173.7019691298484,173.7019691298484,0.6452985724359449,0.8095967173576355,-0.035464297980070114,0.04984678823041429,1.0,12.95640025131822,0.533692577047716,0,0,1,718.6069513356289,0.01771056494726327,0.1684816436565999,2.0528932666375286,-31.720645879687,-1.315727327461856,2.990377627033587,2.9757724856927044,0.014605141340882533,0,0.4602379440752327,24.28921591490507
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-37.857903164306414,-4.508640038984245,-3.0537802395017297,-3.9297786832026897,0,4,/yh/study/new_data/model_dataset_flight/vi/vi_000004.jpg,-34.80412292480469,-0.5788613557815552,16.100650121172926,0.12811286366612776,0,2.9758548895661856,2.9758548895661856,1,2.9758548895661856,174.34727021093266,2.508648307008251e-06,15.945726739307487,0.5039608116582736,-34.68994776774756,-0.9690241010168138,0.40652544109628946,6.172937661075789,1,0.0,0,0,0.6975019650495425,1.0,18.72028350830078,4.359691143035889,1,1,6,18,1,174.0752650747869,-51.490604400634766,-0.13258513808250427,-48.116310119628906,0.283319890499115,1,-48.116310119628906,0.283319890499115,29.42917823791504,0.6830944418907166,0.5366953611373901,0.1416861116886139,4.0,4.0,1,25.475608825683594,0.4036068618297577,9.3790056858019,15.270538330078125,5.095123291015625,0.6975019650495425,25.475608825683594,0.4036068618297577,20.11385714319373,0.4036068618297577,5.361751682489865,0.0,0.0,1,2.989474340024918,2.9893264879892674,-0.029731765389442444,1.1023106575012207,-0.03398587554693222,-0.09004495292901993,-0.010262273252010345,-0.3474877950151028,0.0,173.56251150131385,173.56251150131385,0.7847587096188087,1.057031512260437,-0.04552850127220154,0.11370046048283015,1.0,15.945396583746332,0.4802346085237446,0,0,1,715.6179550032008,0.02179633048751924,0.15525353742659398,1.873544232064965,-34.68710234979106,-0.9454668237011234,2.989474340024913,2.9758548895661856,0.013619450458727478,0,0.3848290322793296,25.190102867782116
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-41.004842975164706,-4.304938624144119,-2.9277860903990813,-4.0527678229814,0,5,/yh/study/new_data/model_dataset_flight/vi/vi_000005.jpg,-38.077056884765625,-0.2521708011627197,19.38977197054549,0.1504933176997437,0,3.2891979911131446,3.2891979911131446,1,3.2891979911131446,174.29985586865408,-0.047414342278598545,19.24700876651436,0.44102480309476283,-37.96592200991556,-0.5562084896540189,0.3237126448427249,5.969097216524094,1,0.0,0,0,0.7115653203761951,1.0,21.871074676513672,4.490999698638916,0,0,6,18,1,173.89580133407648,-56.221927642822266,-0.10258004069328308,-52.674903869628906,0.11118613928556442,1,-52.674903869628906,0.11118613928556442,33.943782806396484,1.3378803730010986,0.5111256241798401,0.23613910377025604,4.0,4.0,0,29.978015899658203,1.2334462404251099,10.643481410479913,16.423431396484375,5.199643135070801,0.7115653203761951,29.978015899658203,1.2334462404251099,23.453813397548895,1.2334462404251099,6.524202502109308,0.0,0.0,1,3.3018450015474725,3.301612182768026,-0.03920980542898178,1.1928290128707886,-0.04039175063371658,0.00010865973308682442,-0.010279299691319466,-0.5085034215609239,0.0,173.40149587476805,173.40149587476805,0.8983599938860312,1.1924322843551636,-0.05611637607216835,0.13388349682259798,1.0,19.2393935011396,0.7077532285259033,0,0,1,712.3239580858075,0.026299012189996203,0.15037846940589006,2.096368978242356,-37.98664708343293,-0.8222395339466035,3.301845001547471,3.2891979911131446,0.012647010434326589,0,0.5771934617395115,25.54275654256344
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-44.1401860619692,-4.097777656010714,-2.796844234576623,-4.17163401722106,0,6,/yh/study/new_data/model_dataset_flight/vi/vi_000006.jpg,-41.34334182739258,0.07385636121034622,22.672211946844765,0.17282802228696428,0,3.282515961429067,3.282515961429067,1,3.282515961429067,174.29985092199666,-4.946657410540945e-06,22.533933661310755,0.6583994799659515,-41.257358455725786,-0.4236447790491843,0.5048767421487376,5.477503183254696,1,0.0,0,0,0.6313050406015293,1.0,25.01070213317871,4.617638111114502,1,1,6,18,1,173.72279441664844,-51.490604400634766,-0.13258513808250427,-51.52147674560547,0.06524648517370224,1,-51.52147674560547,0.06524648517370224,32.7919921875,1.2611931562423706,0.5493000149726868,0.09629425406455994,4.0,4.0,1,28.82179069519043,1.3140628337860107,6.254577178121779,16.907386779785156,5.289044380187988,0.6313050406015293,28.82179069519043,1.3140628337860107,26.52002252296496,1.3140628337860107,2.3017681722254695,0.0,0.0,1,3.2949098105225127,3.294540160171155,-0.04935374855995178,1.4229131937026978,-0.04757743328809738,0.07757118344306946,-0.013194509781897068,-0.43088435142010556,0.0,173.47911494490887,173.47911494490887,0.8207359770878023,1.4612500667572021,-0.06516554206609726,0.14131345439565918,1.0,22.52943969422319,0.8867132990826363,0,0,1,709.0339118927238,0.03079629350670875,0.142772252621576,1.8596027677263693,-41.27711178618212,-0.6511468706345434,3.2949098105225176,3.282515961429067,0.012393849093450537,0,0.7280220494904491,24.98743962496519
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-47.2794025398481,-3.8854232629079872,-2.6610897041547403,-4.286173423125272,0,7,/yh/study/new_data/model_dataset_flight/vi/vi_000007.jpg,-44.61831283569336,0.40075016021728516,25.963380910728766,0.19522249050012924,0,3.291245153591544,3.291245153591544,1,3.291245153591544,174.29985734525803,6.423261370735073e-06,25.832100532847857,0.8278724729288811,-44.55489151851206,-0.24225705157014443,0.6461273387527071,5.088366983274785,1,0.0,0,0,0.6957162411845104,1.0,28.15472984313965,4.739523410797119,1,1,6,18,1,173.63750660487463,-51.490604400634766,-0.13258513808250427,-55.628414154052734,0.13912969827651978,1,-55.628414154052734,0.13912969827651978,36.88359069824219,1.623434066772461,0.48052147030830383,0.10692745447158813,4.0,4.0,1,32.90306854248047,1.7646608352661133,7.114942104072899,18.074100494384766,5.368593215942383,0.6957162411845104,32.90306854248047,1.7646608352661133,29.99532019610526,1.7646608352661133,2.9077483463752083,0.0,0.0,1,3.303184956645244,3.3026608386246665,-0.05884082615375519,1.716099500656128,-0.05685899406671524,0.14639124274253845,-0.015507056377828121,-0.45806903792528525,0.0,173.45193025840368,173.45193025840368,0.8479270868543527,1.7887213230133057,-0.07891538739204407,0.18685718163566675,1.0,25.823506959983465,1.1319717473653574,0,0,1,705.7398446269636,0.03529907137087404,0.13987395074530085,1.575145652935416,-44.578608499090656,-0.5455518306870968,3.303184956645235,3.291245153591544,0.011939803053691023,0,0.947134569284987,25.448287837207317
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-50.45917713416896,-3.6691213481962457,-2.5206662393935693,-4.396186553770281,0,8,/yh/study/new_data/model_dataset_flight/vi/vi_000008.jpg,-47.93851089477539,0.7270652055740356,29.29946028508333,0.2229906082666523,0,3.3361949374037283,3.3361949374037283,1,3.3361949374037283,174.38689418808866,0.08703684283063444,29.170882568402885,1.061086185958745,-47.89957281982762,-0.11994143719399086,0.8479011891569687,4.549523508629314,1,0.0,0,0,0.8090902896559611,1.0,31.339508056640625,4.861785888671875,0,0,6,18,1,173.57255489428198,-60.95325469970703,-0.07257647067308426,-59.34287643432617,-0.28665128350257874,1,-59.34287643432617,-0.28665128350257874,40.531917572021484,2.4408814907073975,0.33380749821662903,0.4685940742492676,4.0,4.0,0,36.54475402832031,2.855376720428467,7.708679398528082,18.82950210571289,5.276281833648682,0.8090902896559611,36.54475402832031,2.855376720428467,33.64588086495678,2.855376720428467,2.898873163363535,0.0,0.0,1,3.3481260768760204,3.3473756084194197,-0.0708855614066124,2.115604877471924,-0.06972677260637283,0.19519922137260437,-0.020994123071432114,-0.38230102909081976,0.0,173.52769826723815,173.52769826723815,0.8591959208505217,2.2126200199127197,-0.0949893593788147,0.35909771936843954,1.0,29.1316219173897,1.6480373006067572,0,0,1,702.4317296695574,0.03982105152506041,0.16783836769362992,1.2205900599318045,-47.92280369638407,-0.7077452616787769,3.3481260768760195,3.3361949374037283,0.011931139472291186,0,1.434896439823982,25.105386041104794
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-53.63432066555253,-3.448109977798337,-2.375726152613076,-4.501478665428037,0,9,/yh/study/new_data/model_dataset_flight/vi/vi_000009.jpg,-51.25859451293945,1.0533686876296997,32.635424637613376,0.25075808297800684,0,3.3360799142111426,3.3360799142111426,1,3.3360799142111426,174.38689958652537,5.39843670493681e-06,32.481119656081844,1.562689454456359,-51.244343859539036,-0.26752906377734176,1.3209746215558107,3.872236674581996,1,0.0,0,0,0.8059903548992053,1.0,34.520179748535156,4.978874683380127,1,1,6,18,1,173.55685506414446,-60.95325469970703,-0.07257647067308426,-59.249534606933594,-0.28870266675949097,1,-59.249534606933594,-0.28870266675949097,40.43888473510742,2.433018445968628,0.33944374322891235,0.4357603192329407,4.0,4.0,1,36.4461784362793,2.9666590690612793,4.67952590336401,20.139188766479492,5.191357135772705,0.8059903548992053,36.4461784362793,2.9666590690612793,36.4461784362793,2.9666590690612793,0.0,0.0,0.0,1,3.3505849274934527,3.349497738692145,-0.08534784615039825,2.5393776893615723,-0.07926297187805176,0.22588741779327393,-0.02117990329861641,-0.4896844361285404,0.0,173.42031486020042,173.42031486020042,0.9665847263249473,2.651456594467163,-0.11251769959926605,0.3693316641630048,1.0,32.45243941497826,2.09367224543937,0,0,1,699.1109121719688,0.044360395233824464,0.18298522263511785,0.7967022248495703,-51.27215772566453,-0.7985579419007651,3.3505849274934554,3.3360799142111426,0.014505013282312795,0,1.8519762962585382,25.61164367944002
